seed_asv,motu,asv,asv_reads
ASV1,motu1,ASV1,47238340
ASV1,motu1,ASV99,188012
ASV1,motu1,ASV113,150122
ASV1,motu1,ASV114,146760
ASV1,motu1,ASV115,141684
ASV1,motu1,ASV162,77808
ASV1,motu1,ASV172,71803
ASV1,motu1,ASV190,61616
ASV1,motu1,ASV191,61551
ASV1,motu1,ASV200,53720
ASV1,motu1,ASV218,45359
ASV1,motu1,ASV219,44672
ASV1,motu1,ASV222,44093
ASV1,motu1,ASV227,41558
ASV1,motu1,ASV242,34836
ASV1,motu1,ASV253,30362
ASV1,motu1,ASV265,28242
ASV1,motu1,ASV285,24572
ASV1,motu1,ASV291,23570
ASV1,motu1,ASV305,20983
ASV1,motu1,ASV309,20358
ASV1,motu1,ASV313,19709
ASV1,motu1,ASV316,19570
ASV1,motu1,ASV332,17500
ASV1,motu1,ASV338,16925
ASV1,motu1,ASV350,15472
ASV1,motu1,ASV357,15164
ASV1,motu1,ASV366,14596
ASV1,motu1,ASV392,12780
ASV1,motu1,ASV428,10646
ASV1,motu1,ASV435,10200
ASV1,motu1,ASV436,10196
ASV1,motu1,ASV437,10165
ASV1,motu1,ASV447,9592
ASV1,motu1,ASV453,9373
ASV1,motu1,ASV456,9240
ASV1,motu1,ASV466,8801
ASV1,motu1,ASV468,8779
ASV1,motu1,ASV517,7236
ASV1,motu1,ASV526,7026
ASV1,motu1,ASV535,6868
ASV1,motu1,ASV546,6726
ASV1,motu1,ASV567,6270
ASV1,motu1,ASV582,5902
ASV1,motu1,ASV586,5812
ASV1,motu1,ASV588,5801
ASV1,motu1,ASV595,5673
ASV1,motu1,ASV599,5611
ASV1,motu1,ASV619,5204
ASV1,motu1,ASV650,4799
ASV1,motu1,ASV656,4753
ASV1,motu1,ASV662,4693
ASV1,motu1,ASV679,4536
ASV1,motu1,ASV681,4502
ASV1,motu1,ASV712,4140
ASV1,motu1,ASV715,4105
ASV1,motu1,ASV742,3835
ASV1,motu1,ASV754,3759
ASV1,motu1,ASV760,3720
ASV1,motu1,ASV762,3717
ASV1,motu1,ASV793,3515
ASV1,motu1,ASV843,3191
ASV1,motu1,ASV873,3033
ASV1,motu1,ASV876,3027
ASV1,motu1,ASV886,2964
ASV1,motu1,ASV894,2924
ASV1,motu1,ASV896,2912
ASV1,motu1,ASV897,2910
ASV1,motu1,ASV919,2746
ASV1,motu1,ASV925,2709
ASV1,motu1,ASV942,2643
ASV1,motu1,ASV972,2512
ASV1,motu1,ASV993,2427
ASV1,motu1,ASV1010,2376
ASV1,motu1,ASV1036,2266
ASV1,motu1,ASV1037,2263
ASV1,motu1,ASV1058,2188
ASV1,motu1,ASV1081,2106
ASV1,motu1,ASV1082,2106
ASV1,motu1,ASV1092,2065
ASV1,motu1,ASV1103,2025
ASV1,motu1,ASV1116,1981
ASV1,motu1,ASV1120,1975
ASV1,motu1,ASV1147,1897
ASV1,motu1,ASV1168,1832
ASV1,motu1,ASV1202,1737
ASV1,motu1,ASV1212,1718
ASV1,motu1,ASV1215,1706
ASV1,motu1,ASV1218,1702
ASV1,motu1,ASV1231,1652
ASV1,motu1,ASV1258,1596
ASV1,motu1,ASV1279,1551
ASV1,motu1,ASV1304,1466
ASV1,motu1,ASV1307,1462
ASV1,motu1,ASV1357,1375
ASV1,motu1,ASV1374,1339
ASV1,motu1,ASV1387,1315
ASV1,motu1,ASV1398,1295
ASV1,motu1,ASV1399,1292
ASV1,motu1,ASV1403,1289
ASV1,motu1,ASV1406,1283
ASV1,motu1,ASV1428,1261
ASV1,motu1,ASV1470,1197
ASV1,motu1,ASV1492,1174
ASV1,motu1,ASV1501,1159
ASV1,motu1,ASV1504,1154
ASV1,motu1,ASV1534,1116
ASV1,motu1,ASV1548,1098
ASV1,motu1,ASV1558,1078
ASV1,motu1,ASV1567,1069
ASV1,motu1,ASV1586,1045
ASV1,motu1,ASV1591,1041
ASV1,motu1,ASV1624,994
ASV1,motu1,ASV1633,983
ASV1,motu1,ASV1644,970
ASV1,motu1,ASV1654,950
ASV1,motu1,ASV1662,940
ASV1,motu1,ASV1670,933
ASV1,motu1,ASV1673,931
ASV1,motu1,ASV1684,920
ASV1,motu1,ASV1695,904
ASV1,motu1,ASV1705,897
ASV1,motu1,ASV1714,887
ASV1,motu1,ASV1730,874
ASV1,motu1,ASV1776,838
ASV1,motu1,ASV1807,812
ASV1,motu1,ASV1848,778
ASV1,motu1,ASV1871,758
ASV1,motu1,ASV1877,753
ASV1,motu1,ASV1937,710
ASV1,motu1,ASV1985,679
ASV1,motu1,ASV1994,674
ASV1,motu1,ASV2020,655
ASV1,motu1,ASV2024,652
ASV1,motu1,ASV2031,646
ASV1,motu1,ASV2050,632
ASV1,motu1,ASV2054,631
ASV1,motu1,ASV2062,627
ASV1,motu1,ASV2126,592
ASV1,motu1,ASV2156,572
ASV1,motu1,ASV2175,564
ASV1,motu1,ASV2202,551
ASV1,motu1,ASV2219,544
ASV1,motu1,ASV2222,543
ASV1,motu1,ASV2225,541
ASV1,motu1,ASV2236,536
ASV1,motu1,ASV2246,531
ASV1,motu1,ASV2260,526
ASV1,motu1,ASV2262,525
ASV1,motu1,ASV2276,520
ASV1,motu1,ASV2285,516
ASV1,motu1,ASV2294,512
ASV1,motu1,ASV2326,497
ASV1,motu1,ASV2385,472
ASV1,motu1,ASV2420,460
ASV1,motu1,ASV2430,455
ASV1,motu1,ASV2464,441
ASV1,motu1,ASV2481,434
ASV1,motu1,ASV2483,434
ASV1,motu1,ASV2502,427
ASV1,motu1,ASV2503,427
ASV1,motu1,ASV2505,426
ASV1,motu1,ASV2527,419
ASV1,motu1,ASV2549,413
ASV1,motu1,ASV2550,413
ASV1,motu1,ASV2567,408
ASV1,motu1,ASV2601,395
ASV1,motu1,ASV2603,395
ASV1,motu1,ASV2616,389
ASV1,motu1,ASV2679,371
ASV1,motu1,ASV2705,364
ASV1,motu1,ASV2726,358
ASV1,motu1,ASV2806,337
ASV1,motu1,ASV2812,335
ASV1,motu1,ASV2819,332
ASV1,motu1,ASV2821,332
ASV1,motu1,ASV2850,326
ASV1,motu1,ASV2854,325
ASV1,motu1,ASV2942,303
ASV1,motu1,ASV2944,302
ASV1,motu1,ASV3110,266
ASV1,motu1,ASV3146,259
ASV1,motu1,ASV3152,258
ASV1,motu1,ASV3173,256
ASV1,motu1,ASV3206,248
ASV1,motu1,ASV3232,245
ASV1,motu1,ASV3243,242
ASV1,motu1,ASV3271,236
ASV1,motu1,ASV3291,232
ASV1,motu1,ASV3306,228
ASV1,motu1,ASV3351,222
ASV1,motu1,ASV3358,220
ASV1,motu1,ASV3364,219
ASV1,motu1,ASV3437,208
ASV1,motu1,ASV3595,181
ASV1,motu1,ASV3798,153
ASV1,motu1,ASV628,5127
ASV1,motu1,ASV638,4993
ASV1,motu1,ASV779,3615
ASV1,motu1,ASV885,2966
ASV1,motu1,ASV1021,2328
ASV1,motu1,ASV1123,1961
ASV1,motu1,ASV1206,1723
ASV1,motu1,ASV1211,1718
ASV1,motu1,ASV1541,1106
ASV1,motu1,ASV1560,1076
ASV1,motu1,ASV1660,945
ASV1,motu1,ASV1770,844
ASV1,motu1,ASV1889,739
ASV1,motu1,ASV2183,560
ASV1,motu1,ASV2254,528
ASV1,motu1,ASV2292,513
ASV1,motu1,ASV2327,496
ASV1,motu1,ASV2347,488
ASV1,motu1,ASV2371,478
ASV1,motu1,ASV2402,466
ASV1,motu1,ASV2510,424
ASV1,motu1,ASV2526,419
ASV1,motu1,ASV2598,397
ASV1,motu1,ASV2628,386
ASV1,motu1,ASV2666,374
ASV1,motu1,ASV2736,356
ASV1,motu1,ASV2798,338
ASV1,motu1,ASV2804,337
ASV1,motu1,ASV2914,310
ASV1,motu1,ASV2967,299
ASV1,motu1,ASV2978,297
ASV1,motu1,ASV3031,286
ASV1,motu1,ASV3049,280
ASV1,motu1,ASV3059,279
ASV1,motu1,ASV3073,276
ASV1,motu1,ASV3084,272
ASV1,motu1,ASV3147,259
ASV1,motu1,ASV3208,248
ASV1,motu1,ASV3303,229
ASV1,motu1,ASV3425,210
ASV1,motu1,ASV3457,204
ASV1,motu1,ASV3494,199
ASV1,motu1,ASV3560,187
ASV1,motu1,ASV3591,182
ASV1,motu1,ASV3602,180
ASV1,motu1,ASV3663,172
ASV1,motu1,ASV3664,172
ASV1,motu1,ASV3695,168
ASV1,motu1,ASV3696,168
ASV1,motu1,ASV3697,167
ASV1,motu1,ASV3731,163
ASV1,motu1,ASV3782,156
ASV1,motu1,ASV3800,153
ASV1,motu1,ASV3820,151
ASV1,motu1,ASV3828,150
ASV1,motu1,ASV3927,137
ASV1,motu1,ASV3937,136
ASV1,motu1,ASV3941,136
ASV1,motu1,ASV3949,135
ASV1,motu1,ASV3950,135
ASV1,motu1,ASV4045,123
ASV1,motu1,ASV4137,113
ASV1,motu1,ASV4173,109
ASV1,motu1,ASV4233,100
ASV1,motu1,ASV4267,96
ASV1,motu1,ASV4268,96
ASV1,motu1,ASV4316,89
ASV1,motu1,ASV4331,86
ASV1,motu1,ASV4341,85
ASV1,motu1,ASV4396,75
ASV1,motu1,ASV4455,66
ASV1,motu1,ASV4529,58
ASV1,motu1,ASV4580,51
ASV1,motu1,ASV1914,724
ASV1,motu1,ASV2868,320
ASV1,motu1,ASV3037,284
ASV1,motu1,ASV3161,257
ASV1,motu1,ASV3911,140
ASV1,motu1,ASV3943,136
ASV1,motu1,ASV1,49070649
ASV2,motu2,ASV2,21988046
ASV2,motu2,ASV47,649851
ASV2,motu2,ASV91,207390
ASV2,motu2,ASV181,67096
ASV2,motu2,ASV193,59705
ASV2,motu2,ASV209,49417
ASV2,motu2,ASV247,32354
ASV2,motu2,ASV276,25754
ASV2,motu2,ASV282,25011
ASV2,motu2,ASV335,17288
ASV2,motu2,ASV340,16657
ASV2,motu2,ASV413,11456
ASV2,motu2,ASV476,8398
ASV2,motu2,ASV515,7306
ASV2,motu2,ASV542,6760
ASV2,motu2,ASV543,6751
ASV2,motu2,ASV545,6728
ASV2,motu2,ASV608,5498
ASV2,motu2,ASV622,5167
ASV2,motu2,ASV624,5163
ASV2,motu2,ASV634,5048
ASV2,motu2,ASV643,4906
ASV2,motu2,ASV652,4783
ASV2,motu2,ASV661,4696
ASV2,motu2,ASV663,4692
ASV2,motu2,ASV745,3817
ASV2,motu2,ASV759,3727
ASV2,motu2,ASV765,3698
ASV2,motu2,ASV773,3663
ASV2,motu2,ASV786,3580
ASV2,motu2,ASV811,3392
ASV2,motu2,ASV817,3366
ASV2,motu2,ASV818,3357
ASV2,motu2,ASV832,3263
ASV2,motu2,ASV853,3144
ASV2,motu2,ASV858,3112
ASV2,motu2,ASV951,2601
ASV2,motu2,ASV1000,2407
ASV2,motu2,ASV1006,2395
ASV2,motu2,ASV1095,2054
ASV2,motu2,ASV1131,1936
ASV2,motu2,ASV1153,1876
ASV2,motu2,ASV1184,1786
ASV2,motu2,ASV1203,1736
ASV2,motu2,ASV1249,1611
ASV2,motu2,ASV1257,1600
ASV2,motu2,ASV1265,1580
ASV2,motu2,ASV1287,1527
ASV2,motu2,ASV1288,1524
ASV2,motu2,ASV1308,1460
ASV2,motu2,ASV1332,1421
ASV2,motu2,ASV1333,1418
ASV2,motu2,ASV1335,1415
ASV2,motu2,ASV1351,1384
ASV2,motu2,ASV1421,1269
ASV2,motu2,ASV1446,1236
ASV2,motu2,ASV1457,1213
ASV2,motu2,ASV1487,1179
ASV2,motu2,ASV1506,1150
ASV2,motu2,ASV1540,1106
ASV2,motu2,ASV1565,1072
ASV2,motu2,ASV1568,1064
ASV2,motu2,ASV1587,1044
ASV2,motu2,ASV1679,924
ASV2,motu2,ASV1694,905
ASV2,motu2,ASV1772,841
ASV2,motu2,ASV1786,829
ASV2,motu2,ASV1787,829
ASV2,motu2,ASV1810,809
ASV2,motu2,ASV1827,799
ASV2,motu2,ASV1920,723
ASV2,motu2,ASV1968,691
ASV2,motu2,ASV2013,660
ASV2,motu2,ASV2127,592
ASV2,motu2,ASV2140,582
ASV2,motu2,ASV2170,567
ASV2,motu2,ASV2185,560
ASV2,motu2,ASV2212,548
ASV2,motu2,ASV2232,540
ASV2,motu2,ASV2247,531
ASV2,motu2,ASV2279,519
ASV2,motu2,ASV2307,504
ASV2,motu2,ASV2317,500
ASV2,motu2,ASV2369,480
ASV2,motu2,ASV2372,478
ASV2,motu2,ASV2441,452
ASV2,motu2,ASV2475,437
ASV2,motu2,ASV2495,430
ASV2,motu2,ASV2540,416
ASV2,motu2,ASV2574,405
ASV2,motu2,ASV2621,387
ASV2,motu2,ASV2688,370
ASV2,motu2,ASV2708,363
ASV2,motu2,ASV2818,333
ASV2,motu2,ASV2828,330
ASV2,motu2,ASV2917,309
ASV2,motu2,ASV2930,306
ASV2,motu2,ASV2973,298
ASV2,motu2,ASV3022,287
ASV2,motu2,ASV3086,272
ASV2,motu2,ASV3139,261
ASV2,motu2,ASV3247,242
ASV2,motu2,ASV3261,238
ASV2,motu2,ASV3401,214
ASV2,motu2,ASV3519,196
ASV2,motu2,ASV3652,173
ASV2,motu2,ASV3721,164
ASV2,motu2,ASV3830,150
ASV2,motu2,ASV1741,869
ASV2,motu2,ASV1888,740
ASV2,motu2,ASV1931,714
ASV2,motu2,ASV2134,587
ASV2,motu2,ASV2538,416
ASV2,motu2,ASV2543,415
ASV2,motu2,ASV2558,411
ASV2,motu2,ASV3061,278
ASV2,motu2,ASV3064,277
ASV2,motu2,ASV3304,229
ASV2,motu2,ASV3361,219
ASV2,motu2,ASV3373,218
ASV2,motu2,ASV3705,166
ASV2,motu2,ASV3774,157
ASV2,motu2,ASV3898,142
ASV2,motu2,ASV3913,140
ASV2,motu2,ASV4212,103
ASV2,motu2,ASV4284,93
ASV2,motu2,ASV2,23333722
ASV3,motu3,ASV3,16898199
ASV3,motu3,ASV65,476665
ASV3,motu3,ASV122,130487
ASV3,motu3,ASV135,108799
ASV3,motu3,ASV139,105354
ASV3,motu3,ASV160,79938
ASV3,motu3,ASV163,77285
ASV3,motu3,ASV173,71675
ASV3,motu3,ASV238,35549
ASV3,motu3,ASV248,32168
ASV3,motu3,ASV277,25681
ASV3,motu3,ASV303,21971
ASV3,motu3,ASV318,19477
ASV3,motu3,ASV355,15327
ASV3,motu3,ASV362,14961
ASV3,motu3,ASV364,14756
ASV3,motu3,ASV367,14537
ASV3,motu3,ASV383,13485
ASV3,motu3,ASV387,13085
ASV3,motu3,ASV396,12255
ASV3,motu3,ASV411,11527
ASV3,motu3,ASV423,10896
ASV3,motu3,ASV430,10464
ASV3,motu3,ASV444,9900
ASV3,motu3,ASV488,7896
ASV3,motu3,ASV497,7801
ASV3,motu3,ASV520,7153
ASV3,motu3,ASV522,7130
ASV3,motu3,ASV550,6680
ASV3,motu3,ASV554,6578
ASV3,motu3,ASV555,6564
ASV3,motu3,ASV605,5544
ASV3,motu3,ASV607,5504
ASV3,motu3,ASV630,5113
ASV3,motu3,ASV636,5028
ASV3,motu3,ASV642,4912
ASV3,motu3,ASV654,4771
ASV3,motu3,ASV655,4769
ASV3,motu3,ASV668,4610
ASV3,motu3,ASV691,4364
ASV3,motu3,ASV692,4337
ASV3,motu3,ASV693,4317
ASV3,motu3,ASV697,4274
ASV3,motu3,ASV708,4190
ASV3,motu3,ASV726,3941
ASV3,motu3,ASV733,3870
ASV3,motu3,ASV738,3848
ASV3,motu3,ASV749,3804
ASV3,motu3,ASV750,3793
ASV3,motu3,ASV755,3758
ASV3,motu3,ASV757,3744
ASV3,motu3,ASV763,3716
ASV3,motu3,ASV771,3668
ASV3,motu3,ASV774,3653
ASV3,motu3,ASV821,3318
ASV3,motu3,ASV823,3315
ASV3,motu3,ASV836,3246
ASV3,motu3,ASV838,3241
ASV3,motu3,ASV875,3027
ASV3,motu3,ASV878,3018
ASV3,motu3,ASV926,2706
ASV3,motu3,ASV967,2530
ASV3,motu3,ASV970,2521
ASV3,motu3,ASV975,2509
ASV3,motu3,ASV985,2475
ASV3,motu3,ASV1025,2315
ASV3,motu3,ASV1046,2241
ASV3,motu3,ASV1051,2214
ASV3,motu3,ASV1056,2191
ASV3,motu3,ASV1087,2076
ASV3,motu3,ASV1102,2029
ASV3,motu3,ASV1150,1890
ASV3,motu3,ASV1156,1869
ASV3,motu3,ASV1171,1817
ASV3,motu3,ASV1186,1783
ASV3,motu3,ASV1226,1683
ASV3,motu3,ASV1267,1579
ASV3,motu3,ASV1274,1557
ASV3,motu3,ASV1289,1521
ASV3,motu3,ASV1305,1464
ASV3,motu3,ASV1309,1460
ASV3,motu3,ASV1327,1424
ASV3,motu3,ASV1348,1392
ASV3,motu3,ASV1373,1341
ASV3,motu3,ASV1452,1224
ASV3,motu3,ASV1507,1150
ASV3,motu3,ASV1510,1148
ASV3,motu3,ASV1528,1121
ASV3,motu3,ASV1531,1118
ASV3,motu3,ASV1547,1098
ASV3,motu3,ASV1580,1051
ASV3,motu3,ASV1612,1010
ASV3,motu3,ASV1620,996
ASV3,motu3,ASV1656,948
ASV3,motu3,ASV1663,940
ASV3,motu3,ASV1784,832
ASV3,motu3,ASV1797,821
ASV3,motu3,ASV1808,812
ASV3,motu3,ASV1824,800
ASV3,motu3,ASV1834,790
ASV3,motu3,ASV1843,780
ASV3,motu3,ASV1845,779
ASV3,motu3,ASV1908,728
ASV3,motu3,ASV1936,710
ASV3,motu3,ASV1988,678
ASV3,motu3,ASV2011,662
ASV3,motu3,ASV2022,654
ASV3,motu3,ASV2034,645
ASV3,motu3,ASV2066,626
ASV3,motu3,ASV2083,615
ASV3,motu3,ASV2206,550
ASV3,motu3,ASV2207,549
ASV3,motu3,ASV2324,497
ASV3,motu3,ASV2343,490
ASV3,motu3,ASV2354,486
ASV3,motu3,ASV2400,468
ASV3,motu3,ASV2436,453
ASV3,motu3,ASV2479,436
ASV3,motu3,ASV2485,433
ASV3,motu3,ASV2516,422
ASV3,motu3,ASV2536,417
ASV3,motu3,ASV2547,414
ASV3,motu3,ASV2607,393
ASV3,motu3,ASV2776,345
ASV3,motu3,ASV2826,331
ASV3,motu3,ASV2950,301
ASV3,motu3,ASV2951,301
ASV3,motu3,ASV3036,284
ASV3,motu3,ASV3060,278
ASV3,motu3,ASV3120,264
ASV3,motu3,ASV3166,257
ASV3,motu3,ASV3203,249
ASV3,motu3,ASV3288,233
ASV3,motu3,ASV3338,223
ASV3,motu3,ASV3382,217
ASV3,motu3,ASV3391,215
ASV3,motu3,ASV3434,208
ASV3,motu3,ASV3485,200
ASV3,motu3,ASV3669,172
ASV3,motu3,ASV3732,163
ASV3,motu3,ASV3856,147
ASV3,motu3,ASV3933,136
ASV3,motu3,ASV4020,127
ASV3,motu3,ASV4039,124
ASV3,motu3,ASV4082,119
ASV3,motu3,ASV161,79078
ASV3,motu3,ASV521,7131
ASV3,motu3,ASV566,6301
ASV3,motu3,ASV646,4831
ASV3,motu3,ASV768,3672
ASV3,motu3,ASV841,3213
ASV3,motu3,ASV910,2815
ASV3,motu3,ASV1086,2078
ASV3,motu3,ASV1161,1850
ASV3,motu3,ASV1205,1723
ASV3,motu3,ASV1239,1632
ASV3,motu3,ASV1256,1601
ASV3,motu3,ASV1322,1436
ASV3,motu3,ASV1330,1421
ASV3,motu3,ASV1346,1396
ASV3,motu3,ASV1502,1155
ASV3,motu3,ASV1619,996
ASV3,motu3,ASV1665,938
ASV3,motu3,ASV1733,871
ASV3,motu3,ASV1910,726
ASV3,motu3,ASV1990,676
ASV3,motu3,ASV1998,671
ASV3,motu3,ASV2168,568
ASV3,motu3,ASV2315,501
ASV3,motu3,ASV2338,492
ASV3,motu3,ASV2425,457
ASV3,motu3,ASV2469,439
ASV3,motu3,ASV2523,421
ASV3,motu3,ASV2561,410
ASV3,motu3,ASV2629,386
ASV3,motu3,ASV2636,384
ASV3,motu3,ASV2664,375
ASV3,motu3,ASV2759,349
ASV3,motu3,ASV2762,348
ASV3,motu3,ASV2823,332
ASV3,motu3,ASV2830,330
ASV3,motu3,ASV2954,300
ASV3,motu3,ASV2962,299
ASV3,motu3,ASV3007,291
ASV3,motu3,ASV3023,287
ASV3,motu3,ASV3040,284
ASV3,motu3,ASV3082,273
ASV3,motu3,ASV3116,265
ASV3,motu3,ASV3138,261
ASV3,motu3,ASV3174,255
ASV3,motu3,ASV3220,246
ASV3,motu3,ASV3397,214
ASV3,motu3,ASV3473,201
ASV3,motu3,ASV3477,200
ASV3,motu3,ASV3483,200
ASV3,motu3,ASV3498,198
ASV3,motu3,ASV3557,187
ASV3,motu3,ASV3656,173
ASV3,motu3,ASV3747,161
ASV3,motu3,ASV3895,142
ASV3,motu3,ASV4053,122
ASV3,motu3,ASV4065,121
ASV3,motu3,ASV4092,118
ASV3,motu3,ASV4099,117
ASV3,motu3,ASV1449,1232
ASV3,motu3,ASV2245,532
ASV3,motu3,ASV2389,471
ASV3,motu3,ASV2871,320
ASV3,motu3,ASV3811,152
ASV3,motu3,ASV3,18612786
ASV4,motu4,ASV4,11425895
ASV4,motu4,ASV157,84034
ASV4,motu4,ASV170,72409
ASV4,motu4,ASV185,64208
ASV4,motu4,ASV192,61067
ASV4,motu4,ASV201,52577
ASV4,motu4,ASV220,44346
ASV4,motu4,ASV224,43559
ASV4,motu4,ASV377,13663
ASV4,motu4,ASV439,10002
ASV4,motu4,ASV445,9855
ASV4,motu4,ASV460,9132
ASV4,motu4,ASV487,7965
ASV4,motu4,ASV508,7530
ASV4,motu4,ASV610,5448
ASV4,motu4,ASV623,5163
ASV4,motu4,ASV674,4574
ASV4,motu4,ASV695,4278
ASV4,motu4,ASV900,2856
ASV4,motu4,ASV1068,2152
ASV4,motu4,ASV1075,2128
ASV4,motu4,ASV1240,1632
ASV4,motu4,ASV1408,1282
ASV4,motu4,ASV1419,1270
ASV4,motu4,ASV1628,990
ASV4,motu4,ASV1800,820
ASV4,motu4,ASV1853,774
ASV4,motu4,ASV2111,601
ASV4,motu4,ASV2410,462
ASV4,motu4,ASV2416,461
ASV4,motu4,ASV2594,400
ASV4,motu4,ASV2633,384
ASV4,motu4,ASV2771,346
ASV4,motu4,ASV3294,231
ASV4,motu4,ASV3997,129
ASV4,motu4,ASV3042,281
ASV4,motu4,ASV3513,196
ASV4,motu4,ASV4527,59
ASV4,motu4,ASV4,11943159
ASV5,motu5,ASV5,9163591
ASV5,motu5,ASV93,204935
ASV5,motu5,ASV187,63397
ASV5,motu5,ASV217,45566
ASV5,motu5,ASV250,31380
ASV5,motu5,ASV319,19379
ASV5,motu5,ASV322,19060
ASV5,motu5,ASV330,17927
ASV5,motu5,ASV374,13872
ASV5,motu5,ASV410,11561
ASV5,motu5,ASV478,8301
ASV5,motu5,ASV493,7844
ASV5,motu5,ASV527,7015
ASV5,motu5,ASV560,6393
ASV5,motu5,ASV571,6059
ASV5,motu5,ASV583,5848
ASV5,motu5,ASV596,5667
ASV5,motu5,ASV696,4277
ASV5,motu5,ASV713,4123
ASV5,motu5,ASV731,3880
ASV5,motu5,ASV770,3668
ASV5,motu5,ASV830,3280
ASV5,motu5,ASV917,2752
ASV5,motu5,ASV996,2416
ASV5,motu5,ASV1007,2392
ASV5,motu5,ASV1105,2014
ASV5,motu5,ASV1111,1994
ASV5,motu5,ASV1165,1840
ASV5,motu5,ASV1183,1791
ASV5,motu5,ASV1251,1610
ASV5,motu5,ASV1286,1527
ASV5,motu5,ASV1456,1215
ASV5,motu5,ASV1555,1086
ASV5,motu5,ASV1608,1017
ASV5,motu5,ASV1640,975
ASV5,motu5,ASV1681,923
ASV5,motu5,ASV1720,883
ASV5,motu5,ASV1768,847
ASV5,motu5,ASV1788,828
ASV5,motu5,ASV1867,763
ASV5,motu5,ASV1963,694
ASV5,motu5,ASV1971,688
ASV5,motu5,ASV2135,587
ASV5,motu5,ASV2171,567
ASV5,motu5,ASV2253,528
ASV5,motu5,ASV2456,444
ASV5,motu5,ASV2497,429
ASV5,motu5,ASV2524,420
ASV5,motu5,ASV2600,396
ASV5,motu5,ASV2670,374
ASV5,motu5,ASV2795,339
ASV5,motu5,ASV3016,288
ASV5,motu5,ASV3096,269
ASV5,motu5,ASV3979,131
ASV5,motu5,ASV4117,115
ASV5,motu5,ASV345,15931
ASV5,motu5,ASV408,11637
ASV5,motu5,ASV1030,2288
ASV5,motu5,ASV1293,1512
ASV5,motu5,ASV1334,1416
ASV5,motu5,ASV1742,868
ASV5,motu5,ASV2194,556
ASV5,motu5,ASV2296,510
ASV5,motu5,ASV2426,456
ASV5,motu5,ASV2668,374
ASV5,motu5,ASV2999,293
ASV5,motu5,ASV3062,278
ASV5,motu5,ASV3281,234
ASV5,motu5,ASV3284,233
ASV5,motu5,ASV3936,136
ASV5,motu5,ASV4102,117
ASV5,motu5,ASV4118,115
ASV5,motu5,ASV4340,85
ASV5,motu5,ASV2073,623
ASV5,motu5,ASV5,9727827
ASV6,motu6,ASV6,7694455
ASV6,motu6,ASV293,23441
ASV6,motu6,ASV320,19306
ASV6,motu6,ASV403,11811
ASV6,motu6,ASV409,11631
ASV6,motu6,ASV492,7859
ASV6,motu6,ASV528,6989
ASV6,motu6,ASV578,5942
ASV6,motu6,ASV580,5929
ASV6,motu6,ASV675,4572
ASV6,motu6,ASV706,4208
ASV6,motu6,ASV718,4069
ASV6,motu6,ASV764,3715
ASV6,motu6,ASV769,3668
ASV6,motu6,ASV937,2668
ASV6,motu6,ASV1002,2401
ASV6,motu6,ASV1016,2360
ASV6,motu6,ASV1141,1916
ASV6,motu6,ASV1145,1900
ASV6,motu6,ASV1174,1806
ASV6,motu6,ASV1244,1618
ASV6,motu6,ASV1437,1250
ASV6,motu6,ASV1522,1133
ASV6,motu6,ASV1574,1056
ASV6,motu6,ASV1696,904
ASV6,motu6,ASV1844,779
ASV6,motu6,ASV1887,741
ASV6,motu6,ASV2005,667
ASV6,motu6,ASV2046,636
ASV6,motu6,ASV2125,592
ASV6,motu6,ASV2162,570
ASV6,motu6,ASV2166,568
ASV6,motu6,ASV2199,552
ASV6,motu6,ASV2230,540
ASV6,motu6,ASV2345,490
ASV6,motu6,ASV2715,362
ASV6,motu6,ASV2811,335
ASV6,motu6,ASV2832,330
ASV6,motu6,ASV2946,302
ASV6,motu6,ASV2986,295
ASV6,motu6,ASV3103,269
ASV6,motu6,ASV3157,258
ASV6,motu6,ASV3214,247
ASV6,motu6,ASV3289,233
ASV6,motu6,ASV3426,210
ASV6,motu6,ASV3610,179
ASV6,motu6,ASV3704,166
ASV6,motu6,ASV3789,155
ASV6,motu6,ASV2047,635
ASV6,motu6,ASV2562,410
ASV6,motu6,ASV3188,252
ASV6,motu6,ASV6,7837380
ASV7,motu7,ASV7,6822575
ASV7,motu7,ASV27,1681813
ASV7,motu7,ASV105,167821
ASV7,motu7,ASV127,117627
ASV7,motu7,ASV147,95119
ASV7,motu7,ASV164,75322
ASV7,motu7,ASV278,25672
ASV7,motu7,ASV342,16597
ASV7,motu7,ASV480,8277
ASV7,motu7,ASV505,7605
ASV7,motu7,ASV573,6001
ASV7,motu7,ASV591,5701
ASV7,motu7,ASV593,5685
ASV7,motu7,ASV617,5276
ASV7,motu7,ASV618,5207
ASV7,motu7,ASV848,3169
ASV7,motu7,ASV855,3124
ASV7,motu7,ASV1204,1731
ASV7,motu7,ASV1213,1718
ASV7,motu7,ASV1339,1412
ASV7,motu7,ASV1394,1307
ASV7,motu7,ASV1400,1292
ASV7,motu7,ASV1420,1270
ASV7,motu7,ASV1424,1266
ASV7,motu7,ASV1436,1252
ASV7,motu7,ASV1482,1183
ASV7,motu7,ASV1495,1170
ASV7,motu7,ASV1579,1052
ASV7,motu7,ASV1611,1010
ASV7,motu7,ASV1701,900
ASV7,motu7,ASV1850,777
ASV7,motu7,ASV1863,764
ASV7,motu7,ASV1955,701
ASV7,motu7,ASV1956,700
