1	11787	ASV404	11787	0	0	0
6	12463	ASV405	11778	0	1	1
1	11708	ASV406	11708	0	0	0
2	13572	ASV415	11290	0	1	1
4	14421	ASV420	11000	0	2	2
2	14039	ASV424	10770	0	1	1
1	10756	ASV426	10756	0	0	0
2	11033	ASV429	10562	0	1	1
1	10436	ASV431	10436	0	0	0
4	13536	ASV432	10388	0	1	1
2	10392	ASV438	10098	0	1	1
4	11315	ASV440	9992	0	1	1
1	9954	ASV441	9954	0	0	0
2	11018	ASV442	9941	0	1	1
1	9749	ASV446	9749	0	0	0
1	9395	ASV452	9395	0	0	0
1	9359	ASV454	9359	0	0	0
1	9302	ASV455	9302	0	0	0
1	9173	ASV459	9173	0	0	0
1	8804	ASV465	8804	0	0	0
4	10065	ASV467	8784	0	2	2
1	8708	ASV470	8708	0	0	0
2	11591	ASV472	8498	0	1	1
1	8467	ASV473	8467	0	0	0
1	8360	ASV477	8360	0	0	0
1	8268	ASV481	8268	0	0	0
1	7888	ASV489	7888	0	0	0
4	12346	ASV495	7832	0	2	2
2	8145	ASV496	7831	0	1	1
6	15968	ASV498	7769	0	2	2
1	7714	ASV500	7714	0	0	0
1	7546	ASV506	7546	0	0	0
1	7510	ASV509	7510	0	0	0
2	7598	ASV510	7450	0	1	1
1	7349	ASV513	7349	0	0	0
2	7199	ASV523	7102	0	1	1
2	7593	ASV525	7039	0	1	1
2	7346	ASV529	6985	0	1	1
1	6973	ASV531	6973	0	0	0
1	6970	ASV532	6970	0	0	0
1	6912	ASV534	6912	0	0	0
1	6852	ASV538	6852	0	0	0
1	6832	ASV540	6832	0	0	0
3	11090	ASV544	6739	0	1	1
1	6715	ASV548	6715	0	0	0
1	6546	ASV557	6546	0	0	0
1	6457	ASV559	6457	0	0	0
1	6373	ASV562	6373	0	0	0
4	10893	ASV565	6306	0	3	3
1	6200	ASV569	6200	0	0	0
1	6051	ASV572	6051	0	0	0
2	9567	ASV574	5993	0	1	1
1	5984	ASV575	5984	0	0	0
1	5935	ASV579	5935	0	0	0
1	5817	ASV585	5817	0	0	0
2	6912	ASV587	5812	0	1	1
2	5900	ASV589	5745	0	1	1
1	5738	ASV590	5738	0	0	0
1	5695	ASV592	5695	0	0	0
1	5682	ASV594	5682	0	0	0
4	6973	ASV597	5659	0	2	2
2	6668	ASV598	5615	0	1	1
2	5763	ASV602	5568	0	1	1
1	5358	ASV614	5358	0	0	0
1	5310	ASV615	5310	0	0	0
1	5204	ASV620	5204	0	0	0
1	5182	ASV621	5182	0	0	0
1	5157	ASV626	5157	0	0	0
1	5120	ASV629	5120	0	0	0
1	5031	ASV635	5031	0	0	0
1	4884	ASV644	4884	0	0	0
1	4883	ASV645	4883	0	0	0
1	4821	ASV647	4821	0	0	0
1	4813	ASV648	4813	0	0	0
3	5586	ASV651	4789	0	1	1
2	5134	ASV653	4777	0	1	1
1	4731	ASV658	4731	0	0	0
1	4602	ASV669	4602	0	0	0
1	4566	ASV676	4566	0	0	0
1	4511	ASV680	4511	0	0	0
1	4496	ASV682	4496	0	0	0
2	4539	ASV683	4492	0	1	1
1	4478	ASV684	4478	0	0	0
1	4476	ASV685	4476	0	0	0
2	4984	ASV687	4410	0	1	1
1	4407	ASV688	4407	0	0	0
3	5550	ASV689	4395	0	1	1
1	4263	ASV699	4263	0	0	0
1	4237	ASV704	4237	0	0	0
1	4223	ASV705	4223	0	0	0
1	4161	ASV710	4161	0	0	0
1	4152	ASV711	4152	0	0	0
1	4055	ASV719	4055	0	0	0
1	4010	ASV721	4010	0	0	0
5	4891	ASV722	3999	0	1	1
1	3929	ASV727	3929	0	0	0
2	4437	ASV730	3880	0	1	1
1	3862	ASV734	3862	0	0	0
1	3857	ASV736	3857	0	0	0
2	4131	ASV741	3839	0	1	1
1	3811	ASV746	3811	0	0	0
2	4930	ASV748	3809	0	1	1
1	3790	ASV751	3790	0	0	0
1	3764	ASV753	3764	0	0	0
3	4935	ASV772	3666	0	1	1
2	4232	ASV775	3650	0	1	1
1	3613	ASV780	3613	0	0	0
1	3607	ASV781	3607	0	0	0
1	3602	ASV782	3602	0	0	0
1	3596	ASV783	3596	0	0	0
1	3592	ASV784	3592	0	0	0
1	3553	ASV788	3553	0	0	0
1	3510	ASV794	3510	0	0	0
1	3487	ASV797	3487	0	0	0
1	3465	ASV799	3465	0	0	0
2	3590	ASV801	3453	0	1	1
1	3437	ASV804	3437	0	0	0
1	3423	ASV805	3423	0	0	0
2	3871	ASV807	3407	0	1	1
1	3394	ASV810	3394	0	0	0
3	4444	ASV812	3386	0	2	2
1	3382	ASV813	3382	0	0	0
1	3372	ASV815	3372	0	0	0
1	3367	ASV816	3367	0	0	0
1	3293	ASV825	3293	0	0	0
4	3785	ASV827	3291	0	3	3
1	3252	ASV833	3252	0	0	0
1	3247	ASV834	3247	0	0	0
1	3247	ASV835	3247	0	0	0
4	3996	ASV837	3245	0	2	2
1	3213	ASV840	3213	0	0	0
2	3959	ASV844	3188	0	1	1
1	3187	ASV845	3187	0	0	0
4	7951	ASV846	3179	0	1	1
2	3280	ASV850	3157	0	1	1
1	3146	ASV852	3146	0	0	0
1	3137	ASV854	3137	0	0	0
2	4612	ASV856	3118	0	1	1
1	3096	ASV859	3096	0	0	0
1	3081	ASV863	3081	0	0	0
2	3175	ASV866	3068	0	1	1
2	3200	ASV867	3067	0	1	1
1	3051	ASV870	3051	0	0	0
1	3035	ASV872	3035	0	0	0
1	3020	ASV877	3020	0	0	0
4	6168	ASV879	3017	0	1	1
1	3009	ASV880	3009	0	0	0
1	2982	ASV882	2982	0	0	0
3	4490	ASV889	2951	0	1	1
1	2951	ASV890	2951	0	0	0
1	2950	ASV891	2950	0	0	0
1	2942	ASV892	2942	0	0	0
1	2913	ASV895	2913	0	0	0
1	2827	ASV905	2827	0	0	0
1	2826	ASV907	2826	0	0	0
1	2810	ASV911	2810	0	0	0
1	2809	ASV912	2809	0	0	0
1	2805	ASV913	2805	0	0	0
1	2797	ASV914	2797	0	0	0
1	2781	ASV916	2781	0	0	0
1	2745	ASV920	2745	0	0	0
3	5485	ASV922	2729	0	2	2
1	2728	ASV923	2728	0	0	0
1	2721	ASV924	2721	0	0	0
1	2699	ASV928	2699	0	0	0
1	2695	ASV929	2695	0	0	0
5	3732	ASV932	2680	0	2	2
1	2671	ASV936	2671	0	0	0
1	2661	ASV938	2661	0	0	0
4	3446	ASV940	2648	0	2	2
2	2747	ASV941	2643	0	1	1
1	2635	ASV943	2635	0	0	0
2	3398	ASV945	2627	0	1	1
2	2605	ASV950	2602	0	1	1
1	2596	ASV952	2596	0	0	0
2	2878	ASV956	2589	0	1	1
2	3882	ASV963	2541	0	1	1
1	2538	ASV965	2538	0	0	0
1	2538	ASV966	2538	0	0	0
2	2601	ASV973	2511	0	1	1
1	2499	ASV977	2499	0	0	0
1	2498	ASV978	2498	0	0	0
1	2494	ASV979	2494	0	0	0
2	3363	ASV980	2493	0	1	1
1	2486	ASV983	2486	0	0	0
2	2846	ASV984	2476	0	1	1
1	2464	ASV988	2464	0	0	0
1	2462	ASV989	2462	0	0	0
1	2451	ASV991	2451	0	0	0
2	2819	ASV992	2450	0	1	1
1	2409	ASV998	2409	0	0	0
1	2408	ASV999	2408	0	0	0
1	2403	ASV1001	2403	0	0	0
1	2400	ASV1003	2400	0	0	0
1	2399	ASV1005	2399	0	0	0
1	2390	ASV1008	2390	0	0	0
2	4621	ASV1012	2375	0	1	1
1	2356	ASV1017	2356	0	0	0
1	2321	ASV1024	2321	0	0	0
2	2375	ASV1026	2309	0	1	1
1	2306	ASV1027	2306	0	0	0
1	2274	ASV1032	2274	0	0	0
3	3539	ASV1033	2271	0	2	2
1	2256	ASV1038	2256	0	0	0
1	2252	ASV1039	2252	0	0	0
2	2515	ASV1042	2246	0	1	1
1	2245	ASV1043	2245	0	0	0
1	2243	ASV1044	2243	0	0	0
1	2236	ASV1047	2236	0	0	0
1	2218	ASV1049	2218	0	0	0
1	2217	ASV1050	2217	0	0	0
1	2201	ASV1055	2201	0	0	0
1	2187	ASV1059	2187	0	0	0
1	2170	ASV1063	2170	0	0	0
5	2548	ASV1065	2169	0	2	2
1	2154	ASV1067	2154	0	0	0
1	2150	ASV1069	2150	0	0	0
1	2126	ASV1076	2126	0	0	0
1	2119	ASV1078	2119	0	0	0
2	2290	ASV1079	2110	0	1	1
1	2101	ASV1083	2101	0	0	0
1	2086	ASV1085	2086	0	0	0
1	2071	ASV1089	2071	0	0	0
1	2069	ASV1090	2069	0	0	0
1	2068	ASV1091	2068	0	0	0
2	2204	ASV1098	2046	0	1	1
1	2033	ASV1100	2033	0	0	0
1	2033	ASV1101	2033	0	0	0
5	2361	ASV1112	1993	0	1	1
1	1985	ASV1113	1985	0	0	0
1	1980	ASV1117	1980	0	0	0
1	1975	ASV1119	1975	0	0	0
1	1963	ASV1122	1963	0	0	0
3	2167	ASV1125	1956	0	1	1
2	2197	ASV1127	1951	0	1	1
1	1951	ASV1128	1951	0	0	0
1	1930	ASV1134	1930	0	0	0
1	1917	ASV1140	1917	0	0	0
1	1904	ASV1144	1904	0	0	0
1	1893	ASV1149	1893	0	0	0
1	1875	ASV1155	1875	0	0	0
1	1864	ASV1157	1864	0	0	0
1	1862	ASV1158	1862	0	0	0
1	1862	ASV1159	1862	0	0	0
1	1850	ASV1162	1850	0	0	0
2	1830	ASV1169	1820	0	1	1
1	1819	ASV1170	1819	0	0	0
1	1806	ASV1173	1806	0	0	0
1	1802	ASV1178	1802	0	0	0
1	1796	ASV1181	1796	0	0	0
1	1782	ASV1187	1782	0	0	0
1	1774	ASV1190	1774	0	0	0
1	1768	ASV1191	1768	0	0	0
1	1760	ASV1194	1760	0	0	0
1	1755	ASV1196	1755	0	0	0
1	1752	ASV1197	1752	0	0	0
1	1744	ASV1199	1744	0	0	0
2	1877	ASV1207	1722	0	1	1
1	1722	ASV1208	1722	0	0	0
1	1702	ASV1219	1702	0	0	0
1	1689	ASV1223	1689	0	0	0
1	1679	ASV1228	1679	0	0	0
1	1641	ASV1233	1641	0	0	0
1	1637	ASV1235	1637	0	0	0
2	1880	ASV1236	1637	0	1	1
1	1636	ASV1237	1636	0	0	0
1	1632	ASV1241	1632	0	0	0
1	1631	ASV1242	1631	0	0	0
1	1619	ASV1243	1619	0	0	0
1	1611	ASV1250	1611	0	0	0
1	1607	ASV1252	1607	0	0	0
1	1602	ASV1255	1602	0	0	0
1	1591	ASV1259	1591	0	0	0
1	1589	ASV1260	1589	0	0	0
1	1588	ASV1261	1588	0	0	0
2	3044	ASV1262	1587	0	1	1
1	1580	ASV1266	1580	0	0	0
1	1569	ASV1270	1569	0	0	0
2	2367	ASV1272	1563	0	1	1
1	1561	ASV1273	1561	0	0	0
1	1555	ASV1275	1555	0	0	0
1	1533	ASV1283	1533	0	0	0
1	1515	ASV1291	1515	0	0	0
1	1512	ASV1294	1512	0	0	0
1	1499	ASV1297	1499	0	0	0
1	1496	ASV1298	1496	0	0	0
1	1490	ASV1300	1490	0	0	0
1	1487	ASV1301	1487	0	0	0
1	1449	ASV1316	1449	0	0	0
1	1447	ASV1319	1447	0	0	0
1	1427	ASV1325	1427	0	0	0
1	1424	ASV1328	1424	0	0	0
1	1423	ASV1329	1423	0	0	0
1	1421	ASV1331	1421	0	0	0
3	2134	ASV1336	1415	0	1	1
1	1410	ASV1340	1410	0	0	0
2	2261	ASV1342	1404	0	1	1
1	1402	ASV1343	1402	0	0	0
1	1381	ASV1352	1381	0	0	0
1	1378	ASV1353	1378	0	0	0
1	1377	ASV1356	1377	0	0	0
1	1371	ASV1358	1371	0	0	0
1	1370	ASV1359	1370	0	0	0
1	1357	ASV1364	1357	0	0	0
1	1357	ASV1365	1357	0	0	0
1	1353	ASV1367	1353	0	0	0
1	1344	ASV1368	1344	0	0	0
1	1342	ASV1371	1342	0	0	0
1	1339	ASV1375	1339	0	0	0
1	1334	ASV1377	1334	0	0	0
1	1332	ASV1378	1332	0	0	0
1	1327	ASV1380	1327	0	0	0
2	1346	ASV1385	1319	0	1	1
2	1720	ASV1388	1314	0	1	1
1	1310	ASV1390	1310	0	0	0
1	1308	ASV1393	1308	0	0	0
1	1306	ASV1395	1306	0	0	0
1	1300	ASV1397	1300	0	0	0
1	1291	ASV1401	1291	0	0	0
1	1290	ASV1402	1290	0	0	0
3	1888	ASV1404	1288	0	2	2
1	1287	ASV1405	1287	0	0	0
3	2418	ASV1426	1262	0	2	2
2	1666	ASV1429	1260	0	1	1
2	2366	ASV1430	1259	0	1	1
2	2435	ASV1435	1256	0	1	1
1	1246	ASV1441	1246	0	0	0
1	1216	ASV1455	1216	0	0	0
1	1213	ASV1458	1213	0	0	0
1	1212	ASV1459	1212	0	0	0
1	1211	ASV1460	1211	0	0	0
1	1210	ASV1461	1210	0	0	0
1	1210	ASV1462	1210	0	0	0
1	1210	ASV1463	1210	0	0	0
1	1199	ASV1469	1199	0	0	0
1	1194	ASV1474	1194	0	0	0
1	1192	ASV1476	1192	0	0	0
1	1190	ASV1477	1190	0	0	0
3	1909	ASV1480	1189	0	2	2
1	1181	ASV1484	1181	0	0	0
1	1180	ASV1485	1180	0	0	0
2	1306	ASV1486	1179	0	1	1
1	1176	ASV1490	1176	0	0	0
1	1171	ASV1494	1171	0	0	0
1	1162	ASV1500	1162	0	0	0
1	1152	ASV1505	1152	0	0	0
1	1150	ASV1508	1150	0	0	0
1	1146	ASV1512	1146	0	0	0
1	1145	ASV1513	1145	0	0	0
2	1155	ASV1514	1143	0	1	1
1	1141	ASV1515	1141	0	0	0
2	1240	ASV1518	1138	0	1	1
1	1133	ASV1521	1133	0	0	0
2	1461	ASV1523	1132	0	1	1
1	1132	ASV1524	1132	0	0	0
3	1434	ASV1525	1130	0	1	1
1	1129	ASV1527	1129	0	0	0
1	1121	ASV1529	1121	0	0	0
1	1117	ASV1533	1117	0	0	0
1	1114	ASV1538	1114	0	0	0
1	1105	ASV1542	1105	0	0	0
1	1096	ASV1549	1096	0	0	0
1	1094	ASV1554	1094	0	0	0
1	1082	ASV1557	1082	0	0	0
1	1073	ASV1563	1073	0	0	0
1	1072	ASV1564	1072	0	0	0
1	1062	ASV1569	1062	0	0	0
1	1056	ASV1573	1056	0	0	0
1	1053	ASV1577	1053	0	0	0
1	1049	ASV1581	1049	0	0	0
1	1048	ASV1584	1048	0	0	0
1	1042	ASV1589	1042	0	0	0
1	1039	ASV1594	1039	0	0	0
1	1032	ASV1596	1032	0	0	0
1	1031	ASV1597	1031	0	0	0
1	1031	ASV1598	1031	0	0	0
1	1027	ASV1603	1027	0	0	0
1	1026	ASV1605	1026	0	0	0
1	1024	ASV1606	1024	0	0	0
1	1009	ASV1613	1009	0	0	0
1	1008	ASV1614	1008	0	0	0
1	1003	ASV1616	1003	0	0	0
1	998	ASV1618	998	0	0	0
1	996	ASV1621	996	0	0	0
1	995	ASV1622	995	0	0	0
1	995	ASV1623	995	0	0	0
1	992	ASV1625	992	0	0	0
2	1421	ASV1630	988	0	1	1
1	983	ASV1636	983	0	0	0
2	1573	ASV1637	983	0	1	1
1	976	ASV1639	976	0	0	0
1	974	ASV1642	974	0	0	0
1	966	ASV1645	966	0	0	0
1	960	ASV1648	960	0	0	0
1	951	ASV1652	951	0	0	0
1	949	ASV1655	949	0	0	0
1	947	ASV1657	947	0	0	0
1	947	ASV1658	947	0	0	0
1	941	ASV1661	941	0	0	0
3	1405	ASV1664	939	0	1	1
1	938	ASV1666	938	0	0	0
1	937	ASV1667	937	0	0	0
1	936	ASV1668	936	0	0	0
1	936	ASV1669	936	0	0	0
1	933	ASV1671	933	0	0	0
1	930	ASV1675	930	0	0	0
1	923	ASV1680	923	0	0	0
1	916	ASV1689	916	0	0	0
1	909	ASV1692	909	0	0	0
1	904	ASV1698	904	0	0	0
2	1325	ASV1699	904	0	1	1
1	898	ASV1702	898	0	0	0
1	897	ASV1704	897	0	0	0
1	896	ASV1706	896	0	0	0
1	895	ASV1707	895	0	0	0
2	1105	ASV1709	892	0	1	1
1	888	ASV1712	888	0	0	0
1	883	ASV1719	883	0	0	0
1	883	ASV1721	883	0	0	0
1	882	ASV1722	882	0	0	0
1	881	ASV1723	881	0	0	0
1	879	ASV1725	879	0	0	0
1	879	ASV1726	879	0	0	0
2	1698	ASV1735	871	0	1	1
1	869	ASV1740	869	0	0	0
1	866	ASV1744	866	0	0	0
1	866	ASV1745	866	0	0	0
1	865	ASV1746	865	0	0	0
1	864	ASV1749	864	0	0	0
1	862	ASV1750	862	0	0	0
1	862	ASV1751	862	0	0	0
1	859	ASV1753	859	0	0	0
1	857	ASV1755	857	0	0	0
1	856	ASV1758	856	0	0	0
1	855	ASV1759	855	0	0	0
1	854	ASV1761	854	0	0	0
1	853	ASV1762	853	0	0	0
1	849	ASV1765	849	0	0	0
1	842	ASV1771	842	0	0	0
1	840	ASV1773	840	0	0	0
1	838	ASV1775	838	0	0	0
1	836	ASV1777	836	0	0	0
1	836	ASV1778	836	0	0	0
1	835	ASV1779	835	0	0	0
1	834	ASV1781	834	0	0	0
1	827	ASV1789	827	0	0	0
1	827	ASV1791	827	0	0	0
1	824	ASV1793	824	0	0	0
1	823	ASV1795	823	0	0	0
1	821	ASV1798	821	0	0	0
3	1523	ASV1803	819	0	2	2
1	814	ASV1806	814	0	0	0
1	810	ASV1809	810	0	0	0
1	808	ASV1811	808	0	0	0
1	807	ASV1813	807	0	0	0
1	802	ASV1816	802	0	0	0
1	801	ASV1817	801	0	0	0
1	801	ASV1818	801	0	0	0
1	801	ASV1819	801	0	0	0
1	801	ASV1820	801	0	0	0
1	800	ASV1821	800	0	0	0
1	800	ASV1822	800	0	0	0
1	800	ASV1823	800	0	0	0
1	795	ASV1828	795	0	0	0
1	795	ASV1829	795	0	0	0
1	792	ASV1831	792	0	0	0
1	790	ASV1832	790	0	0	0
2	1163	ASV1836	788	0	1	1
1	786	ASV1837	786	0	0	0
1	785	ASV1838	785	0	0	0
1	771	ASV1855	771	0	0	0
1	766	ASV1862	766	0	0	0
1	763	ASV1866	763	0	0	0
1	757	ASV1872	757	0	0	0
1	757	ASV1873	757	0	0	0
1	755	ASV1876	755	0	0	0
1	753	ASV1878	753	0	0	0
1	750	ASV1879	750	0	0	0
1	748	ASV1881	748	0	0	0
1	746	ASV1884	746	0	0	0
1	742	ASV1886	742	0	0	0
1	734	ASV1895	734	0	0	0
1	733	ASV1896	733	0	0	0
1	732	ASV1899	732	0	0	0
1	725	ASV1912	725	0	0	0
1	724	ASV1916	724	0	0	0
1	724	ASV1917	724	0	0	0
1	723	ASV1918	723	0	0	0
1	723	ASV1921	723	0	0	0
1	722	ASV1923	722	0	0	0
1	720	ASV1925	720	0	0	0
1	720	ASV1927	720	0	0	0
1	717	ASV1929	717	0	0	0
1	714	ASV1933	714	0	0	0
1	711	ASV1934	711	0	0	0
1	711	ASV1935	711	0	0	0
1	710	ASV1938	710	0	0	0
1	709	ASV1940	709	0	0	0
2	749	ASV1944	707	0	1	1
3	1296	ASV1949	705	0	2	2
1	704	ASV1952	704	0	0	0
1	703	ASV1953	703	0	0	0
1	699	ASV1957	699	0	0	0
1	699	ASV1958	699	0	0	0
1	697	ASV1959	697	0	0	0
2	793	ASV1960	696	0	1	1
1	695	ASV1961	695	0	0	0
1	692	ASV1966	692	0	0	0
1	690	ASV1969	690	0	0	0
1	688	ASV1972	688	0	0	0
2	909	ASV1976	686	0	1	1
2	1298	ASV1977	686	0	1	1
1	685	ASV1978	685	0	0	0
1	684	ASV1979	684	0	0	0
1	683	ASV1981	683	0	0	0
1	682	ASV1983	682	0	0	0
1	682	ASV1984	682	0	0	0
1	679	ASV1986	679	0	0	0
2	748	ASV1987	679	0	1	1
1	676	ASV1991	676	0	0	0
1	671	ASV1997	671	0	0	0
1	668	ASV2001	668	0	0	0
1	668	ASV2003	668	0	0	0
1	665	ASV2009	665	0	0	0
1	659	ASV2015	659	0	0	0
1	659	ASV2016	659	0	0	0
1	658	ASV2018	658	0	0	0
1	650	ASV2025	650	0	0	0
1	649	ASV2027	649	0	0	0
1	649	ASV2028	649	0	0	0
1	646	ASV2032	646	0	0	0
1	644	ASV2036	644	0	0	0
1	644	ASV2037	644	0	0	0
1	643	ASV2038	643	0	0	0
1	642	ASV2039	642	0	0	0
2	1028	ASV2042	640	0	1	1
1	638	ASV2043	638	0	0	0
1	637	ASV2044	637	0	0	0
