"","sample_id","filtertrim_f","filtertrim_r","dereplicated_f","dereplicated_r","denoised_f","denoised_r","merged","nosingletons","nochimeras","percent_retained_aftermerge","percent_notsingleton","percent_notchimera"
"186","filtered20250425_PECOe-233_S194_R1_001",196909,196909,196909,196909,196777,196461,191566,191106,176622,97.3518246543041,99.7598738815865,92.4209600954444
"187","filtered20250425_PECOe-234_S195_R1_001",170454,170454,170454,170454,170209,169761,165222,163787,147873,97.070072675358,99.1314715957923,90.2837221513307
"188","filtered20250425_PECOe-235_S196_R1_001",144804,144804,144804,144804,144613,144290,142275,142091,130495,98.3832712135147,99.8706729924442,91.8390327325446
"189","filtered20250425_PECOe-237_S198_R1_001",263638,263638,263638,263638,263423,263021,259318,259255,248179,98.4416698617813,99.9757055044386,95.727758384602
"190","filtered20250425_PECOe-238_S199_R1_001",204292,204292,204292,204292,204116,203800,201027,200968,191925,98.4866448490074,99.9706507086113,95.5002786513276
"191","filtered20250425_PECOe-239_S200_R1_001",186314,186314,186314,186314,186144,185877,183684,183503,176537,98.678442496132,99.9014612051131,96.2038767758565
"192","filtered20250425_PECOe-240_S201_R1_001",211597,211597,211597,211597,211399,211078,208612,208025,202282,98.6816399320716,99.7186163787318,97.239274125706
"193","filtered20250425_PECOe-242_S203_R1_001",167028,167028,167028,167028,166938,166639,163721,162526,158281,98.0729372581437,99.2700997428552,97.3881102100587
"194","filtered20250425_PECOe-243_S204_R1_001",275479,275479,275479,275479,275212,274722,270911,270716,260982,98.4372047730477,99.9280206414653,96.404349946069
"195","filtered20250425_PECOe-244_S205_R1_001",274216,274216,274216,274216,273853,273364,269995,268602,253517,98.591214994906,99.4840645197133,94.3838839621447
"196","filtered20250425_PECOe-280_S207_R1_001",133957,133957,133957,133957,133780,133501,132073,131980,125990,98.7240245178651,99.929584396508,95.461433550538
"197","filtered20250425_PECOe-281_S208_R1_001",161671,161671,161671,161671,161540,161282,158983,156054,145853,98.4171103132351,98.1576646559695,93.46316018814
"198","filtered20250425_PECOe-282_S209_R1_001",326511,326511,326511,326511,326204,325787,321683,321225,309253,98.6140574609753,99.8576238097755,96.2730173554362
"199","filtered20250425_PECOe-283_S210_R1_001",247372,247372,247372,247372,247267,247107,242733,240185,221415,98.16635458836,98.950286940795,92.1851905822595
"200","filtered20250425_PECOe-284_S211_R1_001",84307,84307,84307,84307,84295,84186,83068,83068,41527,98.5443976511062,100,49.99157316897
"201","filtered20250425_PECOe-285_S212_R1_001",240008,240008,240008,240008,239725,239381,234709,234594,219789,97.9076024611534,99.9510031571009,93.6890969078493
"202","filtered20250425_PECOe-287_S214_R1_001",272067,272067,272067,272067,272021,271847,267839,267839,267839,98.4626186948802,100,100
"203","filtered20250425_PECOe-288_S215_R1_001",433265,433265,433265,433265,433119,432648,422137,422013,410441,97.4644381798074,99.9706256499667,97.2579043773533
"204","filtered20250425_PECOe-289_S216_R1_001",250948,250948,250948,250948,250702,250304,247352,246754,232530,98.6637521838677,99.7582392703516,94.2355544388338
"205","filtered20250425_PECOe-290_S217_R1_001",424669,424669,424669,424669,424088,423043,414573,402086,354597,97.7563618871555,96.9879852281745,88.1893425784534
"206","filtered20250425_PECOe-291_S218_R1_001",214060,214060,214060,214060,213863,213529,210637,209918,171781,98.491557679449,99.6586544624164,81.8324298059242
"207","filtered20250425_PECOe-292_S219_R1_001",192184,192184,192184,192184,192159,191974,189307,189237,188939,98.5158124261679,99.9630230260899,99.8425255103389
"208","filtered20250425_PECOe-293_S220_R1_001",202929,202929,202929,202929,202723,202357,199421,197392,186403,98.3711764328665,98.9825544952638,94.4329050822728
"209","filtered20250425_PECOe-294_S221_R1_001",36169,36169,36169,36169,36161,36100,35746,35746,35746,98.8523547468267,100,100
"210","filtered20250425_PECOe-295_S222_R1_001",263963,263963,263963,263963,263389,263079,258914,255585,240311,98.3009920687652,98.7142448844018,94.023905941272
"211","filtered20250425_PECOe-296_S223_R1_001",41426,41426,41426,41426,41406,41319,40854,40830,40826,98.6668598753804,99.9412542223528,99.9902032819006
"212","filtered20250425_PECOe-297_S224_R1_001",236453,236453,236453,236453,236372,235734,231129,230999,228449,97.7818861794121,99.9437543536294,98.8960991173122
"213","filtered20250425_PECOe-298_S225_R1_001",289938,289938,289938,289938,289622,289245,284763,281432,269713,98.32229595818,98.8302553351383,95.8359390545496
"214","filtered20250425_PECOe-299_S226_R1_001",234992,234992,234992,234992,234749,234355,231125,229318,220371,98.456223455691,99.2181719848567,96.0984309997471
"215","filtered20250425_PECOe-300_S227_R1_001",274157,274157,274157,274157,273811,273312,268156,266753,230164,97.9347067867982,99.4767970882621,86.283565695606
"216","filtered20250425_PECOe-301_S228_R1_001",299406,299406,299406,299406,299023,298740,294184,292215,279514,98.3817298334911,99.3306909961113,95.6535427681673
"217","filtered20250425_PECOe-302_S229_R1_001",229485,229485,229485,229485,229249,228949,225856,225270,198755,98.5199499234457,99.7405426466421,88.229679939628
"218","filtered20250425_PECOe-303_S230_R1_001",217380,217380,217380,217380,217257,216837,213921,213483,205765,98.4644913627639,99.7952515180838,96.3847238421795
"219","filtered20250425_PECOe-304_S231_R1_001",161813,161813,161813,161813,161721,161417,158625,157958,154976,98.0855918526351,99.5795114263199,98.112156396004
"220","filtered20250425_PECOe-305_S232_R1_001",201606,201606,201606,201606,201489,201227,198009,196951,190460,98.2728585679615,99.4656808528905,96.7042563886449
"221","filtered20250425_PECOe-306_S233_R1_001",347767,347767,347767,347767,347456,346692,342226,341524,335929,98.494773438939,99.7948723942658,98.3617549571919
"222","filtered20250425_PECOe-307_S234_R1_001",144635,144635,144635,144635,144587,144346,142247,141695,137984,98.3815972390326,99.611942606874,97.3809943893574
"223","filtered20250425_PECOe-308_S235_R1_001",230037,230037,230037,230037,229989,229732,226048,226048,225824,98.2864397862506,100,99.900906002265
"224","filtered20250425_PECOe-309_S236_R1_001",104044,104044,104044,104044,103963,103774,102866,102610,69929,98.9448169060146,99.7511325413645,68.1502777507066
"225","filtered20250425_PECOe-310_S237_R1_001",290,290,290,290,290,290,290,290,290,100,100,100
"226","filtered20250425_PECOe-311_S238_R1_001",188386,188386,188386,188386,188175,187911,185922,185649,173124,98.8027102431247,99.853164230161,93.25339754052
"227","filtered20250425_PECOe-325_S241_R1_001",239536,239536,239536,239536,239186,238712,235727,234592,219148,98.5538451247147,99.5185108197194,93.4166552994134
"228","filtered20250425_PECOe-326_S242_R1_001",211949,211949,211949,211949,211764,211534,208514,208514,204420,98.46527266202,100,98.0365826755038
"229","filtered20250425_PECOe-327_S243_R1_001",195318,195318,195318,195318,195046,194630,191460,187112,178286,98.1614593480512,97.7290295623107,95.283039035444
"230","filtered20250425_PECOe-329_S244_R1_001",240187,240187,240187,240187,240035,239625,236928,236774,223116,98.7056054325411,99.9350013506213,94.2316301620955
"231","filtered20250425_PECOe-330_S245_R1_001",221798,221798,221798,221798,221670,221368,218753,218741,210968,98.6840799386475,99.9945143609459,96.4464823695603
"232","filtered20250425_PECOe-331_S246_R1_001",204741,204741,204741,204741,204558,203603,199814,198640,193485,97.6808533521055,99.4124535818311,97.4048530004027
"233","filtered20250425_PECOe-332_S247_R1_001",209150,209150,209150,209150,209021,208533,205955,203216,198897,98.5331617397295,98.6700978369061,97.8746752224234
"234","filtered20250425_PECOe-336_S250_R1_001",344536,344536,344536,344536,344320,343725,338702,338459,326058,98.3683782527881,99.9282555166489,96.3360407021235
"235","filtered20250425_PECOe-337_S251_R1_001",449450,449450,449450,449450,449212,448454,442268,440909,421255,98.4541819897955,99.6927202510695,95.5423908334826
"236","filtered20250425_PECOe-338_S252_R1_001",333573,333573,333573,333573,333221,332670,328611,327715,310963,98.6165337718811,99.7273371859128,94.8882413072334
"237","filtered20250425_PECOe-339_S253_R1_001",271905,271905,271905,271905,271757,271323,268530,268463,258422,98.8125420872323,99.9750493427178,96.2598197889467
"238","filtered20250425_PECOe-341_S255_R1_001",205787,205787,205787,205787,205708,205390,202548,202462,202130,98.4638419507263,99.95754092857,99.8360186108998
"239","filtered20250425_PECOe-342_S256_R1_001",240871,240871,240871,240871,240723,240324,235520,235456,232611,97.8385945671996,99.9728260869565,98.7917063060614
"240","filtered20250425_PECOe-343_S257_R1_001",109321,109321,109321,109321,109273,109109,107744,107636,107430,98.6007522443788,99.8997623997624,99.8086142182913
"241","filtered20250425_PECOe-344_S258_R1_001",315015,315015,315015,315015,314805,314279,310696,310340,299828,98.6947475421293,99.8854185441718,96.6127473094026
"242","filtered20250425_PECOe-345_S259_R1_001",4,4,4,4,3,3,0,0,0,0,NA,NA
"243","filtered20250425_PECOe-346_S260_R1_001",104739,104739,104739,104739,104702,104487,102849,102751,100609,98.2302152776451,99.904714678801,97.9153487557299
"244","filtered20250425_PECOe-347_S261_R1_001",353201,353201,353201,353201,352819,352271,347639,347285,334295,98.5318251001222,99.8981702283116,96.259556272226
"245","filtered20250425_PECOe-348_S262_R1_001",305278,305278,305278,305278,305074,304727,296266,295996,288577,97.1128316408478,99.9088656815159,97.4935472100974
"246","filtered20250425_PECOe-349_S263_R1_001",312431,312431,312431,312431,312259,311738,308227,308172,299115,98.7087641989502,99.9821560083964,97.0610568124294
"247","filtered20250425_PECOe-352_S265_R1_001",207277,207277,207277,207277,207213,206920,202755,201990,193787,97.8485905807068,99.6226973440852,95.9389078667261
"248","filtered20250425_PECOe-353_S266_R1_001",228046,228046,228046,228046,227920,227601,223477,223350,215623,98.0506318006318,99.9431708855945,96.5404074322812
"249","filtered20250425_PECOe-354_S267_R1_001",153264,153264,153264,153264,153152,153004,150014,149323,108941,97.9510551608859,99.5393763248763,72.9566108369106
"250","filtered20250425_PECOe-355_S268_R1_001",16,16,16,16,16,16,16,16,16,100,100,100
"251","filtered20250425_PECOe-356_S269_R1_001",92911,92911,92911,92911,92888,92801,90644,90644,90644,97.584187408492,100,100
"252","filtered20250425_PECOe-358_S271_R1_001",163215,163215,163215,163215,162987,162745,160479,160463,155635,98.4612269690221,99.9900298481421,96.9912066956245
"253","filtered20250425_PECOe-359_S272_R1_001",6,6,6,6,6,6,6,6,6,100,100,100
"254","filtered20250425_PECOe-361_S274_R1_001",293948,293948,293948,293948,293816,293481,287285,286689,276828,97.7771802760912,99.7925405085542,96.5603842491341
"255","filtered20250425_PECOe-362_S275_R1_001",15168,15168,15168,15168,15164,15144,15026,15026,15026,99.0899498812978,100,100
"256","filtered20250425_PECOe-363_S276_R1_001",194578,194578,194578,194578,194431,194153,190799,190634,166128,98.1319851258287,99.9135215593373,87.1450003671958
"257","filtered20250425_PECOe-364_S277_R1_001",208363,208363,208363,208363,208257,208037,203440,203397,187591,97.6869925140572,99.9788635469917,92.2289905947482
"258","filtered20250425_PECOe-365_S278_R1_001",210679,210679,210679,210679,210581,210317,206101,205740,193618,97.872552604461,99.8248431594218,94.1080975989112
"259","filtered20250425_PECOe-366_S279_R1_001",174453,174453,174453,174453,174206,174111,170503,169681,155847,97.8743556479111,99.5178970457998,91.8470541781343
"260","filtered20250425_PECOe-367_S280_R1_001",85508,85508,85508,85508,85498,85405,83523,83523,83523,97.6900044445484,100,100
"261","filtered20250425_PECOe-368_S281_R1_001",173147,173147,173147,173147,172865,172581,169855,169180,153433,98.2587568333671,99.6026022195402,90.6921621941128
"262","filtered20250425_PECOe-369_S282_R1_001",189262,189262,189262,189262,188850,188485,185180,182955,160203,98.0566587238549,98.798466357058,87.5641551201115
"263","filtered20250425_PECOe-370_S283_R1_001",238059,238059,238059,238059,237854,237154,232893,232745,214132,97.914266735056,99.9364515034801,92.0028357214978
"264","filtered20250425_PECOe-371_S284_R1_001",180931,180931,180931,180931,180731,180414,177692,177585,160275,98.3184954435044,99.9397834455125,90.2525551144522
"265","filtered20250425_PECOe-372_S285_R1_001",167963,167963,167963,167963,167878,166099,163266,162955,162047,97.2527668902417,99.8095133095684,99.442790954558
"266","filtered20250425_PECOe-373_S286_R1_001",186200,186200,186200,186200,185396,183600,179863,174915,139566,97.015577466612,97.2490173076175,79.790755509819
"267","filtered20250425_PECOe-374_S287_R1_001",176059,176059,176059,176059,175477,174561,172031,169110,145701,98.0362098736586,98.3020502118804,86.1575306013837
"268","filtered20250425_PECOe-375_S355_R1_001",147856,147856,147856,147856,147549,147089,144437,142917,126538,97.8908701516107,98.9476380705775,88.5395019486835
"269","filtered20250425_PECOe-377_S289_R1_001",234921,234921,234921,234921,234379,232722,229215,223058,179953,97.796730935792,97.3138756189604,80.675429708865
"270","filtered20250425_PECOe-378_S290_R1_001",148100,148100,148100,148100,146090,144851,134872,115428,89461,92.3211718803477,85.5833679340412,77.5037252659667
"271","filtered20250425_PECOe-379_S291_R1_001",197826,197826,197826,197826,196906,195651,189887,177824,138454,96.4353549409363,93.6472744316357,77.8601313658449
"272","filtered20250425_PECOe-380_S292_R1_001",194963,194963,194963,194963,193440,192366,182502,159605,114467,94.3455334987593,87.4538361223439,71.7189311111807
"273","filtered20250425_PECOe-381_S293_R1_001",118618,118618,118618,118618,117942,117645,114510,112718,96906,97.0900951315053,98.4350711728233,85.9720718962366
"274","filtered20250425_PECOe-382_S294_R1_001",149854,149854,149854,149854,149389,148247,145705,141528,116120,97.5339549766047,97.1332486874164,82.0473687185575
"275","filtered20250425_PECOe-383_S295_R1_001",257187,257187,257187,257187,256683,255172,250702,243544,223690,97.6698885395605,97.1448173528731,91.8478796439247
"276","filtered20250425_PECOe-384_S296_R1_001",214660,214660,214660,214660,214206,213863,209717,208163,193328,97.9043537529294,99.2590014161942,92.8733732699855
"277","filtered20250425_PECOe-385_S297_R1_001",132644,132644,132644,132644,132139,131248,128694,126433,98059,97.3928968737466,98.2431193373428,77.5580742369476
"278","filtered20250425_PECOe-386_S298_R1_001",167279,167279,167279,167279,166707,165953,162934,160197,141001,97.7367477070549,98.320178722673,88.0172537563125
"279","filtered20250425_PECOe-387_S299_R1_001",160117,160117,160117,160117,159869,159584,155920,154517,142116,97.5298525667891,99.1001795792714,91.9743458648563
"280","filtered20250425_PECOe-388_S300_R1_001",160997,160997,160997,160997,160564,159735,156559,155863,135194,97.505667521985,99.5554391635102,86.7389951431706
"281","filtered20250425_PECOe-390_S302_R1_001",140148,140148,140148,140148,139213,138254,134465,133284,102134,96.5893989785437,99.121704532778,76.6288526754899
"282","filtered20250425_PECOe-391_S303_R1_001",160959,160959,160959,160959,160129,159239,155459,153004,125562,97.0836013464145,98.4208054856908,82.0645211889885
"283","filtered20250425_PECOe-392_S304_R1_001",244307,244307,244307,244307,243135,241274,234887,230238,174163,96.6076459580069,98.0207504033855,75.6447675883216
"284","filtered20250425_PECOe-393_S305_R1_001",115762,115762,115762,115762,115055,114201,111079,110050,84636,96.5442614401808,99.0736322797288,76.9068605179464
"285","filtered20250425_PECOe-394_S306_R1_001",168482,168482,168482,168482,167233,166185,157361,131658,102346,94.0968588735477,83.6662197113643,77.7362560573607
"286","filtered20250425_PECOe-395_S307_R1_001",143559,143559,143559,143559,142656,141695,135711,121657,90741,95.1316453566622,89.6441703325449,74.5875699713128
"287","filtered20250425_PECOe-396_S308_R1_001",113626,113626,113626,113626,113243,112192,110364,109506,91484,97.4576795033689,99.2225725780146,83.5424542947418
"288","filtered20250425_PECOe-397_S309_R1_001",155364,155364,155364,155364,154799,153621,151147,149424,119933,97.6408116331501,98.8600501498541,80.2635453474676
"289","filtered20250425_PECOe-398_S310_R1_001",232163,232163,232163,232163,231824,230245,227525,225851,189048,98.1455759541721,99.2642566750906,83.7047433927678
"290","filtered20250425_PECOe-399_S311_R1_001",144876,144876,144876,144876,144427,143972,141468,140318,122333,97.9512141081654,99.1870953148415,87.1826850439716
"291","filtered20250425_PECOe-400_S312_R1_001",183627,183627,183627,183627,182489,180983,175584,169017,130230,96.2162102921272,96.2599097867687,77.0514208629901
"292","filtered20250425_PECOe-401_S313_R1_001",154586,154586,154586,154586,153960,152797,147751,132243,105272,95.9671343206028,89.5039627481371,79.6049696392248
"293","filtered20250425_PECOe-402_S314_R1_001",157822,157822,157822,157822,157194,155710,149432,133186,101737,95.0621524994593,89.1281653193426,76.3871578093794
"294","filtered20250425_PECOe-419_S316_R1_001",234088,234088,234088,234088,233543,231139,227003,224567,189285,97.1996591634089,98.9268864288137,84.2888759256703
"295","filtered20250425_PECOe-420_S317_R1_001",115652,115652,115652,115652,115400,114371,112582,111722,82200,97.5580589254766,99.2361123447798,73.5754819999642
"296","filtered20250425_PECOe-421_S318_R1_001",115455,115455,115455,115455,114637,113800,109391,106982,76714,95.4238160454304,97.7978078635354,71.707390028229
"297","filtered20250425_PECOe-422_S319_R1_001",81713,81713,81713,81713,81214,80776,78434,77302,54720,96.5769448617233,98.5567483489303,70.7873017515718
"298","filtered20250425_PECOe-423_S320_R1_001",196936,196936,196936,196936,195798,194402,187420,179799,137712,95.7211003176743,95.9337317255362,76.5921946173227
"299","filtered20250425_PECOe-424_S321_R1_001",131649,131649,131649,131649,131104,130061,127268,125687,98550,97.0740785940932,98.7577395731841,78.4090637854353
"300","filtered20250425_PECOe-425_S322_R1_001",246547,246547,246547,246547,245261,243787,236561,228008,185469,96.4527584899352,96.3844420677965,81.3431984842637
"301","filtered20250425_PECOe-426_S323_R1_001",116232,116232,116232,116232,115581,114916,112601,109727,90968,97.4217215632327,97.4476247990693,82.9039343096959
"302","filtered20250425_PECOe-427_S324_R1_001",159587,159587,159587,159587,159150,158230,155896,154989,127239,97.9553879987433,99.4182018781752,82.095503551865
"303","filtered20250425_PECOe-428_S325_R1_001",149039,149039,149039,149039,148044,147230,142686,139134,106834,96.3808057064116,97.5106177200286,76.7849698851467
"304","filtered20250425_PECOe-429_S326_R1_001",116272,116272,116272,116272,115562,114695,111195,105590,79004,96.2210761322926,94.9593057241783,74.8214793067525
"305","filtered20250425_PECOe-430_S327_R1_001",141262,141262,141262,141262,140445,139552,135008,132390,101232,96.1287336679839,98.0608556529983,76.4649898028552
"306","filtered20250425_PECOe-431_S328_R1_001",193284,193284,193284,193284,190157,188274,173485,158829,108139,91.2325078750717,91.5520073781595,68.0851733625472
"307","filtered20250425_PECOe-432_S329_R1_001",142482,142482,142482,142482,141706,140661,136076,123243,93852,96.026985448746,90.5692407184221,76.1519924052482
"308","filtered20250425_PECOe-433_S330_R1_001",196828,196828,196828,196828,196087,195183,191388,188969,160455,97.6036147220367,98.7360754070266,84.9107525572978
"309","filtered20250425_PECOe-434_S331_R1_001",143331,143331,143331,143331,142659,141518,137230,122251,94352,96.1944216628464,89.0847482328937,77.1789187818505
"310","filtered20250425_PECOe-435_S332_R1_001",177838,177838,177838,177838,177104,175910,171862,169185,133812,97.040157195772,98.4423549126625,79.0921180955758
"311","filtered20250425_PECOe-436_S333_R1_001",141659,141659,141659,141659,141179,140253,138193,135539,121556,97.8849545612308,98.0794975143459,89.6834121544353
"312","filtered20250425_PECOe-437_S334_R1_001",152723,152723,152723,152723,152479,151434,149561,148512,135631,98.0862938503007,99.2986139434746,91.326626804568
"313","filtered20250425_PECOe-438_S335_R1_001",155756,155756,155756,155756,154994,154315,152097,147985,120600,98.130895389499,97.2964621261432,81.4947460891307
"314","filtered20250425_PECOe-439_S336_R1_001",172430,172430,172430,172430,171196,170340,163504,156944,107713,95.5069043669245,95.9878657402877,68.63148639005
"315","filtered20250425_PECOe-440_S337_R1_001",156477,156477,156477,156477,156310,155339,153458,152307,135248,98.1754206384748,99.2499576431336,88.7995955537172
"316","filtered20250425_PECOe-442_S339_R1_001",145043,145043,145043,145043,144064,143504,137159,126555,80750,95.2069913371835,92.2688266901917,63.8062502469282
"317","filtered20250425_PECOe-443_S340_R1_001",148519,148519,148519,148519,147918,147556,144964,143052,104785,98.0029475790641,98.6810518473552,73.2495875625647
"318","filtered20250425_PECOe-444_S341_R1_001",114898,114898,114898,114898,114608,114372,112818,112461,93630,98.4381544045791,99.6835611338616,83.2555285832422
"319","filtered20250425_PECOe-445_S342_R1_001",71143,71143,71143,71143,71127,71071,70246,70246,70246,98.7613705062775,100,100
"320","filtered20250425_PECOe-446_S343_R1_001",115940,115940,115940,115940,115496,114905,112720,108698,94706,97.5964535568331,96.4318665720369,87.1276380430183
"321","filtered20250425_PECOe-447_S344_R1_001",159980,159980,159980,159980,159134,157839,152850,148123,108238,96.0511267233903,96.9074255806346,73.0730541509421
"322","filtered20250425_PECOe-448_S345_R1_001",189304,189304,189304,189304,187572,186243,175576,156513,98834,93.6045891710916,89.1425935207545,63.1474701781961
"323","filtered20250425_PECOe-449_S346_R1_001",115756,115756,115756,115756,115226,114586,112444,111399,93612,97.5856143578706,99.070648500587,84.0330703148143
"324","filtered20250425_PECOe-450_S347_R1_001",154602,154602,154602,154602,154113,153806,151501,149845,107887,98.3051397351294,98.9069379080006,71.9990657012246
"325","filtered20250425_PECOe-451_S348_R1_001",144812,144812,144812,144812,144079,143103,138894,135948,106405,96.4012798534138,97.8789580543436,78.2688969311796
"326","filtered20250425_PECOe-453_S350_R1_001",161638,161638,161638,161638,161543,160907,156895,156756,150675,97.1227475037606,99.9114057171994,96.1207226517645
"327","filtered20250425_PECOe-454_S351_R1_001",70944,70944,70944,70944,70927,70859,70085,70085,70085,98.8128639305201,100,100
"328","filtered20250425_PECOe-455_S352_R1_001",14850,14850,14850,14850,14830,14821,14675,14675,14675,98.9548213081591,100,100
