"","sample_id","raw_f","raw_r","cutadapt_f","cutadapt_r","filtertrim_f","filtertrim_r","dereplicated_f","dereplicated_r","denoised_f","denoised_r","merged","nosingletons","nochimeras","percentraw_retainedby_cutadapt","percent_retained_aftermerge","percent_notsingleton","percent_notchimera","percent_retained_of_raw"
"72","PECOe072_S68_L001_R1_001",91350,91350,91264,91264,75270,75270,75270,75270,75078,74739,73334,73334,71624,99.9058565955118,97.6770825008658,100,97.6682030163362,78.4061302681992
"73","PECOe073_S69_L001_R1_001",673,673,581,581,308,308,308,308,281,265,265,265,265,86.3298662704309,94.306049822064,100,100,39.3759286775632
"74","PECOe074_S70_L001_R1_001",78728,78728,78662,78662,65034,65034,65034,65034,64972,64711,62816,62816,57706,99.9161670561935,96.681647478914,100,91.8651299032094,73.2979372015039
"75","PECOe075_S71_L001_R1_001",48450,48450,48385,48385,38441,38441,38441,38441,38404,38281,37843,37843,34921,99.8658410732714,98.539214665139,100,92.2786248447533,72.0763673890609
"76","PECOe076_S72_L001_R1_001",40270,40270,40165,40165,29107,29107,29107,29107,29050,29018,27423,27404,17873,99.7392599950335,94.3993115318417,99.93071509317,65.2204057801781,44.3829153215793
"77","PECOe077_S73_L001_R1_001",44626,44626,44538,44538,35372,35372,35372,35372,35275,35274,33749,33749,29882,99.8028055393717,95.6739900779589,100,88.541882722451,66.9609644601802
"78","PECOe078_S74_L001_R1_001",57895,57895,57832,57832,46054,46054,46054,46054,45988,45755,43805,43778,37867,99.8911823128077,95.2531095068279,99.9383632005479,86.4977842752067,65.4063390620952
"79","PECOe079_S75_L001_R1_001",36382,36382,36320,36320,26850,26850,26850,26850,26810,26754,24630,24630,23009,99.8295860590402,91.8687057068258,100,93.4185952090946,63.2428123797482
"80","PECOe080_S76_L001_R1_001",64050,64050,63983,63983,51694,51694,51694,51694,51629,51392,49276,49276,45335,99.8953942232631,95.4424838753414,100,92.0021917363422,70.7806401249024
"81","PECOe081_S77_L001_R1_001",74923,74923,74874,74874,60976,60976,60976,60976,60839,60651,57281,57281,51087,99.9345995221761,94.1517776426305,100,89.1866412946701,68.1860042977457
"82","PECOe082_S78_L001_R1_001",77407,77407,77341,77341,64678,64678,64678,64678,64575,64203,63180,63132,58495,99.9147363933494,97.8397212543554,99.9240265906933,92.6550719128176,75.5681010761301
"83","PECOe083_S79_L001_R1_001",65435,65435,65371,65371,53485,53485,53485,53485,53207,53055,51253,51225,48343,99.90219301597,96.3275508861616,99.9453690515677,94.373840897999,73.8794223275006
"84","PECOe084_S80_L001_R1_001",47004,47004,46921,46921,38418,38418,38418,38418,38309,38165,37134,37134,25650,99.8234192834652,96.9328356260931,100,69.0741638390693,54.5698238447792
"85","PECOe085_S81_L001_R1_001",35240,35240,35119,35119,27052,27052,27052,27052,26967,26925,26462,26462,13484,99.6566401816118,98.12734082397,100,50.9560879752097,38.2633371169126
"86","PECOe086_S82_L001_R1_001",582,582,563,563,388,388,388,388,354,333,333,333,333,96.7353951890034,94.0677966101695,100,100,57.2164948453608
"87","PECOe087_S83_L001_R1_001",71093,71093,71001,71001,59738,59738,59738,59738,59630,59360,57914,57908,54906,99.8705920414105,97.1222538990441,99.9896398107539,94.8159148994958,77.2312323294839
"88","PECOe088_S84_L001_R1_001",54612,54612,54473,54473,44071,44071,44071,44071,43936,43693,42219,42147,38983,99.7454771845016,96.092042971595,99.8294606693669,92.4929413718651,71.3817476012598
"89","PECOe089_S85_L001_R1_001",14919,14919,14870,14870,12033,12033,12033,12033,11982,11950,11231,11231,10653,99.6715597560158,93.7322650642631,100,94.8535304069094,71.4055901870098
"90","PECOe090_S86_L001_R1_001",60322,60322,60239,60239,48581,48581,48581,48581,48498,48259,47069,47053,43679,99.8624050926693,97.0534867417213,99.9660073509104,92.8293626336259,72.4097344252511
"91","PECOe091_S87_L001_R1_001",24023,24023,23933,23933,19817,19817,19817,19817,19724,19763,19467,19467,17733,99.6253590309287,98.6970188602717,100,91.0926182770843,73.8167589393498
"92","PECOe092_S88_L001_R1_001",55867,55867,55775,55775,46015,46015,46015,46015,45945,45728,44788,44788,42508,99.8353231782627,97.4817716835347,100,94.9093507189426,76.087851504466
"93","PECOe093_S89_L001_R1_001",69312,69312,69215,69215,56168,56168,56168,56168,56074,55731,54508,54458,49956,99.8600530932595,97.2072618325784,99.9082703456373,91.7330787028536,72.0740997229917
"94","PECOe094_S90_L001_R1_001",69076,69076,68978,68978,56641,56641,56641,56641,56581,56448,55243,55243,52293,99.8581272800973,97.6352485816794,100,94.6599569176185,75.7035728762523
"95","PECOe095_S91_L001_R1_001",59873,59873,59845,59845,49338,49338,49338,49338,49250,48957,46960,46960,42567,99.9532343460324,95.3502538071066,100,90.6452299829642,71.0954854441902
"96","PECOe096_S93_L001_R1_001",55934,55934,55891,55891,44540,44540,44540,44540,44472,44304,43336,43336,38608,99.9231236814818,97.4455837380824,100,89.0899021598671,69.0242071012264
"97","PECOe097_S94_L001_R1_001",26341,26341,26314,26314,20666,20666,20666,20666,20599,20494,20276,20276,19907,99.8974981967275,98.4319627166367,100,98.1801144209903,75.57419991648
"98","PECOe098_S95_L001_R1_001",69702,69702,69685,69685,56055,56055,56055,56055,55993,55744,54895,54895,53645,99.975610455941,98.03904059436,100,97.7229255852081,76.963358296749
"99","PECOe099_S96_L001_R1_001",66053,66053,65987,65987,54604,54604,54604,54604,54367,54254,53347,53303,40186,99.9000802385963,98.1238619015212,99.9175211352091,75.3916289889875,60.8390232086355
"100","PECOe100_S97_L001_R1_001",37790,37790,37743,37743,30713,30713,30713,30713,30669,30626,29400,29400,26385,99.875628473141,95.8622713489191,100,89.7448979591837,69.8200582164594
"101","PECOe101_S98_L001_R1_001",50485,50485,50416,50416,40939,40939,40939,40939,40810,40652,39383,39348,33153,99.8633257403189,96.503308012742,99.9111291674073,84.2558706922842,65.6690105972071
"102","PECOe102_S99_L001_R1_001",46815,46815,46763,46763,38764,38764,38764,38764,38646,38422,37552,37526,34855,99.8889244900139,97.1691766288879,99.9307626757563,92.8822682939828,74.4526327031934
"103","PECOe103_S100_L001_R1_001",292,292,282,282,63,63,63,63,5,1,0,0,0,96.5753424657534,0,NA,NA,0
"104","PECOe104_S101_L001_R1_001",40343,40343,40259,40259,32010,32010,32010,32010,31952,31708,30772,30772,26603,99.7917854398533,96.306960440661,100,86.451969322761,65.9420469474258
"105","PECOe105_S102_L001_R1_001",23991,23991,23923,23923,19121,19121,19121,19121,19088,19039,18700,18700,17729,99.716560376808,97.9673093042749,100,94.807486631016,73.8985452878163
"106","pecoe106_S103_L001_R1_001",387,387,384,384,206,206,206,206,186,178,177,177,177,99.2248062015504,95.1612903225807,100,100,45.7364341085271
"107","pecoe107_S104_L001_R1_001",55487,55487,55446,55446,46914,46914,46914,46914,46875,46660,45534,45531,41690,99.9261088182818,97.1392,99.9934115166689,91.5639893698799,75.13471623984
"108","pecoe108_S105_L001_R1_001",69838,69838,69784,69784,57448,57448,57448,57448,57325,57235,55142,55142,49254,99.9226781981156,96.1918883558657,100,89.3221138152407,70.5260746298577
"109","pecoe109_S106_L001_R1_001",36439,36439,36394,36394,30601,30601,30601,30601,30556,30393,29987,29966,25377,99.8765059414364,98.1378452677052,99.9299696535165,84.6859774410999,69.642416092648
"110","pecoe110_S107_L001_R1_001",62197,62197,62163,62163,53179,53179,53179,53179,53006,52733,51510,51510,50609,99.9453349840024,97.1776779987171,100,98.2508250825083,81.3688763123623
"111","pecoe111_S108_L001_R1_001",53084,53084,52832,52832,43056,43056,43056,43056,42834,42848,40566,40566,37902,99.5252806872127,94.705140776019,100,93.4329241236504,71.4000452113631
"112","pecoe112_S109_L001_R1_001",57792,57792,57749,57749,48847,48847,48847,48847,48754,48336,47103,47103,43553,99.9255952380952,96.6136111908767,100,92.4633250536059,75.3616417497231
"113","pecoe113_S110_L001_R1_001",86415,86415,86372,86372,73052,73052,73052,73052,72979,72701,70722,70722,62996,99.9502401203495,96.9073295057482,100,89.0755351941404,72.8993808945206
"114","pecoe114_S111_L001_R1_001",54653,54653,54620,54620,46149,46149,46149,46149,46095,45898,44649,44635,39387,99.9396190511042,96.8630003254149,99.9686443145423,88.2424106642769,72.0674070956764
"115","pecoe115_S112_L001_R1_001",51881,51881,51867,51867,43227,43227,43227,43227,43120,42905,41867,41867,39347,99.9730151693298,97.0941558441558,100,93.9809396422003,75.8408665985621
"116","pecoe116_S113_L001_R1_001",49168,49168,49136,49136,39927,39927,39927,39927,39902,39759,35949,35949,35949,99.9349170191995,90.0932284096035,100,100,73.1146273999349
"117","pecoe117_S114_L001_R1_001",56079,56079,55998,55998,47827,47827,47827,47827,47567,47689,46702,46702,44991,99.8555609051517,98.1815123930456,100,96.3363453385294,80.227892794094
"118","pecoe118_S115_L001_R1_001",61992,61992,61933,61933,52308,52308,52308,52308,52170,51963,50836,50836,47554,99.9048264292167,97.4429748897834,100,93.5439452356598,76.7098980513615
"119","pecoe119_S116_L001_R1_001",61172,61172,61128,61128,51191,51191,51191,51191,51031,51037,49021,49021,41360,99.9280716667757,96.0612176912073,100,84.3720038350911,67.61263323089
"120","pecoe120_S117_L001_R1_001",73566,73566,73540,73540,59745,59745,59745,59745,59686,59420,58587,58522,52715,99.964657586385,98.1586971819187,99.8890538856743,90.0772359112812,71.6567436043825
"121","PECOe121_S118_L001_R1_001",1873,1873,1867,1867,1474,1474,1474,1474,1460,1453,1430,1430,0,99.679658302189,97.9452054794521,100,0,0
"122","pecoe122_S119_L001_R1_001",69185,69185,69166,69166,57879,57879,57879,57879,57830,57514,56752,56752,53176,99.9725373997254,98.1359156147328,100,93.6989004792783,76.8605911686059
"123","PECOe123_S120_L001_R1_001",66931,66931,66896,66896,56233,56233,56233,56233,56170,55905,55391,55391,51700,99.9477073403953,98.6131386861314,100,93.3364626022278,77.2437286160374
"124","pecoe124_S121_L001_R1_001",61112,61112,61085,61085,51438,51438,51438,51438,51371,51083,50323,50274,47620,99.9558188244535,97.9599384866948,99.9026290165531,94.7209293073955,77.9225029454117
"125","PECOe125_S122_L001_R1_001",76993,76993,76948,76948,66094,66094,66094,66094,65972,65730,64844,64832,60383,99.9415531282065,98.290183714303,99.9814940472519,93.1376480750247,78.4266102113179
"126","pecoe126_S123_L001_R1_001",27511,27511,27480,27480,20445,20445,20445,20445,20345,20315,18568,18568,16942,99.8873178001527,91.2656672401081,100,91.2429987074537,61.5826396714042
