sample	ASV1	ASV3	ASV2	ASV4	ASV5	ASV11	ASV7	ASV9	ASV6	ASV8	ASV35	ASV17	ASV10	ASV26	ASV13	ASV23	ASV12	ASV18	ASV34	ASV14	ASV38	ASV20	ASV46	ASV21	ASV44	ASV29	ASV22	ASV24	ASV73	ASV30	ASV50	ASV43	ASV28	ASV60	ASV16	ASV53	ASV15	ASV27	ASV81	ASV31	ASV45	ASV66	ASV32	ASV97	ASV37	ASV61	ASV88	ASV65	ASV76	ASV104	ASV71	ASV75	ASV64	ASV47	ASV92	ASV70	ASV57	ASV108	ASV39	ASV51	ASV48	ASV114	ASV25	ASV36	ASV41	ASV121	ASV33	ASV56	ASV58	ASV135	ASV117	ASV91	ASV78	ASV131	ASV95	ASV54	ASV141	ASV69	ASV98	ASV164	ASV136	ASV134	ASV49	ASV113	ASV202	ASV203	ASV137	ASV99	ASV101	ASV162	ASV163	ASV86	ASV87	ASV181	ASV169	ASV55	ASV72	ASV107	ASV188	ASV223	ASV127	ASV120	ASV194	ASV83	ASV147	ASV100	ASV90	ASV118	ASV102	ASV132	ASV116	ASV248	ASV198	ASV255	ASV63	ASV256	ASV129	ASV115	ASV214	ASV230	ASV236	ASV178	ASV128	ASV249	ASV133	ASV264	ASV176	ASV40	ASV279	ASV217	ASV285	ASV237	ASV283	ASV288	ASV225	ASV89	ASV291	ASV228	ASV67	ASV306	ASV231	ASV197	ASV221	ASV154	ASV323	ASV324	ASV123	ASV245	ASV330	ASV334	ASV304	ASV282	ASV119	ASV344	ASV345	ASV346	ASV168	ASV347	ASV350	ASV213	ASV294	ASV174	ASV364	ASV367	ASV368	ASV375	ASV192	ASV376	ASV42	ASV82	ASV210	ASV379	ASV263	ASV189	ASV247	ASV385	ASV388	ASV313	ASV392	ASV297	ASV325	ASV319	ASV399	ASV19	ASV79	ASV331	ASV408	ASV266	ASV417	ASV423	ASV429	ASV433	ASV434	ASV421	ASV435	ASV426	ASV374	ASV190	ASV443	ASV363	ASV451	ASV446	ASV458	ASV139	ASV459	ASV460	ASV151	ASV272	ASV233	ASV305	ASV462	ASV175	ASV362	ASV191	ASV365	ASV473	ASV477	ASV479	ASV317	ASV182	ASV112	ASV495	ASV441	ASV498	ASV499	ASV480	ASV502	ASV243	ASV422	ASV265	ASV59	ASV507	ASV412	ASV509	ASV510	ASV514	ASV515	ASV490	ASV519	ASV472	ASV240	ASV526	ASV530	ASV316	ASV533	ASV534	ASV337	ASV535	ASV536	ASV537	ASV461	ASV209	ASV547	ASV486	ASV550	ASV488	ASV161	ASV487	ASV465	ASV560	ASV126	ASV567	ASV572	ASV574	ASV577	ASV582	ASV540	ASV404	ASV585	ASV105	ASV590	ASV592	ASV593	ASV565	ASV597	ASV598	ASV601	ASV603	ASV606	ASV609	ASV493	ASV220	ASV621	ASV622	ASV296	ASV158	ASV351	ASV629	ASV384	ASV548	ASV206	ASV448	ASV170	ASV641	ASV314	ASV138	ASV653	ASV655	ASV656	ASV657	ASV658	ASV575	ASV661	ASV665	ASV666	ASV672	ASV615	ASV680	ASV681	ASV596	ASV687	ASV610	ASV650	ASV699	ASV686	ASV700	ASV705	ASV527	ASV695	ASV716	ASV720	ASV725	ASV729	ASV731	ASV736	ASV737	ASV740	ASV563	ASV354	ASV743	ASV418	ASV745	ASV753	ASV755	ASV763	ASV103	ASV770	ASV774	ASV683	ASV420	ASV780	ASV124	ASV643	ASV796	ASV798	ASV803	ASV710	ASV160	ASV821	ASV823	ASV826	ASV830	ASV834	ASV390	ASV769	ASV849	ASV856	ASV692	ASV858	ASV860	ASV865	ASV870	ASV876	ASV877	ASV878	ASV807	ASV883	ASV885	ASV896	ASV483	ASV676	ASV908	ASV912	ASV794	ASV172	ASV919	ASV920	ASV922	ASV845	ASV355	ASV930	ASV518	ASV934	ASV500	ASV785	ASV728	ASV947	ASV949	ASV952	ASV956	ASV964	ASV966	ASV974	ASV943	ASV979	ASV980	ASV988	ASV991	ASV993	ASV152	ASV719	ASV999	ASV1000	ASV1009	ASV668	ASV1015	ASV1017	ASV973	ASV195	ASV1025	ASV1030	ASV1031	ASV1032	ASV1034	ASV302	ASV1040	ASV1044	ASV156	ASV673	ASV1057	ASV484	ASV1063	ASV1065	ASV1066	ASV831	ASV1068	ASV1073	ASV541	ASV813	ASV1082	ASV1089	ASV1092	ASV1052	ASV1093	ASV1095	ASV1096	ASV1101	ASV940	ASV1117	ASV1118	ASV1120	ASV1121	ASV308	ASV1125	ASV1126	ASV1128	ASV1130	ASV1138	ASV1143	ASV559	ASV546	ASV1148	ASV1156	ASV1165	ASV1169	ASV369	ASV1179	ASV1189	ASV232	ASV96	ASV1197	ASV1198	ASV1199	ASV1202	ASV1205	ASV1207	ASV783	ASV1210	ASV654	ASV1216	ASV1223	ASV1226	ASV891	ASV1190	ASV1220	ASV438	ASV1266	ASV1246	ASV944	ASV1273	ASV1275	ASV269	ASV1281	ASV1171	ASV1283	ASV329	ASV1284	ASV1285	ASV1286	ASV1288	ASV528	ASV1152	ASV1298	ASV1305	ASV1311	ASV1322	ASV1323	ASV723	ASV1344	ASV1345	ASV688	ASV1348	ASV1354	ASV1362	ASV971	ASV1379	ASV1326	ASV1381	ASV556	ASV1260	ASV775	ASV1394	ASV1399	ASV1402	ASV1406	ASV1407	ASV1087	ASV1035	ASV868	ASV1204	ASV1416	ASV513	ASV918	ASV1428	ASV1234	ASV1435	ASV1438	ASV1439	ASV905	ASV1445	ASV648	ASV1448	ASV1327	ASV1452	ASV1466	ASV1468	ASV1476	ASV1480	ASV1485	ASV1405	ASV1490	ASV557	ASV926	ASV1504	ASV1505	ASV1506	ASV1509	ASV843	ASV1250	ASV1518	ASV1519	ASV1347	ASV1532	ASV1537	ASV1542	ASV1546	ASV1549	ASV1554	ASV1557	ASV1560	ASV1564	ASV1570	ASV1151	ASV1574	ASV1575	ASV1583	ASV1589	ASV1596	ASV393	ASV1603	ASV1058	ASV1615	ASV1443	ASV1618	ASV1619	ASV1626	ASV469	ASV1628	ASV1633	ASV1634	ASV866	ASV1642	ASV1649	ASV1653	ASV1669	ASV218	ASV1684	ASV1693	ASV1695	ASV1696	ASV874	ASV1704	ASV1708	ASV1720	ASV1630	ASV1725	ASV1727	ASV717	ASV1733	ASV1735	ASV1508	ASV1752	ASV1754	ASV1146	ASV224	ASV1758	ASV1763	ASV1771	ASV852	ASV1178	ASV1790	ASV1168	ASV1804	ASV1810	ASV1827	ASV1830	ASV742	ASV1002	ASV1531	ASV1290	ASV1877	ASV1880	ASV1881	ASV1894	ASV1678	ASV1825	ASV1904	ASV1914	ASV1917	ASV1925	ASV1936	ASV1946	ASV1692	ASV1952	ASV1364	ASV917	ASV1979	ASV1993	ASV554	ASV1985	ASV2034	ASV2040	ASV1418	ASV2045	ASV2054	ASV1799	ASV2058	ASV2062	ASV2065	ASV2075	ASV2083	ASV819	ASV2087	ASV2092	ASV2093	ASV674	ASV2103	ASV2104	ASV2106	ASV2079	ASV2116	ASV2120	ASV2078	ASV2131	ASV2138	ASV2157	ASV2159	ASV2164	ASV2166	ASV2173	ASV2181	ASV2191	ASV360	ASV2192	ASV2193	ASV1088	ASV2200	ASV2202	ASV2209	ASV2069	ASV2214	ASV2215	ASV2216	ASV2217	ASV1644	ASV2235	ASV1837	ASV2049	ASV2240	ASV2249	ASV2253	ASV2254	ASV2266	ASV1462	ASV2279	ASV842	ASV2280	ASV2283	ASV2284	ASV2290	ASV2309	ASV2310	ASV2311	ASV2312	ASV2321	ASV2341	ASV2345	ASV2346	ASV2347	ASV2354	ASV2364	ASV1662	ASV1841	ASV2380	ASV2383	ASV2391	ASV2397	ASV2402	ASV2410	ASV2068	ASV2421	ASV2422	ASV1922	ASV2444	ASV2445	ASV2446	ASV2451	ASV2454	ASV2480	ASV2490	ASV799	ASV2492	ASV2495	ASV2496	ASV2504	ASV2506	ASV2511	ASV1237	ASV2520	ASV2528	ASV2529	ASV2344	ASV2543	ASV2544	ASV2545	ASV2546	ASV2560	ASV2563	ASV2572	ASV2575	ASV2583	ASV1707	ASV2590	ASV2641	ASV2645	ASV1768	ASV2670	ASV2673	ASV2676	ASV788	ASV2695	ASV2699	ASV2074	ASV822	ASV2466	ASV250	ASV2717	ASV2718	ASV2735	ASV2746	ASV2751	ASV2759	ASV2766	ASV2767	ASV2768	ASV2772	ASV2780	ASV2798	ASV2605	ASV2813	ASV2823	ASV2824	ASV2831	ASV2832	ASV2060	ASV2838	ASV1588	ASV2843	ASV2864	ASV1196	ASV2882	ASV501	ASV691	ASV1376	ASV2900	ASV2901	ASV2902	ASV2915	ASV2916	ASV2917	ASV2921	ASV1185	ASV2937	ASV2956	ASV2957	ASV1623	ASV358	ASV958	ASV2988	ASV2989	ASV3023	ASV3041	ASV2694	ASV3061	ASV1909	ASV3081	ASV2913	ASV893	ASV3096	ASV3104	ASV3110	ASV3111	ASV3112	ASV3137	ASV3138	ASV3146	ASV1685	ASV3164	ASV3170	ASV3172	ASV3173	ASV3018	ASV3179	ASV3180	ASV1951	ASV3199	ASV3206	ASV1393	ASV1122	ASV3232	ASV2848	ASV3239	ASV3246	ASV1941	ASV3264	ASV3273	ASV3288	ASV3292	ASV3293	ASV3296	ASV3297	ASV3298	ASV3299	ASV3304	ASV3305	ASV3312	ASV3313	ASV748	ASV3339	ASV1945	ASV3029	ASV3348	ASV3350	ASV3357	ASV1043	ASV1823	ASV3367	ASV1582	ASV3377	ASV3378	ASV3379	ASV3380	ASV3381	ASV3385	ASV3386	ASV3387	ASV3389	ASV3393	ASV3394	ASV2102	ASV3302	ASV3407	ASV3216	ASV3408	ASV3416	ASV3419	ASV3424	ASV3425	ASV3429	ASV3437	ASV3439	ASV3441	ASV3442	ASV3443	ASV3445	ASV3446	ASV3332	ASV3452	ASV2222	ASV3261	ASV3454	ASV3460	ASV3171	ASV3461	ASV3465	ASV3260	ASV3468	ASV3472	ASV1770	ASV3476	ASV3477	ASV3478	ASV3479	ASV3483	ASV3484	ASV3487	ASV3491	ASV3492	ASV3202	ASV3493	ASV3495	ASV3498	ASV3499	ASV715	ASV3126	ASV3503	ASV3504	ASV3505	ASV3506	ASV1984	ASV373	ASV1417	ASV3231	ASV1622	ASV3510	ASV3514	ASV3518	ASV3520	ASV3521	ASV3522	ASV3523	ASV3526	ASV3528	ASV3529	ASV1903	ASV3535	ASV3539	ASV3540	ASV3544	ASV3095	ASV3550	ASV3551	ASV3553	ASV3554	ASV3562	ASV3469	ASV3567	ASV2479	ASV3568	ASV3570	ASV3571	ASV3574	ASV3575	ASV3576	ASV3578	ASV3215	ASV3581	ASV3585	ASV3587	ASV3588	ASV3589	ASV3590	ASV3591	ASV3593	ASV3594	ASV3595	ASV3401	ASV3596	ASV3597	ASV3600	ASV3603	ASV3604	ASV3605	ASV3606	ASV3608	ASV3349	ASV3611	ASV3612	ASV3613	ASV3614	ASV3615	ASV3616	ASV3309	ASV3618	ASV3619	ASV3622	ASV3453	ASV3623	ASV3627	ASV3628	ASV270	ASV3629	ASV3630	ASV3631	ASV3632	ASV3633	ASV3634	ASV3635	ASV3639	ASV3640	ASV3533	ASV3641	ASV3642	ASV3643	ASV3648	ASV3649	ASV3650	ASV3652	ASV3653	ASV3655	ASV3656	ASV2582	ASV3657	ASV3660	ASV1710	ASV3661	ASV1338	ASV3667	ASV3668	ASV3427	ASV3675	ASV3494	ASV3676	ASV3678	ASV3679	ASV3680	ASV3685	ASV2212	ASV3686	ASV3687	ASV3693	ASV3697	ASV3698	ASV3699	ASV3704	ASV2145	ASV3705	ASV3706	ASV3709	ASV1927	ASV3719	ASV3720	ASV3721	ASV3722	ASV3723	ASV3727	ASV3728	ASV3734	ASV2857	ASV3735	ASV3736	ASV3737	ASV3738	ASV3745	ASV3746	ASV3747	ASV3748	ASV3749	ASV3617	ASV3750	ASV1938	ASV1675	ASV3758	ASV3759	ASV3763	ASV3764	ASV3765	ASV3766	ASV3519	ASV3767	ASV3768	ASV3780	ASV3781	ASV3782	ASV3482	ASV3783	ASV3786	ASV148	ASV3787	ASV3788	ASV3792	ASV3795	ASV3796	ASV3797	ASV3816	ASV3817	ASV3818	ASV3819	ASV2779	ASV3830	ASV3831	ASV3832	ASV3833	ASV3834	ASV3835	ASV3841	ASV3842	ASV3843	ASV3844	ASV3860	ASV3861	ASV3862	ASV3863	ASV3741	ASV3794	ASV3871	ASV1855	ASV3872	ASV3873	ASV3874	ASV3875	ASV3890	ASV3891	ASV3892	ASV3903	ASV3904	ASV3905	ASV3920	ASV3944	ASV3945	ASV3946	ASV3985	ASV4036	ASV4037	ASV4038	ASV4039
EXBLANK-2024-062	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EXBLANK-2024-063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EXBLANK-2024-064	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
