"","sample_id","raw_f","raw_r","cutadapt_f","cutadapt_r","filtertrim_f","filtertrim_r","dereplicated_f","dereplicated_r","denoised_f","denoised_r","merged","nosingletons","nochimeras","percentraw_retainedby_cutadapt","percent_retained_aftermerge","percent_notsingleton","percent_notchimera","percent_retained_of_raw"
"30","GH030_S30_L001_R1_001",166934,166934,162818,162818,120711,120711,120711,120711,120407,119785,116533,116533,97811,97.5343548947488,96.7825790859335,100,83.934164571409,58.5926174416236
"31","GH031_S31_L001_R1_001",84579,84579,82468,82468,65015,65015,65015,65015,64867,64504,61421,61421,47149,97.5041085848733,94.6875915334454,100,76.7636476123801,55.7455160264368
"32","GH032_S32_L001_R1_001",186107,186107,181378,181378,136866,136866,136866,136866,136598,135673,128598,128598,105722,97.4589886463164,94.1433988784609,100,82.2112319009627,56.8071055897951
"33","GH033_S33_L001_R1_001",73199,73199,71284,71284,53959,53959,53959,53959,53842,53520,52213,52213,45021,97.3838440415853,96.9744808885257,100,86.2256526152491,61.5049385920573
"34","GH034_S34_L001_R1_001",79693,79693,77644,77644,57810,57810,57810,57810,57645,57272,54884,54884,48230,97.4288833398165,95.2103391447654,100,87.8762480868741,60.5197445195939
"35","GH035_S35_L001_R1_001",104794,104794,102162,102162,77152,77152,77152,77152,76919,76374,72803,72803,65366,97.488405824761,94.6489163925688,100,89.7847616169663,62.3757085329313
"36","GH036_S36_L001_R1_001",70926,70926,69039,69039,51427,51427,51427,51427,51220,50974,49068,49068,40441,97.3394805853989,95.7985162046076,100,82.4182766772642,57.0185827482165
"37","GH037_S37_L001_R1_001",67780,67780,66061,66061,51647,51647,51647,51647,51568,51242,48867,48867,42196,97.4638536441428,94.7622556624263,100,86.3486606503366,62.2543523163175
"38","GH038_S38_L001_R1_001",152580,152580,148772,148772,117403,117403,117403,117403,117136,116540,112157,112157,94119,97.5042600602962,95.749385329873,100,83.9171875139314,61.6850176956351
"39","GH039_S39_L001_R1_001",265574,265574,259054,259054,207407,207407,207407,207407,206739,206157,195942,195942,169076,97.5449403932614,94.7774730457243,100,86.2887997468639,63.6643647344996
