"","sample_id","raw_f","raw_r","cutadapt_f","cutadapt_r","filtertrim_f","filtertrim_r","dereplicated_f","dereplicated_r","denoised_f","denoised_r","merged","nosingletons","nochimeras","percentraw_retainedby_cutadapt","percent_retained_aftermerge","percent_notsingleton","percent_notchimera","percent_retained_of_raw"
"26","20240127_Pool12.edna0092_rep1.R1",34691,34691,34645,34645,32070,32070,32070,32070,30521,29575,14063,14032,13734,99.8674007667695,46.0764719373546,99.7795633933016,97.8762827822121,39.5895188953907
"27","20240127_Pool13.edna0093_rep1.R1",45967,45967,45918,45918,40378,40378,40378,40378,36740,36948,15439,15413,15011,99.8934017882394,42.0223189983669,99.8315953105771,97.3918121066632,32.6560358518067
"28","20240127_Pool13.edna0094_rep1.R1",58146,58146,58074,58074,52609,52609,52609,52609,50211,49658,21963,21933,21444,99.8761737694768,43.741411244548,99.8634066384374,97.7704828340856,36.8795789908162
"29","20240127_Pool13.edna0095_rep1.R1",50848,50848,50772,50772,46793,46793,46793,46793,44542,43178,21803,21742,21268,99.8505349276275,48.9493062727313,99.7202219877998,97.8198877748137,41.8266205160478
"30","20240127_Pool13.edna0096_rep1.R1",42685,42685,42611,42611,39163,39163,39163,39163,36951,36048,16415,16378,16103,99.8266369919175,44.4236962463803,99.7745964057265,98.3209183050433,37.7251962047558
"31","20240127_Pool13.edna0097_rep1.R1",42339,42339,42289,42289,38800,38800,38800,38800,37405,36392,16918,16878,16706,99.8819055716951,45.2292474268146,99.7635654332663,98.9809219101789,39.457710385224
"32","20240127_Pool13.edna0099_rep1.R1",55087,55087,55029,55029,50920,50920,50920,50920,48406,47665,21397,21392,21016,99.8947120010166,44.2031979506673,99.9766322381642,98.2423335826477,38.1505618385463
"33","20240127_Pool14.edna0098_rep1.R1",56054,56054,55909,55909,51409,51409,51409,51409,48633,48277,23177,23151,22871,99.7413208691619,47.656940760389,99.8878198213746,98.7905490043627,40.8017269061976
"34","20240127_Pool14.edna0100_rep1.R1",64430,64430,64186,64186,56823,56823,56823,56823,54826,52828,28247,27745,27636,99.6212944280615,51.5211760843396,98.2228201224909,99.6071364209767,42.8930622380879
"35","20240127_Pool14.edna0102_rep1.R1",46864,46864,46661,46661,43158,43158,43158,43158,41916,40864,21603,21105,20919,99.5668316831683,51.5387918694532,97.6947646160256,99.1186922530206,44.637674974394
"36","20240127_Pool14.edna0103_rep1.R1",39182,39182,38739,38739,33561,33561,33561,33561,31331,30189,16451,16425,16161,98.8693787963861,52.5071015926718,99.8419548963589,98.3926940639269,41.2459802970752
"37","20240127_Pool14.edna0104_rep1.R1",55238,55238,54712,54712,50281,50281,50281,50281,48770,47393,23729,22980,22756,99.0477569788913,48.6549108058233,96.8435248008766,99.0252393385553,41.1962779246171
"38","20240127_Pool14.edna0105_rep1.R1",62686,62686,61951,61951,55798,55798,55798,55798,53375,51315,21541,21304,20660,98.8274893915707,40.3578454332553,98.8997725268093,96.9770935035674,32.9579172382988
"39","20240127_Pool15.edna0109_rep1.R1",71418,71418,71270,71270,66421,66421,66421,66421,64751,62947,30439,30364,30223,99.7927693298608,47.0093125974888,99.7536055717993,99.5356343037808,42.3184631325436
"40","20240127_Pool15.edna0111_rep1.R1",69760,69760,69387,69387,64624,64624,64624,64624,62868,61076,29417,29337,29119,99.4653096330275,46.7916905261818,99.7280484073835,99.2569110679347,41.7416857798165
"41","20240127_Pool15.edna0112_rep1.R1",59294,59294,59146,59146,53550,53550,53550,53550,51736,50379,25842,25821,25172,99.7503963301514,49.9497448585124,99.9187369398653,97.4865419619689,42.4528620096469
"42","20240127_Pool15.edna0113_rep1.R1",40386,40386,40330,40330,36717,36717,36717,36717,35271,34025,17841,17841,17425,99.861338087456,50.5826316237135,100,97.668292136091,43.146139751399
"43","20240127_Pool15.edna0114_rep1.R1",67621,67621,67551,67551,62180,62180,62180,62180,60220,58170,31533,31460,30488,99.8964818621434,52.363002324809,99.7684964957346,96.9103623649078,45.0865855281643
"44","20240127_Pool16.edna0115_rep1.R1",51611,51611,51512,51512,45792,45792,45792,45792,43129,41324,21305,21278,20688,99.8081804266532,49.3983166778734,99.8732691856372,97.2271830059216,40.0844781151305
"45","20240127_Pool16.edna0116_rep1.R1",53996,53996,53872,53872,49277,49277,49277,49277,46995,45067,23243,23206,22332,99.7703533595081,49.4584530269178,99.8408122875704,96.2337326553478,41.3586191569746
"46","20240127_Pool16.edna0117_rep1.R1",40698,40698,40619,40619,36562,36562,36562,36562,34644,32879,17621,17523,17111,99.8058872671876,50.8630643112804,99.4438454117247,97.6488044284654,42.0438350778908
"47","20240127_Pool16.edna0118_rep1.R1",41737,41737,41604,41604,37404,37404,37404,37404,36419,35761,18135,18079,17704,99.6813379016221,49.7954364480079,99.6912048524952,97.9257702306544,42.4179984186693
"48","20240127_Pool16.edna0120_rep1.R1",51849,51849,51786,51786,46742,46742,46742,46742,45655,44228,21986,21986,21395,99.8784933171324,48.1568283868141,100,97.3119257709452,41.2640552373238
"49","20240127_Pool16.edna0121_rep1.R1",69326,69326,69257,69257,63744,63744,63744,63744,62090,60775,31009,30917,30580,99.9004702420448,49.9420196488968,99.7033119416944,98.9099847980076,44.1104347575224
"50","20240127_Pool17.edna0122_rep1.R1",70035,70035,69948,69948,63446,63446,63446,63446,61795,60814,33355,33277,31934,99.8757763975155,53.9768589691723,99.7661520011992,95.964179463293,45.5972013993004
"51","20240127_Pool17.edna0123_rep1.R1",62442,62442,62373,62373,58410,58410,58410,58410,56819,55955,29179,29133,28838,99.889497453637,51.3543004980728,99.8423523767093,98.9874026018604,46.1836584350277
"52","20240127_Pool17.edna0124_rep1.R1",26866,26866,26824,26824,24467,24467,24467,24467,23458,22681,11255,11255,11162,99.8436685773841,47.9793673799983,100,99.1737005775211,41.5469366485521
"53","20240127_Pool17.edna0125_rep1.R1",30209,30209,30146,30146,28036,28036,28036,28036,26921,26339,12414,12414,12174,99.7914528782813,46.1127001225809,100,98.0666988883519,40.2992485683075
"54","20240127_Pool17.edna0126_rep1.R1",18145,18145,18118,18118,16617,16617,16617,16617,15657,15203,7410,7404,7265,99.8511986773216,47.3270741521364,99.919028340081,98.1226364127499,40.0385781206944
"55","20240127_Pool17.edna0127_rep1.R1",24836,24836,24776,24776,22804,22804,22804,22804,21575,20899,10605,10601,10572,99.7584152037365,49.154113557358,99.96228194248,99.7264409018017,42.5672411016267
"56","20240127_Pool17.edna0128_rep1.R1",32795,32795,32693,32693,29515,29515,29515,29515,28522,27958,14558,14546,14450,99.6889769781979,51.0413014515111,99.9175710949306,99.3400247490719,44.0615947552981
"57","20240127_Pool18.edna0129_rep1.R1",50444,50444,50336,50336,44931,44931,44931,44931,43459,42166,22147,22126,22049,99.7859011973674,50.9606755792816,99.90517903102,99.651993130254,43.7098564745064
"58","20240127_Pool18.edna0130_rep1.R1",54084,54084,53866,53866,50427,50427,50427,50427,49244,48093,25355,25326,25018,99.5969233044893,51.488506213955,99.885624137251,98.783858485351,46.25767324902
"59","20240127_Pool18.edna0131_rep1.R1",33087,33087,32536,32536,28249,28249,28249,28249,27342,26915,12026,12014,11570,98.3346933841086,43.9836149513569,99.9002161982372,96.3043116364242,34.9684165986641
"60","20240127_Pool18.edna0132_rep1.R1",47852,47852,47776,47776,44419,44419,44419,44419,43129,42005,21476,21443,21191,99.8411769623004,49.7948016415869,99.8463401005774,98.8247913071865,44.2844604196272
"61","20240127_Pool18.edna0133_rep1.R1",21395,21395,21359,21359,19720,19720,19720,19720,18819,18302,9320,9318,9318,99.8317363870063,49.5244168127956,99.9785407725322,100,43.5522318298668
"62","20240127_Pool18.edna0135_rep1.R1",42714,42714,42615,42615,39979,39979,39979,39979,38952,38146,18686,18662,18460,99.7682258744206,47.9718628055042,99.8715615969175,98.917586539492,43.217680385822
"63","20240127_Pool19.edna0136_rep1.R1",44633,44633,44573,44573,40931,40931,40931,40931,39682,38685,19299,19273,19162,99.8655703179262,48.6341414243234,99.8652779936784,99.4240647538006,42.9323594649699
"64","20240127_Pool19.edna0137_rep1.R1",31614,31614,31560,31560,29619,29619,29619,29619,28612,28096,14345,14325,14142,99.8291895995445,50.1363064448483,99.8605785988149,98.7225130890052,44.7333459859556
"65","20240127_Pool19.edna0138_rep1.R1",30078,30078,30039,30039,27839,27839,27839,27839,26830,25936,13374,13371,13299,99.870337123479,49.8471859858368,99.9775684163302,99.4615212026026,44.2150408936764
"66","20240127_Pool19.edna0139_rep1.R1",27735,27735,27681,27681,25904,25904,25904,25904,24117,23411,12711,12685,12553,99.8053001622499,52.7055603930837,99.7954527574542,98.959400867166,45.2605011718046
"67","20240127_Pool19.edna0140_rep1.R1",20472,20472,20370,20370,19023,19023,19023,19023,18138,17858,9890,9878,9743,99.5017584994138,54.526408644834,99.8786653185035,98.6333265843288,47.5918327471669
"68","20240127_Pool19.edna0141_rep1.R1",25767,25767,25732,25732,24179,24179,24179,24179,22600,21918,10907,10902,10821,99.8641673458299,48.2610619469027,99.9541578802604,99.2570170610897,41.995575736407
"69","20240127_Pool19.edna0142_rep1.R1",18217,18217,18199,18199,17097,17097,17097,17097,15915,15346,7453,7453,7382,99.9011911950376,46.8300345585925,100,99.0473634777942,40.52258879069
"70","20240127_Pool2.edna0008_rep1.R1",47362,47362,47288,47288,42596,42596,42596,42596,40021,39603,19223,19216,18939,99.8437565981166,48.032283051398,99.9635852884565,98.5584929225645,39.9877538955281
"71","20240127_Pool2.edna0009_rep1.R1",47015,47015,46944,46944,43449,43449,43449,43449,41721,40644,20503,20487,20343,99.8489843666915,49.1431173749431,99.9219626396137,99.2971152438132,43.2691694140168
"72","20240127_Pool2.edna0011_rep1.R1",42532,42532,42452,42452,39255,39255,39255,39255,37175,36120,18038,18035,17596,99.811906329352,48.5218560860794,99.9833684443952,97.5658441918492,41.3712028590238
"73","20240127_Pool2.edna0012_rep1.R1",40191,40191,40131,40131,37256,37256,37256,37256,35502,34366,17974,17947,17840,99.8507128461596,50.6281336262746,99.8497830199177,99.4038000780075,44.3880470752158
"74","20240127_Pool2.edna0014_rep1.R1",43887,43887,43825,43825,40241,40241,40241,40241,38274,36904,18421,18390,18267,99.8587280971586,48.1292783612896,99.8317138048966,99.3311582381729,41.6228040194135
"75","20240127_Pool2.edna0015_rep1.R1",30461,30461,30295,30295,27065,27065,27065,27065,25498,25091,11873,11828,11698,99.4550408719346,46.5644364263864,99.6209887981134,98.9009130875888,38.4032040970421
"76","20240127_Pool2.edna0022_rep1.R1",43482,43482,43432,43432,40251,40251,40251,40251,38190,36950,20180,20089,19884,99.8850098891495,52.841057868552,99.5490584737364,98.9795410423615,45.7292672830137
"77","20240127_Pool20.edna0144_rep1.R1",28683,28683,28502,28502,26086,26086,26086,26086,24878,24304,11282,11272,11208,99.3689641948192,45.3493046064796,99.9113632334692,99.4322214336409,39.0754105219119
"78","20240127_Pool20.edna0145_rep1.R1",28800,28800,28496,28496,25660,25660,25660,25660,24534,23756,10423,10417,10231,98.9444444444444,42.4838998940246,99.9424349995203,98.2144571373716,35.5243055555556
"79","20240127_Pool20.edna0147_rep1.R1",23608,23608,23573,23573,21545,21545,21545,21545,20170,19304,8873,8852,8796,99.8517451711284,43.9910758552305,99.7633269469176,99.3673746046091,37.258556421552
"80","20240127_Pool20.edna0148_rep1.R1",28112,28112,28037,28037,25888,25888,25888,25888,24269,23391,10647,10641,10569,99.7332100170746,43.87078165561,99.9436460974923,99.3233718635467,37.5960443938532
"81","20240127_Pool20.edna0149_rep1.R1",21810,21810,21602,21602,20043,20043,20043,20043,18847,18346,8054,8054,7959,99.0463090325539,42.7335915530323,100,98.8204618822945,36.4924346629986
"82","20240127_Pool21.edna0150_rep1.R1",42315,42315,39433,39433,19845,19845,19845,19845,19073,18674,11647,11416,10964,93.1891764149829,61.0653803806428,98.0166566497811,96.0406447091801,25.9104336523691
"83","20240127_Pool21.edna0151_rep1.R1",40319,40319,40250,40250,37497,37497,37497,37497,35389,34319,16959,16930,16652,99.8288648031945,47.9216705756026,99.8289993513769,98.3579444772593,41.3006274957216
"84","20240127_Pool21.edna0152_rep1.R1",34352,34352,34295,34295,31912,31912,31912,31912,30224,29324,13752,13735,13608,99.8340707964602,45.5002646903123,99.8763816172193,99.0753549326538,39.6134140661388
"85","20240127_Pool21.edna0153_rep1.R1",34798,34798,34727,34727,32715,32715,32715,32715,30935,29973,15026,14981,14934,99.7959652853612,48.5728139647648,99.7005191002263,99.6862692744143,42.9162595551468
"86","20240127_Pool21.edna0154_rep1.R1",25941,25941,25909,25909,24228,24228,24228,24228,22746,21929,10790,10788,10727,99.8766431517675,47.4369119845247,99.9814643188137,99.4345569150908,41.3515284684476
"87","20240127_Pool21.edna0155_rep1.R1",38075,38075,38018,38018,35833,35833,35833,35833,33940,33277,15751,15734,15622,99.8502954694682,46.4083677077195,99.89207034474,99.2881657556883,41.0295469468155
"88","20240127_Pool21.edna0156_rep1.R1",37551,37551,37476,37476,34979,34979,34979,34979,33372,32278,15011,14992,14826,99.8002716305824,44.9808222461944,99.8734261541536,98.892742796158,39.4823040664696
"89","20240127_Pool22.POS22.R1",35257,35257,35191,35191,31302,31302,31302,31302,30969,30849,10452,9948,9772,99.8128031312931,33.7498789111692,95.1779563719862,98.2308001608364,27.7164818333948
"90","20240127_Pool23.edna0001_rep2.R1",54486,54486,53974,53974,44576,44576,44576,44576,43202,41168,24496,23578,23462,99.0603090702199,56.701078653766,96.2524493794905,99.5080159470693,43.0606027236354
"91","20240127_Pool23.edna0005_rep2.R1",42591,42591,42225,42225,36521,36521,36521,36521,35044,33449,17310,16613,16352,99.1406635204621,49.3950462275996,95.9734257654535,98.4289411906339,38.3930877415416
"92","20240127_Pool23.edna0006_rep2.R1",42192,42192,41845,41845,36042,36042,36042,36042,34721,33042,18979,18236,17958,99.1775692074327,54.6614440828317,96.0851467411349,98.475542882211,42.5625711035267
"93","20240127_Pool23.edna0007_rep2.R1",42479,42479,42420,42420,38594,38594,38594,38594,36579,35511,18454,18449,18295,99.8611078415217,50.4497115831488,99.9729056031213,99.1652664101035,43.0683396501801
"94","20240127_Pool23.edna0010_rep2.R1",59650,59650,59493,59493,54584,54584,54584,54584,52218,51106,25345,25312,24831,99.7367979882649,48.5369029836455,99.8697968041034,98.0997155499368,41.6278290025147
"95","20240127_Pool23.edna0013_rep2.R1",57431,57431,57310,57310,51776,51776,51776,51776,50081,48033,23047,22876,22514,99.789312392262,46.0194484934406,99.2580379225062,98.4175555166987,39.2018247984538
"96","20240127_Pool24.edna0008_rep2.R1",42774,42774,42710,42710,38560,38560,38560,38560,36764,35876,17843,17831,17446,99.8503763968766,48.5338918507235,99.9327467354144,97.8408389882788,40.7864590639173
"97","20240127_Pool24.edna0009_rep2.R1",31628,31628,31596,31596,29327,29327,29327,29327,27752,27190,14280,14272,14248,99.8988238269887,51.4557509368694,99.9439775910364,99.8318385650224,45.0486910332617
"98","20240127_Pool24.edna0011_rep2.R1",28808,28808,28749,28749,26482,26482,26482,26482,24999,24176,12461,12459,12365,99.7951957789503,49.8459938397536,99.9839499237621,99.2455253230596,42.9221049708414
"99","20240127_Pool24.edna0012_rep2.R1",34198,34198,34151,34151,31642,31642,31642,31642,30154,29093,14867,14843,14790,99.8625650622843,49.3035749817603,99.8385686419587,99.6429293269555,43.248143166267
"100","20240127_Pool24.edna0014_rep2.R1",39880,39880,39818,39818,36488,36488,36488,36488,34853,33867,16648,16617,16541,99.8445336008024,47.7663328838264,99.81379144642,99.5426370584341,41.4769307923771
"101","20240127_Pool24.edna0015_rep2.R1",31142,31142,31103,31103,28509,28509,28509,28509,26823,26448,13230,13222,13096,99.8747671954274,49.323341908064,99.9395313681028,99.0470428074421,42.0525335559694
"102","20240127_Pool24.edna0022_rep2.R1",40619,40619,40418,40418,37125,37125,37125,37125,34951,33815,19816,19704,19565,99.5051576848273,56.6965179823181,99.4348001614857,99.2945594803086,48.1671139122086
"103","20240127_Pool25.edna0023_rep2.R1",41508,41508,41407,41407,36899,36899,36899,36899,34144,32484,17633,17621,17517,99.7566734123542,51.6430412371134,99.9319457834742,99.4097951308098,42.2015033246603
"104","20240127_Pool25.edna0024_rep2.R1",39670,39670,39612,39612,36700,36700,36700,36700,34512,33402,17637,17598,17354,99.8537937988404,51.1039638386648,99.7788739581561,98.6134788044096,43.745903705571
"105","20240127_Pool25.edna0025_rep2.R1",56906,56906,56816,56816,52325,52325,52325,52325,49394,47684,23217,23102,22856,99.8418444452255,47.0036846580556,99.5046732997373,98.9351571292529,40.1644817769655
"106","20240127_Pool25.edna0026_rep2.R1",34476,34476,34421,34421,31882,31882,31882,31882,29782,28749,14508,14471,14322,99.8404687318714,48.7139883150897,99.7449682933554,98.9703545021077,41.5419422206753
"107","20240127_Pool25.edna0027_rep2.R1",37609,37609,37572,37572,34063,34063,34063,34063,31981,30668,18787,18769,18711,99.9016192932543,58.7442544010506,99.904189066908,99.6909798071288,49.7513892951155
"108","20240127_Pool25.edna0028_rep2.R1",46764,46764,46676,46676,42768,42768,42768,42768,40254,39102,18739,18691,18670,99.8118210589342,46.5518954638048,99.7438497251721,99.8876464608635,39.9238730647507
"109","20240127_Pool25.edna0029_rep2.R1",40484,40484,40137,40137,36449,36449,36449,36449,35320,34315,19035,18863,18821,99.1428712577809,53.8929784824462,99.0964013659049,99.7773418862323,46.4899713467049
"110","20240127_Pool26.edna0030_rep2.R1",43332,43332,43282,43282,38645,38645,38645,38645,36458,35203,15851,15846,15791,99.8846118342103,43.4774260793242,99.9684562488171,99.6529092515461,36.4418905197083
"111","20240127_Pool26.edna0031_rep2.R1",36036,36036,35916,35916,33027,33027,33027,33027,31548,30913,17074,17017,17017,99.6669996669997,54.120704957525,99.6661590722736,100,47.2222222222222
"112","20240127_Pool26.edna0032_rep2.R1",36496,36496,36374,36374,32721,32721,32721,32721,31178,30267,18917,18819,18681,99.6657167908812,60.6741933414587,99.4819474546704,99.2666985493384,51.1864313897413
"113","20240127_Pool26.edna0033_rep2.R1",39246,39246,39144,39144,35751,35751,35751,35751,33813,33294,17688,17667,17538,99.7401009020028,52.3112412385769,99.8812754409769,99.2698250976397,44.6873566732915
"114","20240127_Pool26.edna0034_rep2.R1",48647,48647,48503,48503,44063,44063,44063,44063,42728,41196,24681,24484,24281,99.7039899685489,57.7630593521812,99.2018151614602,99.1708871099494,49.9126359282176
"115","20240127_Pool26.edna0035_rep2.R1",40959,40959,40872,40872,37287,37287,37287,37287,35624,34682,17300,17280,17245,99.7875924705193,48.5627666741523,99.8843930635838,99.7974537037037,42.1030786884445
"116","20240127_Pool26.edna0036_rep2.R1",66231,66231,66132,66132,60328,60328,60328,60328,58228,56682,33700,33552,33197,99.8505231689088,57.8759359758192,99.5608308605341,98.9419408679065,50.1230541589286
"117","20240127_Pool27.edna0037_rep2.R1",56762,56762,56664,56664,50400,50400,50400,50400,46673,44698,22965,22896,22878,99.827349282971,49.2040365950335,99.6995427824951,99.9213836477987,40.3051337162186
"118","20240127_Pool27.edna0038_rep2.R1",37270,37270,37224,37224,34711,34711,34711,34711,32542,31530,15828,15817,15569,99.8765763348538,48.6386823182349,99.9305029062421,98.4320667636088,41.7735444056882
"119","20240127_Pool27.edna0039_rep2.R1",39310,39310,39221,39221,35644,35644,35644,35644,32714,31351,15364,15342,15203,99.773594505215,46.9646023109372,99.8568081228847,99.0939903532786,38.6746374968201
"120","20240127_Pool27.edna0040_rep2.R1",37527,37527,37437,37437,34649,34649,34649,34649,32188,31032,15514,15482,15434,99.7601726756735,48.1980862433205,99.7937346912466,99.6899625371399,41.1277213739441
"121","20240127_Pool27.edna0041_rep2.R1",34564,34564,34400,34400,31428,31428,31428,31428,28736,27490,12800,12767,12688,99.525517879875,44.543429844098,99.7421875,99.3812172005953,36.7087142691818
"122","20240127_Pool27.edna0042_rep2.R1",34952,34952,34877,34877,31804,31804,31804,31804,29490,28361,14123,14090,13932,99.7854200045777,47.8908104442184,99.7663385966154,98.8786373314407,39.8603799496452
"123","20240127_Pool27.edna0043_rep2.R1",33043,33043,32997,32997,30321,30321,30321,30321,27889,26838,13116,13095,13061,99.8607874587659,47.0292947040052,99.83989021043,99.7403589156166,39.5272826317223
"124","20240127_Pool28.edna0044_rep2.R1",56316,56316,56229,56229,49869,49869,49869,49869,46935,45091,21797,21741,21602,99.8455145962071,46.4408224139768,99.7430839106299,99.3606549836714,38.3585481923432
"125","20240127_Pool28.edna0045_rep2.R1",42901,42901,42825,42825,39478,39478,39478,39478,37048,36044,17519,17493,17287,99.8228479522622,47.2873029583243,99.8515897026086,98.8223860972961,40.2950980163633
"126","20240127_Pool28.edna0046_rep2.R1",37125,37125,37074,37074,33604,33604,33604,33604,31183,29964,14767,14726,14720,99.8626262626263,47.3559311163134,99.7223538972032,99.9592557381502,39.6498316498317
"127","20240127_Pool28.edna0047_rep2.R1",45351,45351,45247,45247,41590,41590,41590,41590,39095,37591,19036,18991,18748,99.770677603581,48.6916485484077,99.7636057995377,98.7204465273024,41.3397720006174
"128","20240127_Pool28.edna0048_rep2.R1",57342,57342,57256,57256,52126,52126,52126,52126,49380,47533,22639,22548,22509,99.8500226709916,45.8464965573107,99.5980387826317,99.8270356572645,39.2539499843047
"129","20240127_Pool28.edna0049_rep2.R1",53832,53832,53737,53737,47993,47993,47993,47993,46629,45144,24354,24137,24076,99.8235250408679,52.2292993630573,99.1089759382442,99.7472759663587,44.7243275375241
"130","20240127_Pool28.edna0050_rep2.R1",50711,50711,50649,50649,46499,46499,46499,46499,44859,43697,27517,27412,27140,99.8777385577094,61.3410909739406,99.6184177054185,99.0077338391945,53.5189603833488
"131","20240127_Pool29.edna0051_rep2.R1",39075,39075,39018,39018,34512,34512,34512,34512,33011,31950,14610,14582,14268,99.8541266794626,44.2579746145224,99.8083504449008,97.8466602660815,36.5143953934741
"132","20240127_Pool29.edna0052_rep2.R1",34471,34471,34420,34420,31918,31918,31918,31918,30481,29818,18903,18877,18449,99.8520495488962,62.0156819002001,99.8624556948633,97.732690575833,53.5203504394999
"133","20240127_Pool29.edna0053_rep2.R1",23785,23785,23734,23734,21286,21286,21286,21286,19608,18856,10586,10576,10559,99.7855791465209,53.9881680946552,99.9055356130739,99.839258698941,44.393525331091
"134","20240127_Pool29.edna0054_rep2.R1",34482,34482,34407,34407,31776,31776,31776,31776,30201,29187,17081,17014,16542,99.7824952148947,56.5577298764942,99.607751302617,97.2258140355002,47.9728554028189
