SampleNumber	Tile	NumberOfReadsRaw	NumberOfReadsPF
52	1110	4881	4613
53	1110	5795	5510
54	1110	4256	4007
55	1110	5690	5414
56	1110	4981	4690
57	1110	4886	4602
58	1110	4401	4142
59	1110	12124	11566
60	1110	5353	5066
61	1110	4568	4340
62	1110	4352	4114
63	1110	5148	4873
64	1110	3987	3786
65	1110	4850	4583
66	1110	4853	4561
67	1110	4512	4315
68	1110	6334	6021
69	1110	5151	4905
70	1110	6657	6278
71	1110	5535	5273
72	1110	5138	4886
73	1110	4430	4217
74	1110	6147	5841
75	1110	5342	5120
76	1110	1935	1833
77	1110	6327	5999
78	1110	8117	7649
79	1110	5999	5671
80	1110	3836	3631
81	1110	5192	4925
82	1110	7251	6891
83	1110	6105	5804
84	1110	4938	4684
85	1110	6215	5925
86	1110	5888	5544
87	1110	5580	5270
88	1110	5024	4768
89	1110	4814	4566
90	1110	5446	5162
91	1110	4456	4267
92	1110	5257	4969
93	1110	5354	5100
94	1110	5460	5125
95	1110	6276	5957
96	1110	5013	4747
97	1110	8503	8110
98	1110	6048	5725
99	1110	6572	6236
100	1110	5965	5701
101	1110	5250	4996
102	1110	4900	4633
103	1110	5378	5101
104	1110	4252	4037
105	1110	4686	4465
106	1110	6668	6317
107	1110	6219	5868
108	1110	9692	9219
109	1110	143	84
110	1110	9503	8994
111	1110	6631	6337
112	1110	4627	4401
113	1110	6352	6057
114	1110	6803	6446
115	1110	5939	5648
116	1110	4731	4484
117	1110	7316	6953
118	1110	5642	5275
119	1110	3599	3452
120	1110	3892	3684
121	1110	5315	5089
122	1110	3871	3674
123	1110	4659	4433
124	1110	4393	4188
125	1110	6897	6165
126	1110	4933	4676
127	1110	71	59
128	1110	452	369
129	1110	53	42
130	1110	3	2
131	1110	92	57
132	1110	137	81
133	1110	12	12
134	1110	28	20
0	1111	91029	63091
1	1111	4499	4274
2	1111	2714	2571
3	1111	4291	4087
4	1111	6640	6277
5	1111	4617	4379
6	1111	3621	3387
7	1111	6340	5993
8	1111	2770	2635
9	1111	6553	6214
10	1111	6260	5955
11	1111	3460	3283
12	1111	5388	5114
13	1111	4853	4623
14	1111	6466	6107
15	1111	5694	5406
16	1111	5019	4786
17	1111	7692	7343
18	1111	5403	5139
19	1111	5682	5417
20	1111	5601	5319
21	1111	5020	4784
22	1111	5075	4800
23	1111	4602	4379
24	1111	4791	4598
25	1111	4807	4567
26	1111	5288	4992
27	1111	4889	4627
28	1111	7260	6945
29	1111	5138	4717
30	1111	6414	6052
31	1111	4928	4686
32	1111	5243	5003
33	1111	5548	5298
34	1111	5125	4890
35	1111	5682	5392
36	1111	6371	6095
37	1111	5897	5624
38	1111	4464	4222
39	1111	5614	5359
40	1111	5304	4730
41	1111	5423	5179
42	1111	4169	3938
43	1111	4072	3887
44	1111	72	61
45	1111	6231	5930
46	1111	4981	4748
47	1111	5153	4914
48	1111	4648	4436
49	1111	4951	4712
50	1111	4008	3804
51	1111	5473	5209
52	1111	4834	4563
53	1111	5371	5091
54	1111	4106	3879
55	1111	5551	5287
56	1111	4825	4608
57	1111	4897	4660
58	1111	4330	4113
59	1111	12247	11677
60	1111	5178	4917
61	1111	4596	4383
62	1111	4447	4184
63	1111	4881	4647
64	1111	4100	3915
65	1111	4930	4706
66	1111	4895	4656
67	1111	4484	4283
68	1111	6300	5993
69	1111	5436	5204
70	1111	6274	5921
71	1111	5485	5199
72	1111	4862	4633
73	1111	4631	4398
74	1111	6074	5756
75	1111	5292	5060
76	1111	2035	1921
77	1111	6488	6190
78	1111	8092	7674
79	1111	5954	5648
80	1111	3483	3291
81	1111	5312	5062
82	1111	7419	7047
83	1111	6046	5749
84	1111	4968	4725
85	1111	6341	6033
86	1111	6076	5743
87	1111	5945	5663
88	1111	5101	4838
89	1111	4828	4571
90	1111	5607	5335
91	1111	4451	4253
92	1111	4986	4713
93	1111	5528	5266
94	1111	5451	5172
95	1111	6342	6067
96	1111	4850	4642
97	1111	8233	7863
98	1111	6183	5850
99	1111	6601	6287
100	1111	5955	5698
101	1111	5520	5269
102	1111	4949	4713
103	1111	5395	5143
104	1111	4228	4034
105	1111	4563	4375
106	1111	6575	6242
107	1111	6192	5871
108	1111	9524	9089
109	1111	143	93
110	1111	9395	8936
111	1111	6530	6252
112	1111	4703	4482
113	1111	6459	6173
114	1111	6831	6463
115	1111	5755	5495
116	1111	4768	4488
117	1111	7371	6982
118	1111	5659	5334
119	1111	3564	3415
120	1111	3948	3744
121	1111	5331	5109
122	1111	3868	3677
123	1111	4517	4313
124	1111	4338	4119
125	1111	7106	6378
126	1111	4934	4700
127	1111	64	50
128	1111	394	311
129	1111	45	41
130	1111	7	6
131	1111	105	70
132	1111	123	65
133	1111	13	9
134	1111	45	35
0	1112	91924	63323
1	1112	4731	4511
2	1112	2723	2565
3	1112	4251	4056
4	1112	6688	6342
5	1112	4451	4221
6	1112	3540	3316
7	1112	6184	5883
8	1112	2675	2524
9	1112	6753	6422
10	1112	6418	6072
11	1112	3573	3418
12	1112	5473	5198
13	1112	4980	4787
14	1112	6242	5930
15	1112	5751	5493
16	1112	4911	4704
17	1112	7497	7175
18	1112	5508	5244
19	1112	5664	5416
20	1112	5591	5327
21	1112	5045	4812
22	1112	5313	5089
23	1112	4390	4186
24	1112	4771	4577
25	1112	4965	4741
26	1112	5203	4931
27	1112	4969	4689
28	1112	7466	7094
29	1112	4896	4509
30	1112	5936	5659
31	1112	5052	4808
32	1112	5356	5111
33	1112	5551	5297
34	1112	5100	4875
35	1112	5499	5272
36	1112	6743	6450
37	1112	5978	5754
38	1112	4389	4175
39	1112	5595	5323
40	1112	5288	4722
41	1112	5389	5147
42	1112	4177	3970
43	1112	4045	3872
44	1112	76	66
45	1112	6023	5792
46	1112	5230	4963
47	1112	4977	4742
48	1112	4562	4365
49	1112	4837	4589
50	1112	4125	3912
51	1112	5652	5411
52	1112	4680	4414
53	1112	5411	5121
54	1112	4089	3839
55	1112	5711	5421
56	1112	4667	4428
57	1112	4804	4582
58	1112	4243	4025
59	1112	11802	11258
60	1112	5398	5117
61	1112	4657	4437
62	1112	4423	4190
63	1112	5169	4948
64	1112	4074	3878
65	1112	4880	4620
66	1112	4771	4552
67	1112	4451	4258
68	1112	6246	5911
69	1112	5102	4893
70	1112	6500	6164
71	1112	5614	5327
72	1112	4872	4653
73	1112	4481	4272
74	1112	5928	5614
75	1112	5242	5006
76	1112	2202	2092
77	1112	6279	5966
78	1112	8189	7760
79	1112	5830	5568
80	1112	3537	3336
81	1112	5201	4940
82	1112	7236	6847
83	1112	5973	5718
84	1112	4871	4627
85	1112	6225	5968
86	1112	5911	5550
87	1112	5878	5603
88	1112	4830	4574
89	1112	4827	4620
90	1112	5601	5331
91	1112	4495	4308
92	1112	5231	4972
93	1112	5416	5164
94	1112	5201	4938
95	1112	6579	6261
96	1112	4928	4706
97	1112	8361	7966
98	1112	6200	5868
99	1112	6463	6144
100	1112	6024	5760
101	1112	5448	5205
102	1112	5077	4824
103	1112	5304	5060
104	1112	4107	3883
105	1112	4458	4254
106	1112	6394	6044
107	1112	6261	5937
108	1112	9546	9126
109	1112	139	79
110	1112	9709	9272
111	1112	6769	6503
112	1112	4792	4586
113	1112	6289	5999
114	1112	6725	6396
115	1112	5833	5537
116	1112	4651	4366
117	1112	7232	6913
118	1112	5667	5324
119	1112	3536	3406
120	1112	3782	3572
121	1112	5187	4970
122	1112	3789	3603
123	1112	4600	4387
124	1112	4393	4209
125	1112	7022	6305
126	1112	5082	4847
127	1112	68	58
128	1112	435	332
129	1112	38	31
130	1112	9	6
131	1112	92	66
132	1112	121	67
133	1112	14	13
134	1112	38	33
0	1113	91316	62584
1	1113	4458	4241
2	1113	2622	2472
3	1113	4255	4068
4	1113	6586	6266
5	1113	4327	4121
6	1113	3634	3411
7	1113	6475	6146
8	1113	2668	2512
9	1113	6538	6218
10	1113	6203	5876
11	1113	3674	3477
12	1113	5359	5124
13	1113	4677	4484
14	1113	6183	5877
15	1113	5955	5691
16	1113	4966	4735
17	1113	7578	7257
18	1113	5444	5196
19	1113	5598	5367
20	1113	5795	5546
21	1113	5241	5026
22	1113	5142	4894
23	1113	4476	4290
24	1113	4700	4528
25	1113	4806	4571
26	1113	5379	5124
27	1113	4915	4647
28	1113	7339	7039
29	1113	4644	4285
30	1113	6118	5779
31	1113	5121	4854
32	1113	5443	5204
33	1113	5553	5286
34	1113	5140	4870
35	1113	5798	5561
36	1113	6324	6024
37	1113	5867	5629
38	1113	4581	4367
39	1113	5439	5169
40	1113	5075	4502
41	1113	5439	5181
42	1113	4198	3993
43	1113	4183	4003
44	1113	53	40
45	1113	6058	5780
46	1113	4889	4586
47	1113	5078	4822
48	1113	4642	4426
49	1113	5116	4860
50	1113	4144	3905
51	1113	5479	5252
52	1113	4821	4540
53	1113	5448	5176
54	1113	4053	3818
55	1113	5785	5523
56	1113	4471	4250
57	1113	4782	4519
58	1113	4393	4175
59	1113	12614	12083
60	1113	5414	5137
61	1113	4647	4458
62	1113	4537	4265
63	1113	5191	4951
64	1113	3933	3744
65	1113	4843	4605
66	1113	4805	4550
67	1113	4505	4317
68	1113	6072	5785
69	1113	5164	4918
70	1113	6403	6055
71	1113	5481	5233
72	1113	5143	4923
73	1113	4491	4298
74	1113	5996	5664
75	1113	5254	5002
76	1113	2071	1976
77	1113	6382	6078
78	1113	8022	7585
79	1113	5777	5496
80	1113	3361	3158
81	1113	4949	4691
82	1113	7270	6911
83	1113	5955	5699
84	1113	4934	4688
85	1113	6378	6127
86	1113	6044	5712
87	1113	5781	5507
88	1113	4997	4705
89	1113	4813	4586
90	1113	5363	5105
91	1113	4578	4389
92	1113	5133	4854
93	1113	5371	5103
94	1113	5322	5025
95	1113	6501	6152
96	1113	4704	4471
97	1113	8598	8195
98	1113	6250	5908
99	1113	6722	6371
100	1113	6254	5955
101	1113	5457	5217
102	1113	4958	4700
103	1113	5630	5394
104	1113	4097	3902
105	1113	4590	4412
106	1113	6551	6207
107	1113	6354	6077
108	1113	9493	9070
109	1113	162	95
110	1113	9747	9268
111	1113	6677	6397
112	1113	4658	4436
113	1113	6462	6166
114	1113	6842	6471
115	1113	5927	5663
116	1113	4610	4303
117	1113	7402	7034
118	1113	5792	5456
119	1113	3579	3455
120	1113	3724	3516
121	1113	5249	5040
122	1113	3917	3724
123	1113	4608	4401
124	1113	4442	4229
125	1113	6980	6281
126	1113	4954	4717
127	1113	59	48
128	1113	450	346
129	1113	43	38
130	1113	5	5
131	1113	96	61
132	1113	113	61
133	1113	10	8
134	1113	31	30
0	1114	96650	66539
1	1114	4663	4419
2	1114	2653	2514
3	1114	4481	4275
4	1114	6792	6457
5	1114	4373	4139
6	1114	3482	3264
7	1114	6438	6127
8	1114	2796	2650
9	1114	6617	6294
10	1114	5935	5639
11	1114	3690	3522
12	1114	5452	5167
13	1114	4804	4575
14	1114	6647	6297
15	1114	5775	5475
16	1114	4938	4700
17	1114	7751	7412
18	1114	5464	5193
19	1114	5822	5613
20	1114	5621	5366
21	1114	5105	4884
22	1114	5013	4762
23	1114	4344	4160
24	1114	4649	4459
25	1114	4931	4716
26	1114	5233	4987
27	1114	4836	4538
28	1114	7293	6940
29	1114	4340	3924
30	1114	6102	5755
31	1114	5001	4759
32	1114	5110	4852
33	1114	5501	5239
34	1114	5349	5101
35	1114	5620	5363
36	1114	6594	6271
37	1114	5960	5715
38	1114	4651	4438
39	1114	5531	5255
40	1114	5211	4670
41	1114	5528	5275
42	1114	4138	3905
43	1114	4188	3996
44	1114	71	66
45	1114	6091	5819
46	1114	4989	4704
47	1114	5288	5019
48	1114	4471	4295
49	1114	4841	4593
50	1114	4225	3999
51	1114	5429	5192
52	1114	4825	4573
53	1114	5378	5098
54	1114	3978	3755
55	1114	5470	5175
56	1114	4765	4512
57	1114	4795	4562
58	1114	4272	4062
59	1114	12510	11945
60	1114	5381	5134
61	1114	4803	4599
62	1114	4481	4248
63	1114	4956	4731
64	1114	4003	3814
65	1114	4832	4589
66	1114	4755	4495
67	1114	4651	4457
68	1114	6295	5990
69	1114	5178	4965
70	1114	6474	6143
71	1114	5658	5348
72	1114	4872	4661
73	1114	4602	4379
74	1114	6085	5740
75	1114	5355	5120
76	1114	2062	1934
77	1114	6419	6133
78	1114	7969	7521
79	1114	5868	5571
80	1114	3348	3098
81	1114	5200	4943
82	1114	7369	6982
83	1114	6245	5996
84	1114	4880	4644
85	1114	6282	5993
86	1114	5876	5533
87	1114	5899	5575
88	1114	5099	4839
89	1114	4679	4450
90	1114	5639	5334
91	1114	4590	4408
92	1114	5211	4952
93	1114	5371	5130
94	1114	5471	5144
95	1114	6542	6244
96	1114	4650	4400
97	1114	8505	8064
98	1114	6186	5863
99	1114	6907	6524
100	1114	6344	6033
101	1114	5633	5366
102	1114	5113	4849
103	1114	5513	5262
104	1114	4322	4089
105	1114	4566	4378
106	1114	6410	6096
107	1114	6415	6078
108	1114	9449	9016
109	1114	154	107
110	1114	9437	8955
111	1114	6811	6482
112	1114	4625	4413
113	1114	6581	6293
114	1114	6870	6459
115	1114	5849	5549
116	1114	4368	4069
117	1114	7223	6892
118	1114	5715	5343
119	1114	3466	3308
120	1114	3769	3578
121	1114	5255	5018
122	1114	4009	3811
123	1114	4581	4360
124	1114	4208	4034
125	1114	7138	6451
126	1114	5249	4988
127	1114	68	60
128	1114	383	306
129	1114	45	36
130	1114	8	7
131	1114	98	66
132	1114	123	73
133	1114	7	7
134	1114	35	26
0	1115	91314	62949
1	1115	4731	4494
2	1115	2681	2550
3	1115	4264	4048
4	1115	6542	6217
5	1115	4569	4322
6	1115	3616	3354
7	1115	6344	6028
8	1115	2671	2545
9	1115	6803	6483
10	1115	6337	5991
11	1115	3734	3552
12	1115	5341	5091
13	1115	4763	4578
14	1115	6509	6143
15	1115	5894	5579
16	1115	4930	4711
17	1115	7824	7505
18	1115	5660	5412
19	1115	5614	5381
20	1115	5859	5599
21	1115	5051	4816
22	1115	5112	4838
23	1115	4536	4317
24	1115	4830	4628
25	1115	4909	4653
26	1115	5322	5041
27	1115	4758	4453
28	1115	7528	7151
29	1115	3876	3446
30	1115	5967	5638
31	1115	5078	4792
32	1115	5187	4964
33	1115	5612	5365
34	1115	5307	5043
35	1115	5514	5240
36	1115	6424	6129
37	1115	5995	5731
38	1115	4509	4296
39	1115	5554	5228
40	1115	5063	4527
41	1115	5287	5029
42	1115	4238	4018
43	1115	4247	4034
44	1115	53	46
45	1115	6129	5842
46	1115	4895	4562
47	1115	5077	4830
48	1115	4511	4313
49	1115	4942	4692
50	1115	4193	3942
51	1115	5558	5283
52	1115	4862	4634
53	1115	5385	5080
54	1115	3991	3778
55	1115	5897	5605
56	1115	4687	4431
57	1115	4794	4557
58	1115	4324	4092
59	1115	12727	12224
60	1115	5482	5205
61	1115	4724	4511
62	1115	4590	4348
63	1115	5133	4885
64	1115	4051	3838
65	1115	4925	4630
66	1115	4919	4684
67	1115	4606	4415
68	1115	6157	5821
69	1115	5277	5025
70	1115	6478	6127
71	1115	5467	5205
72	1115	4991	4744
73	1115	4412	4176
74	1115	5823	5496
75	1115	5329	5113
76	1115	2045	1932
77	1115	6443	6139
78	1115	7671	7259
79	1115	6150	5800
80	1115	3100	2885
81	1115	5206	4960
82	1115	7326	6945
83	1115	6333	6044
84	1115	4951	4700
85	1115	6585	6272
86	1115	5778	5433
87	1115	5873	5549
88	1115	5219	4910
89	1115	4906	4645
90	1115	5511	5218
91	1115	4609	4400
92	1115	5413	5118
93	1115	5365	5103
94	1115	5340	5036
95	1115	6554	6204
96	1115	4689	4474
97	1115	8644	8228
98	1115	6168	5824
99	1115	6913	6527
100	1115	6046	5767
101	1115	5621	5378
102	1115	5117	4866
103	1115	5336	5076
104	1115	4204	3964
105	1115	4647	4431
106	1115	6576	6221
107	1115	6368	6083
108	1115	9723	9311
109	1115	159	103
110	1115	9721	9301
111	1115	6809	6525
112	1115	4722	4508
113	1115	6451	6133
114	1115	6631	6284
115	1115	5944	5667
116	1115	4276	3938
117	1115	7434	7089
118	1115	5922	5568
119	1115	3393	3244
120	1115	3860	3639
121	1115	5250	5034
122	1115	4002	3820
123	1115	4690	4483
124	1115	4361	4192
125	1115	7363	6690
126	1115	5234	4975
127	1115	108	90
128	1115	391	311
129	1115	44	40
130	1115	10	10
131	1115	123	82
132	1115	125	80
133	1115	21	17
134	1115	33	31
0	1116	92252	63028
1	1116	4746	4503
2	1116	2736	2560
3	1116	4387	4174
4	1116	6766	6386
5	1116	4294	4075
6	1116	3439	3148
7	1116	6651	6317
8	1116	2708	2562
9	1116	7044	6736
10	1116	6244	5928
11	1116	3870	3696
12	1116	5655	5356
13	1116	5012	4800
14	1116	6270	5910
15	1116	5763	5500
16	1116	4977	4778
17	1116	7836	7526
18	1116	5498	5266
19	1116	5670	5431
20	1116	5859	5599
21	1116	5233	5016
22	1116	5146	4863
23	1116	4526	4303
24	1116	4830	4619
25	1116	4906	4671
26	1116	5327	5038
27	1116	4583	4272
28	1116	7368	7018
29	1116	3493	3080
30	1116	6150	5787
31	1116	5033	4799
32	1116	5195	4931
33	1116	5520	5273
34	1116	5347	5080
35	1116	5726	5466
36	1116	6540	6237
37	1116	6031	5766
38	1116	4702	4446
39	1116	5509	5223
40	1116	5204	4638
41	1116	5418	5170
42	1116	4187	3949
43	1116	4268	4084
44	1116	60	50
45	1116	6142	5850
46	1116	4823	4523
47	1116	4968	4701
48	1116	4598	4407
49	1116	5265	4973
50	1116	4283	4039
51	1116	5594	5329
52	1116	4770	4523
53	1116	5510	5219
54	1116	3965	3723
55	1116	5900	5609
56	1116	4688	4477
57	1116	4970	4683
58	1116	4300	4036
59	1116	12899	12360
60	1116	5499	5189
61	1116	4950	4740
62	1116	4463	4185
63	1116	5315	5059
64	1116	4170	3973
65	1116	4890	4614
66	1116	4814	4552
67	1116	4654	4439
68	1116	6227	5923
69	1116	5227	4974
70	1116	6410	6037
71	1116	5666	5380
72	1116	4990	4790
73	1116	4573	4356
74	1116	6047	5677
75	1116	5260	5049
76	1116	2159	2054
77	1116	6699	6378
78	1116	7940	7498
79	1116	5876	5568
80	1116	2972	2763
81	1116	5307	5047
82	1116	7529	7114
83	1116	6296	6025
84	1116	5053	4793
85	1116	6567	6256
86	1116	5644	5310
87	1116	5765	5455
88	1116	5001	4734
89	1116	4855	4629
90	1116	5685	5387
91	1116	4578	4370
92	1116	5469	5207
93	1116	5258	4969
94	1116	5162	4862
95	1116	6610	6295
96	1116	4714	4499
97	1116	8712	8316
98	1116	6420	6064
99	1116	6845	6493
100	1116	6151	5863
101	1116	5694	5440
102	1116	5063	4789
103	1116	5650	5377
104	1116	4215	4017
105	1116	4640	4451
106	1116	6908	6555
107	1116	6765	6425
108	1116	9984	9576
109	1116	153	101
110	1116	9696	9244
111	1116	6890	6612
112	1116	4719	4530
113	1116	6517	6207
114	1116	6714	6297
115	1116	6097	5792
116	1116	3942	3648
117	1116	7643	7271
118	1116	5896	5550
119	1116	3669	3488
120	1116	3656	3408
121	1116	5461	5213
122	1116	3970	3767
123	1116	4795	4587
124	1116	4343	4152
125	1116	7413	6719
126	1116	5276	5020
127	1116	75	68
128	1116	387	322
129	1116	45	41
130	1116	7	7
131	1116	114	71
132	1116	126	80
133	1116	12	10
134	1116	38	32
0	1117	92398	62984
1	1117	4956	4709
2	1117	2794	2608
3	1117	4425	4235
4	1117	6761	6374
5	1117	4306	4049
6	1117	3261	2989
7	1117	6506	6132
8	1117	2738	2593
9	1117	6959	6625
10	1117	6473	6170
11	1117	3867	3710
12	1117	5490	5208
13	1117	5101	4866
14	1117	6397	6012
15	1117	5942	5671
16	1117	4912	4696
17	1117	7847	7496
18	1117	5823	5556
19	1117	5840	5594
20	1117	5825	5586
21	1117	5291	5064
22	1117	5091	4820
23	1117	4397	4228
24	1117	4807	4638
25	1117	4899	4663
26	1117	5412	5112
27	1117	4593	4285
28	1117	7228	6896
29	1117	3425	2970
30	1117	6235	5842
31	1117	5062	4829
32	1117	5250	4996
33	1117	5673	5410
34	1117	5364	5083
35	1117	5737	5497
36	1117	6706	6402
37	1117	6244	5951
38	1117	4477	4217
39	1117	5472	5188
40	1117	5161	4632
41	1117	5480	5215
42	1117	4282	4047
43	1117	4221	4058
44	1117	64	47
45	1117	6103	5821
46	1117	4596	4280
47	1117	5036	4753
48	1117	4589	4386
49	1117	5157	4886
50	1117	4148	3904
51	1117	5655	5382
52	1117	4964	4682
53	1117	5438	5118
54	1117	3844	3564
55	1117	5763	5444
56	1117	4519	4307
57	1117	5057	4812
58	1117	4302	4059
59	1117	12985	12370
60	1117	5518	5232
61	1117	4975	4766
62	1117	4430	4134
63	1117	5369	5110
64	1117	4133	3925
65	1117	4710	4404
66	1117	4725	4455
67	1117	4504	4301
68	1117	6512	6188
69	1117	5278	5025
70	1117	6436	6048
71	1117	5772	5459
72	1117	5083	4825
73	1117	4430	4191
74	1117	5782	5380
75	1117	5522	5278
76	1117	1974	1865
77	1117	6516	6238
78	1117	7913	7472
79	1117	5869	5531
80	1117	2918	2639
81	1117	5429	5162
82	1117	7314	6930
83	1117	6284	6007
84	1117	4920	4667
85	1117	6398	6084
86	1117	5707	5308
87	1117	5873	5539
88	1117	5049	4746
89	1117	4969	4737
90	1117	5581	5290
91	1117	4674	4467
92	1117	5434	5153
93	1117	5518	5222
94	1117	5214	4933
95	1117	6767	6438
96	1117	4771	4538
97	1117	8728	8287
98	1117	6263	5880
99	1117	6747	6384
100	1117	6224	5916
101	1117	5664	5408
102	1117	5160	4896
103	1117	5635	5334
104	1117	4317	4075
105	1117	4715	4534
106	1117	6994	6616
107	1117	6329	6000
108	1117	9762	9313
109	1117	157	118
110	1117	9808	9336
111	1117	6841	6554
112	1117	4988	4762
113	1117	6306	5999
114	1117	6579	6175
115	1117	5844	5568
116	1117	3724	3367
117	1117	7603	7249
118	1117	5768	5398
119	1117	3692	3525
120	1117	3752	3529
121	1117	5451	5203
122	1117	4090	3898
123	1117	4927	4727
124	1117	4481	4272
125	1117	7616	6894
126	1117	5147	4908
127	1117	92	77
128	1117	411	347
129	1117	53	47
130	1117	15	11
131	1117	96	56
132	1117	120	62
133	1117	17	14
134	1117	32	26
0	1118	95388	66840
1	1118	4565	4335
2	1118	2741	2573
3	1118	4354	4148
4	1118	6955	6533
5	1118	4601	4360
6	1118	3348	3064
7	1118	6565	6188
8	1118	2664	2537
9	1118	6800	6497
10	1118	6613	6294
11	1118	3952	3792
12	1118	5596	5321
13	1118	5043	4815
14	1118	6158	5779
15	1118	5946	5674
16	1118	5122	4868
17	1118	8018	7675
18	1118	5645	5389
19	1118	5863	5644
20	1118	5795	5554
21	1118	5121	4905
22	1118	5300	5039
23	1118	4501	4319
24	1118	4512	4343
25	1118	4950	4747
26	1118	5419	5140
27	1118	4343	4065
28	1118	7378	7006
29	1118	3287	2834
30	1118	5997	5658
31	1118	5018	4779
32	1118	5136	4878
33	1118	5777	5526
34	1118	5285	5008
35	1118	5627	5363
36	1118	6553	6286
37	1118	6221	5934
38	1118	4565	4336
39	1118	5441	5139
40	1118	5079	4564
41	1118	5206	4946
42	1118	4168	3955
43	1118	4236	4055
44	1118	58	46
45	1118	6077	5783
46	1118	4561	4248
47	1118	5093	4838
48	1118	4554	4369
49	1118	5308	5042
50	1118	4354	4098
51	1118	5590	5356
52	1118	4862	4616
53	1118	5554	5241
54	1118	3745	3497
55	1118	5951	5664
56	1118	4698	4471
57	1118	4748	4477
58	1118	4273	4046
59	1118	12913	12400
60	1118	5339	5052
61	1118	5051	4830
62	1118	4406	4127
63	1118	5293	5051
64	1118	3961	3791
65	1118	4611	4329
66	1118	4817	4568
67	1118	4625	4432
68	1118	6466	6145
69	1118	5129	4887
70	1118	6327	5937
71	1118	5685	5412
72	1118	4712	4489
73	1118	4529	4294
74	1118	5759	5405
75	1118	5460	5218
76	1118	2139	2030
77	1118	6540	6220
78	1118	7649	7210
79	1118	5829	5540
80	1118	2799	2542
81	1118	5356	5082
82	1118	7396	7002
83	1118	6423	6157
84	1118	4847	4584
85	1118	6574	6261
86	1118	5633	5221
87	1118	5787	5456
88	1118	4879	4590
89	1118	4964	4758
90	1118	5530	5244
91	1118	4851	4655
92	1118	5365	5117
93	1118	5511	5227
94	1118	5359	5051
95	1118	6563	6202
96	1118	4852	4633
97	1118	8736	8337
98	1118	6214	5849
99	1118	6747	6408
100	1118	6139	5827
101	1118	5522	5265
102	1118	5093	4824
103	1118	5425	5126
104	1118	4249	4043
105	1118	4572	4386
106	1118	6975	6605
107	1118	6795	6459
108	1118	9593	9201
109	1118	173	125
110	1118	10017	9537
111	1118	6797	6532
112	1118	5020	4815
113	1118	6401	6100
114	1118	6447	6058
115	1118	6177	5897
116	1118	3641	3302
117	1118	7590	7271
118	1118	5627	5257
119	1118	3572	3399
120	1118	3554	3309
121	1118	5400	5189
122	1118	3995	3817
123	1118	4804	4600
124	1118	4307	4137
125	1118	7291	6637
126	1118	5303	5052
127	1118	69	60
128	1118	458	373
129	1118	52	45
130	1118	9	7
131	1118	136	86
132	1118	128	74
133	1118	14	10
134	1118	34	29
0	1119	91993	64892
1	1119	4604	4374
2	1119	2685	2521
3	1119	4579	4364
4	1119	6735	6388
5	1119	4389	4155
6	1119	3201	2938
7	1119	6299	5947
8	1119	2638	2486
9	1119	6971	6635
10	1119	6575	6279
11	1119	3754	3596
12	1119	5439	5161
13	1119	5130	4937
14	1119	6241	5855
15	1119	5960	5693
16	1119	4900	4683
17	1119	7927	7600
18	1119	5737	5482
19	1119	6043	5793
20	1119	5717	5476
21	1119	5183	4983
22	1119	5081	4822
23	1119	4536	4311
24	1119	4638	4455
25	1119	5061	4870
26	1119	5195	4927
27	1119	4361	4036
28	1119	7621	7272
29	1119	3008	2549
30	1119	5742	5393
31	1119	5007	4753
32	1119	4808	4571
33	1119	6004	5747
34	1119	5158	4864
35	1119	5693	5384
36	1119	6725	6417
37	1119	6195	5940
38	1119	4545	4291
39	1119	5293	4960
40	1119	5049	4542
41	1119	5502	5227
42	1119	4109	3886
43	1119	4215	4035
44	1119	44	34
45	1119	6061	5759
46	1119	4541	4198
47	1119	5012	4772
48	1119	4316	4141
49	1119	5298	5027
50	1119	4170	3927
51	1119	5669	5399
52	1119	4771	4497
53	1119	5367	5071
54	1119	3750	3466
55	1119	5892	5597
56	1119	4582	4357
57	1119	4687	4421
58	1119	4395	4134
59	1119	13223	12707
60	1119	5400	5120
61	1119	5047	4837
62	1119	4378	4121
63	1119	5320	5106
64	1119	4005	3814
65	1119	4438	4151
66	1119	4790	4523
67	1119	4669	4451
68	1119	6271	5945
69	1119	4909	4658
70	1119	6326	5919
71	1119	5742	5464
72	1119	4676	4463
73	1119	4510	4292
74	1119	5477	5107
75	1119	5659	5423
76	1119	2169	2046
77	1119	6683	6377
78	1119	7904	7403
79	1119	5721	5382
80	1119	2548	2283
81	1119	5295	5027
82	1119	7358	6951
83	1119	6588	6283
84	1119	5018	4730
85	1119	6451	6151
86	1119	5558	5155
87	1119	5526	5222
88	1119	4937	4658
89	1119	4720	4494
90	1119	5903	5608
91	1119	4759	4562
92	1119	5341	5078
93	1119	5260	4990
94	1119	5153	4836
95	1119	6797	6444
96	1119	4803	4576
97	1119	8583	8112
98	1119	6363	5957
99	1119	6888	6546
100	1119	5834	5556
101	1119	5857	5619
102	1119	5092	4825
103	1119	5483	5166
104	1119	4173	3984
105	1119	4736	4537
106	1119	6745	6318
107	1119	6605	6292
108	1119	9265	8881
109	1119	129	97
110	1119	10092	9612
111	1119	6805	6523
112	1119	4877	4634
113	1119	6595	6275
114	1119	6597	6191
115	1119	6215	5916
116	1119	3499	3125
117	1119	7680	7372
118	1119	5762	5365
119	1119	3586	3419
120	1119	3459	3220
121	1119	5392	5156
122	1119	3896	3704
