SampleNumber	Tile	NumberOfReadsRaw	NumberOfReadsPF
95	1113	4089	3972
96	1113	957	911
0	1114	136463	116045
1	1114	4922	4779
2	1114	5145	5010
3	1114	5493	5367
4	1114	4147	4029
5	1114	4563	4426
6	1114	2944	2833
7	1114	4126	4023
8	1114	1898	1720
9	1114	5072	4948
10	1114	5459	5312
11	1114	4691	4584
12	1114	4532	4413
13	1114	4187	4095
14	1114	4347	4233
15	1114	4459	4351
16	1114	4120	4006
17	1114	4941	4827
18	1114	6865	6699
19	1114	4194	4090
20	1114	6629	6480
21	1114	5816	5662
22	1114	5882	5705
23	1114	4413	4303
24	1114	3471	3365
25	1114	5057	4913
26	1114	4916	4771
27	1114	4044	3907
28	1114	5459	5304
29	1114	1927	1783
30	1114	6367	6199
31	1114	5579	5446
32	1114	5016	4842
33	1114	5685	5538
34	1114	6636	6461
35	1114	4975	4838
36	1114	5440	5301
37	1114	6417	6263
38	1114	5249	5093
39	1114	4527	4407
40	1114	4025	3884
41	1114	3501	3385
42	1114	4247	4133
43	1114	4294	4194
44	1114	4529	4407
45	1114	4752	4624
46	1114	4162	4027
47	1114	4422	4302
48	1114	3634	3525
49	1114	4545	4418
50	1114	5513	5274
51	1114	4590	4478
52	1114	5714	5582
53	1114	4446	4321
54	1114	5042	4882
55	1114	4816	4670
56	1114	3864	3717
57	1114	3295	3209
58	1114	3538	3418
59	1114	3481	3392
60	1114	3163	3067
61	1114	4049	3929
62	1114	3923	3806
63	1114	3865	3764
64	1114	3843	3742
65	1114	3722	3603
66	1114	5028	4900
67	1114	2282	2104
68	1114	4748	4625
69	1114	5043	4929
70	1114	3751	3605
71	1114	4388	4288
72	1114	4082	3929
73	1114	3591	3448
74	1114	4009	3890
75	1114	4342	4244
76	1114	4183	4079
77	1114	4301	4210
78	1114	4071	3957
79	1114	3676	3580
80	1114	2174	2081
81	1114	3911	3781
82	1114	3802	3705
83	1114	4106	4007
84	1114	2966	2839
85	1114	4729	4622
86	1114	4959	4837
87	1114	4928	4779
88	1114	4241	4082
89	1114	4083	3961
90	1114	3933	3816
91	1114	4280	4167
92	1114	3335	3250
93	1114	3294	3208
94	1114	2853	2760
95	1114	4189	4054
96	1114	1003	960
0	1115	136411	116405
1	1115	4869	4750
2	1115	5325	5192
3	1115	5433	5315
4	1115	4262	4151
5	1115	4337	4219
6	1115	2788	2667
7	1115	4207	4104
8	1115	1875	1700
9	1115	5148	5056
10	1115	5238	5105
11	1115	4633	4536
12	1115	4244	4143
13	1115	4248	4170
14	1115	4334	4217
15	1115	4578	4492
16	1115	4089	3969
17	1115	4953	4856
18	1115	6810	6654
19	1115	4125	4024
20	1115	6403	6265
21	1115	5770	5645
22	1115	5904	5764
23	1115	4517	4428
24	1115	3597	3512
25	1115	5198	5084
26	1115	4725	4595
27	1115	3796	3683
28	1115	5442	5312
29	1115	1382	1260
30	1115	6172	6012
31	1115	5555	5430
32	1115	4897	4746
33	1115	5633	5504
34	1115	6617	6445
35	1115	5043	4921
36	1115	5431	5292
37	1115	6363	6240
38	1115	5241	5071
39	1115	4438	4322
40	1115	4011	3861
41	1115	3588	3499
42	1115	4229	4109
43	1115	4406	4327
44	1115	4406	4288
45	1115	4743	4633
46	1115	4136	4009
47	1115	4291	4202
48	1115	3650	3528
49	1115	4367	4251
50	1115	5446	5218
51	1115	4747	4644
52	1115	5618	5485
53	1115	4449	4357
54	1115	4946	4803
55	1115	4788	4679
56	1115	3899	3753
57	1115	3381	3284
58	1115	3594	3501
59	1115	3493	3404
60	1115	3097	3028
61	1115	3922	3842
62	1115	3775	3650
63	1115	3663	3578
64	1115	3868	3776
65	1115	3641	3492
66	1115	4944	4824
67	1115	2141	1985
68	1115	4870	4759
69	1115	4961	4853
70	1115	3741	3609
71	1115	4391	4306
72	1115	3941	3827
73	1115	3506	3396
74	1115	3867	3772
75	1115	4606	4511
76	1115	4144	4047
77	1115	4204	4122
78	1115	4077	3976
79	1115	3851	3740
80	1115	1909	1831
81	1115	3860	3741
82	1115	3770	3664
83	1115	4016	3921
84	1115	2943	2807
85	1115	4580	4491
86	1115	4716	4587
87	1115	4887	4750
88	1115	4123	3966
89	1115	3941	3852
90	1115	3972	3858
91	1115	4314	4215
92	1115	3196	3097
93	1115	3426	3348
94	1115	2826	2741
95	1115	4024	3925
96	1115	1013	961
0	1116	138551	119098
1	1116	5010	4873
2	1116	5280	5173
3	1116	5485	5367
4	1116	4410	4300
5	1116	4635	4534
6	1116	2539	2422
7	1116	4152	4026
8	1116	1890	1725
9	1116	5134	5022
10	1116	5153	5050
11	1116	4759	4673
12	1116	4512	4406
13	1116	4235	4160
14	1116	4320	4204
15	1116	4434	4326
16	1116	3978	3847
17	1116	4941	4846
18	1116	6705	6570
19	1116	4128	4051
20	1116	6535	6393
21	1116	5933	5823
22	1116	5737	5602
23	1116	4495	4389
24	1116	3593	3505
25	1116	5195	5084
26	1116	4760	4647
27	1116	3582	3465
28	1116	5426	5318
29	1116	945	873
30	1116	6024	5845
31	1116	5655	5541
32	1116	4921	4778
33	1116	5685	5559
34	1116	6603	6437
35	1116	5102	4987
36	1116	5530	5416
37	1116	6454	6328
38	1116	5203	5064
39	1116	4368	4257
40	1116	4036	3918
41	1116	3568	3470
42	1116	4162	4065
43	1116	4521	4429
44	1116	4563	4455
45	1116	4763	4678
46	1116	4155	4014
47	1116	4339	4231
48	1116	3669	3549
49	1116	4567	4402
50	1116	5393	5162
51	1116	4641	4534
52	1116	5597	5459
53	1116	4495	4388
54	1116	4616	4485
55	1116	4761	4617
56	1116	3987	3827
57	1116	3204	3131
58	1116	3619	3522
59	1116	3615	3534
60	1116	3098	3028
61	1116	3985	3898
62	1116	3687	3578
63	1116	3717	3633
64	1116	3750	3659
65	1116	3681	3574
66	1116	5048	4936
67	1116	2218	2073
68	1116	5034	4923
69	1116	4969	4860
70	1116	3678	3549
71	1116	4493	4389
72	1116	3998	3864
73	1116	3562	3436
74	1116	3803	3688
75	1116	4471	4402
76	1116	4215	4119
77	1116	4425	4336
78	1116	4008	3888
79	1116	3644	3555
80	1116	1854	1757
81	1116	3824	3706
82	1116	3776	3673
83	1116	4214	4115
84	1116	2854	2732
85	1116	4642	4536
86	1116	4596	4462
87	1116	4791	4674
88	1116	4085	3926
89	1116	4067	3970
90	1116	3956	3867
91	1116	4325	4239
92	1116	3368	3268
93	1116	3344	3265
94	1116	2810	2723
95	1116	4268	4169
96	1116	988	949
0	1117	140248	119914
1	1117	5026	4908
2	1117	5273	5122
3	1117	5482	5369
4	1117	4298	4175
5	1117	4356	4251
6	1117	2370	2256
7	1117	4197	4071
8	1117	1868	1721
9	1117	5259	5125
10	1117	5270	5136
11	1117	4735	4629
12	1117	4411	4302
13	1117	4116	4031
14	1117	4214	4088
15	1117	4602	4508
16	1117	3962	3863
17	1117	5078	4951
18	1117	6917	6771
19	1117	3992	3908
20	1117	6797	6660
21	1117	5906	5780
22	1117	5767	5599
23	1117	4503	4411
24	1117	3488	3408
25	1117	5319	5195
26	1117	4695	4576
27	1117	3588	3453
28	1117	5325	5198
29	1117	761	696
30	1117	6047	5880
31	1117	5467	5326
32	1117	4869	4714
33	1117	5787	5659
34	1117	6455	6274
35	1117	5000	4862
36	1117	5567	5412
37	1117	6307	6184
38	1117	5196	5042
39	1117	4208	4078
40	1117	3916	3780
41	1117	3631	3525
42	1117	4202	4100
43	1117	4481	4404
44	1117	4555	4440
45	1117	4761	4663
46	1117	3826	3712
47	1117	4283	4175
48	1117	3641	3541
49	1117	4450	4323
50	1117	5317	5103
51	1117	4769	4674
52	1117	5599	5440
53	1117	4308	4201
54	1117	4690	4541
55	1117	4963	4843
56	1117	3926	3781
57	1117	3317	3235
58	1117	3818	3728
59	1117	3588	3499
60	1117	3213	3133
61	1117	3836	3778
62	1117	3588	3466
63	1117	3795	3715
64	1117	3762	3643
65	1117	3601	3489
66	1117	4769	4666
67	1117	2222	2064
68	1117	4941	4818
69	1117	4916	4804
70	1117	3629	3477
71	1117	4528	4425
72	1117	4007	3886
73	1117	3532	3385
74	1117	3705	3582
75	1117	4356	4276
76	1117	4099	3992
77	1117	4148	4054
78	1117	3905	3800
79	1117	3674	3566
80	1117	1547	1459
81	1117	3863	3730
82	1117	3711	3590
83	1117	4060	3980
84	1117	2910	2782
85	1117	4757	4648
86	1117	4440	4312
87	1117	4656	4547
88	1117	4166	4021
89	1117	4149	4041
90	1117	3923	3807
91	1117	4397	4275
92	1117	3182	3097
93	1117	3312	3228
94	1117	2675	2594
95	1117	4204	4086
96	1117	953	889
0	1118	147137	125298
1	1118	4946	4821
2	1118	5390	5248
3	1118	5649	5530
4	1118	4340	4221
5	1118	4367	4242
6	1118	2428	2297
7	1118	4163	4049
8	1118	1853	1709
9	1118	5325	5199
10	1118	5314	5205
11	1118	4804	4699
12	1118	4488	4363
13	1118	4343	4261
14	1118	4286	4144
15	1118	4692	4585
16	1118	4051	3936
17	1118	5019	4923
18	1118	7048	6891
19	1118	4288	4212
20	1118	6691	6549
21	1118	5864	5744
22	1118	5776	5622
23	1118	4508	4395
24	1118	3470	3383
25	1118	5290	5148
26	1118	4852	4711
27	1118	3344	3195
28	1118	5213	5063
29	1118	667	604
30	1118	5956	5759
31	1118	5623	5495
32	1118	4730	4550
33	1118	5933	5778
34	1118	6514	6332
35	1118	4926	4764
36	1118	5629	5491
37	1118	6300	6157
38	1118	5365	5186
39	1118	4239	4099
40	1118	4148	3973
41	1118	3662	3555
42	1118	4366	4249
43	1118	4316	4225
44	1118	4482	4364
45	1118	4694	4585
46	1118	3653	3501
47	1118	4222	4105
48	1118	3530	3420
49	1118	4636	4506
50	1118	5504	5287
51	1118	4695	4595
52	1118	5662	5534
53	1118	4306	4185
54	1118	4648	4481
55	1118	4865	4756
56	1118	3838	3685
57	1118	3185	3095
58	1118	3639	3543
59	1118	3508	3443
60	1118	3308	3206
61	1118	3906	3828
62	1118	3718	3584
63	1118	3809	3720
64	1118	3905	3795
65	1118	3455	3315
66	1118	4977	4835
67	1118	2178	2042
68	1118	4950	4783
69	1118	4940	4822
70	1118	3576	3406
71	1118	4529	4429
72	1118	3929	3806
73	1118	3453	3314
74	1118	3631	3513
75	1118	4555	4471
76	1118	4183	4072
77	1118	4027	3932
78	1118	4025	3898
79	1118	3564	3458
80	1118	1359	1262
81	1118	4013	3890
82	1118	3812	3695
83	1118	4165	4074
84	1118	2942	2796
85	1118	4711	4607
86	1118	4559	4396
87	1118	4781	4635
88	1118	4167	4022
89	1118	4034	3904
90	1118	4072	3959
91	1118	4409	4306
92	1118	3244	3151
93	1118	3435	3326
94	1118	2680	2592
95	1118	4238	4133
96	1118	1024	976
0	1119	141544	121592
1	1119	5068	4956
2	1119	5188	5048
3	1119	5744	5648
4	1119	4410	4293
5	1119	4365	4264
6	1119	2150	2048
7	1119	4063	3959
8	1119	1842	1702
9	1119	5410	5287
10	1119	5460	5348
11	1119	5025	4931
12	1119	4625	4510
13	1119	4263	4184
14	1119	4119	3980
15	1119	4635	4530
16	1119	4164	4046
17	1119	5148	5034
18	1119	7220	7074
19	1119	4321	4239
20	1119	6962	6829
21	1119	6013	5907
22	1119	5865	5726
23	1119	4746	4644
24	1119	3650	3548
25	1119	5197	5102
26	1119	4877	4747
27	1119	3294	3137
28	1119	5481	5330
29	1119	603	538
30	1119	5851	5656
31	1119	5709	5556
32	1119	4826	4697
33	1119	6060	5934
34	1119	6528	6378
35	1119	5030	4870
36	1119	5650	5495
37	1119	6486	6360
38	1119	5153	4987
39	1119	4140	3989
40	1119	3982	3822
41	1119	3684	3580
42	1119	4216	4117
43	1119	4420	4341
44	1119	4394	4275
45	1119	4717	4602
46	1119	3661	3512
47	1119	4283	4145
48	1119	3601	3490
49	1119	4592	4452
50	1119	5483	5266
51	1119	4772	4650
52	1119	5896	5735
53	1119	4352	4261
54	1119	4487	4319
55	1119	4939	4821
56	1119	4005	3859
57	1119	3254	3166
58	1119	3737	3647
59	1119	3734	3671
60	1119	3247	3167
61	1119	4068	4005
62	1119	3699	3564
63	1119	3884	3805
64	1119	3900	3790
65	1119	3505	3374
66	1119	5016	4865
67	1119	2179	2030
68	1119	5027	4900
69	1119	4781	4675
70	1119	3625	3458
71	1119	4523	4412
72	1119	4064	3958
73	1119	3393	3276
74	1119	3561	3453
75	1119	4810	4737
76	1119	4316	4223
77	1119	4254	4154
78	1119	3865	3751
79	1119	3626	3531
80	1119	1157	1082
81	1119	3993	3889
82	1119	3761	3627
83	1119	4298	4186
84	1119	2921	2797
85	1119	4815	4716
86	1119	4517	4351
87	1119	4640	4510
88	1119	4044	3873
89	1119	4278	4169
90	1119	4133	4022
91	1119	4396	4295
92	1119	3374	3283
93	1119	3300	3217
94	1119	2648	2550
95	1119	4446	4345
96	1119	1035	983
0	2101	152190	128279
1	2101	5183	5043
2	2101	5677	5527
3	2101	5545	5407
4	2101	4764	4634
5	2101	5114	4947
6	2101	3400	3265
7	2101	4397	4266
8	2101	2070	1833
9	2101	5256	5126
10	2101	5511	5371
11	2101	4864	4722
12	2101	4719	4611
13	2101	4390	4259
14	2101	4727	4591
15	2101	4892	4756
16	2101	4332	4203
17	2101	5228	5096
18	2101	6908	6751
19	2101	4327	4211
20	2101	7349	7155
21	2101	6384	6189
22	2101	6262	6073
23	2101	4704	4569
24	2101	3756	3641
25	2101	5397	5279
26	2101	5015	4890
27	2101	4774	4659
28	2101	5739	5566
29	2101	5048	4897
30	2101	6922	6746
31	2101	6099	5915
32	2101	5353	5182
33	2101	6078	5937
34	2101	6917	6746
35	2101	5153	5013
36	2101	5818	5680
37	2101	6649	6486
38	2101	5395	5265
39	2101	5139	4994
40	2101	4315	4147
41	2101	3764	3652
42	2101	4462	4350
43	2101	4544	4415
44	2101	4847	4742
45	2101	5297	5176
46	2101	4755	4607
47	2101	4659	4545
48	2101	3949	3818
49	2101	4819	4656
50	2101	5635	5439
51	2101	4929	4801
52	2101	5981	5805
53	2101	4866	4757
54	2101	5510	5370
55	2101	4992	4857
56	2101	4228	4072
57	2101	3780	3671
58	2101	3837	3745
59	2101	3590	3504
60	2101	3381	3283
61	2101	4267	4146
62	2101	4158	4051
63	2101	4017	3901
64	2101	4327	4182
65	2101	4060	3925
66	2101	5054	4921
67	2101	2333	2129
68	2101	5399	5235
69	2101	5392	5233
70	2101	4090	3912
71	2101	4574	4457
72	2101	4274	4103
73	2101	3849	3675
74	2101	4376	4255
75	2101	4595	4469
76	2101	4511	4399
77	2101	4458	4330
78	2101	4406	4298
79	2101	4091	3983
80	2101	3054	2967
81	2101	3986	3881
82	2101	4074	3946
83	2101	4081	3966
84	2101	3132	2982
85	2101	5009	4871
86	2101	5282	5142
87	2101	5402	5207
88	2101	4325	4114
89	2101	4231	4114
90	2101	4203	4077
91	2101	4483	4332
92	2101	3413	3285
93	2101	3599	3485
94	2101	3044	2946
95	2101	4247	4098
96	2101	1039	984
0	2102	153794	128482
1	2102	5165	5053
2	2102	5621	5504
3	2102	5853	5707
4	2102	4739	4630
5	2102	5072	4936
6	2102	3499	3417
7	2102	4342	4235
8	2102	2082	1880
9	2102	5564	5437
10	2102	5674	5535
11	2102	4768	4654
12	2102	4694	4584
13	2102	4743	4618
14	2102	4884	4783
15	2102	5050	4932
16	2102	4224	4092
17	2102	5181	5060
18	2102	7359	7217
19	2102	4412	4307
20	2102	7517	7368
21	2102	6529	6372
22	2102	6341	6208
23	2102	4792	4657
24	2102	3823	3708
25	2102	5671	5561
26	2102	5176	5054
27	2102	4949	4817
28	2102	5894	5748
29	2102	5146	4990
30	2102	7017	6863
31	2102	6174	6022
32	2102	5504	5360
33	2102	5983	5854
34	2102	7172	7032
35	2102	5272	5131
36	2102	5925	5778
37	2102	7066	6903
38	2102	5782	5659
39	2102	5090	4969
40	2102	4408	4261
41	2102	3796	3700
42	2102	4597	4509
43	2102	4796	4704
44	2102	5075	4974
45	2102	5186	5062
46	2102	4801	4715
47	2102	4904	4771
48	2102	4159	4016
49	2102	4850	4729
50	2102	5810	5596
51	2102	4924	4822
52	2102	6359	6203
53	2102	5056	4930
54	2102	5498	5358
55	2102	5176	5061
56	2102	4448	4305
57	2102	3677	3570
58	2102	4126	4017
59	2102	3686	3599
60	2102	3575	3484
61	2102	4471	4362
62	2102	4226	4141
63	2102	3879	3806
64	2102	4136	4034
65	2102	4070	3934
66	2102	5244	5140
67	2102	2361	2210
68	2102	5406	5278
69	2102	5555	5437
70	2102	4110	3983
71	2102	4706	4594
72	2102	4359	4221
73	2102	3875	3756
74	2102	4434	4342
75	2102	4875	4787
76	2102	4345	4233
77	2102	4490	4350
78	2102	4589	4509
79	2102	3984	3875
80	2102	3053	2979
81	2102	4109	3998
82	2102	3855	3740
83	2102	4186	4087
84	2102	3266	3112
85	2102	4962	4845
86	2102	5314	5192
87	2102	5456	5315
88	2102	4409	4214
89	2102	4372	4236
90	2102	4479	4383
91	2102	4681	4570
92	2102	3520	3421
93	2102	3748	3656
94	2102	3046	2982
95	2102	4234	4118
96	2102	1017	973
0	2103	154592	129416
1	2103	5297	5175
2	2103	5748	5585
3	2103	5850	5711
4	2103	4688	4568
5	2103	5042	4893
6	2103	3401	3308
7	2103	4466	4339
8	2103	2085	1897
9	2103	5430	5300
10	2103	5647	5502
11	2103	4943	4831
12	2103	4755	4630
13	2103	4492	4386
14	2103	4790	4667
15	2103	4804	4698
16	2103	4361	4241
17	2103	5271	5158
18	2103	7228	7070
19	2103	4491	4377
20	2103	7235	7100
21	2103	6244	6081
22	2103	6288	6143
23	2103	4795	4653
24	2103	3763	3659
25	2103	5574	5442
26	2103	5138	5004
27	2103	4955	4854
28	2103	5923	5771
29	2103	5146	4989
30	2103	7033	6862
31	2103	6071	5936
32	2103	5388	5241
33	2103	6218	6079
34	2103	7051	6896
35	2103	5619	5476
36	2103	5958	5819
37	2103	7173	7018
38	2103	5591	5483
39	2103	5173	5032
40	2103	4207	4073
41	2103	3787	3681
42	2103	4716	4581
43	2103	4713	4589
44	2103	4960	4841
45	2103	5214	5103
46	2103	4783	4660
47	2103	4533	4422
48	2103	4067	3936
49	2103	4777	4638
50	2103	5777	5576
51	2103	4980	4856
52	2103	6288	6127
53	2103	5016	4896
54	2103	5558	5424
55	2103	5101	4980
56	2103	4222	4076
57	2103	3805	3715
58	2103	3918	3819
59	2103	3713	3638
60	2103	3429	3335
61	2103	4292	4192
62	2103	4193	4078
63	2103	3982	3892
64	2103	4269	4138
65	2103	4097	3962
66	2103	5449	5327
67	2103	2441	2266
68	2103	5261	5134
69	2103	5312	5174
70	2103	4174	4034
71	2103	4832	4687
72	2103	4325	4169
73	2103	3768	3631
74	2103	4431	4332
75	2103	4809	4716
76	2103	4628	4518
77	2103	4543	4397
78	2103	4496	4380
79	2103	4271	4166
80	2103	3082	2984
81	2103	4276	4153
82	2103	4031	3901
83	2103	4230	4111
84	2103	3279	3137
85	2103	4956	4819
86	2103	5382	5234
87	2103	5202	5064
88	2103	4373	4190
89	2103	4302	4162
90	2103	4227	4135
91	2103	4578	4460
92	2103	3601	3502
93	2103	3709	3631
94	2103	3101	3038
95	2103	4410	4271
96	2103	1041	970
0	2104	154496	129447
1	2104	5294	5136
2	2104	5748	5625
3	2104	5909	5770
4	2104	4893	4786
5	2104	4965	4823
6	2104	3362	3274
7	2104	4454	4348
8	2104	2122	1911
9	2104	5377	5262
10	2104	5550	5416
11	2104	4882	4773
12	2104	5100	4984
13	2104	4645	4551
14	2104	4681	4579
15	2104	4848	4746
16	2104	4418	4275
17	2104	5113	5004
18	2104	7276	7133
19	2104	4519	4410
20	2104	7279	7138
21	2104	6703	6541
22	2104	6191	6056
23	2104	4731	4613
24	2104	3794	3714
25	2104	5632	5519
26	2104	5152	5028
27	2104	4794	4703
28	2104	5873	5700
29	2104	4961	4809
30	2104	6895	6738
31	2104	6173	6024
32	2104	5475	5310
33	2104	6044	5908
34	2104	7203	7043
35	2104	5491	5352
36	2104	5975	5822
37	2104	6944	6796
38	2104	5596	5488
39	2104	5242	5106
40	2104	4477	4302
41	2104	3771	3688
42	2104	4562	4463
43	2104	4657	4567
44	2104	4904	4814
45	2104	5385	5260
46	2104	4680	4576
47	2104	4687	4585
48	2104	4079	3934
49	2104	4822	4689
50	2104	5863	5656
51	2104	4816	4707
52	2104	6122	5985
53	2104	4981	4882
54	2104	5555	5427
55	2104	5111	4991
56	2104	4346	4197
57	2104	3695	3618
58	2104	3902	3823
59	2104	3698	3612
60	2104	3465	3366
61	2104	4456	4365
62	2104	4098	3997
63	2104	3921	3811
64	2104	4107	3993
65	2104	4048	3913
66	2104	5327	5215
67	2104	2384	2191
68	2104	5465	5331
69	2104	5656	5539
70	2104	4303	4162
71	2104	4731	4606
72	2104	4389	4265
73	2104	3965	3834
74	2104	4518	4428
75	2104	4791	4695
76	2104	4643	4538
77	2104	4655	4546
78	2104	4444	4358
79	2104	4227	4137
80	2104	3212	3112
81	2104	4069	3964
82	2104	4104	3992
83	2104	4275	4169
84	2104	3319	3165
85	2104	5005	4892
86	2104	5394	5270
87	2104	5506	5368
88	2104	4427	4263
89	2104	4336	4207
90	2104	4288	4188
91	2104	4631	4489
92	2104	3713	3616
93	2104	3570	3480
94	2104	3154	3092
95	2104	4429	4320
96	2104	1102	1056
0	2105	156228	131306
1	2105	5217	5098
2	2105	5667	5550
3	2105	5786	5650
4	2105	4756	4649
5	2105	4954	4824
6	2105	3501	3381
7	2105	4549	4436
8	2105	2051	1858
9	2105	5212	5104
10	2105	5540	5424
11	2105	4834	4712
12	2105	4632	4516
13	2105	4576	4484
14	2105	4880	4760
15	2105	4640	4532
16	2105	4291	4175
17	2105	5156	5064
18	2105	7285	7121
19	2105	4421	4319
20	2105	7269	7134
21	2105	6411	6269
22	2105	6287	6119
23	2105	4767	4657
24	2105	3830	3721
25	2105	5409	5277
26	2105	5136	5006
27	2105	4928	4811
28	2105	5883	5735
29	2105	4980	4822
30	2105	7094	6927
31	2105	6123	5970
32	2105	5371	5231
33	2105	5996	5883
34	2105	7249	7084
35	2105	5374	5253
36	2105	5864	5699
37	2105	6852	6738
38	2105	5706	5594
39	2105	5132	5016
40	2105	4385	4245
41	2105	3812	3702
42	2105	4613	4495
43	2105	4732	4634
44	2105	4870	4768
45	2105	5381	5276
46	2105	4703	4588
47	2105	4739	4627
48	2105	4107	3967
49	2105	4672	4547
50	2105	5886	5710
51	2105	5043	4916
52	2105	6093	5958
53	2105	4828	4731
54	2105	5449	5319
55	2105	5039	4900
56	2105	4338	4196
57	2105	3626	3522
58	2105	3867	3772
59	2105	3707	3635
60	2105	3487	3400
61	2105	4325	4253
62	2105	4127	4043
63	2105	3963	3883
64	2105	4186	4070
65	2105	4098	3960
66	2105	5340	5207
67	2105	2400	2222
68	2105	5340	5208
69	2105	5521	5410
70	2105	4131	4002
71	2105	4845	4733
72	2105	4340	4183
73	2105	3794	3691
74	2105	4591	4483
75	2105	4882	4783
76	2105	4629	4530
77	2105	4670	4575
78	2105	4488	4395
79	2105	4319	4221
80	2105	3113	3008
81	2105	4088	3973
82	2105	4093	3943
83	2105	4108	4007
84	2105	3206	3077
85	2105	5192	5089
86	2105	5261	5148
87	2105	5515	5356
88	2105	4536	4360
89	2105	4343	4234
90	2105	4289	4169
91	2105	4592	4444
92	2105	3518	3438
93	2105	3770	3684
94	2105	3249	3170
95	2105	4342	4223
96	2105	1004	935
0	2106	158382	131956
1	2106	5126	5001
2	2106	5624	5484
3	2106	5932	5757
4	2106	4777	4651
5	2106	5282	5115
6	2106	3496	3393
7	2106	4601	4471
8	2106	2086	1873
9	2106	5396	5257
10	2106	5859	5712
11	2106	4983	4847
12	2106	4914	4753
13	2106	4646	4537
14	2106	4857	4729
15	2106	4808	4684
16	2106	4415	4263
17	2106	5194	5064
18	2106	7393	7207
19	2106	4566	4433
20	2106	7398	7217
21	2106	6453	6295
22	2106	6249	6090
23	2106	4738	4591
24	2106	3814	3698
25	2106	5634	5476
26	2106	5365	5215
27	2106	4979	4820
28	2106	5805	5641
29	2106	4903	4716
30	2106	6876	6688
31	2106	6143	5975
32	2106	5540	5382
33	2106	6106	5958
34	2106	7367	7158
35	2106	5402	5242
36	2106	6019	5822
37	2106	6955	6789
38	2106	5807	5669
39	2106	5224	5062
40	2106	4466	4308
41	2106	3854	3719
42	2106	4494	4377
43	2106	4798	4687
44	2106	5053	4915
45	2106	5333	5196
46	2106	4925	4807
47	2106	4572	4437
48	2106	3901	3740
49	2106	4867	4728
50	2106	5950	5734
51	2106	5242	5107
52	2106	6224	6056
53	2106	5028	4914
54	2106	5669	5533
55	2106	5288	5124
56	2106	4298	4154
57	2106	3865	3750
58	2106	3967	3860
59	2106	3834	3739
60	2106	3564	3453
61	2106	4421	4310
62	2106	4192	4094
63	2106	4008	3880
64	2106	4293	4156
65	2106	4135	4001
66	2106	5276	5153
67	2106	2428	2230
68	2106	5587	5458
69	2106	5569	5423
70	2106	4053	3909
71	2106	4936	4784
72	2106	4260	4105
73	2106	3907	3745
74	2106	4448	4336
75	2106	4864	4753
76	2106	4596	4489
77	2106	4732	4613
78	2106	4756	4639
79	2106	4426	4314
80	2106	3076	2982
81	2106	4118	3986
82	2106	4167	4018
83	2106	4302	4202
84	2106	3196	3059
85	2106	5221	5111
86	2106	5442	5298
87	2106	5397	5202
88	2106	4530	4342
89	2106	4423	4283
90	2106	4254	4140
91	2106	4670	4530
92	2106	3703	3560
93	2106	3859	3756
94	2106	3307	3210
95	2106	4477	4338
96	2106	1060	1005
0	2107	158397	133916
1	2107	5161	5036
2	2107	5537	5401
3	2107	5871	5751
4	2107	4573	4470
5	2107	5072	4962
6	2107	3519	3444
7	2107	4435	4337
8	2107	2021	1825
9	2107	5443	5316
10	2107	5759	5639
11	2107	4973	4858
12	2107	4832	4733
13	2107	4585	4499
14	2107	4773	4674
15	2107	5030	4914
16	2107	4386	4274
17	2107	5259	5141
18	2107	7236	7096
19	2107	4485	4387
20	2107	7054	6912
21	2107	6416	6291
22	2107	6288	6136
23	2107	4711	4622
24	2107	3828	3723
25	2107	5570	5444
26	2107	5260	5143
27	2107	4937	4825
28	2107	5990	5826
29	2107	4548	4425
30	2107	7088	6934
31	2107	6109	5977
32	2107	5407	5241
33	2107	5913	5773
34	2107	7201	7044
35	2107	5415	5284
36	2107	5937	5816
37	2107	6865	6756
38	2107	5690	5575
39	2107	5161	5045
40	2107	4309	4170
41	2107	3762	3668
42	2107	4508	4416
43	2107	4797	4674
44	2107	5006	4897
45	2107	5192	5080
46	2107	4799	4687
47	2107	4687	4570
48	2107	3914	3781
49	2107	4852	4734
50	2107	5714	5481
51	2107	4947	4845
52	2107	6201	6043
53	2107	4988	4913
54	2107	5643	5518
55	2107	5107	4973
56	2107	4295	4150
57	2107	3735	3634
58	2107	3878	3790
59	2107	3667	3589
60	2107	3505	3414
61	2107	4313	4241
62	2107	4361	4274
63	2107	3955	3874
64	2107	4139	4038
65	2107	4210	4077
66	2107	5535	5417
67	2107	2331	2160
68	2107	5387	5259
69	2107	5497	5398
70	2107	4109	3959
71	2107	4690	4602
72	2107	4228	4108
73	2107	3869	3732
74	2107	4556	4464
75	2107	4862	4789
76	2107	4551	4452
77	2107	4701	4606
78	2107	4526	4433
79	2107	4323	4225
80	2107	3031	2916
81	2107	4105	3988
82	2107	4107	3998
83	2107	4126	4022
84	2107	3329	3201
85	2107	5077	4975
86	2107	5381	5259
87	2107	5417	5286
88	2107	4513	4358
89	2107	4352	4243
90	2107	4481	4386
91	2107	4576	4466
92	2107	3718	3609
93	2107	3818	3715
94	2107	3112	3039
95	2107	4395	4270
96	2107	1055	1009
0	2108	157007	131894
1	2108	5026	4915
2	2108	5704	5580
3	2108	5843	5721
4	2108	4903	4788
5	2108	5073	4928
6	2108	3359	3275
7	2108	4416	4303
