saf_2,1988-04-16,1988-05-17,2a559dcc7d7b4b6d115cd070929a39b1.nc
nor_2,2021-11-16,NA,2a5dc8d5be760a3092339a0674e31467.nc
ca4,2013-04-16,2013-05-17,2a64eb40c539e15228ce68ed9690732e.nc
namibia,1998-04-16,NA,2a68dd0b4200b0e956d86c4af9be5db2.nc
n_ak,1996-06-16,1996-07-17,2a7f8defc82a50108bf51a602a6f4669.nc
n_ak,1994-06-16,NA,2a842684304aeb55fccde8aee374c89b.nc
namibia,1992-04-16,NA,2a8635ba3cf16111d8b57e20737830f7.nc
germany_w,2009-11-16,NA,2a873b70ff4e21e223bd3ccaf38aab10.nc
bc_vancouverisland,2014-02-15,2014-03-17,2a8ab6e7de0d875c137b335ec759f371.nc
aus_12,1989-06-16,NA,2a8bf89e3ccc94cab98293f62c073e39.nc
aus_12,2010-02-15,2010-03-17,2a8f842fcb0007e2a8aa31a8a50677dc.nc
saf_2,1991-09-16,1991-10-17,2a94a51c868bf99a8d95cd9fcd7929b5.nc
puget_sound,2009-04-16,2009-05-17,2aa50b071996e10c73d34ba67f37a588.nc
eng_channel,2015-07-17,2015-08-17,2aa58be7839bcbbd6c69d582ec0f0faa.nc
tx_2,2003-09-16,2003-10-17,2aaca077fbe188584a222204ccb55905.nc
spain_n,2018-09-16,NA,2ab023a8487e7cf54417339682cd0a26.nc
namibia,1985-02-15,1985-03-17,2ab3cf48e0e25b20f8f6315f20ae7efb.nc
tx_1,1983-02-15,1983-03-17,2ab8998eb6b71a7974d7966707552fe4.nc
bc_vancouverisland,1996-04-16,1996-05-17,2ab8f672dc7ff98e6026135aba2d8343.nc
aus_11,2012-09-16,NA,2ab9e9d5c4515bfcaf639f1fc0c18cd4.nc
bc_vi2hg,2015-09-16,NA,2ac044ac5dbc7381bc3a6365970a88dc.nc
bc_vi2hg,1998-06-16,NA,2ac4ddbf704e3110b18b32edf2a13407.nc
bc_haidagwaii,2001-12-17,2002-01-17,2aca171ab3cf0187cfec5b5f8a8a3e31.nc
bc_vancouverisland,1987-04-16,NA,2acbe6031bbebcddcdddac113eef8dba.nc
bering_ak,1985-06-16,NA,2ad942cb598dc5b2fbe64106e83b25db.nc
maine,1992-09-16,1992-10-17,2aebcd48589d74472fc5c4aa65f3b23c.nc
mex3,1988-12-17,1989-01-17,2aec0aa912a5109f54d5dc8f7fed3f98.nc
aus_11,2016-12-17,2017-01-17,2af01418160d108447e26fa9073a269b.nc
st_lawrence_qc,2014-07-17,2014-08-17,2af05080099d29b67f883a9506f8d9fc.nc
japan1,2011-09-16,NA,2af088d1739f8760617e8e1d6e2aa4c9.nc
svalbard,2006-02-15,NA,2af335d500d0d4d51c58fbbfc5a16259.nc
n_ak,2004-06-16,NA,2af7073a5af796b8c05cb403d5891167.nc
ak2,1996-12-17,1997-01-17,2afe0f099e8ebc9251bebc83274e8ede.nc
new_orleans,1994-09-16,1994-10-17,2b018d5122a9ed84b80447beaf3e63db.nc
ca2,2010-06-16,2010-07-17,2b0473abb7889799394762775bd16448.nc
nor_2,2022-06-16,2022-07-17,2b05b700a97219379b275bbd9fe15622.nc
fundy_bay,1986-06-16,1986-07-17,2b06dcd41fc833343f1f9be03d4fb171.nc
n_ak,1986-11-16,1986-12-17,2b09a4ae21a519222d66336d036593f6.nc
saf_5,1986-12-17,1987-01-17,2b13055eebdd5358329eb1f89417b1c2.nc
aus_1,1999-12-17,2000-01-17,2b15dc6e872bf8ba34041b08017f7cc4.nc
taiwan_yellowsea,2011-04-16,NA,2b219a997377e45c6d26c24a8cd22cc7.nc
ak2,2002-06-16,2002-07-17,2b29e4df20445acf1cabb4fc2655b9e9.nc
spain_e,1986-09-16,NA,2b2ff1d8a58fb8947899fdc322d10627.nc
bc_haidagwaii,1993-07-17,1993-08-17,2b310a9088dcf71d927938ac354accf9.nc
puget_sound,1992-11-16,1992-12-17,2b3275fc6b03ce70f2bc864268ad7a5e.nc
denmark,2009-02-15,NA,2b351303d077f0c096b0a2657286da94.nc
carolinas,1996-02-16,NA,2b3681970b2327e2d5f1be339952e908.nc
ca1,2014-06-16,2014-07-17,2b378389b2391845b2495a67defb8f4a.nc
nor_4,2016-09-16,2016-10-17,2b394ef24f8ee0fbfee0d8aa1f780722.nc
or_wa,2019-09-16,2019-10-17,2b3c84f2767d1a1b2b2b08e19d578818.nc
nz_1,1987-12-17,1988-01-17,2b3f5dd19bdc5b171037934741121608.nc
saf_4,1990-12-17,1991-01-17,2b423c5e3c82bb874370596c11237da6.nc
aus_11,1988-07-17,1988-08-17,2b4669d1a205542db08df7fd0e8e86df.nc
bc_haidagwaii,2003-02-15,2003-03-17,2b46a3171e48bec303b627df65f98b68.nc
saf_4,2001-09-16,NA,2b47e9b3a34ac0ae189ab60238e9d4f7.nc
wa,1987-07-17,1987-08-17,2b498e7167e011fb69b74addb396527b.nc
puget_sound,2003-09-16,2003-10-17,2b50a75535977c1ea5a7bc6be63ea7f3.nc
saf_2,2001-09-16,NA,2b6791e4878a3b0e39a7c3e86976adae.nc
nova_scotia,1987-06-16,1987-07-17,2b6a1a4dd808332a531abad016c3f99a.nc
saf_3,1992-06-16,1992-07-17,2b6a39a13bffd09854209722e142e9cc.nc
saf_4,2000-04-16,2000-05-17,2b8065a761c7c86c69cbdd21191bd499.nc
n_ak,2009-06-16,NA,2b83e9782994cad5d7aa90edba73ebec.nc
tx_2,2006-04-16,NA,2b979f2a60252af2da649547fb0ea830.nc
fundy_bay,2021-02-15,2021-03-17,2b9a319c9cff3cf7c1bb32a61a660c3a.nc
japan1,2017-04-16,NA,2b9b8bf594566cae2f75a82f18e7921f.nc
carolinas,1983-02-15,NA,2ba29bee53ea35c531622ff2a372c3dc.nc
tx_2,1995-02-15,NA,2ba9ec6da2b8651d2919f24787892014.nc
florida_e,2000-11-16,2000-12-17,2bb09b3ff3518ada4c4c7b4fae872e49.nc
ca3,1996-07-17,1996-08-17,2bb58ea34c93dd0185e1d8cf4aea4c79.nc
newfoundland_2,1982-04-16,NA,2bb9ca20413869d70877f1f80b73b66c.nc
aus_12,2004-04-16,2004-05-17,2bc9f82f6b7bd2224645b66169a4dcdc.nc
puget_sound,1997-06-16,1997-07-17,2bdb5faf30f0605394c271c701b932ca.nc
nyc,1995-06-16,1995-07-17,2bdb82f11f2d710f4fabc07735435f44.nc
baltic_1,2020-11-16,NA,2bdfa4a0be08f8e9ea9c2bd6b20d9d8f.nc
ca4,2014-06-16,2014-07-17,2be75e3747e9d2e18213e7b028f7107f.nc
ca4,1983-12-17,1984-01-17,2be9138f906a0fa2564d2b60cce25670.nc
nova_scotia,2021-07-17,2021-08-17,2bed6ec394eda73929b9468d9ea19515.nc
saf_4,1989-06-16,NA,2c02af8d84496879472d26dabd0dee33.nc
bc_vi2hg,2018-11-16,NA,2c334350eaf617f07f0bd7b2a7937023.nc
uk_1,2013-11-16,NA,2c34e23325eae31238e7949e59cd2ec6.nc
saf_4,2016-07-17,2016-08-17,2c355aa5890abcfbe870731f7821b423.nc
poland,2012-02-16,2012-03-17,2c3bcbdad2649a08a141e228b5ceafad.nc
wa_seattle,2004-09-16,NA,2c3d4e1b292f9498bbeb6fee3a4e5ac7.nc
bc_haidagwaii,1985-06-16,1985-07-17,2c3f69e645de049ef75792505a2b9627.nc
puget_sound,2017-02-15,2017-03-17,2c4977f3d4fac6c821e0e9c2903e7943.nc
bc_haidagwaii,2021-06-16,2021-07-17,2c511c5931d397f07585135dd732085d.nc
tx_2,2004-06-16,NA,2c580d1356e69010986de18a4bcbe808.nc
nz_1,2018-11-16,NA,2c62c847603f99a3fa0d2e5a052430a3.nc
puget_sound,1988-02-16,NA,2c83a59b27e5f5d8f0fcc3c731ea9ffc.nc
tasmania,2018-04-16,NA,2c8cdcd23a6d8d15a839a58236e13de4.nc
new_bruns,2004-12-17,2005-01-17,2c9457c2d32b0e1adb709729cd07640a.nc
tx_1,1992-12-17,1993-01-17,2c9710991928cbd2fb03aa76b1102ebf.nc
ca4,2018-04-16,2018-05-17,2ca1f28f74a21f0190a1f969bd84554a.nc
japan2,2021-02-15,NA,2ca1fad83017207cdc1153f63629b22e.nc
puget_sound,2020-02-16,2020-03-17,2cb1fee8781108ea41d4e614d96b70f3.nc
saf_2,1999-04-16,NA,2cce84ff1e384af20b028cde4dc6bc3e.nc
florida_e,2014-07-17,2014-08-17,2cd55947159d73e78347119f42d656ba.nc
nz_1,1990-07-17,1990-08-17,2cd9e834a94a8225d2442f74d0ca0265.nc
tx_2,1984-09-16,1984-10-17,2cdd494a8812f6f301c7d556310c0b19.nc
nova_scotia,2016-09-16,NA,2ce4bab8aa3f4ff2cc9a283341debf3a.nc
newfoundland_1,1983-11-16,NA,2ce5cd621cd59cbefcebfe7ac8751281.nc
florida_e,2017-06-16,NA,2ced144c4a734e20e71a8225d9f22291.nc
ca2,2005-04-16,NA,2cee834e00658ca8ac3d0b680a20654d.nc
newfoundland_1,1994-04-16,NA,2cf2ee4b6f3879eeda244bba430b70e4.nc
saf_2,2000-12-17,2001-01-17,2d0e5de38f08a8f655c32b34820b09f1.nc
ca4,2016-04-16,2016-05-17,2d12b1a2f8a874497b0273dc9498ed5a.nc
nor_5,2021-02-15,NA,2d1e293d26d771dfce4c4c635b291f51.nc
or_wa,1992-04-16,NA,2d1e43606d5be7f8afac9268700e6e80.nc
bc_vancouverisland,2000-07-17,2000-08-17,2d1ec1d02a4aa626d1f71d7b618166bd.nc
saf_4,1994-04-16,NA,2d2278c9672294c84a733afb1a805c55.nc
fundy_bay,2013-04-16,2013-05-17,2d26df3ca8484510732e4668182419a2.nc
poland,2015-02-15,2015-03-17,2d27844ac2c02340eeb12d1825b8a418.nc
aus_2,2000-12-17,2001-01-17,2d33645dbef343c562de6b26455ad6f6.nc
saf_5,1984-12-17,1985-01-17,2d3b7cdb5a2d39ecfb850e00614c5a00.nc
aleut1,2008-04-16,2008-05-17,2d44c5a3dcd67304bc110beaa28f2390.nc
kittyhawk_nc,1989-09-16,NA,2d471c7db0370459ed26bfab4f210cae.nc
uk_2,1999-09-16,1999-10-17,2d47e3b79d855411dbba3cf11523a547.nc
taiwan_yellowsea,2002-12-17,2003-01-17,2d4d97ad94ff2711dd6e7326a9656041.nc
nz_2,1998-11-16,1998-12-17,2d523203b65808bf6deae867d5e4b925.nc
mex4,1988-02-16,NA,2d57f8d386af755a18397371353ad90d.nc
saf_3,1990-09-16,1990-10-17,2d58e3abe63dd8ba57d20ee4d9e30c50.nc
cuba_1,1994-02-15,NA,2d5bfb319a5a053f708df983dfa1cd64.nc
Delaware,1998-06-16,1998-07-17,2d5ffda6513a6ad8a5eedff603949fa6.nc
bc_vancouverisland,1999-02-15,1999-03-17,2d60d0a5513c2296eaa9d1a4c5cc5791.nc
japan2,2010-04-16,2010-05-17,2d6258879eada1adade51ca7f5ff8174.nc
bc_haidagwaii,2013-07-17,2013-08-17,2d66bb3f3652ffc25c02d415b8ee2ee8.nc
maine,1995-04-16,NA,2d69ce46f9505052a41571f9a6625ce7.nc
florida_e,2005-09-16,NA,2d6a526e56361cd71aa5b43ac50f96e0.nc
nyc,2019-11-16,NA,2d73f0cc8043990b1fd635dbb7867e98.nc
georgia,1995-04-16,1995-05-17,2d858c1602747b026b373f96aafcc4f9.nc
scotland,2004-06-16,2004-07-17,2d87d4cc233865c5d34b3c8473338850.nc
saf_5,1992-09-16,1992-10-17,2d8a7e872d39b6bcf406409492aca1a8.nc
nor_2,2021-02-15,2021-03-17,2d8d527893ed5d9a98e7a6ab3a07afe1.nc
puget_sound,2003-12-17,2004-01-17,2d9ef783e66a65855fd4e4a631aecb2c.nc
saf_3,1997-06-16,NA,2da62f3737730a1e9210f4fadb8bf8a7.nc
baltic_1,1998-02-15,1998-03-17,2da9b442fed22dbb3d5e843ce7fe9bfe.nc
japan2,2011-04-16,2011-05-17,2dadbe874485d89848805b415a5f9c9f.nc
n_ak,2000-06-16,NA,2dafd191463e021516948308521c4187.nc
saf_2,1988-06-16,NA,2db15b6dfec59dfb0120aca0a911d875.nc
mex4,1983-04-16,NA,2db90296ff1ae6dad69bac6aa6c88b1d.nc
aus_10,1993-09-16,1993-10-17,2db93c1c54e0e657e8d725dcc1eeb8c0.nc
wa_seattle,2001-02-15,NA,2dc3fb4da1bdfc50f172dca3c469be60.nc
new_england,2003-04-16,NA,2dc4c7554bc9f84f2499603377d3919d.nc
nor_4,2002-02-15,2002-03-17,2dc6800fc9c18c9e0237a3d75f2ca00f.nc
ca3,2006-06-16,2006-07-17,2dd2f5a2f8158011df980b8296579fd7.nc
fundy_bay,1987-09-16,1987-10-17,2dd3b54f220af823bc2aa55e80cc62ee.nc
bahamas,1994-12-17,1995-01-17,2dd8195a1e0f0c1e49a1a0a5aaf84025.nc
quebec_n,2009-09-16,NA,2dda168f834322c83f3b75e392f3cfcb.nc
eng_channel,2001-09-16,2001-10-17,2ddd9feab8507e38ab9c781e28ddee24.nc
netherlands,2006-02-15,NA,2dde1be88e15908962bbe29295b04352.nc
puget_sound,1997-12-17,1998-01-17,2de34aab00ca7da0586a466608885bd1.nc
Delaware,1997-02-15,NA,2de67e5b0b0fb55df5c653c87e8c8bdb.nc
central_af,1991-09-16,NA,2deb0004b07fb48e7da4064365d71e04.nc
newfoundland_1,1998-11-16,NA,2decb09bc15ecc218ccf8dcdfdfc827f.nc
aus_1,2017-04-16,NA,2dedb17b3404b143c712bcdadc459e65.nc
ca4,2019-09-16,2019-10-17,2df50516db06714b6e43ea44ca377ad2.nc
saf_4,1995-06-16,NA,2df918dfd42ef10d75234b6151ec55f9.nc
florida_e,1999-12-17,2000-01-17,2df97dd9de7855be90ef9c39e19e26eb.nc
netherlands,2000-04-16,NA,2dfe6b2ad56d38459b5d2e114408408b.nc
eng_channel,2009-07-17,2009-08-17,2e01008b54ef4b1fc84a34f8efa9cd61.nc
bc_vi2hg,1988-09-16,NA,2e0a3e6aab7053187eabd2559b33221d.nc
svalbard,2018-07-17,2018-08-17,2e0da75bb6fd1294d4ffb407321cfb65.nc
tx_1,1999-04-16,1999-05-17,2e11a4f2cf0040a67b699e156a4d700c.nc
aus_3,2002-09-16,2002-10-17,2e18f4a70c801f03f37e971a7382b300.nc
nz_1,1991-06-16,1991-07-17,2e1ec07bcb12f2fc32411d4f347f1536.nc
nz_1,1985-09-16,NA,2e204046e66608d66062bc8707162c10.nc
tx_2,2002-04-16,NA,2e25684230e55672e9e273591fc58e58.nc
netherlands,1997-02-15,NA,2e2cf7e836144bb6d489ba6875fdf8e0.nc
baltic_1,2016-02-16,NA,2e35a77ba7791077ddc3154532002b97.nc
aleut1,1995-04-16,1995-05-17,2e36b6f7a2dd8fe35e3f97f181c0def8.nc
tx_1,2007-06-16,NA,2e3f4fc52cf338b77f8f349dc46fe8fe.nc
bc_vi2hg,1995-04-16,NA,2e44a298389bc2d7fe0da6b6c8c467a1.nc
tx_2,2006-02-15,2006-03-17,2e464b27bc7771fe04a223df4c9681cd.nc
aus_3,2008-12-17,2009-01-17,2e46f636287ca3f040749bb4efcccc8f.nc
puget_sound,1998-09-16,1998-10-17,2e512f5194daa03291e6ee3c49285376.nc
wa,2007-06-16,NA,2e54e6169bac7c5e983a15024f6cab5f.nc
aleut2,1986-09-16,NA,2e5e5077bb6f65b49dcca6790d6b5d71.nc
aus_1,2015-04-16,2015-05-17,2e5eee0a328d14ee4f41deb159001ce5.nc
poland,2008-11-16,NA,2e6f2a5f846d56ffc1e2dc8a3b9e67da.nc
saf_4,2018-06-16,2018-07-17,2e7362c5ed93f4ecaf8d614608fbc0ec.nc
st_lawrence_qc,2012-11-16,NA,2e7bc5009f62124acb990c9438d3aa96.nc
japan2,2007-02-15,NA,2e7cf3176b308c21beeb720a7f3fe122.nc
bc_vancouverisland,2000-04-16,2000-05-17,2e7fac235dab86ab9fd4569f255fb5fb.nc
netherlands,2004-02-16,2004-03-17,2e9375e61c9ac19d577084298ff90625.nc
saf_4,2018-09-16,2018-10-17,2e9e71d74688a366bbc83cfebcc7599f.nc
puget_sound,2003-04-16,2003-05-17,2ea21eef6e60306dbef19f7620b16100.nc
hawaii,2013-09-16,NA,2ea9a8ddef5f206084b058859bd3fa7b.nc
saf_3,2012-02-16,2012-03-17,2eac7af9017f82b7d74c384a4ef77f49.nc
florida_e,1996-12-17,1997-01-17,2eb93de499644ff3490b9c2f01eb8f72.nc
ca4,2011-06-16,NA,2ebefc81b639f71feba8492749fb567f.nc
baltic_1,2013-02-15,NA,2eca9118967c51643f91883b70fac2a0.nc
bc_vancouverisland,2011-11-16,2011-12-17,2ecb609849d35f7a1c4de1821ae23c30.nc
ak2,2005-04-16,2005-05-17,2ecb977751be64400bc9e1de799511ba.nc
svalbard,2015-02-15,NA,2ecd1b415ed17f3f310af84fa001f08c.nc
Delaware,2011-04-16,2011-05-17,2ed642c0bab5591467fcfa5d7467d83d.nc
saf_2,1989-09-16,1989-10-17,2ed823c8be8d00afe2c063c99cc2d095.nc
new_england,1996-09-16,1996-10-17,2ee701293bac60da032f0c365d5d9d61.nc
nor_1,2017-11-16,NA,2efd543c1445cf91fe48b297039b4d30.nc
saf_3,1993-09-16,NA,2efe8524cff07ae8ebaeba64bd2cf9a8.nc
ca2,2018-11-16,NA,2f00b2dab628f6b530d82b7a2d60cf38.nc
tx_1,2004-09-16,NA,2f0175f073f94addbb4d1463ecc9280a.nc
ca1,1983-12-17,1984-01-17,2f0223631c8a9af0fe849742d147c4bf.nc
saf_5,2002-09-16,NA,2f053fa45ed65ab7fab47a0e31d2d8d5.nc
carolinas,1998-06-16,NA,2f13f1f256f56940a939211b2859acca.nc
tx_2,1982-11-16,1982-12-17,2f1704a00a03137855eae413d99b04e2.nc
georgia,1996-04-16,1996-05-17,2f226ef3a21f47155c1b806d2d41b4b2.nc
new_orleans,1988-02-16,NA,2f22943caba222db2a211d72534349a0.nc
nova_scotia,1990-06-16,1990-07-17,2f290ee01a73fbb0ee5bcd172675314d.nc
aus_12,1990-09-16,NA,2f2a385cced14bfcb1d6d28c7ac768b2.nc
ca4,2001-07-17,2001-08-17,2f312756686afa924f4c9674ed9ec992.nc
ireland_1,2010-04-16,2010-05-17,2f351fa66b866e82801ccfbf47747286.nc
namibia,1992-09-16,NA,2f357424339e63dbc915bc1382cd5698.nc
nova_scotia,1985-07-17,1985-08-17,2f3592b91e6b61de3cd0100210f65235.nc
new_orleans,2005-04-16,2005-05-17,2f3cc7b3b5c23154860d983af6cb976d.nc
ca3,2001-02-15,2001-03-17,2f4a7db1cf3e9b4bc433c1a42de2c202.nc
saf_2,1995-04-16,1995-05-17,2f55ad706040b4e94571f4078b9517c3.nc
st_lawrence_qc,1982-09-16,1982-10-17,2f56fbd7c50ea268f2f9bd433317d502.nc
japan1,1985-06-16,NA,2f6308bb92e39ad709eef275fd351bd7.nc
saf_5,1985-11-16,1985-12-17,2f7423955dd6fe5e4b3c00c2902c83b4.nc
tx_1,1991-11-16,1991-12-17,2f754df0237de61661e9a20583afb5b7.nc
saf_5,1997-04-16,NA,2f75bdfa4d3de6c769e899721267289f.nc
bc_vi2hg,2004-09-16,NA,2f7b2652e34e3474ae8c2ecc7b4d7bdf.nc
bc_vancouverisland,2010-07-17,2010-08-17,2f8726dc2f7e68ad740eaab4f71e3b42.nc
nz_1,1991-04-16,NA,2f8866d3b824324e5385c6a650643a79.nc
netherlands,1998-02-15,1998-03-17,2f887089568d3e5b662b6a2d635e591d.nc
nyc,1988-09-16,NA,2f9a979d05ad459bfc21ee74f79e1980.nc
puget_sound,2009-02-15,2009-03-17,2f9b059c53549f96c9c4e2d93f2a1b71.nc
bear_isl,2005-02-15,2005-03-17,2f9de5161088833526da8f0142bf8b19.nc
japan1,1984-09-16,NA,2fad3d525af1ba8983c020edb68362fe.nc
germany_e,1997-07-17,1997-08-17,2fb302913d7c7bb96fcb4ae0716c2862.nc
puget_sound,2012-02-16,NA,2fb363330c00297bc8ac838e06434958.nc
central_af,1989-04-16,1989-05-17,2fb3fa9159820956f3646800c0386492.nc
bc_vi2hg,2017-02-15,NA,2fc2e88de7f1c491497229fa9e364a69.nc
shetland,1989-06-16,NA,2fc932e2d471e783fa5637050cf462af.nc
new_bruns,2012-07-17,2012-08-17,2fd2a042d97fadb8f8c9392a5346b5e9.nc
st_lawrence_qc,2008-06-16,NA,2fd30923fca434303dc603d2f21cf5f3.nc
saf_5,2003-02-15,NA,2fd335d253a9c44ca6ab31d12c1f2bf2.nc
taiwan_yellowsea,1989-04-16,NA,2fd8da12393bd34a5042b96f8af4d7e2.nc
japan2,2014-07-17,2014-08-17,2fdaf8030b82d461137bf5ab270ed700.nc
nz_1,1990-06-16,NA,2fe1dfcf7b1dbf180489da16c8954e74.nc
bc_vi2hg,2018-11-16,2018-12-17,2fe28ed3a2fda5c40204a6659143bced.nc
ca1,2017-11-16,2017-12-17,2fed57bdcc25a59224509345781b4d44.nc
nor_5,2020-12-17,2021-01-17,2ff4e31445da64c289000c06a2e9220c.nc
aus_1,2012-06-16,NA,2ff4e60c2f6550f7f52bd91eba9e1fa1.nc
new_england,1987-09-16,1987-10-17,2ffc12cf3202e30d2c95e09a969f9d8f.nc
japan1,2018-06-16,NA,2ffdbfdebd4a279a7cc85db3e86a5c97.nc
ca2,2018-12-17,2019-01-17,2fff5b02dbe69170ca9838c75aa10f1f.nc
arctic_ak1,2007-09-16,NA,30004d41edff320705279a6ca5f5a9cf.nc
saf_5,2000-09-16,2000-10-17,300a603c86a347186f991c11b579f8ec.nc
namibia,1986-04-16,NA,301542d1275128a90de516f72952aa18.nc
ca2,2014-06-16,NA,301e5f3f23a1703f65c5fe382ab56c59.nc
nyc,1992-09-16,1992-10-17,30231110e525cbcbd41f58190824dc69.nc
ak2,2012-12-17,2013-01-17,302f1b6730880e592532f80a13f69007.nc
saf_3,1996-06-16,NA,3030cf9f5c19c5c399980a1be3b6d848.nc
saf_4,2001-09-16,2001-10-17,303d466dde3ff12580ca19abdf075618.nc
ireland_3,2015-09-16,2015-10-17,303ef697a7fce792486158ec49979db0.nc
haiti,1993-12-17,1994-01-17,30404cd480063af50c298cd0b326a5c9.nc
nyc,1997-11-16,1997-12-17,3041566278fa0f9622424594487696de.nc
n_ak,2009-04-16,2009-05-17,3048d2d37c3984762d11a69be209d9bb.nc
carolinas,1992-02-16,NA,304ec36634f572a103bd33d6b4634e38.nc
nor_2,2021-06-16,NA,3057636740447b6193490afdef392ef2.nc
newfoundland_2,2015-11-16,NA,305d52dcd8d2e920b0a456ba09dc29f5.nc
aus_11,1994-09-16,1994-10-17,3060d9d02ca9b3b8f10dbd258491a2a3.nc
germany_e,2006-06-16,NA,306598fca4e117197de8470a9f78a467.nc
puget_sound,1990-06-16,NA,306867d17c0cf60dab22c911fe02c221.nc
uk_1,2010-06-16,NA,306a5d1b9691cb688b5d31b70cf1382a.nc
puget_sound,2016-07-17,2016-08-17,306ad0c93db8a8ecc3ff062b328babe9.nc
ca4,2012-04-16,NA,306b0c3f828b35f440086a46169edadb.nc
japan2,2011-09-16,NA,3072645b3661bd8e149b2a0e9a6842fa.nc
kittyhawk_nc,1998-12-17,1999-01-17,30729832e413cfb6ec817e9abe7f1f6a.nc
panama_3,2003-04-16,2003-05-17,308574e25b94fd283b1cd333811eaad4.nc
saf_3,2003-11-16,2003-12-17,308c0fda41165ba723b614aff526db46.nc
aleut1,1989-02-15,NA,308fbd0f0b83c4ad5ceb25175e253568.nc
netherlands,2016-06-16,2016-07-17,30957e79ace8eb157b9cc4c1e95e910c.nc
florida_e,2005-02-15,NA,309ce9419f4f931c4ceafb01a00b2657.nc
aleut1,1994-11-16,NA,30a150da8776bf51fa5474a506421b24.nc
puget_sound,2004-06-16,NA,30a1ce4f791d4822fbe1ee2e3b4ae8fc.nc
japan2,2014-11-16,2014-12-17,30aa437541badabfea446e7d8db7c1e6.nc
kittyhawk_nc,1991-02-15,1991-03-17,30ab6b94fc1d102ffbad1475fa9aafd6.nc
quebec_n,2007-04-16,2007-05-17,30ad4985529d7ac96477cba53ae4de24.nc
saf_2,1994-02-15,1994-03-17,30b4662468962da0e3d3bc8346b74262.nc
bc_vancouverisland,1993-02-15,1993-03-17,30b680f7d1b2c0633c44d4c80fd14a58.nc
nor_1,2000-04-16,2000-05-17,30b830af5bd24d9de4bac51e215e1ff7.nc
tx_2,2000-06-16,2000-07-17,30bdbf6a221da99e09a916361937e398.nc
columbia_1,1991-12-17,1992-01-17,30c3d8d14e1f3615c666bdb2a0bc37f9.nc
saf_3,1985-02-15,1985-03-17,30cf2ed47567192007cd012c0b776a8a.nc
japan1,2007-07-17,2007-08-17,30dfba91be6c1e0594ca15b0371108c2.nc
new_bruns,2005-09-16,NA,30e6d220ce3f2c909842ab55d028e673.nc
ca1,2022-11-16,NA,30f8fa36ba3c63f87c4e4da195a8146d.nc
carolinas,2003-04-16,NA,30f97c650a8e4a8778fec05446a8640a.nc
fiji,2022-04-16,2022-05-17,310052f64ae68f7817647653ab4d5306.nc
denmark,2018-07-17,2018-08-17,310c35c9c11c6d140df656efc0bf6de0.nc
saf_5,1998-04-16,1998-05-17,3119c46ec49452bb4326bdc7615ddc18.nc
ca2,2014-04-16,2014-05-17,3119edcc2f2642b00c9bcec73bc2c08e.nc
saf_5,1998-09-16,NA,311c0e027c731d0d21c20af66cdd433d.nc
tx_1,1989-09-16,1989-10-17,3130e0134e90178b5586e1900ce41d55.nc
nor_5,2022-07-17,2022-08-17,313c5913e83b93f1fc6e0f2e8c704e4a.nc
bc_vi2hg,2004-07-17,2004-08-17,313c77774b082371146d5de32ae1fb41.nc
newfoundland_1,1983-06-16,1983-07-17,31453a93bc02287fab328e1ea7e23079.nc
bc_vancouverisland,1996-06-16,NA,3148ff6799a7b11b0adbcd5f365eeea4.nc
new_bruns,2017-06-16,2017-07-17,314c8dc1bc32b64bd07fc74b4fe2217c.nc
nor_2,2021-02-15,NA,314f99d56cfdbef9d53e4e66760046eb.nc
saf_3,1987-02-15,1987-03-17,314fa142c93f805843d38c97ecce84f7.nc
Delaware,1991-02-15,1991-03-17,314fcbb0b4d014b7e54a7d6e562b3104.nc
germany_w,2007-02-15,NA,31516bd9274a3bbc8eaf3ed6e88d4c67.nc
aus_12,1999-11-16,NA,31539408ab7c96d67eb4ac46aac2eb97.nc
mauritius,2003-12-17,2004-01-17,31585fdebf68f547c63a65d3c3661340.nc
puget_sound,2018-06-16,NA,315afdb43082b5e7b22032897c77604d.nc
bothnia_gulf,1983-12-17,1984-01-17,315fdd4043033a8203a7125fc46aedc3.nc
saf_3,1999-09-16,1999-10-17,31604dd0f7e8683f379710e427c9ab43.nc
florida_e,2009-04-16,2009-05-17,316699f55fe1ac3e6a6acbc091e5c70e.nc
aus_11,2017-12-17,2018-01-17,316bcef092338b30ce69f92e4feb7e96.nc
nova_scotia,1995-02-15,NA,316c089718e36027a2017cbe12ff0a81.nc
bc_haidagwaii,2013-09-16,NA,3171180d6e4d9d657d0d7b59c1b91c5b.nc
bc_vancouverisland,1984-04-16,NA,31763e1f2dafde599b70b2139a6dffc5.nc
saf_2,2003-04-16,2003-05-17,31766e6f81cfda25ed1035410e4e0a64.nc
new_orleans,2003-06-16,2003-07-17,3186f88cddbc562dae38a5a9182a44cd.nc
nz_1,1992-06-16,1992-07-17,318965726ce03cfa2ce7ee6ad71572b0.nc
central_af,1991-06-16,NA,318e81e7e0dd1819872b3655d316ceb5.nc
bc_vi2hg,2020-11-16,NA,3195ee581af90edd68d9dd972ef73c90.nc
haiti,2002-04-16,NA,319cf9ad14a768af4b501500e79e8448.nc
tx_2,1998-11-16,1998-12-17,31a18e0588a9d243f2ea689b70c864ad.nc
aleut2,1996-12-17,1997-01-17,31a283ea56a1a9207c41a9a60fb94ab5.nc
