aus_5,2010-11-16,NA,012d087dd5a8b6df8303891796e2bfc9.nc
Delaware,2006-02-15,NA,012d0a420cfb88f7ab20cc0eae73d1e0.nc
ak2,1988-12-17,1989-01-17,012e1c40574657d25b70a2f1593766e6.nc
ca4,2010-09-16,2010-10-17,013b847dea1e44a56c4eab00bf62ea1b.nc
quebec_n,2015-07-17,2015-08-17,01456c00049097ab2d4965ea824b736d.nc
new_england,2003-09-16,2003-10-17,015129d58ecd35a6b5e73d040b5d7fd1.nc
bc_vi2hg,1992-11-16,1992-12-17,01589bb6e3017420c84b462655c0f181.nc
ca5,1998-12-17,1999-01-17,01631556a663515d04de338d307109d9.nc
bc_vancouverisland,2015-04-16,NA,0164c925db4e376cf58523565e506655.nc
bc_vancouverisland,2016-09-16,NA,0164ee4ded92df0647d1dfe039570158.nc
fundy_bay,2004-06-16,2004-07-17,0166fefdbc135c1a4113973aa45fe997.nc
aus_12,1991-12-17,1992-01-17,017942661f86a5ae49178c7e43b603e9.nc
nz_2,1996-12-17,1997-01-17,018b5b6f75442e94477bff2e62e5a59e.nc
nyc,2002-09-16,2002-10-17,0190d4701a5b8fa4c9b1fd0298564956.nc
new_bruns,2019-04-16,2019-05-17,019214dec65efdecaf1894a3b2c47f58.nc
bc_vancouverisland,1996-02-16,NA,01992bfdd0cfd37ae4cfccac6104dda4.nc
new_orleans,2004-02-16,NA,01a0217c0ccbcabad23d860b8861ac8d.nc
Delaware,2012-09-16,NA,01a357a7f414a2cd14ed754f8a1c53d4.nc
new_bruns,1986-07-17,1986-08-17,01a75ef6dbc2ac4da3337e8896cee5d9.nc
tx_1,2001-06-16,2001-07-17,01aba78637e413bfcc07d357d2d93e71.nc
ak2,2009-06-16,2009-07-17,01b7bacd2531f320e2f0951ed7b5c830.nc
ireland_2,1993-11-16,NA,01c13966d8d5ca00555d025bacb806d3.nc
germany_e,2010-02-15,NA,01ca10ba447d3e2c9ac4b405291d6216.nc
tx_1,1990-04-16,1990-05-17,01d0cbfd123be872ddaf263b94439ecc.nc
saf_4,2000-07-17,2000-08-17,01d13c42858d76e2fa0298e3b10635d6.nc
bc_haidagwaii,1987-04-16,1987-05-17,01d81bebfd48358b0288e6a210fea158.nc
ireland_1,1985-06-16,NA,01e1733a63af038ab1ecfc4b624566d7.nc
florida_pan,2000-02-16,2000-03-17,01e2c049068a31bd3630bb3c2dd92aab.nc
nor_4,1984-06-16,NA,01ec0624db14bf96a254bba45a9798c1.nc
ak2,1981-12-17,1982-01-17,01ef26bd1b7eec2d50737e33f7f46476.nc
tasmania,1994-12-17,1995-01-17,01f15d9ef0f994668d3968cba21c1d4f.nc
bc_haidagwaii,1989-02-15,1989-03-17,01f5b0c6b55eadcb375168cd9c48e6b4.nc
bahamas,1994-11-16,1994-12-17,02000254d120082c53b01a165d00beb0.nc
ca3,2011-04-16,2011-05-17,0200c004799891f3c7d6ad2222913b46.nc
nome_ak,2009-09-16,NA,0204676d1f3b3ed4d282581198fe0110.nc
bc_vi2hg,1990-06-16,NA,0204b3cce9b8ba9103b2d05a1455bbc6.nc
bc_vancouverisland,1998-12-17,1999-01-17,021949054a3cb3c5a252600e7f25f556.nc
gulf_guinea,2003-06-16,NA,021d66ce888dcceee35fe5ca8e23ea15.nc
bc_haidagwaii,2007-11-16,NA,0224d489bcc65abd9f494c957e8f49c9.nc
poland,2022-02-15,NA,0231194f5fab3054e49afadf6e7de4a1.nc
japan1,1999-07-17,1999-08-17,02313a18e30ef0f7dbbde37efd646e95.nc
tasmania,2021-09-16,NA,02367a2c6f178211b3e01ff82386a4ee.nc
bc_haidagwaii,2013-06-16,2013-07-17,0239baef3b05f02261892be91e211fa3.nc
aus_11,1999-11-16,NA,023e81bf97a241cbe50228ef0db48817.nc
ca3,1982-11-16,1982-12-17,0248b9ac3982cf2a82583943c4b5e8ba.nc
uk_2,2015-04-16,NA,024b3aa123b4f03fc6472e51c7edcb74.nc
bc_haidagwaii,2011-11-16,NA,024ba83e38a8ec518b72e2e90b646c43.nc
mex4,1991-11-16,NA,02504d68b8b97e6224833587b0796c8e.nc
ca3,1990-06-16,NA,025481f86e4bbb753c9ec7089e950951.nc
spain_e,2019-04-16,2019-05-17,0257de6916182e5cc12d4a1fde37a76d.nc
aleut3,1997-12-17,1998-01-17,025b64b5946251e956f889e61eb21643.nc
baltic_1,2015-11-16,NA,026c5f24d71a33afc183d51452705fba.nc
aus_11,2010-04-16,2010-05-17,026df6bc9131be0acd923e8567387e18.nc
bc_haidagwaii,1990-06-16,1990-07-17,02760625ab37f290eb220e3100449a89.nc
puget_sound,2018-11-16,NA,02835a1322bccda67892d75d610a6260.nc
bc_vancouverisland,2004-11-16,2004-12-17,028695e8dc4a15109d36b16bf22b4d6c.nc
newfoundland_1,2012-06-16,2012-07-17,029241a505956f6d6693e92f2a319a6b.nc
tx_2,1984-02-16,1984-03-17,029b2954e80422da7695b2f7f0ca71bb.nc
wa_seattle,2014-06-16,2014-07-17,029d3e02c930a80fceca5a828aba592f.nc
aus_2,2010-06-16,NA,029f3b372c51eed1662a5d1dc28c76a0.nc
bc_haidagwaii,1987-06-16,1987-07-17,02a205742292cc70e0368011a8ab7abf.nc
bc_vancouverisland,1983-02-15,NA,02a7982f0b54b6f3e875db74d7d4e1d9.nc
taiwan_yellowsea,2008-02-16,2008-03-17,02a830416634876f990519ec0b2149f1.nc
saf_3,1985-04-16,1985-05-17,02a9e61736d822c9cfeff3092bc9ce73.nc
aus_11,2019-06-16,2019-08-17,02b20857b87cb5516579fbf0ddeb6b44.nc
florida_e,2002-02-15,NA,02bc6c765de3945a1a54cf0e63f3d6a3.nc
bc_vancouverisland,1994-07-17,1994-08-17,02c0f6ba826247b2be772dd4a70db226.nc
saf_4,1996-06-16,NA,02cdf7669ea6bf2aad98b55d8893eb0e.nc
germany_w,2002-06-16,2002-07-17,02de1dbf5857fdc9c29e9974f62efa2d.nc
aleut2,2008-02-16,NA,02e23d91b71164aae9a3a89dcec36593.nc
nz_1,1999-09-16,1999-10-17,02f12acf2b7fc0859d99bb0ea49612ad.nc
japan1,2003-06-16,NA,02f53e7ddf2e4f64712b03eeeade16a3.nc
newfoundland_2,1985-07-17,1985-08-17,02f631a89ef7b5348477a40a9a6bc65b.nc
bc_vi2hg,2011-02-15,2011-03-17,02ffa9464d452eb37852fdae9fc87172.nc
saf_4,2017-04-16,2017-05-17,0305e6e60f7af49da1af090e84ab2459.nc
wa,2007-06-16,2007-07-17,031991c53d8a051d5c7f5c39a34723f9.nc
newfoundland_1,1992-06-16,1992-07-17,031cb2014f793e7085c6da0c20842327.nc
nz_1,1985-06-16,1985-07-17,031f6d0c53e06c8180a80d43136c6199.nc
ca3,1986-04-16,NA,03248e6dfa43bafff3b5fc120cb97721.nc
fiji,1989-09-16,NA,0329e6ea77f659ead525f0773a59ab29.nc
aus_5,1998-04-16,1998-05-17,0338971a6c775afea4c54b4659c510f7.nc
ca2,2015-04-16,2015-05-17,033b40f2ee343c49b0e8eb0abaa74f5a.nc
tx_2,2006-04-16,2006-05-17,033ec4067fed557459c697e2a94c216e.nc
n_ak,2000-12-17,2001-01-17,034a9d2f3c22d3ce43427b736cac8e5b.nc
nz_2,1994-06-16,NA,034b87f5a00deb6d2672f41d938f3371.nc
haiti,1992-02-16,NA,03564f1ed99b0e46ef3f4acfc14f9f2d.nc
bc_vancouverisland,2016-09-16,2016-10-17,0356b52047d7e59d9cbedb382bc22fe4.nc
bc_vi2hg,2000-07-17,2000-08-17,035bd2c8fe9d16c96e6ecea42370ec29.nc
fundy_bay,2015-04-16,NA,035cfe280ffd7d8d3f5f283c2324bc0c.nc
florida_w,2000-02-16,NA,036040daef4fc4e6f6505e10f8292264.nc
nova_scotia,2016-07-17,2016-08-17,03638319e70099abfb452b55d7e98529.nc
tx_1,1992-12-17,1993-01-17,036573d47a185a4afd68c53629cb4b5d.nc
bering_ak,2010-06-16,NA,036d6fa46b8daeafa9626eb883659c64.nc
mex4,1985-09-16,NA,03702ae76050063756aa1ea2c634e2f7.nc
saf_3,1999-06-16,1999-07-17,03718508621866bf5b593311ff1eb744.nc
tx_1,1989-04-16,1989-05-17,037772462f82bbd904b523948db660e4.nc
ireland_1,2008-09-16,2008-10-17,037a1cb0b26ab172bc8f0cbab15359e2.nc
saf_3,2003-12-17,2004-01-17,037d23cd6c11ca265382f764a496deae.nc
florida_e,2001-04-16,NA,037df61f14b05448a8904d08ce8afecb.nc
saf_2,2003-02-15,2003-03-17,037e482a6c1ad5dd2feb51c7d5f25cb8.nc
iceland2,2012-06-16,2012-07-17,0387957b23c0648ffdcf5004f9d44903.nc
bc_vancouverisland,2015-02-15,2015-03-17,038de05fbc60befd5345914f1668ee02.nc
new_orleans,1987-11-16,1987-12-17,039dbb8a1f7d65f97291b370b101ded2.nc
spain_e,1988-06-16,NA,03a977c6d604fd36043fbbb3cbaba359.nc
nz_1,2004-12-17,2005-01-17,03aba65e268de79be572c84cedfdcc18.nc
nz_1,2006-06-16,2006-07-17,03b8c705b5d40c229961b9749c4c0c74.nc
bc_vancouverisland,2008-02-16,2008-03-17,03bfd2827142f014c49ed5d1936af78a.nc
nz_1,2017-02-15,NA,03caf90e79f17c1fd9338afeca49b00c.nc
st_matt_ak,1994-12-17,1995-01-17,03d49935529e4ab66cdb9be3ac273112.nc
puget_sound,1987-02-15,NA,03f1002195b86f06a7875ac4e1e139e4.nc
ca4,2013-04-16,2013-05-17,03f8eca94a1fe21e3709ea5ae17d13ca.nc
bc_haidagwaii,2010-11-16,NA,03f962a24eebf1b3dbf9fe3e3f7c176c.nc
aus_11,2019-11-16,2019-12-17,03fa7f1714a9d9b1b671d69bc7edae1d.nc
ca2,2016-09-16,NA,03fe33a44c473aeb48e9ed147620e58f.nc
new_bruns,1993-07-17,1993-08-17,04191b86bb609cf8a42dcfc82cb1d116.nc
or_wa,1983-04-16,1983-05-17,041f55655266113b7c6c0211732e5096.nc
tx_2,1987-04-16,1987-05-17,04257db8aae0933ab624b2988f50de23.nc
nova_scotia,2008-02-16,2008-03-17,042d58b4ef7da47c005df099e40cfc1d.nc
n_ak,1994-12-17,1995-01-17,042ff8c6a482f16b96b940ffd5ee5d31.nc
ca4,1992-06-16,NA,0430bfff9f7f7f4b1ab1fce8e1c5393c.nc
nor_5,2020-02-16,2020-03-17,043668e3bb3159778fd14b40a8e68d0f.nc
new_england,1991-09-16,NA,043750abc982f4746a876818ad6b9a21.nc
wa,1992-06-16,NA,0441b1ec13cbf8af906dccee51d0b9e5.nc
bc_vi2hg,2019-06-16,NA,044820d8b218dab04c23a0de9743afd0.nc
greenland_2,2002-06-16,NA,04590e2921f96cbfd8ee038033c7704a.nc
bc_vancouverisland,2006-06-16,2006-07-17,0460f43df80d697bf9d60963639ad343.nc
puget_sound,1999-07-17,1999-08-17,0476c0a0f12fd61db3bbdd98a4d89ed0.nc
netherlands,2011-02-15,NA,04865c3f972e238ec4cccc97c047c636.nc
baltic_1,2017-11-16,2017-12-17,0487c868a2901f4c664c64b09f3c5118.nc
ca5,1993-09-16,NA,04923b0f7e4f5994f840b75629e23a09.nc
aus_12,2015-09-16,NA,049c09a7300ce4e13c2b7a4d32bb0bb7.nc
ca4,2003-04-16,2003-05-17,049f7f395c8648bf731ca164d771e813.nc
newfoundland_2,1988-11-16,NA,04a4b5c6753603b879e23fded14b2ee6.nc
saf_2,1998-11-16,NA,04ab917230ebcb54e62f12f78f38b677.nc
ak1,2002-12-17,2003-01-17,04ae26f2e7b4c44826a367d87e8d3f2b.nc
puget_sound,2004-02-16,2004-03-17,04b2c84ab6d7d8422542829322d84b0c.nc
bc_vi2hg,1988-07-17,1988-08-17,04bf780257b3ec0322ff4f325ac0b166.nc
saf_4,1985-09-16,NA,04c4ed62517183647fdd0bc20404957f.nc
nz_1,2001-11-16,NA,04d14d8a08a64ea396c0b89d990745d2.nc
Delaware,2004-04-16,2004-05-17,04d1b2269ca8562101fcd54ce4b827c6.nc
puget_sound,2002-09-16,2002-10-17,04d1fcacf755e4b3a6707c0e2499140b.nc
bc_haidagwaii,2017-04-16,2017-05-17,04d5fe3b36c63dc89a0339ef7427ece6.nc
netherlands,2003-06-16,NA,04d7ea9763d3428bf0b2057519c75c3a.nc
bc_vancouverisland,2005-11-16,NA,04ec0c4fe17bfc40db7c84311343fbf0.nc
nor_5,2000-07-17,2000-08-17,04f4d22c7652923a0cdf1311d0ebaa32.nc
n_ak,2003-12-17,2004-01-17,04f9302c787a8988289c03184d73cf29.nc
nz_2,2014-06-16,NA,050061163b1d46f1ee030e0dbdf4f760.nc
new_bruns,2010-06-16,NA,0508f89ffcb595fe6acc1a71a1d42761.nc
or_wa,1985-04-16,NA,050a1b52d4d132261d75af6b7ecd8ba2.nc
nyc,2003-11-16,NA,050f08bf27ed50f4ca3b1c5f8ac8284d.nc
nz_1,2012-06-16,2012-07-17,0516646e4ff61f28b9c772523a0c8788.nc
florida_e,2011-11-16,2011-12-17,051c3a247310853868397995d8a32671.nc
bc_haidagwaii,1985-07-17,1985-08-17,051c56e5f9611a8f7715acc09e09ad0f.nc
puget_sound,2005-09-16,2005-10-17,051f976a41d05c20060232b94709e7a4.nc
bc_vancouverisland,1996-09-16,NA,05211a9e860c8ceac37a267afd4b5a1b.nc
tx_2,1985-07-17,1985-08-17,05260182ece067fd86ac21b056b4e897.nc
florida_e,2010-07-17,2010-08-17,052662dbae886d16da2cfb6d9ad3a552.nc
kittyhawk_nc,1990-02-15,1990-03-17,052f7b96019bb68fcec7ae022bfdbb8b.nc
netherlands,1997-11-16,NA,05320588f253607358c6584bad2943d5.nc
fundy_bay,1982-06-16,1982-07-17,053792dc4d5ecb15e9404ac8de5b937d.nc
ak1,2006-09-16,NA,053a13586a6c141d68ffa203da908d22.nc
or,1985-04-16,NA,0548b4c1e6571a87b04567800e903f76.nc
nz_2,1994-02-15,1994-03-17,05552aa5b8f0a3d459b0d6b12917363a.nc
aleut1,2008-02-16,NA,0558003e483bf3e5b30ec3074c33e3d5.nc
bc_vancouverisland,2004-11-16,NA,055871af623420c33ec186e5a15f1d9a.nc
aus_12,2006-09-16,2006-10-17,056551830e25b2a27005a81079dae6ba.nc
florida_e,2002-07-17,2002-08-17,05663330aeca5230c9c2897a43bb5f9f.nc
nz_1,1999-04-16,NA,056c58e7b963b1f4b7916480dd4c76b6.nc
n_ak,1991-04-16,NA,0581714f778e9e03c84db7d19ecc084a.nc
florida_e,2002-04-16,NA,05853f845e2dd576648e3024226a014f.nc
ak2,1998-07-17,1998-08-17,058c945b4bddc9dcea2c547a0d902191.nc
ca4,2008-07-17,2008-08-17,05902a3274be3f6649b4b5962351d333.nc
eng_channel,1999-07-17,1999-08-17,059138fe999c3a1a45e665b106587475.nc
st_lawrence_qc,2021-04-16,2021-05-17,05960ca0e46877659fa449f7aeaa00ed.nc
mex4,1987-04-16,1987-05-17,059ee92ce069545b255853042f323d19.nc
baltic_1,1999-09-16,1999-10-17,05a12eb24f9853cfc2bf40c8875e45d2.nc
carolinas,1994-04-16,1994-05-17,05a63b7ae68c0e5a0a663f9d72a3f203.nc
saf_1,1997-06-16,1997-07-17,05b2dfd09a4f7d043a3b3fbab9c6cc4d.nc
central_af,1989-02-15,NA,05c5187895e6bdbaa01cdc48c26b3542.nc
bc_vi2hg,2016-07-17,2016-08-17,05e0d521190fcd085b10ff3021e0842b.nc
bc_vi2hg,1986-09-16,1986-10-17,05e4cb51161cad63af1117aec88a2c47.nc
bc_vi2hg,1999-04-16,NA,05e9512fb2a3d6ee19a0949bcfdd78cf.nc
namibia,2002-11-16,2002-12-17,05ed0076efd8619fd299fb430af4ba14.nc
tx_2,1999-12-17,2000-01-17,05f001c879d7dd9f79e69b1be35321f3.nc
ca4,2018-09-16,2018-10-17,0607c59b2955794499a884e4dfcf77c2.nc
newfoundland_2,1996-06-16,NA,0610949fce3de936b94c059d4cd97f7a.nc
nor_5,2021-02-15,NA,061288f57343554dea3bbf0ad65d0173.nc
maine,1991-09-16,1991-10-17,06129e959ed43c60d274efc303c4fd3f.nc
tx_1,1989-09-16,NA,06176700151189e89746ef1226379989.nc
tasmania,2008-02-16,2008-03-17,061983d2083abca3912214483825f51e.nc
bc_vancouverisland,2019-02-15,NA,061c2494a3f17673e3999866dc6fdbb9.nc
nova_scotia,2003-06-16,2003-07-17,061c996df252fa647da16407ec8decab.nc
aleut1,1995-06-16,1995-07-17,061eeffcb5553fa417be4e685f359ecc.nc
nova_scotia,2010-04-16,NA,062aa1fd27e40a4c13847088813f6ad4.nc
new_bruns,2014-06-16,2014-07-17,062dc3f69d151672eab16bdcb4b2b312.nc
carolinas,1984-04-16,NA,062f4de02d0458ea3cae43fdea511585.nc
aleut1,2013-07-17,2013-08-17,0645c6f9c4863ba26a230867ee53930c.nc
ca1,2012-07-17,2012-08-17,06483cd000f14dcd2de9afb30a1e90a6.nc
tx_2,2003-04-16,2003-05-17,064b15ceab9842d5ef1923d0e976f541.nc
puget_sound,2011-02-15,NA,064b3d4abf5395ede6e450183e83686e.nc
ireland_1,2003-09-16,NA,065054ec2551dadd81a9c8f3b3d21cde.nc
nz_1,2004-02-16,NA,0652a44532251c2e33647fa76fe2b047.nc
yucatan_2,1998-11-16,1998-12-17,06585ca7105a03f647333999fe32a1f1.nc
tasmania,2007-12-17,2008-01-17,0660df30fa93d87d1b6c490befd93f0c.nc
aus_11,2009-09-16,NA,06667f2cb8322a6b29b47086b12de659.nc
aus_11,1986-11-16,1986-12-17,06695aecc283a9291d71e67a469b1a04.nc
nor_4,2013-09-16,2013-10-17,066bef0405e1533b1a264616c2403926.nc
Biscay,2002-09-16,2002-10-17,066c514007789ebfccfda50937ccb7ed.nc
kamchatka,1999-06-16,1999-07-17,066ce113df383c46b1c40a5ba34759a6.nc
nz_1,1990-12-17,1991-01-17,066da7449fc9be0af412863492b477e7.nc
bc_vi2hg,1999-06-16,NA,0679198ab63861e093b29a152d4c01c7.nc
netherlands,2006-06-16,2006-07-17,067b6a9c8d078cb5dcc792a1d3691f02.nc
bc_vi2hg,2015-04-16,NA,067ce6bf284f11e6f4fb4dee57d6702e.nc
saf_5,1995-07-17,1995-08-17,068126c0e6fe23d072f3eb6679c27da7.nc
saf_3,1989-12-17,1990-01-17,068bdb2a0bb79ae5e8f03e3e37491cd5.nc
aleut3,1996-12-17,1997-01-17,068fc4d93c5416372b5ade329e551dab.nc
mauritius,2014-06-16,NA,0691c92f8467aaa506d46ce698fbdef3.nc
costa_rica,1986-02-15,NA,06931d391a2801830ebdd77a857bd603.nc
newfoundland_2,1992-11-16,NA,06992a50da7d2baf3d3e0174598b727b.nc
bc_vi2hg,2018-09-16,2018-10-17,06997aa585534f30d233701218a032a0.nc
saf_2,2000-07-17,2000-08-17,06a7b8199e57dd0fb910ecd08d5f9f21.nc
saf_2,1988-04-16,1988-05-17,06a928a1843e2dbb5fac84f60246b013.nc
baltic_1,2001-07-17,2001-08-17,06adf7d45aff1b4f50f7ce87b3c59a65.nc
tx_2,1995-04-16,NA,06b285cb6cddad7b0483a81d79eaa6c4.nc
ca2,2014-07-17,2014-08-17,06c0c693a1fbb7117240aa66dd5ff3a5.nc
tx_1,1994-07-17,1994-08-17,06cc49dbab243259eafe77dbb881e0fd.nc
or,2002-07-17,2002-08-17,06d15e0b84c347e0ba463c943cdae715.nc
new_orleans,2000-12-17,2001-01-17,06e8c95c1b4adcf9e339b8fb1f2a5103.nc
ak1,1998-12-17,1999-01-17,06f666206a08c79e1d3e327c9f9aa076.nc
aus_11,2010-07-17,2010-08-17,070179381448a8a1c3737d641da91f76.nc
poland,2016-02-16,2016-03-17,070430beb28d3e8327394d5639cb9252.nc
saf_2,1998-07-17,1998-08-17,07095fec2db0791966f6f7c59a914920.nc
nz_1,1998-09-16,NA,070bab1393768a3f1e4496e6333c4c59.nc
tx_1,2002-04-16,2002-05-17,070c50779216c437843e39de7b5f39ff.nc
bc_haidagwaii,2012-09-16,2012-10-17,07156462e4276c5d8dc5681cc68f84e1.nc
bc_vi2hg,1994-04-16,NA,071cfd96648de2d68b9070b0b1506ad6.nc
bc_vancouverisland,2020-09-16,2020-10-17,07246a9f8d104c4b38617233dc77669c.nc
new_orleans,1982-02-15,NA,07247bc17f682d7ff66ac5ca7e7b6fbd.nc
bc_haidagwaii,2004-06-16,NA,072e68e3d0c5bb544226790e8d480eb3.nc
aleut3,2016-07-17,2016-08-17,0734d30643337a688f88d97a775e8efe.nc
aleut1,1985-04-16,1985-05-17,073d204ad31a1eac865a6358296e3c91.nc
tx_2,1994-11-16,1994-12-17,0742024746e081af7af65c6a7c6444b4.nc
ak2,2013-06-16,2013-07-17,07472ee478395a582c9e1bc89196c554.nc
bc_vancouverisland,1995-07-17,1995-08-17,07518fb9a0db4de7a4110ba4dc762155.nc
tx_1,2002-11-16,NA,0756517277d80efdd52e3dd18ddb13b8.nc
nome_ak,2012-09-16,NA,075710d8413a34159de5404dd07e8212.nc
ca2,2008-06-16,2008-07-17,07573fdb812feacda0f0a16374549d73.nc
bc_vancouverisland,1988-06-16,NA,075d155e0b3c3001c9f5e9a260a08e1e.nc
nova_scotia,2018-04-16,2018-05-17,0760784d0baac031d3d8a95d79212a2e.nc
nyc,1992-09-16,1992-10-17,0765cf988d5f11b74dffec2cc78cdf85.nc
netherlands,2007-04-16,2007-05-17,076b6e4fa1c6e6bce6bac70cf2168fd9.nc
ca4,1989-06-16,NA,0772c7ca26b4b5fbc9a6e578ce2a160f.nc
saf_4,2013-02-15,2013-03-17,0777fced0c5405c752bf55c139c97202.nc
st_lawrence_qc,2009-09-16,2009-10-17,0783555765a5bd5cb8a89ccfece722b7.nc
aus_12,2011-11-16,2011-12-17,0783b8cf0723fe34828157fd26d4b678.nc
new_bruns,2009-04-16,2009-05-17,078500cbd435934168d740f2aadc942f.nc
svalbard,2021-02-15,NA,07859aa2153ebb3131a2cdea58b8bc80.nc
new_orleans,2004-06-16,2004-07-17,07878d17bd3128db249f0edae5eeddc0.nc
nz_1,2005-07-17,2005-08-17,079cb08f30ddddd9966bb373df9cb395.nc
fundy_bay,2006-09-16,2006-10-17,07a293fb6285a160f27d8926c60b0e12.nc
florida_e,1997-11-16,1997-12-17,07a3335599512975efb473baec36ee4c.nc
haiti,2002-04-16,NA,07a37972bc86fa95b1805188dd35fb68.nc
saf_2,1992-02-16,1992-03-17,07a3e22165804613ec0c056f44a58fe4.nc
newfoundland_1,1984-06-16,NA,07a770c0f190defa9ce37255ed49f7bb.nc
st_lawrence_qc,2022-06-16,NA,07a8effeba782859165ea66b5c96f68d.nc
newfoundland_1,2008-06-16,NA,07aa8fcc1bd3194484fce394d55fbc1f.nc
mauritius,2013-12-17,2014-01-17,07aaf24f713fdddb11e3935171352768.nc
oslo,2012-09-16,2012-10-17,07b0b437e4448ea581b4c631c4da4fe2.nc
florida_pan,2006-12-17,2007-01-17,07b2330fe9e1e4947ba6c918945af191.nc
