site_code,year,sst_max,sst_min,sst_median,sst_mean,sst_sd,site_temp95,site_temp90,site_temp75,site_temp25,site_temp10,site_temp05,region_name,decimal_latitude,decimal_longitude,region_lat_name,avg_region_lat,region_label
JN_FC,2021,16.1045,7.390888888888888,11.877111111111113,12.091910628019324,2.167830574829081,15.511691666666668,14.781066666666668,13.583416666666668,10.805902777777778,9.37875,8.253147222222221,AK_JN,58.331876375,-134.60853895,1,58.4775619525,"Juneau Region, Alaska"
JN_FC,2022,15.690555555555555,10.5135,13.410944444444443,13.221729468599033,1.4380393217071068,15.501880555555555,14.935622222222223,14.079277777777776,11.805458333333332,10.936533333333337,10.816627777777779,AK_JN,58.331876375,-134.60853895,1,58.4775619525,"Juneau Region, Alaska"
JN_FC,2023,15.830222222222222,7.860055555555555,13.800666666666665,12.872449879227053,2.2459069711938975,15.56016111111111,15.256444444444444,14.652874999999998,11.495361111111109,9.242749999999997,8.754663888888889,AK_JN,58.331876375,-134.60853895,1,58.4775619525,"Juneau Region, Alaska"
JN_FC,2024,14.94588888888889,7.968277777777777,12.571472222222223,12.09870229468599,1.743889128393796,14.471908333333335,14.234233333333332,13.172652777777778,11.153152777777777,9.139477777777778,8.621625,AK_JN,58.331876375,-134.60853895,1,58.4775619525,"Juneau Region, Alaska"
JN_SB,2019,15.656125,9.129625,13.2685625,12.851197010869566,1.6468055998820197,15.17799375,14.93055,13.93459375,11.647875,10.416387499999999,9.63649375,AK_JN,58.62645875,-134.9406095,1,58.4775619525,"Juneau Region, Alaska"
JN_SB,2020,12.818875,9.9655,11.592625,11.526225,0.6350798192556923,12.331249999999999,12.232075,12.0286875,11.20034375,10.3996875,10.3215375,AK_JN,58.62645875,-134.9406095,1,58.4775619525,"Juneau Region, Alaska"
JN_SB,2021,15.937375,7.518,12.0984375,12.036120923913044,2.266667253707199,15.558987499999999,15.2268375,13.96565625,10.27465625,9.245025,8.40306875,AK_JN,58.62645875,-134.9406095,1,58.4775619525,"Juneau Region, Alaska"
JN_SB,2022,16.218874999999997,10.131,13.78175,13.55519429347826,1.480658149989571,15.9944375,15.378599999999999,14.3589375,12.6251875,11.154874999999999,10.901912500000002,AK_JN,58.62645875,-134.9406095,1,58.4775619525,"Juneau Region, Alaska"
JN_SB,2023,16.30925,8.49425,13.933125,13.110763736263737,2.137695192716211,15.9805625,15.3445,14.5779375,11.584125,9.726125,9.146875000000001,AK_JN,58.62645875,-134.9406095,1,58.4775619525,"Juneau Region, Alaska"
JN_SB,2024,14.94225,8.666125000000001,12.9250625,12.413379076086956,1.6011047271615215,14.37700625,14.259924999999999,13.477875,11.6834375,9.6208625,9.13505,AK_JN,58.62645875,-134.9406095,1,58.4775619525,"Juneau Region, Alaska"
SE_GK,2019,15.1920625,9.875875,13.0346875,12.847885869565218,1.3838829048618524,14.732528125000002,14.535312500000002,13.859515625,11.611578125,10.6932625,10.542728125,AK_SE,55.7402015,-133.3119625,2,55.5123978333333,Southeast Alaska
SE_GK,2020,15.006625,9.6089375,13.119843750000001,12.561483016304347,1.3882132961681013,14.450693750000001,14.081675,13.55215625,11.375921875,10.4495125,10.164215625,AK_SE,55.7402015,-133.3119625,2,55.5123978333333,Southeast Alaska
SE_GK,2021,14.8316875,9.1309375,13.253,12.821197010869565,1.450971158823473,14.46131875,14.2404125,13.8796875,11.861984375,10.489400000000002,9.916884375,AK_SE,55.7402015,-133.3119625,2,55.5123978333333,Southeast Alaska
SE_GK,2022,15.44825,10.112375,13.1573125,12.87364402173913,1.3011037445695188,14.89453125,14.507225000000002,13.74846875,12.017859375,10.97205,10.799359374999998,AK_SE,55.7402015,-133.3119625,2,55.5123978333333,Southeast Alaska
SE_GK,2023,15.244375,8.9630625,13.454437500000001,12.709314538043479,1.886926292746803,15.088715624999999,14.818737500000001,14.111671874999999,11.474921875,9.44540625,9.216528125,AK_SE,55.7402015,-133.3119625,2,55.5123978333333,Southeast Alaska
SE_GK,2024,14.347875,8.812375,12.242687499999999,12.023169157608695,1.4983568690574642,14.183434375000001,13.904449999999999,13.06690625,11.023171875,9.589331249999999,9.31474375,AK_SE,55.7402015,-133.3119625,2,55.5123978333333,Southeast Alaska
SE_NS,2019,15.125941176470588,9.921235294117649,13.096088235294117,12.846060741687978,1.364378393057119,14.703820588235294,14.509670588235293,13.82914705882353,11.687838235294116,10.6851,10.586823529411763,AK_SE,55.708296,-133.341115,2,55.5123978333333,Southeast Alaska
SE_NS,2020,15.01570588235294,9.578117647058823,13.106323529411764,12.54869820971867,1.391888197637308,14.44574411764706,14.066888235294119,13.547867647058823,11.347838235294118,10.405176470588236,10.189279411764705,AK_SE,55.708296,-133.341115,2,55.5123978333333,Southeast Alaska
SE_NS,2021,14.84229411764706,9.104235294117649,13.211294117647057,12.80768094629156,1.4580419191935754,14.486138235294117,14.2202,13.839117647058826,11.811985294117646,10.484247058823529,9.901229411764705,AK_SE,55.708296,-133.341115,2,55.5123978333333,Southeast Alaska
SE_NS,2022,15.46205882352941,10.065117647058823,13.105735294117647,12.862530690537085,1.3078510807890713,14.848870588235295,14.383064705882354,13.816323529411765,11.988573529411765,10.994305882352942,10.81216176470588,AK_SE,55.708296,-133.341115,2,55.5123978333333,Southeast Alaska
SE_NS,2023,15.173117647058824,8.95470588235294,13.436764705882354,12.694824808184142,1.8827928542388692,15.103961764705883,14.796523529411765,14.079970588235295,11.44239705882353,9.517335294117647,9.209729411764705,AK_SE,55.708296,-133.341115,2,55.5123978333333,Southeast Alaska
SE_NS,2024,14.334235294117647,8.80235294117647,12.263735294117648,12.054014705882352,1.506811820954622,14.236241176470585,13.91645882352941,12.998750000000001,11.0325,9.608888235294115,9.358797058823528,AK_SE,55.708296,-133.341115,2,55.5123978333333,Southeast Alaska
SE_SH,2019,15.529235294117647,10.220764705882353,13.356176470588236,13.137843568196509,1.4028476269825416,15.119941176470586,14.910470588235292,14.161941176470588,12.099,10.878176470588237,10.776676470588235,AK_SE,55.5986045,-133.161292,2,55.5123978333333,Southeast Alaska
SE_SH,2020,15.022764705882352,9.723941176470587,13.099235294117648,12.679702685421995,1.3391524821117102,14.454647058823529,14.212447058823528,13.74494117647059,11.77775,10.607670588235294,10.371482352941175,AK_SE,55.5986045,-133.161292,2,55.5123978333333,Southeast Alaska
SE_SH,2021,15.267764705882351,9.236529411764703,13.511852941176471,13.002842710997442,1.5059186716922828,14.750485294117645,14.532276470588236,14.05385294117647,12.021088235294117,10.65784705882353,10.091249999999999,AK_SE,55.5986045,-133.161292,2,55.5123978333333,Southeast Alaska
SE_SH,2022,15.824529411764706,10.449529411764706,13.427676470588237,13.20773273657289,1.364935002510874,15.303638235294116,14.75551176470588,14.060573529411766,12.320485294117645,11.1653,11.014735294117646,AK_SE,55.5986045,-133.161292,2,55.5123978333333,Southeast Alaska
SE_SH,2023,15.823764705882352,9.318411764705882,13.723529411764705,13.049570971867007,1.9551444233682194,15.467829411764704,15.252311764705883,14.530823529411764,11.688264705882354,9.94365294117647,9.495126470588234,AK_SE,55.5986045,-133.161292,2,55.5123978333333,Southeast Alaska
SE_SH,2024,15.229470588235294,9.171411764705882,12.87435294117647,12.514875319693093,1.6287329318272392,14.883317647058824,14.62820588235294,13.725411764705884,11.189852941176468,9.999952941176469,9.788229411764705,AK_SE,55.5986045,-133.161292,2,55.5123978333333,Southeast Alaska
HG_BH,2019,16.357066666666668,11.288266666666669,14.065866666666667,13.752941304347825,1.370993663793845,15.952363333333333,15.735440000000004,14.713916666666668,12.519016666666667,11.68702,11.516836666666666,BC_HG,52.34841,-131.362913333333,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_BH,2020,14.855933333333333,10.255666666666666,13.0608,12.690965217391303,1.3785790464812466,14.686029999999999,14.549893333333335,13.678566666666665,11.461466666666666,10.787806666666667,10.50784,BC_HG,52.34841,-131.362913333333,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_BH,2021,15.540333333333333,9.609133333333332,14.104333333333331,13.359618315018315,1.7748465204538124,15.195266666666665,14.991266666666666,14.434066666666666,12.879733333333334,10.0632,9.856333333333335,BC_HG,52.34841,-131.362913333333,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_BH,2022,17.0374,9.447533333333332,13.073466666666667,13.210570289855072,2.0971885191189212,16.29747,15.930546666666668,15.05875,11.249033333333331,10.159026666666666,9.925496666666668,BC_HG,52.34841,-131.362913333333,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_BH,2023,16.709733333333332,9.999,14.2988,13.860493478260869,1.7118889986626187,15.910783333333333,15.711673333333334,15.172450000000001,12.644216666666667,11.147853333333334,10.460996666666666,BC_HG,52.34841,-131.362913333333,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_BH,2024,15.8614,9.613666666666669,14.435366666666667,13.515021014492753,1.9654072886798881,15.568426666666667,15.506126666666667,15.0714,11.798950000000001,10.364426666666667,10.212476666666667,BC_HG,52.34841,-131.362913333333,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_DN,2019,16.134125,10.8340625,14.552625,14.071514423076923,1.5657548511264856,15.965250000000001,15.8955,15.21603125,12.6475625,11.3029375,11.1265,BC_HG,53.15408083335,-132.26982766665,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_DN,2020,15.200875,10.4630625,13.3299375,13.103864130434783,1.2249298406058422,14.866093750000001,14.62396875,14.224515625,12.164359375,11.76799375,10.803028125,BC_HG,53.15408083335,-132.26982766665,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_DN,2021,16.763625,10.3336875,14.17425,13.752898777173913,1.850237740929628,15.902725,15.5597,15.316,12.7514375,10.517725,10.461290625,BC_HG,53.15408083335,-132.26982766665,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_DN,2022,16.807499999999997,10.149,13.3015,13.504307065217391,1.8946945241080715,16.6368375,16.232575,15.35084375,12.054515624999999,11.07871875,10.861675,BC_HG,53.15408083335,-132.26982766665,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_DN,2023,17.8163125,10.44875,14.94109375,14.44245991847826,1.7853500863325502,16.82206875,16.290537500000003,15.639875,12.825609375,11.7518375,11.0932125,BC_HG,53.15408083335,-132.26982766665,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_DN,2024,16.6813125,9.84825,14.7405,13.807269021739131,2.0421615318064252,16.298709375,16.10558125,15.277656250000001,12.241234375,10.49188125,10.2690375,BC_HG,53.15408083335,-132.26982766665,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_DSD,2019,15.7346875,10.07975,13.985,13.450857336956522,1.6912000804150034,15.431853125,15.32009375,14.8155625,11.995109375,10.802668749999999,10.4595125,BC_HG,54.009672,-132.138685333333,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_DSD,2020,14.211125,9.965125,12.720749999999999,12.449859375,1.0699250605057815,14.0509625,13.8044,13.15246875,11.5966875,11.28231875,10.22856875,BC_HG,54.009672,-132.138685333333,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_DSD,2021,15.511125,9.2270625,13.704125000000001,13.041977581521738,1.7216757956652566,14.9496625,14.481931250000002,14.233796875000001,12.440406249999999,10.026268750000002,9.804584375000001,BC_HG,54.009672,-132.138685333333,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_DSD,2022,15.870625,9.8835625,12.891375,12.951106657608696,1.5793238315217923,15.48834375,14.970768750000001,14.155468749999999,12.039078125,10.5784375,10.527999999999999,BC_HG,54.009672,-132.138685333333,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_DSD,2023,15.8523125,9.4185,13.82784375,13.299552989130435,1.7135861027044321,15.509184375,15.199537500000002,14.460437500000001,12.438421875,10.7666125,9.995265625000002,BC_HG,54.009672,-132.138685333333,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_DSD,2024,15.3821875,9.7129375,13.660656249999999,13.039092391304347,1.7758768692765785,15.15388125,15.02316875,14.461796875000001,11.722578125,9.96050625,9.810628125000001,BC_HG,54.009672,-132.138685333333,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_LIE,2019,16.4279375,11.2729375,13.9159375,13.687023777173913,1.3617385031388503,16.038915625,15.656200000000002,14.533171875,12.571671875,11.700075,11.50348125,BC_HG,52.228491,-131.278427666667,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_LIE,2020,14.6504375,10.3904375,13.338125,12.756949728260869,1.362490258945391,14.545365624999999,14.477493749999999,13.802000000000001,11.384921875,10.81774375,10.597428125,BC_HG,52.228491,-131.278427666667,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_LIE,2021,15.5565,9.479625,14.08075,13.318883152173912,1.7884455154919765,15.236484375,15.03693125,14.440156250000001,12.89115625,10.020499999999998,9.827562499999999,BC_HG,52.228491,-131.278427666667,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_LIE,2022,16.491875,9.28075,13.10459375,13.08997894021739,2.026090605474781,15.953665625000001,15.55300625,14.945734375,11.23259375,10.03173125,9.879475,BC_HG,52.228491,-131.278427666667,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_LIE,2023,16.5250625,9.9473125,14.1335625,13.77247214673913,1.7661592150197332,15.8260875,15.61654375,15.17596875,12.382234375000001,11.083643750000002,10.291640625,BC_HG,52.228491,-131.278427666667,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_LIE,2024,15.7179375,9.66025,14.257406249999999,13.413971467391304,1.9296311997150886,15.5188125,15.379075,15.037921875,11.762734374999999,10.27709375,10.134184375,BC_HG,52.228491,-131.278427666667,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_MDD,2019,15.719941176470588,10.069823529411764,13.973176470588236,13.43918094629156,1.6915179694717843,15.422682352941177,15.313052941176473,14.810514705882353,11.99060294117647,10.792588235294117,10.437144117647062,BC_HG,54.0090613333333,-132.149920666667,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_MDD,2020,14.198647058823529,9.962470588235291,12.715352941176471,12.44615601023018,1.0708234629536773,14.047841176470587,13.79859411764706,13.156323529411765,11.596764705882352,11.270035294117648,10.227067647058824,BC_HG,54.0090613333333,-132.149920666667,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_MDD,2021,15.488823529411764,9.209411764705882,13.686852941176468,13.031877237851662,1.7204343428468458,14.941558823529412,14.464005882352941,14.219764705882351,12.440044117647059,10.022911764705885,9.793138235294116,BC_HG,54.0090613333333,-132.149920666667,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_MDD,2022,15.85135294117647,9.881411764705884,12.89129411764706,12.941556265984655,1.5727550275550624,15.471476470588236,14.941458823529409,14.14414705882353,12.025088235294117,10.577847058823528,10.530067647058825,BC_HG,54.0090613333333,-132.149920666667,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_MDD,2023,15.854411764705882,9.409411764705885,13.825676470588236,13.288588874680308,1.7140435272745354,15.497376470588236,15.185176470588237,14.447632352941175,12.425249999999998,10.759688235294117,9.978926470588235,BC_HG,54.0090613333333,-132.149920666667,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_MDD,2024,15.364823529411764,9.70735294117647,13.651294117647058,13.029592071611253,1.7728607648208219,15.1362,15.009376470588236,14.446838235294116,11.729073529411764,9.957976470588235,9.802088235294118,BC_HG,54.0090613333333,-132.149920666667,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_RI,2019,16.218333333333334,11.234111111111112,14.29738888888889,13.88182729468599,1.4012968937969397,15.890533333333332,15.668072222222225,14.932388888888887,12.589041666666665,11.808116666666665,11.455861111111112,BC_HG,52.57346275,-131.39581525,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_RI,2020,14.968055555555557,9.9755,12.723527777777779,12.568612922705313,1.3957556783130105,14.510541666666668,14.440538888888888,13.681833333333334,11.334222222222222,10.741422222222221,10.250613888888887,BC_HG,52.57346275,-131.39581525,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_RI,2021,15.69722222222222,9.495944444444444,14.250694444444445,13.405170289855072,1.8016042825861396,15.205211111111112,14.814016666666667,14.47336111111111,12.869,10.052666666666665,9.872108333333333,BC_HG,52.57346275,-131.39581525,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_RI,2022,17.364666666666665,9.716888888888889,13.212222222222223,13.43471920289855,2.206457875929856,16.836902777777777,16.410800000000002,15.246916666666666,11.463888888888889,10.270516666666667,9.959233333333332,BC_HG,52.57346275,-131.39581525,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_RI,2023,16.199166666666667,9.877666666666666,14.416305555555555,13.989968599033816,1.6493891127357596,15.917197222222223,15.829027777777778,15.192624999999998,12.84265277777778,11.492566666666665,10.593030555555554,BC_HG,52.57346275,-131.39581525,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_RI,2024,16.660166666666665,9.656555555555554,14.463833333333334,13.659479468599034,2.0342459291305786,16.114486111111113,15.946644444444445,15.156222222222222,11.906319444444444,10.460227777777778,10.281177777777778,BC_HG,52.57346275,-131.39581525,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_ROI,2019,16.41588888888889,11.379333333333332,14.015527777777777,13.757056763285025,1.3655896062366852,16.051877777777776,15.67798888888889,14.704375,12.562027777777779,11.787033333333333,11.582880555555555,BC_HG,52.20474,-131.14211,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_ROI,2020,14.548555555555556,10.3725,13.386055555555554,12.783634661835748,1.3263812109484723,14.451030555555555,14.381544444444446,13.788666666666666,11.395319444444445,10.82605,10.631052777777777,BC_HG,52.20474,-131.14211,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_ROI,2021,15.486444444444444,9.302833333333332,14.058527777777778,13.336580917874397,1.7784291904154463,15.117897222222222,14.915572222222222,14.487375,13.031791666666665,10.084344444444444,9.748230555555555,BC_HG,52.20474,-131.14211,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_ROI,2022,16.417055555555557,9.389111111111111,13.354888888888889,13.186082729468598,2.02434678706296,15.940572222222222,15.641644444444442,15.206055555555556,11.549402777777777,10.115511111111111,9.828558333333334,BC_HG,52.20474,-131.14211,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_ROI,2023,16.370444444444445,9.764333333333331,14.275888888888888,13.892941391941392,1.7743079880268922,15.952416666666668,15.731944444444444,15.262583333333332,12.86288888888889,11.009611111111113,10.264194444444446,BC_HG,52.20474,-131.14211,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_ROI,2024,15.873166666666666,9.694333333333333,14.378305555555556,13.466708937198067,1.9430472648587516,15.551441666666665,15.364527777777779,15.118013888888889,11.831263888888888,10.325299999999999,10.050863888888887,BC_HG,52.20474,-131.14211,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_SB,2019,16.132875,11.0741875,14.4386875,13.860188179347826,1.4569188561920794,15.75710625,15.626225,14.842390625,12.646374999999999,11.602549999999999,11.2652125,BC_HG,52.631124,-131.60783125,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_SB,2020,15.0016875,9.952625,12.81096875,12.609242527173913,1.421482987889552,14.676228125000002,14.574975,13.740609375000002,11.420578124999999,10.80379375,10.257796875,BC_HG,52.631124,-131.60783125,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_SB,2021,15.700875,9.75575,14.299875,13.482065217391304,1.8104552963670861,15.477450000000001,15.031762500000001,14.489578125,12.941109375,10.012775000000001,9.924837499999999,BC_HG,52.631124,-131.60783125,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_SB,2022,17.7034375,9.631125,13.220062500000001,13.398104619565217,2.2495116036267437,17.075365625,16.376718750000002,15.203390624999999,11.169890625,10.19695625,9.977359375,BC_HG,52.631124,-131.60783125,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_SB,2023,16.332562499999998,10.2199375,14.337125,13.98549660326087,1.6808103739976936,16.062224999999998,15.99365,15.215890625,12.98040625,11.165275,10.703624999999999,BC_HG,52.631124,-131.60783125,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_SB,2024,16.743624999999998,9.59075,14.589156249999998,13.674238451086955,2.0726629740906564,15.984449999999999,15.821593750000002,15.428328125,11.891,10.54073125,10.24365625,BC_HG,52.631124,-131.60783125,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_TK,2019,16.277055555555556,10.830777777777778,14.758916666666666,14.21917270531401,1.5008163603476659,16.144936111111114,15.932622222222223,15.284152777777777,12.979791666666666,11.691744444444442,11.317347222222221,BC_HG,53.19458,-132.12775166665,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_TK,2020,15.285277777777775,10.616666666666667,13.259305555555555,13.149230676328502,1.1727696075661214,14.934725,14.653938888888888,14.146333333333331,12.264624999999999,11.853966666666667,11.024863888888888,BC_HG,53.19458,-132.12775166665,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_TK,2021,16.814055555555555,10.354277777777778,14.433916666666667,13.916173309178744,1.8710250373881516,16.027894444444446,15.832333333333333,15.423527777777778,13.004652777777777,10.638416666666666,10.418827777777778,BC_HG,53.19458,-132.12775166665,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_TK,2022,17.2625,10.208277777777775,13.50386111111111,13.69215338164251,2.0359420292093326,17.10588888888889,16.76191111111111,15.32613888888889,12.32411111111111,11.047333333333334,10.858027777777778,BC_HG,53.19458,-132.12775166665,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_TK,2023,17.99677777777778,10.535,15.241277777777777,14.675814009661835,1.7424002640206815,16.9185,16.46278888888889,15.777083333333334,13.069430555555556,12.255761111111113,11.353433333333331,BC_HG,53.19458,-132.12775166665,3,52.9281802129648,"Haida Gwaii, British Columbia"
HG_TK,2024,17.1045,9.986833333333331,14.780777777777775,14.029440781440782,2.1075346651319076,16.664916666666667,16.50322222222222,15.715499999999999,12.455027777777776,10.551277777777775,10.429222222222222,BC_HG,53.19458,-132.12775166665,3,52.9281802129648,"Haida Gwaii, British Columbia"
CC_CHP,2019,16.43326666666667,11.6574,14.627866666666666,14.352610144927535,1.3033863184731092,16.235483333333335,15.9396,15.307,13.166066666666666,12.270520000000001,12.04871,BC_CC,51.60867225,-128.11100075,4,51.6781844027778,Central Coast British Columbia
