year,region_name,region_label,region_lat_name,sst_max,sst_min,sst_median,sst_mean,sst_sd,region_temp95,region_temp90,region_temp75,region_temp25,region_temp10,region_temp05,avg_region_lat
2022,BC_IC,"Inner Coast, British Columbia",6,21.2705,11.233533333333334,16.811466666666668,16.09863557483863,2.5599298217168784,19.90232341269841,19.357043277310925,17.857017857142857,13.785250000000001,12.207457142857143,11.672960084033614,50.092424875
2023,BC_IC,"Inner Coast, British Columbia",6,20.149055555555556,11.957466666666669,16.061768907563025,15.975816546705639,2.0774229027022515,19.135891666666666,18.84802857142857,17.54322619047619,14.110632352941177,13.241516666666664,12.798414901960783,50.092424875
2020,BC_IC,"Inner Coast, British Columbia",6,21.164214285714284,14.267357142857142,17.48852619047619,17.444821003125888,1.749085233357171,20.73249201680672,20.15020714285714,18.56872794117647,15.884419444444443,15.362607142857142,15.121885084033615,50.092424875
2024,BC_PP,"Pacific Rim Park, British Columbia",7,16.62690909090909,10.703,13.996258333333333,13.927008924358358,1.426081658124604,15.961227272727273,15.733787581699346,14.992990625000001,13.2301,11.749625,11.052556249999999,49.037568981580684
2021,BC_PP,"Pacific Rim Park, British Columbia",7,17.364875,11.721733333333331,14.51185267857143,14.322910777291051,1.3588556703331593,16.714964154411764,16.21538431372549,15.154657575757575,13.144256250000002,12.512175757575758,12.045897916666668,49.037568981580684
2019,BC_PP,"Pacific Rim Park, British Columbia",7,17.071571428571428,11.351533333333332,15.166,14.831106348211023,1.3627571887538688,16.663522727272728,16.50103214285714,15.904201960784313,13.660829166666666,12.84915,12.554694999999999,49.037568981580684
2022,BC_PP,"Pacific Rim Park, British Columbia",7,17.41390909090909,10.704875,15.004433333333333,14.53609174730587,1.7089711313496145,16.81995,16.553066176470587,16.001573529411765,13.12050625,11.912877777777776,11.622625,49.037568981580684
2023,BC_PP,"Pacific Rim Park, British Columbia",7,17.6934,10.6234375,14.284705555555554,14.190174180266872,1.6408997448985412,16.76469039215686,16.402369999999998,15.312875000000002,12.92708137254902,12.029655000000002,11.378812916666666,49.037568981580684
2020,BC_PP,"Pacific Rim Park, British Columbia",7,15.8479375,11.508933333333331,14.09653125,13.827651725287978,0.8892813890943744,15.04131,14.72911875,14.421261363636363,13.1423375,12.403706666666668,12.203549999999998,49.037568981580684
2024,WA_PS,"Puget Sound & Padilla Bay, Washington",8,17.9185,9.560882352941176,13.066058035714285,13.150524003415047,1.7218017775861125,16.131625,15.403625,14.357140625,11.943539285714285,10.8192875,10.349705714285715,48.58089811082688
2021,WA_PS,"Puget Sound & Padilla Bay, Washington",8,17.25425,9.518714285714283,13.3845,13.359589622957932,1.7098146805295455,16.19825,15.3993,14.635642857142855,12.2465,10.796636363636363,10.40995909090909,48.58089811082688
2019,WA_PS,"Puget Sound & Padilla Bay, Washington",8,16.831375,10.806117647058825,13.297383928571428,13.342930682943296,1.1991715961414477,15.472293749999999,15.012025,14.131065340909092,12.353248376623377,11.859920955882352,11.558844117647059,48.58089811082688
2022,WA_PS,"Puget Sound & Padilla Bay, Washington",8,19.41725,10.23242857142857,14.9595625,14.682821205150525,2.3629539195272216,18.023678977272727,17.678375,16.673147727272728,12.431875,11.405882352941177,10.9555,48.58089811082688
