"","sample_id","raw_f","raw_r","cutadapt_f","cutadapt_r","filtertrim_f","filtertrim_r","dereplicated_f","dereplicated_r","denoised_f","denoised_r","merged","nosingletons","nochimeras","percentraw_retainedby_cutadapt","percent_retained_aftermerge","percent_notsingleton","percent_notchimera","percent_retained_of_raw"
"13","PECOe560_S11_L001_R1_001",119930,119930,119927,119927,109555,109555,109555,109555,109230,108337,101324,100984,99672,99.9974985408155,92.7620617046599,99.6644427776242,98.7007842826586,83.1084799466355
"14","PECOe561_S12_L001_R1_001",20453,20453,20392,20392,18208,18208,18208,18208,18003,17878,16129,16057,14487,99.7017552437295,89.5906237849247,99.5535991071982,90.2223329389052,70.8306849850878
"15","PECOe562_S13_L001_R1_001",173455,173455,173328,173328,163766,163766,163766,163766,163629,162745,157073,155625,152454,99.9267821625205,95.9933752574421,99.0781356439363,97.9624096385542,87.8925369692427
"16","PECOe563_S14_L001_R1_001",132743,132743,132740,132740,122767,122767,122767,122767,122545,121908,118054,117875,114878,99.9977399938226,96.3352237953405,99.8483744726989,97.4574761399788,86.5416632138794
"17","PECOe564_S15_L001_R1_001",165324,165324,165317,165317,154254,154254,154254,154254,154092,153902,150064,149618,149606,99.9957658900099,97.385977208421,99.7027934747841,99.9919795746501,90.492608453703
"18","PECOe565_S16_L001_R1_001",266218,266218,264619,264619,232638,232638,232638,232638,232284,230348,221453,221197,218583,99.3993644306546,95.3371734600747,99.884399850081,98.8182479870884,82.1067696399192
"19","PECOe566_S17_L001_R1_001",614,614,578,578,359,359,359,359,312,279,272,272,259,94.1368078175896,87.1794871794872,100,95.2205882352941,42.1824104234528
"20","PECOe567_S18_L001_R1_001",178363,178363,178362,178362,167350,167350,167350,167350,167066,164752,156602,155929,154865,99.9994393456042,93.7366070894138,99.570248144979,99.3176381558273,86.825743007238
"21","PECOe568_S19_L001_R1_001",155828,155828,155827,155827,143074,143074,143074,143074,142845,140594,134357,134047,133981,99.999358266807,94.0578949210683,99.7692714186831,99.950763538162,85.9800549323613
"22","PECOe569_S20_L001_R1_001",167139,167139,166448,166448,156151,156151,156151,156151,155892,154228,148805,148616,148276,99.5865716559271,95.45390398481,99.8729881388394,99.77122247941,88.7141840025368
"23","PECOe570_S21_L001_R1_001",168214,168214,168208,168208,157156,157156,157156,157156,157009,154419,149882,149619,148502,99.9964331149607,95.4607697647906,99.8245286291883,99.2534370634746,88.2815936842356
"24","PECOe571_S22_L001_R1_001",486,486,484,484,174,174,174,174,134,107,87,87,87,99.5884773662551,64.9253731343284,100,100,17.9012345679012
"25","PECOe572_S23_L001_R1_001",127705,127705,127699,127699,118014,118014,118014,118014,117894,116046,112899,112829,112519,99.9953016718218,95.7631431625019,99.9379976793417,99.7252479415753,88.108531380917
"26","PECOe573_S24_L001_R1_001",195725,195725,194491,194491,177740,177740,177740,177740,177593,174866,170530,170530,169976,99.3695235662281,96.0229288316544,100,99.6751304755761,86.8442968450632
"27","PECOe574_S25_L001_R1_001",16112,16112,16062,16062,13783,13783,13783,13783,13656,13485,13096,13096,12981,99.6896722939424,95.8992384299941,100,99.1218692730605,80.5672790466733
"28","PECOe575_S26_L001_R1_001",440,440,440,440,153,153,153,153,129,115,102,102,102,100,79.0697674418605,100,100,23.1818181818182
"29","PECOe651_S27_L001_R1_001",97,97,97,97,43,43,43,43,29,23,23,23,23,100,79.3103448275862,100,100,23.7113402061856
"30","PECOe652_S28_L001_R1_001",76,76,76,76,38,38,38,38,16,10,9,9,9,100,56.25,100,100,11.8421052631579
"31","PECOe653_S29_L001_R1_001",907,907,883,883,760,760,760,760,742,720,716,716,716,97.3539140022051,96.4959568733154,100,100,78.941565600882
"32","PECOe654_S30_L001_R1_001",137781,137781,136960,136960,127161,127161,127161,127161,126895,125236,117398,117271,116387,99.4041268389691,92.5158595689349,99.8918209850253,99.2461904477663,84.4724599182761
"33","PECOe655_S31_L001_R1_001",75,75,72,72,34,34,34,34,27,21,21,21,21,96,77.7777777777778,100,100,28
"34","PECOe704_S32_L001_R1_001",330086,330086,329809,329809,305844,305844,305844,305844,305500,304769,296734,296180,291141,99.9160824754761,97.1306055646481,99.8133008013912,98.2986697278682,88.2015595935605
"35","PECOe705_S33_L001_R1_001",90695,90695,90693,90693,84822,84822,84822,84822,84537,84136,80535,80188,76879,99.99779480677,95.2659782107243,99.5691314335382,95.8734473986133,84.7665251667677
"36","PECOe706_S34_L001_R1_001",113987,113987,113975,113975,105735,105735,105735,105735,105373,104595,101438,100684,98125,99.9894724837043,96.2656467975667,99.2566888148426,97.4583846490008,86.0843780431102
"37","PECOe707_S35_L001_R1_001",2564,2564,2564,2564,2311,2311,2311,2311,2288,2277,2274,2274,2274,100,99.3881118881119,100,100,88.6895475819033
"38","PECOe708_S36_L001_R1_001",202563,202563,202237,202237,183154,183154,183154,183154,182948,181478,174008,173078,148852,99.8390624151499,95.1133655464941,99.4655418141695,86.0028426489791,73.4842987120057
"39","PECOe709_S37_L001_R1_001",80,80,80,80,35,35,35,35,17,12,11,11,11,100,64.7058823529412,100,100,13.75
"40","PECOe710_S38_L001_R1_001",957,957,781,781,607,607,607,607,567,549,544,544,544,81.6091954022989,95.9435626102293,100,100,56.8443051201672
"41","PECOe711_S39_L001_R1_001",151219,151219,150558,150558,141791,141791,141791,141791,141557,141128,136416,135790,128714,99.5628856162255,96.3682474197673,99.5411095472672,94.7890124456882,85.1176108822304
"42","PECOe712_S40_L001_R1_001",318556,318556,318552,318552,295067,295067,295067,295067,294479,292235,276424,272897,265629,99.9987443338063,93.8688327520808,98.7240615865482,97.3367241120276,83.3853388415224
"43","PECOe713_S41_L001_R1_001",38907,38907,38884,38884,35864,35864,35864,35864,35698,35368,34045,34037,33080,99.9408846737091,95.36948848675,99.9765016889411,97.1883538502218,85.0232605957797
"44","PECOe714_S42_L001_R1_001",321652,321652,321650,321650,299331,299331,299331,299331,298843,296296,285339,283815,280727,99.9993782099909,95.4812393129503,99.4658984576241,98.9119673026443,87.2766219392387
"45","PECOe715_S43_L001_R1_001",62344,62344,62344,62344,59123,59123,59123,59123,59096,59073,57740,57740,57740,100,97.7054284553946,100,100,92.6151674579751
"46","PECOe716_S44_L001_R1_001",134,134,134,134,94,94,94,94,72,73,70,70,70,100,97.2222222222222,100,100,52.2388059701493
"47","PECOe717_S45_L001_R1_001",67,67,66,66,45,45,45,45,37,32,23,23,23,98.5074626865672,62.1621621621622,100,100,34.3283582089552
"48","PECOe718_S46_L001_R1_001",162200,162200,162011,162011,147740,147740,147740,147740,147492,146161,141637,140288,136135,99.883477188656,96.030293168443,99.0475652548416,97.0396612682482,83.9303329223181
"49","PECOe719_S47_L001_R1_001",197,197,197,197,143,143,143,143,132,128,128,128,128,100,96.969696969697,100,100,64.9746192893401
"50","PECOe720_S48_L001_R1_001",1638,1638,1637,1637,1308,1308,1308,1308,1260,1243,1240,1240,1240,99.93894993895,98.4126984126984,100,100,75.7020757020757
"51","PECOe721_S49_L001_R1_001",90694,90694,90680,90680,82735,82735,82735,82735,82445,81929,79145,78973,78334,99.984563477187,95.9973315543696,99.7826773643313,99.1908626999101,86.3717555736874
"52","PECOe722_S50_L001_R1_001",266224,266224,266218,266218,243983,243983,243983,243983,243340,241965,233822,232487,226828,99.9977462587896,96.0886003123202,99.4290528692766,97.5658854043452,85.2019352124527
"53","PECOe723_S51_L001_R1_001",166,166,166,166,86,86,86,86,61,49,49,49,49,100,80.327868852459,100,100,29.5180722891566
"54","PECOe724_S52_L001_R1_001",112950,112950,112594,112594,104890,104890,104890,104890,104659,103368,100037,99758,99245,99.684816290394,95.5837529500569,99.721103191819,99.4857555283787,87.8663125276671
"55","PECOe725_S53_L001_R1_001",128,128,128,128,68,68,68,68,55,31,31,31,31,100,56.3636363636364,100,100,24.21875
"56","PECOe726_S54_L001_R1_001",124006,124006,123505,123505,112772,112772,112772,112772,112470,111584,108122,107658,106491,99.5959872909375,96.1340801991642,99.5708551451139,98.9160118151925,85.8756834346725
"57","PECOe727_S55_L001_R1_001",104011,104011,103942,103942,95238,95238,95238,95238,95024,93966,88831,88050,86786,99.9336608627934,93.4826991075939,99.1208024225777,98.5644520159001,83.4392516176174
"58","PECOe728_S56_L001_R1_001",1086,1086,1086,1086,291,291,291,291,253,191,178,178,178,100,70.3557312252965,100,100,16.390423572744
"59","PECOe729_S57_L001_R1_001",84207,84207,84206,84206,74357,74357,74357,74357,74225,73538,70278,70183,69837,99.9988124502714,94.6823846412934,99.8648225618259,99.5070031204138,82.934910399373
"60","PECOe730_S58_L001_R1_001",432,432,257,257,111,111,111,111,75,51,48,48,48,59.4907407407407,64,100,100,11.1111111111111
"61","PECOe731_S59_L001_R1_001",47613,47613,47241,47241,44040,44040,44040,44040,44006,43861,38983,38983,38983,99.2187007749984,88.5856474117166,100,100,81.874698086657
"62","PECOe732_S60_L001_R1_001",142669,142669,142622,142622,132146,132146,132146,132146,131281,129475,121145,118375,106634,99.9670566135601,92.2791569229363,97.7134838416773,90.0815205913411,74.7422355241853
"63","PECOe733_S61_L001_R1_001",128273,128273,128260,128260,120211,120211,120211,120211,119561,118387,112571,109457,105090,99.9898653652756,94.1536119637674,97.2337458137531,96.010305416739,81.92682793729
"64","PECOe734_S62_L001_R1_001",69422,69422,69389,69389,63265,63265,63265,63265,62774,61993,59091,58286,53451,99.9524646365705,94.1329212731386,98.6376944035471,91.7046975259925,76.9943245656996
"65","PECOe735_S63_L001_R1_001",88085,88085,88065,88065,81657,81657,81657,81657,81044,79972,75143,73792,67793,99.9772946585684,92.7187700508366,98.2020946728238,91.8703924544666,76.9631605835273
"66","PECOe736_S64_L001_R1_001",1216,1216,971,971,682,682,682,682,648,604,604,604,604,79.8519736842105,93.2098765432099,100,100,49.671052631579
"67","PECOe737_S65_L001_R1_001",82787,82787,82783,82783,76807,76807,76807,76807,76284,75699,71820,70083,63384,99.9951683235291,94.1481831052383,97.5814536340852,90.44133384701,76.5627453585708
"68","PECOe738_S66_L001_R1_001",126334,126334,126325,126325,116409,116409,116409,116409,115907,114491,108837,107098,102006,99.9928760270394,93.9002821227363,98.4021977820043,95.2454761059964,80.743109535042
"69","PECOe739_S67_L001_R1_001",110895,110895,110824,110824,104035,104035,104035,104035,103085,101944,95696,93398,86388,99.9359754722936,92.8321288257263,97.5986457114195,92.4944859632969,77.9007168943595
"70","PECOe740_S68_L001_R1_001",121080,121080,121066,121066,112939,112939,112939,112939,112144,110790,103069,100061,89504,99.9884373967625,91.9077257811385,97.0815667174417,89.4494358441351,73.9213742979848
"71","PECOe741_S69_L001_R1_001",473,473,160,160,50,50,50,50,25,27,25,25,25,33.8266384778013,100,100,100,5.28541226215645
"72","PECOe742_S70_L001_R1_001",192741,192741,192733,192733,176165,176165,176165,176165,175771,173412,165761,164885,151556,99.9958493522395,94.305090145701,99.471528284699,91.9161840070352,78.6319464981504
"73","PECOe743_S71_L001_R1_001",159191,159191,159186,159186,147241,147241,147241,147241,147066,145824,140898,139951,133346,99.99685911892,95.8059646689242,99.3278825817258,95.280491029003,83.7647856976839
"74","PECOe744_S72_L001_R1_001",140797,140797,140791,140791,129235,129235,129235,129235,128792,127262,121450,120405,110054,99.9957385455656,94.2993353624449,99.1395636064224,91.4031809310245,78.165017720548
"75","PECOe745_S73_L001_R1_001",547,547,547,547,407,407,407,407,385,376,341,341,341,100,88.5714285714286,100,100,62.3400365630713
"76","PECOe746_S74_L001_R1_001",154,154,151,151,88,88,88,88,66,68,62,62,62,98.0519480519481,93.9393939393939,100,100,40.2597402597403
"77","PECOe747_S75_L001_R1_001",361580,361580,361565,361565,343746,343746,343746,343746,343586,343409,335268,335259,335259,99.9958515404613,97.5790631748674,99.9973155803715,100,92.7205597654738
"78","PECOe748_S76_L001_R1_001",78,78,78,78,49,49,49,49,37,30,20,20,20,100,54.0540540540541,100,100,25.6410256410256
"79","PECOe749_S77_L001_R1_001",118,118,117,117,59,59,59,59,48,37,33,33,33,99.1525423728814,68.75,100,100,27.9661016949153
"80","PECOe750_S78_L001_R1_001",246755,246755,246729,246729,231545,231545,231545,231545,231207,230509,223954,223740,222134,99.9894632327612,96.8629842522069,99.9044446627432,99.2822025565388,90.0220866851735
"81","PECOe751_S79_L001_R1_001",410,410,112,112,61,61,61,61,39,37,33,33,33,27.3170731707317,84.6153846153846,100,100,8.04878048780488
"82","PECOe752_S80_L001_R1_001",21593,21593,21157,21157,18072,18072,18072,18072,18002,17922,17436,17424,17406,97.9808271199,96.8559048994556,99.9311768754302,99.896694214876,80.6094567683972
"83","PECOe753_S81_L001_R1_001",374509,374509,374494,374494,351273,351273,351273,351273,350782,348161,338058,337429,335271,99.9959947558003,96.3726759069736,99.8139372533707,99.3604580519161,89.5228152060431
"84","PECOe754_S82_L001_R1_001",270420,270420,270371,270371,252005,252005,252005,252005,251524,249260,238719,238126,230593,99.9818800384587,94.9090345255323,99.7515907824681,96.8365487179056,85.2721692182531
"85","PECOe755_S83_L001_R1_001",280958,280958,280533,280533,263889,263889,263889,263889,263138,260556,248057,245831,224332,99.8487318389225,94.268786720276,99.1026256062115,91.2545610602406,79.8453861431246
"86","PECOe756_S84_L001_R1_001",962,962,790,790,378,378,378,378,287,271,238,238,238,82.1205821205821,82.9268292682927,100,100,24.7401247401247
"87","PECOe757_S85_L001_R1_001",453596,453596,453592,453592,431622,431622,431622,431622,431325,424968,409332,407725,404823,99.9991181580084,94.9010606850982,99.6074091446552,99.2882457538782,89.2474801365091
"88","PECOe758_S86_L001_R1_001",327404,327404,327396,327396,307617,307617,307617,307617,307220,304521,289992,289962,289547,99.9975565356563,94.3922921684786,99.9896548870314,99.8568777977804,88.4372212923483
"89","PECOe759_S87_L001_R1_001",383,383,373,373,181,181,181,181,145,103,86,86,86,97.3890339425587,59.3103448275862,100,100,22.4543080939948
"90","PECOe760_S88_L001_R1_001",111428,111428,110866,110866,102470,102470,102470,102470,102247,100041,97068,96708,96374,99.4956384391715,94.9348147133901,99.6291259735443,99.6546304338834,86.4899307175934
"91","PECOe761_S89_L001_R1_001",271,271,52,52,25,25,25,25,13,4,4,4,4,19.1881918819188,30.7692307692308,100,100,1.4760147601476
"92","PECOe762_S90_L001_R1_001",115,115,106,106,66,66,66,66,3,3,3,3,3,92.1739130434783,100,100,100,2.60869565217391
"93","PECOe763_S91_L001_R1_001",105,105,96,96,89,89,89,89,84,62,60,60,60,91.4285714285714,71.4285714285714,100,100,57.1428571428571
"94","PECOe764_S92_L001_R1_001",25,25,18,18,8,8,8,8,2,1,0,0,0,72,0,NA,NA,0
"95","PECOe765_S93_L001_R1_001",52,52,15,15,8,8,8,8,5,2,0,0,0,28.8461538461538,0,NA,NA,0
"96","PECOe766_S94_L001_R1_001",65,65,45,45,22,22,22,22,11,12,10,10,10,69.2307692307692,90.9090909090909,100,100,15.3846153846154
"97","PECOe767_S95_L001_R1_001",191,191,36,36,12,12,12,12,1,1,0,0,0,18.848167539267,0,NA,NA,0
"98","PECOe768_S97_L001_R1_001",4332,4332,4311,4311,3832,3832,3832,3832,3770,3697,3693,3690,3690,99.5152354570637,97.9575596816976,99.9187652315191,100,85.180055401662
"99","PECOe769_S98_L001_R1_001",323,323,323,323,171,171,171,171,117,120,91,91,91,100,77.7777777777778,100,100,28.1733746130031
"100","PECOe770_S99_L001_R1_001",150,150,150,150,102,102,102,102,82,80,73,73,71,100,89.0243902439024,100,97.2602739726027,47.3333333333333
"101","PECOe781_S100_L001_R1_001",93777,93777,93777,93777,88233,88233,88233,88233,88034,87397,83469,82777,81056,100,94.814503487289,99.1709496938983,97.9209200623362,86.4348400993847
"102","PECOe782_S101_L001_R1_001",73,73,61,61,29,29,29,29,12,8,8,8,8,83.5616438356164,66.6666666666667,100,100,10.958904109589
"103","PECOe783_S102_L001_R1_001",104868,104868,104868,104868,97443,97443,97443,97443,97104,95716,91980,90891,89323,100,94.7231833910035,98.8160469667319,98.2748566964826,85.1766029675401
"104","PECOe784_S103_L001_R1_001",45193,45193,45193,45193,42028,42028,42028,42028,41859,41675,40603,40383,40344,100,96.9994505363243,99.4581681156565,99.9034247084169,89.2704622397274
"105","PECOe785_S104_L001_R1_001",57701,57701,57374,57374,51996,51996,51996,51996,51725,50878,48606,48186,45743,99.433285385002,93.9700338327694,99.1359091470189,94.9300626738057,79.2759224276876
"106","PECOe786_S105_L001_R1_001",98225,98225,98222,98222,89848,89848,89848,89848,89561,89083,84157,83819,78690,99.9969457877322,93.9661236475698,99.5983697137493,93.8808623343156,80.1119877831509
"107","PECOe787_S106_L001_R1_001",91,91,89,89,61,61,61,61,54,44,43,43,38,97.8021978021978,79.6296296296296,100,88.3720930232558,41.7582417582418
"108","PECOe788_S107_L001_R1_001",100265,100265,100064,100064,93008,93008,93008,93008,92584,91708,86894,86131,79482,99.7995312422081,93.8542296725136,99.1219186595162,92.2803636321417,79.2719293871241
"109","PECOe789_S108_L001_R1_001",80479,80479,80430,80430,73243,73243,73243,73243,73099,72595,69653,69316,67125,99.9391145516222,95.2858452236009,99.5161730291588,96.83911362456,83.4068514767828
"110","PECOe790_S109_L001_R1_001",75052,75052,75049,75049,69450,69450,69450,69450,69191,68778,65687,65321,62244,99.9960027714118,94.9357575407206,99.4428121241646,95.2894168797171,82.934498747535
"111","PECOe791_S110_L001_R1_001",86116,86116,86116,86116,80943,80943,80943,80943,80779,79949,77243,76445,75876,100,95.622624692061,98.9668966767215,99.255674013997,88.1090621951786
"112","PECOe792_S111_L001_R1_001",56,56,38,38,19,19,19,19,9,5,5,5,5,67.8571428571429,55.5555555555556,100,100,8.92857142857143
"113","PECOe793_S112_L001_R1_001",54014,54014,54013,54013,50131,50131,50131,50131,49992,49445,47779,47669,46774,99.9981486281334,95.5732917266763,99.7697733313799,98.1224695294636,86.5960676861554
"114","PECOe794_S113_L001_R1_001",114876,114876,114874,114874,105864,105864,105864,105864,105622,104017,98704,97905,96040,99.9982589923047,93.4502281721611,99.1905089965959,98.095092181196,83.6031895260977
"115","PECOe795_S114_L001_R1_001",128446,128446,128441,128441,119971,119971,119971,119971,119737,118531,113670,113196,110547,99.9961073135793,94.9330616267319,99.5830034309844,97.6598113007527,86.0649611509895
"116","PECOe796_S115_L001_R1_001",82,82,52,52,26,26,26,26,15,7,7,7,7,63.4146341463415,46.6666666666667,100,100,8.53658536585366
"117","PECOe797_S116_L001_R1_001",72383,72383,72225,72225,66749,66749,66749,66749,66458,65839,62809,62159,61546,99.7817167014354,94.5093141532998,98.965116464201,99.013819398639,85.0282524902256
"118","PECOe798_S117_L001_R1_001",73637,73637,73637,73637,68183,68183,68183,68183,67306,67112,63047,62167,59656,100,93.672183757763,98.604215902422,95.9608795663294,81.0136208699431
"119","PECOe799_S118_L001_R1_001",52369,52369,52366,52366,48633,48633,48633,48633,48336,47740,45523,45381,41682,99.994271420115,94.1803210857332,99.688069766931,91.8490117009321,79.592888922836
"120","PECOe800_S119_L001_R1_001",88752,88752,88752,88752,82367,82367,82367,82367,82072,80955,76056,75082,67752,100,92.6698508626572,98.7193646786578,90.2373405077116,76.3385613845322
"121","PECOe806_S120_L001_R1_001",4712,4712,4707,4707,4227,4227,4227,4227,4209,4184,4183,4183,4183,99.8938879456706,99.3822760750772,100,100,88.7733446519525
"122","PECOe807_S121_L001_R1_001",164837,164837,164836,164836,154499,154499,154499,154499,154199,152482,142220,140854,134176,99.9993933400875,92.231467130137,99.0395162424413,95.258920584435,81.3992004222353
"123","PECOe808_S122_L001_R1_001",167648,167648,166990,166990,154593,154593,154593,154593,154448,153633,146909,146875,145561,99.607510975377,95.1187454677302,99.976856421322,99.1053617021277,86.8253722084367
"124","PECOe809_S123_L001_R1_001",146154,146154,146154,146154,137871,137871,137871,137871,137703,136514,129610,129130,127129,100,94.1228586160069,99.6296582053854,98.4503988228917,86.9829084390438
"125","PECOe810_S124_L001_R1_001",141958,141958,141956,141956,133220,133220,133220,133220,133087,131889,124372,123648,122974,99.9985911325885,93.451651926935,99.4178754060399,99.4549042443064,86.6270305301568
"126","PECOe811_S125_L001_R1_001",117,117,105,105,35,35,35,35,19,1,0,0,0,89.7435897435898,0,NA,NA,0
"127","PECOe812_S126_L001_R1_001",118685,118685,118681,118681,109937,109937,109937,109937,109782,109305,105180,104952,103130,99.9966297341703,95.8080559654588,99.7832287507131,98.263968290266,86.8938787546868
"128","PECOe813_S127_L001_R1_001",62452,62452,62448,62448,58710,58710,58710,58710,58627,58568,52107,52100,52100,99.9935950810222,88.8788442185341,99.9865661043622,100,83.4240696855185
"129","PECOe814_S128_L001_R1_001",148139,148139,148134,148134,138393,138393,138393,138393,138221,137046,124834,124223,124148,99.9966247915809,90.3147857416746,99.5105500104138,99.9396247071798,83.805074963379
"130","PECOe815_S129_L001_R1_001",108313,108313,108297,108297,100301,100301,100301,100301,100022,99190,96389,96104,94662,99.9852279966394,96.3677990842015,99.7043231074085,98.4995421626571,87.3967113827518
"131","PECOe816_S130_L001_R1_001",3017,3017,3005,3005,2597,2597,2597,2597,2579,2575,2575,2575,2575,99.6022538945973,99.8449011244668,100,100,85.3496851176666
"132","PECOe817_S131_L001_R1_001",61550,61550,61549,61549,57285,57285,57285,57285,57181,56739,54782,54750,54641,99.9983753046304,95.8045504625662,99.9415866525501,99.8009132420091,88.7749796913079
"133","PECOe818_S132_L001_R1_001",110535,110535,110515,110515,101163,101163,101163,101163,100958,99529,95728,95725,94562,99.9819061835618,94.8196279641039,99.9968661206752,98.7850613737268,85.5493735016058
"134","PECOe819_S133_L001_R1_001",91,91,91,91,30,30,30,30,4,1,0,0,0,100,0,NA,NA,0
"135","PECOe820_S134_L001_R1_001",107001,107001,106997,106997,101364,101364,101364,101364,101248,100506,93162,93047,91529,99.9962617171802,92.0136694058154,99.8765591120843,98.3685664234204,85.5403220530649
"136","PECOe821_S135_L001_R1_001",40,40,40,40,21,21,21,21,3,3,0,0,0,100,0,NA,NA,0
"137","PECOe822_S136_L001_R1_001",105759,105759,105758,105758,98806,98806,98806,98806,98620,97525,92610,91227,90618,99.9990544539945,93.9059014398702,98.5066407515387,99.3324344766352,85.6834879301052
"138","PECOe823_S137_L001_R1_001",67,67,67,67,29,29,29,29,4,1,0,0,0,100,0,NA,NA,0
"139","PECOe824_S138_L001_R1_001",119018,119018,119016,119016,111244,111244,111244,111244,111060,109950,102128,101603,99545,99.998319581912,91.9575004502071,99.485939213536,97.9744692577975,83.6386092859904
"140","PECOe825_S139_L001_R1_001",42060,42060,42060,42060,40456,40456,40456,40456,40428,40357,37948,37948,37948,100,93.8656376768576,100,100,90.2234902520209
"141","PECOe826_S140_L001_R1_001",56,56,51,51,32,32,32,32,6,1,0,0,0,91.0714285714286,0,NA,NA,0
"142","PECOe827_S141_L001_R1_001",117815,117815,117814,117814,112899,112899,112899,112899,112742,111502,106432,106188,106013,99.9991512116454,94.403150556137,99.7707456404089,99.8351979508042,89.9825998387302
"143","PECOe828_S142_L001_R1_001",92143,92143,92075,92075,74455,74455,74455,74455,74249,73135,66598,65886,63898,99.9262016648036,89.6954841142642,98.9308988257906,96.9826670309322,69.3465591526215
"144","PECOe829_S143_L001_R1_001",105,105,105,105,91,91,91,91,81,80,80,80,80,100,98.7654320987654,100,100,76.1904761904762
"145","PECOe830_S144_L001_R1_001",145,145,145,145,115,115,115,115,105,99,99,99,99,100,94.2857142857143,100,100,68.2758620689655
"146","PECOe831_S145_L001_R1_001",72579,72579,70064,70064,64913,64913,64913,64913,64761,64149,61582,61500,59373,96.53481034459,95.0911814209169,99.866844207723,96.5414634146341,81.8046542388294
"147","PECOe832_S146_L001_R1_001",104711,104711,104065,104065,96063,96063,96063,96063,95820,95110,91251,91052,89049,99.3830638614854,95.2316844082655,99.7819201981348,97.800158151386,85.0426411742797
"148","PECOe833_S147_L001_R1_001",93247,93247,93246,93246,86703,86703,86703,86703,86394,85155,80094,79554,74165,99.9989275794396,92.7078269324259,99.3257921941719,93.2259848656259,79.5360708655506
"149","PECOe834_S148_L001_R1_001",92,92,91,91,33,33,33,33,8,1,0,0,0,98.9130434782609,0,NA,NA,0
"150","PECOe835_S149_L001_R1_001",117019,117019,117018,117018,109041,109041,109041,109041,108744,107691,102946,102260,95090,99.9991454379203,94.6682115794895,99.3336312241369,92.9884607862312,81.2603081550859
"151","PECOe836_S150_L001_R1_001",69106,69106,69103,69103,64538,64538,64538,64538,64456,64354,62528,62490,2573,99.995658842937,97.0088122129825,99.9392272262027,4.11745879340695,3.72326570775331
"152","PECOe837_S151_L001_R1_001",71762,71762,71762,71762,67792,67792,67792,67792,67674,67099,65353,65274,64902,100,96.5703224281112,99.8791180205958,99.4300946778197,90.4406231710376
"153","PECOe838_S152_L001_R1_001",67094,67094,67085,67085,58482,58482,58482,58482,58385,58178,56693,56693,56679,99.9865859838436,97.1019953755245,100,99.9753055932831,84.4770024145229
"154","PECOe839_S153_L001_R1_001",86082,86082,86067,86067,78751,78751,78751,78751,78658,77047,74887,74542,73205,99.982574754304,95.2058277606855,99.5393058875372,98.2063802956722,85.0410074115378
"155","PECOe840_S154_L001_R1_001",49,49,49,49,11,11,11,11,4,4,0,0,0,100,0,NA,NA,0
"156","PECOe841_S155_L001_R1_001",49,49,49,49,29,29,29,29,21,8,8,8,8,100,38.0952380952381,100,100,16.3265306122449
