motu_lulu,motu_swarm,asv,curated,lulu_rank
motu1,motu1,ASV917,parent,1
motu1,motu1,ASV936,parent,1
motu1,motu1,ASV942,parent,1
motu1,motu1,ASV945,parent,1
motu1,motu1,ASV958,parent,1
motu1,motu1,ASV967,parent,1
motu1,motu1,ASV976,parent,1
motu1,motu1,ASV990,parent,1
motu1,motu1,ASV993,parent,1
motu1,motu1,ASV1005,parent,1
motu1,motu1,ASV1020,parent,1
motu1,motu1,ASV1028,parent,1
motu1,motu1,ASV1030,parent,1
motu1,motu1,ASV1049,parent,1
motu1,motu1,ASV1059,parent,1
motu1,motu1,ASV1064,parent,1
motu1,motu1,ASV1067,parent,1
motu1,motu1,ASV1071,parent,1
motu1,motu1,ASV1074,parent,1
motu1,motu1,ASV1079,parent,1
motu1,motu1,ASV1102,parent,1
motu1,motu1,ASV1112,parent,1
motu1,motu1,ASV1158,parent,1
motu1,motu1,ASV1174,parent,1
motu1,motu1,ASV1192,parent,1
motu1,motu1,ASV1219,parent,1
motu1,motu1,ASV1222,parent,1
motu1,motu1,ASV1239,parent,1
motu1,motu1,ASV1243,parent,1
motu1,motu1,ASV1266,parent,1
motu1,motu1,ASV1283,parent,1
motu1,motu1,ASV1327,parent,1
motu1,motu1,ASV1351,parent,1
motu1,motu1,ASV1379,parent,1
motu1,motu1,ASV1383,parent,1
motu1,motu1,ASV1398,parent,1
motu1,motu1,ASV1400,parent,1
motu1,motu1,ASV1420,parent,1
motu1,motu1,ASV1421,parent,1
motu1,motu1,ASV1433,parent,1
motu1,motu1,ASV1441,parent,1
motu1,motu1,ASV1450,parent,1
motu1,motu1,ASV1453,parent,1
motu1,motu1,ASV1456,parent,1
motu1,motu1,ASV1474,parent,1
motu1,motu1,ASV1484,parent,1
motu1,motu1,ASV1486,parent,1
motu1,motu1,ASV1505,parent,1
motu1,motu1,ASV1512,parent,1
motu1,motu1,ASV1517,parent,1
motu1,motu1,ASV1523,parent,1
motu1,motu1,ASV1576,parent,1
motu1,motu1,ASV1578,parent,1
motu1,motu1,ASV1600,parent,1
motu1,motu1,ASV1612,parent,1
motu1,motu1,ASV1627,parent,1
motu1,motu1,ASV1635,parent,1
motu1,motu1,ASV1641,parent,1
motu1,motu1,ASV1674,parent,1
motu1,motu1,ASV1720,parent,1
motu1,motu1,ASV1726,parent,1
motu1,motu1,ASV1748,parent,1
motu1,motu1,ASV1775,parent,1
motu1,motu1,ASV1776,parent,1
motu1,motu1,ASV1790,parent,1
motu1,motu1,ASV1793,parent,1
motu1,motu1,ASV1797,parent,1
motu1,motu1,ASV1799,parent,1
motu1,motu1,ASV1824,parent,1
motu1,motu1,ASV1828,parent,1
motu1,motu1,ASV1865,parent,1
motu1,motu1,ASV1928,parent,1
motu1,motu1,ASV1934,parent,1
motu1,motu1,ASV1962,parent,1
motu1,motu1,ASV1993,parent,1
motu1,motu1,ASV1996,parent,1
motu1,motu1,ASV2020,parent,1
motu1,motu1,ASV2059,parent,1
motu1,motu1,ASV2082,parent,1
motu1,motu1,ASV2098,parent,1
motu1,motu1,ASV2099,parent,1
motu1,motu1,ASV2121,parent,1
motu1,motu1,ASV2127,parent,1
motu1,motu1,ASV2165,parent,1
motu1,motu1,ASV2172,parent,1
motu1,motu1,ASV2215,parent,1
motu1,motu1,ASV2260,parent,1
motu1,motu1,ASV2269,parent,1
motu1,motu1,ASV2280,parent,1
motu1,motu1,ASV2295,parent,1
motu1,motu1,ASV2299,parent,1
motu1,motu1,ASV2310,parent,1
motu1,motu1,ASV2349,parent,1
motu1,motu1,ASV2351,parent,1
motu1,motu1,ASV2376,parent,1
motu1,motu1,ASV2386,parent,1
motu1,motu1,ASV2402,parent,1
motu1,motu1,ASV2412,parent,1
motu1,motu1,ASV2426,parent,1
motu1,motu1,ASV2442,parent,1
motu1,motu1,ASV2504,parent,1
motu1,motu1,ASV2506,parent,1
motu1,motu1,ASV2530,parent,1
motu1,motu1,ASV2575,parent,1
motu1,motu1,ASV2622,parent,1
motu1,motu1,ASV2729,parent,1
motu1,motu1,ASV2753,parent,1
motu1,motu1,ASV2768,parent,1
motu1,motu1,ASV2775,parent,1
motu1,motu1,ASV2804,parent,1
motu1,motu1,ASV2809,parent,1
motu1,motu1,ASV2826,parent,1
motu1,motu1,ASV2917,parent,1
motu1,motu1,ASV3043,parent,1
motu1,motu1,ASV3082,parent,1
motu1,motu1,ASV3106,parent,1
motu1,motu1,ASV3139,parent,1
motu1,motu1,ASV3174,parent,1
motu1,motu1,ASV3242,parent,1
motu1,motu1,ASV3250,parent,1
motu1,motu1,ASV3316,parent,1
motu1,motu1,ASV3354,parent,1
motu1,motu1,ASV3384,parent,1
motu1,motu1,ASV3403,parent,1
motu1,motu1,ASV3410,parent,1
motu1,motu1,ASV3489,parent,1
motu1,motu1,ASV457,parent,1
motu1,motu1,ASV607,parent,1
motu1,motu1,ASV623,parent,1
motu1,motu1,ASV684,parent,1
motu1,motu1,ASV792,parent,1
motu1,motu1,ASV1009,parent,1
motu1,motu1,ASV1016,parent,1
motu1,motu1,ASV1502,parent,1
motu1,motu1,ASV1569,parent,1
motu1,motu1,ASV1699,parent,1
motu1,motu1,ASV1739,parent,1
motu1,motu1,ASV1844,parent,1
motu1,motu1,ASV1974,parent,1
motu1,motu1,ASV2058,parent,1
motu1,motu1,ASV2063,parent,1
motu1,motu1,ASV2201,parent,1
motu1,motu1,ASV2278,parent,1
motu1,motu1,ASV2333,parent,1
motu1,motu1,ASV2365,parent,1
motu1,motu1,ASV2433,parent,1
motu1,motu1,ASV2465,parent,1
motu1,motu1,ASV2491,parent,1
motu1,motu1,ASV2590,parent,1
motu1,motu1,ASV2629,parent,1
motu1,motu1,ASV2654,parent,1
motu1,motu1,ASV2668,parent,1
motu1,motu1,ASV2670,parent,1
motu1,motu1,ASV2721,parent,1
motu1,motu1,ASV2801,parent,1
motu1,motu1,ASV2845,parent,1
motu1,motu1,ASV2922,parent,1
motu1,motu1,ASV2933,parent,1
motu1,motu1,ASV2998,parent,1
motu1,motu1,ASV3096,parent,1
motu1,motu1,ASV3098,parent,1
motu1,motu1,ASV3156,parent,1
motu1,motu1,ASV3167,parent,1
motu1,motu1,ASV3341,parent,1
motu1,motu1,ASV3417,parent,1
motu1,motu1,ASV2934,parent,1
motu1,motu1,ASV1,parent,1
motu2,motu2,ASV2,parent,2
motu2,motu2,ASV47,parent,2
motu2,motu2,ASV89,parent,2
motu2,motu2,ASV181,parent,2
motu2,motu2,ASV213,parent,2
motu2,motu2,ASV252,parent,2
motu2,motu2,ASV268,parent,2
motu2,motu2,ASV283,parent,2
motu2,motu2,ASV291,parent,2
motu2,motu2,ASV305,parent,2
motu2,motu2,ASV341,parent,2
motu2,motu2,ASV350,parent,2
motu2,motu2,ASV357,parent,2
motu2,motu2,ASV394,parent,2
motu2,motu2,ASV510,parent,2
motu2,motu2,ASV530,parent,2
motu2,motu2,ASV532,parent,2
motu2,motu2,ASV533,parent,2
motu2,motu2,ASV562,parent,2
motu2,motu2,ASV604,parent,2
motu2,motu2,ASV621,parent,2
motu2,motu2,ASV624,parent,2
motu2,motu2,ASV625,parent,2
motu2,motu2,ASV633,parent,2
motu2,motu2,ASV651,parent,2
motu2,motu2,ASV662,parent,2
motu2,motu2,ASV703,parent,2
motu2,motu2,ASV717,parent,2
motu2,motu2,ASV724,parent,2
motu2,motu2,ASV732,parent,2
motu2,motu2,ASV742,parent,2
motu2,motu2,ASV760,parent,2
motu2,motu2,ASV787,parent,2
motu2,motu2,ASV804,parent,2
motu2,motu2,ASV831,parent,2
motu2,motu2,ASV842,parent,2
motu2,motu2,ASV851,parent,2
motu2,motu2,ASV891,parent,2
motu2,motu2,ASV906,parent,2
motu2,motu2,ASV928,parent,2
motu2,motu2,ASV1054,parent,2
motu2,motu2,ASV1089,parent,2
motu2,motu2,ASV1109,parent,2
motu2,motu2,ASV1127,parent,2
motu2,motu2,ASV1132,parent,2
motu2,motu2,ASV1175,parent,2
motu2,motu2,ASV1199,parent,2
motu2,motu2,ASV1202,parent,2
motu2,motu2,ASV1211,parent,2
motu2,motu2,ASV1213,parent,2
motu2,motu2,ASV1231,parent,2
motu2,motu2,ASV1309,parent,2
motu2,motu2,ASV1322,parent,2
motu2,motu2,ASV1391,parent,2
motu2,motu2,ASV1411,parent,2
motu2,motu2,ASV1451,parent,2
motu2,motu2,ASV1479,parent,2
motu2,motu2,ASV1529,parent,2
motu2,motu2,ASV1619,parent,2
motu2,motu2,ASV1664,parent,2
motu2,motu2,ASV1719,parent,2
motu2,motu2,ASV1728,parent,2
motu2,motu2,ASV1882,parent,2
motu2,motu2,ASV1921,parent,2
motu2,motu2,ASV1933,parent,2
motu2,motu2,ASV1956,parent,2
motu2,motu2,ASV1957,parent,2
motu2,motu2,ASV1976,parent,2
motu2,motu2,ASV2040,parent,2
motu2,motu2,ASV2060,parent,2
motu2,motu2,ASV2107,parent,2
motu2,motu2,ASV2149,parent,2
motu2,motu2,ASV2150,parent,2
motu2,motu2,ASV2162,parent,2
motu2,motu2,ASV2184,parent,2
motu2,motu2,ASV2189,parent,2
motu2,motu2,ASV2223,parent,2
motu2,motu2,ASV2289,parent,2
motu2,motu2,ASV2347,parent,2
motu2,motu2,ASV2415,parent,2
motu2,motu2,ASV2438,parent,2
motu2,motu2,ASV2570,parent,2
motu2,motu2,ASV2679,parent,2
motu2,motu2,ASV2701,parent,2
motu2,motu2,ASV2705,parent,2
motu2,motu2,ASV2707,parent,2
motu2,motu2,ASV2741,parent,2
motu2,motu2,ASV2769,parent,2
motu2,motu2,ASV2816,parent,2
motu2,motu2,ASV3039,parent,2
motu2,motu2,ASV3049,parent,2
motu2,motu2,ASV3054,parent,2
motu2,motu2,ASV3057,parent,2
motu2,motu2,ASV3064,parent,2
motu2,motu2,ASV3065,parent,2
motu2,motu2,ASV3066,parent,2
motu2,motu2,ASV3084,parent,2
motu2,motu2,ASV3175,parent,2
motu2,motu2,ASV3191,parent,2
motu2,motu2,ASV3226,parent,2
motu2,motu2,ASV3281,parent,2
motu2,motu2,ASV3323,parent,2
motu2,motu2,ASV3362,parent,2
motu2,motu2,ASV3369,parent,2
motu2,motu2,ASV3405,parent,2
motu2,motu2,ASV983,parent,2
motu2,motu2,ASV1358,parent,2
motu2,motu2,ASV1537,parent,2
motu2,motu2,ASV1730,parent,2
motu2,motu2,ASV1821,parent,2
motu2,motu2,ASV1902,parent,2
motu2,motu2,ASV2096,parent,2
motu2,motu2,ASV2288,parent,2
motu2,motu2,ASV2296,parent,2
motu2,motu2,ASV2308,parent,2
motu2,motu2,ASV2430,parent,2
motu2,motu2,ASV2443,parent,2
motu2,motu2,ASV2449,parent,2
motu2,motu2,ASV2680,parent,2
motu2,motu2,ASV2689,parent,2
motu2,motu2,ASV2713,parent,2
motu2,motu2,ASV2840,parent,2
motu2,motu2,ASV2970,parent,2
motu2,motu2,ASV3140,parent,2
motu2,motu2,ASV3228,parent,2
motu2,motu2,ASV3234,parent,2
motu2,motu2,ASV2,parent,2
motu3,motu3,ASV3,parent,3
motu3,motu3,ASV57,parent,3
motu3,motu3,ASV128,parent,3
motu3,motu3,ASV150,parent,3
motu3,motu3,ASV160,parent,3
motu3,motu3,ASV162,parent,3
motu3,motu3,ASV173,parent,3
motu3,motu3,ASV182,parent,3
motu3,motu3,ASV188,parent,3
motu3,motu3,ASV206,parent,3
motu3,motu3,ASV236,parent,3
motu3,motu3,ASV256,parent,3
motu3,motu3,ASV312,parent,3
motu3,motu3,ASV362,parent,3
motu3,motu3,ASV375,parent,3
motu3,motu3,ASV386,parent,3
motu3,motu3,ASV393,parent,3
motu3,motu3,ASV404,parent,3
motu3,motu3,ASV415,parent,3
motu3,motu3,ASV418,parent,3
motu3,motu3,ASV421,parent,3
motu3,motu3,ASV432,parent,3
motu3,motu3,ASV438,parent,3
motu3,motu3,ASV461,parent,3
motu3,motu3,ASV469,parent,3
motu3,motu3,ASV480,parent,3
motu3,motu3,ASV484,parent,3
motu3,motu3,ASV490,parent,3
motu3,motu3,ASV540,parent,3
motu3,motu3,ASV546,parent,3
motu3,motu3,ASV601,parent,3
motu3,motu3,ASV610,parent,3
motu3,motu3,ASV645,parent,3
motu3,motu3,ASV646,parent,3
motu3,motu3,ASV649,parent,3
motu3,motu3,ASV650,parent,3
motu3,motu3,ASV654,parent,3
motu3,motu3,ASV661,parent,3
motu3,motu3,ASV688,parent,3
motu3,motu3,ASV694,parent,3
motu3,motu3,ASV695,parent,3
motu3,motu3,ASV710,parent,3
motu3,motu3,ASV728,parent,3
motu3,motu3,ASV768,parent,3
motu3,motu3,ASV772,parent,3
motu3,motu3,ASV819,parent,3
motu3,motu3,ASV830,parent,3
motu3,motu3,ASV849,parent,3
motu3,motu3,ASV866,parent,3
motu3,motu3,ASV880,parent,3
motu3,motu3,ASV929,parent,3
motu3,motu3,ASV934,parent,3
motu3,motu3,ASV940,parent,3
motu3,motu3,ASV943,parent,3
motu3,motu3,ASV960,parent,3
motu3,motu3,ASV991,parent,3
motu3,motu3,ASV995,parent,3
motu3,motu3,ASV1023,parent,3
motu3,motu3,ASV1045,parent,3
motu3,motu3,ASV1058,parent,3
motu3,motu3,ASV1068,parent,3
motu3,motu3,ASV1090,parent,3
motu3,motu3,ASV1092,parent,3
motu3,motu3,ASV1139,parent,3
motu3,motu3,ASV1151,parent,3
motu3,motu3,ASV1155,parent,3
motu3,motu3,ASV1178,parent,3
motu3,motu3,ASV1229,parent,3
motu3,motu3,ASV1234,parent,3
motu3,motu3,ASV1260,parent,3
motu3,motu3,ASV1306,parent,3
motu3,motu3,ASV1314,parent,3
motu3,motu3,ASV1315,parent,3
motu3,motu3,ASV1337,parent,3
motu3,motu3,ASV1341,parent,3
motu3,motu3,ASV1365,parent,3
motu3,motu3,ASV1404,parent,3
motu3,motu3,ASV1425,parent,3
motu3,motu3,ASV1434,parent,3
motu3,motu3,ASV1438,parent,3
motu3,motu3,ASV1443,parent,3
motu3,motu3,ASV1460,parent,3
motu3,motu3,ASV1464,parent,3
motu3,motu3,ASV1496,parent,3
motu3,motu3,ASV1525,parent,3
motu3,motu3,ASV1527,parent,3
motu3,motu3,ASV1533,parent,3
motu3,motu3,ASV1550,parent,3
motu3,motu3,ASV1588,parent,3
motu3,motu3,ASV1604,parent,3
motu3,motu3,ASV1617,parent,3
motu3,motu3,ASV1620,parent,3
motu3,motu3,ASV1634,parent,3
motu3,motu3,ASV1637,parent,3
motu3,motu3,ASV1665,parent,3
motu3,motu3,ASV1704,parent,3
motu3,motu3,ASV1761,parent,3
motu3,motu3,ASV1788,parent,3
motu3,motu3,ASV1814,parent,3
motu3,motu3,ASV1820,parent,3
motu3,motu3,ASV1839,parent,3
motu3,motu3,ASV1876,parent,3
motu3,motu3,ASV1895,parent,3
motu3,motu3,ASV1905,parent,3
motu3,motu3,ASV1922,parent,3
motu3,motu3,ASV1923,parent,3
motu3,motu3,ASV1930,parent,3
motu3,motu3,ASV1932,parent,3
motu3,motu3,ASV1955,parent,3
motu3,motu3,ASV2021,parent,3
motu3,motu3,ASV2035,parent,3
motu3,motu3,ASV2037,parent,3
motu3,motu3,ASV2041,parent,3
motu3,motu3,ASV2044,parent,3
motu3,motu3,ASV2072,parent,3
motu3,motu3,ASV2075,parent,3
motu3,motu3,ASV2086,parent,3
motu3,motu3,ASV2106,parent,3
motu3,motu3,ASV2132,parent,3
motu3,motu3,ASV2137,parent,3
motu3,motu3,ASV2177,parent,3
motu3,motu3,ASV2183,parent,3
motu3,motu3,ASV2204,parent,3
motu3,motu3,ASV2226,parent,3
motu3,motu3,ASV2290,parent,3
motu3,motu3,ASV2298,parent,3
motu3,motu3,ASV2316,parent,3
motu3,motu3,ASV2425,parent,3
motu3,motu3,ASV2432,parent,3
motu3,motu3,ASV2469,parent,3
motu3,motu3,ASV2473,parent,3
motu3,motu3,ASV2547,parent,3
motu3,motu3,ASV2569,parent,3
motu3,motu3,ASV2614,parent,3
motu3,motu3,ASV2686,parent,3
motu3,motu3,ASV2759,parent,3
motu3,motu3,ASV2805,parent,3
motu3,motu3,ASV2866,parent,3
motu3,motu3,ASV2937,parent,3
motu3,motu3,ASV2946,parent,3
motu3,motu3,ASV3001,parent,3
motu3,motu3,ASV3022,parent,3
motu3,motu3,ASV3035,parent,3
motu3,motu3,ASV3120,parent,3
motu3,motu3,ASV3128,parent,3
motu3,motu3,ASV3157,parent,3
motu3,motu3,ASV3161,parent,3
motu3,motu3,ASV3168,parent,3
motu3,motu3,ASV3180,parent,3
motu3,motu3,ASV3200,parent,3
motu3,motu3,ASV3205,parent,3
motu3,motu3,ASV3237,parent,3
motu3,motu3,ASV3251,parent,3
motu3,motu3,ASV3266,parent,3
motu3,motu3,ASV3271,parent,3
motu3,motu3,ASV3274,parent,3
motu3,motu3,ASV3294,parent,3
motu3,motu3,ASV3370,parent,3
motu3,motu3,ASV3455,parent,3
motu3,motu3,ASV169,parent,3
motu3,motu3,ASV320,parent,3
motu3,motu3,ASV410,parent,3
motu3,motu3,ASV616,parent,3
motu3,motu3,ASV709,parent,3
motu3,motu3,ASV712,parent,3
motu3,motu3,ASV770,parent,3
motu3,motu3,ASV795,parent,3
motu3,motu3,ASV806,parent,3
motu3,motu3,ASV975,parent,3
motu3,motu3,ASV1210,parent,3
motu3,motu3,ASV1408,parent,3
motu3,motu3,ASV1414,parent,3
motu3,motu3,ASV1520,parent,3
motu3,motu3,ASV1819,parent,3
motu3,motu3,ASV1834,parent,3
motu3,motu3,ASV1870,parent,3
motu3,motu3,ASV1879,parent,3
motu3,motu3,ASV1900,parent,3
motu3,motu3,ASV1972,parent,3
motu3,motu3,ASV1978,parent,3
motu3,motu3,ASV2002,parent,3
motu3,motu3,ASV2065,parent,3
motu3,motu3,ASV2133,parent,3
motu3,motu3,ASV2136,parent,3
motu3,motu3,ASV2148,parent,3
motu3,motu3,ASV2166,parent,3
motu3,motu3,ASV2194,parent,3
motu3,motu3,ASV2207,parent,3
motu3,motu3,ASV2214,parent,3
motu3,motu3,ASV2328,parent,3
motu3,motu3,ASV2359,parent,3
motu3,motu3,ASV2500,parent,3
motu3,motu3,ASV2524,parent,3
motu3,motu3,ASV2556,parent,3
motu3,motu3,ASV2634,parent,3
motu3,motu3,ASV2645,parent,3
motu3,motu3,ASV2760,parent,3
motu3,motu3,ASV2820,parent,3
motu3,motu3,ASV2846,parent,3
motu3,motu3,ASV2874,parent,3
motu3,motu3,ASV2877,parent,3
motu3,motu3,ASV2885,parent,3
motu3,motu3,ASV2927,parent,3
motu3,motu3,ASV2959,parent,3
motu3,motu3,ASV3030,parent,3
motu3,motu3,ASV3342,parent,3
motu3,motu3,ASV1552,parent,3
motu3,motu3,ASV1979,parent,3
motu3,motu3,ASV2611,parent,3
motu3,motu3,ASV3201,parent,3
motu3,motu3,ASV3,parent,3
motu4,motu4,ASV4,parent,4
motu4,motu4,ASV152,parent,4
motu4,motu4,ASV171,parent,4
motu4,motu4,ASV183,parent,4
motu4,motu4,ASV190,parent,4
motu4,motu4,ASV201,parent,4
motu4,motu4,ASV219,parent,4
motu4,motu4,ASV223,parent,4
motu4,motu4,ASV390,parent,4
motu4,motu4,ASV422,parent,4
motu4,motu4,ASV446,parent,4
motu4,motu4,ASV459,parent,4
motu4,motu4,ASV548,parent,4
motu4,motu4,ASV577,parent,4
motu4,motu4,ASV595,parent,4
motu4,motu4,ASV603,parent,4
motu4,motu4,ASV613,parent,4
motu4,motu4,ASV655,parent,4
motu4,motu4,ASV823,parent,4
motu4,motu4,ASV1008,parent,4
motu4,motu4,ASV1086,parent,4
motu4,motu4,ASV1098,parent,4
motu4,motu4,ASV1227,parent,4
motu4,motu4,ASV1279,parent,4
motu4,motu4,ASV1401,parent,4
motu4,motu4,ASV1591,parent,4
motu4,motu4,ASV1603,parent,4
motu4,motu4,ASV1647,parent,4
motu4,motu4,ASV1983,parent,4
motu4,motu4,ASV2561,parent,4
motu4,motu4,ASV2651,parent,4
motu4,motu4,ASV3270,parent,4
motu4,motu4,ASV3388,parent,4
motu4,motu4,ASV3568,parent,4
motu4,motu4,ASV4,parent,4
motu5,motu5,ASV5,parent,5
motu5,motu5,ASV93,parent,5
motu5,motu5,ASV112,parent,5
motu5,motu5,ASV195,parent,5
motu5,motu5,ASV230,parent,5
motu5,motu5,ASV260,parent,5
motu5,motu5,ASV332,parent,5
motu5,motu5,ASV385,parent,5
motu5,motu5,ASV397,parent,5
motu5,motu5,ASV406,parent,5
motu5,motu5,ASV478,parent,5
motu5,motu5,ASV495,parent,5
motu5,motu5,ASV528,parent,5
motu5,motu5,ASV542,parent,5
motu5,motu5,ASV563,parent,5
motu5,motu5,ASV597,parent,5
motu5,motu5,ASV658,parent,5
motu5,motu5,ASV843,parent,5
motu5,motu5,ASV908,parent,5
motu5,motu5,ASV994,parent,5
motu5,motu5,ASV1000,parent,5
motu5,motu5,ASV1024,parent,5
motu5,motu5,ASV1302,parent,5
motu5,motu5,ASV1480,parent,5
motu5,motu5,ASV1518,parent,5
motu5,motu5,ASV1659,parent,5
motu5,motu5,ASV1687,parent,5
motu5,motu5,ASV1741,parent,5
motu5,motu5,ASV1813,parent,5
motu5,motu5,ASV1919,parent,5
motu5,motu5,ASV2182,parent,5
motu5,motu5,ASV2190,parent,5
motu5,motu5,ASV2199,parent,5
motu5,motu5,ASV2216,parent,5
motu5,motu5,ASV2335,parent,5
motu5,motu5,ASV2944,parent,5
motu5,motu5,ASV3069,parent,5
motu5,motu5,ASV381,parent,5
motu5,motu5,ASV462,parent,5
motu5,motu5,ASV463,parent,5
motu5,motu5,ASV1159,parent,5
motu5,motu5,ASV1389,parent,5
motu5,motu5,ASV1412,parent,5
motu5,motu5,ASV1639,parent,5
motu5,motu5,ASV1717,parent,5
motu5,motu5,ASV1767,parent,5
motu5,motu5,ASV2300,parent,5
motu5,motu5,ASV2361,parent,5
motu5,motu5,ASV5,parent,5
motu6,motu6,ASV6,parent,7
motu6,motu6,ASV299,parent,7
motu6,motu6,ASV334,parent,7
motu6,motu6,ASV335,parent,7
motu6,motu6,ASV416,parent,7
motu6,motu6,ASV419,parent,7
motu6,motu6,ASV494,parent,7
motu6,motu6,ASV560,parent,7
motu6,motu6,ASV638,parent,7
motu6,motu6,ASV673,parent,7
motu6,motu6,ASV708,parent,7
motu6,motu6,ASV749,parent,7
motu6,motu6,ASV757,parent,7
motu6,motu6,ASV937,parent,7
motu6,motu6,ASV1046,parent,7
motu6,motu6,ASV1110,parent,7
motu6,motu6,ASV1195,parent,7
motu6,motu6,ASV1273,parent,7
motu6,motu6,ASV1343,parent,7
motu6,motu6,ASV1344,parent,7
motu6,motu6,ASV1363,parent,7
motu6,motu6,ASV1457,parent,7
motu6,motu6,ASV1490,parent,7
motu6,motu6,ASV1553,parent,7
motu6,motu6,ASV1684,parent,7
motu6,motu6,ASV1744,parent,7
motu6,motu6,ASV1780,parent,7
motu6,motu6,ASV1816,parent,7
motu6,motu6,ASV2070,parent,7
motu6,motu6,ASV2113,parent,7
motu6,motu6,ASV2264,parent,7
motu6,motu6,ASV2319,parent,7
motu6,motu6,ASV2336,parent,7
motu6,motu6,ASV2380,parent,7
motu6,motu6,ASV2494,parent,7
motu6,motu6,ASV2515,parent,7
motu6,motu6,ASV2665,parent,7
motu6,motu6,ASV2682,parent,7
motu6,motu6,ASV2699,parent,7
motu6,motu6,ASV2746,parent,7
motu6,motu6,ASV2859,parent,7
motu6,motu6,ASV3108,parent,7
motu6,motu6,ASV3113,parent,7
motu6,motu6,ASV3268,parent,7
motu6,motu6,ASV3396,parent,7
motu6,motu6,ASV3430,parent,7
motu6,motu6,ASV3512,parent,7
motu6,motu6,ASV2008,parent,7
motu6,motu6,ASV2460,parent,7
motu6,motu6,ASV3295,parent,7
motu6,motu6,ASV6,parent,7
motu7,motu7,ASV7,parent,6
motu7,motu7,ASV23,parent,6
motu7,motu7,ASV95,parent,6
motu7,motu7,ASV134,parent,6
motu7,motu7,ASV142,parent,6
motu7,motu7,ASV166,parent,6
motu7,motu7,ASV269,parent,6
motu7,motu7,ASV287,parent,6
motu7,motu7,ASV356,parent,6
motu7,motu7,ASV396,parent,6
motu7,motu7,ASV479,parent,6
motu7,motu7,ASV502,parent,6
motu7,motu7,ASV523,parent,6
motu7,motu7,ASV543,parent,6
motu7,motu7,ASV573,parent,6
motu7,motu7,ASV583,parent,6
motu7,motu7,ASV600,parent,6
motu7,motu7,ASV640,parent,6
motu7,motu7,ASV659,parent,6
motu7,motu7,ASV701,parent,6
motu7,motu7,ASV758,parent,6
motu7,motu7,ASV777,parent,6
motu7,motu7,ASV779,parent,6
motu7,motu7,ASV791,parent,6
motu7,motu7,ASV807,parent,6
motu7,motu7,ASV847,parent,6
motu7,motu7,ASV898,parent,6
motu7,motu7,ASV911,parent,6
motu7,motu7,ASV948,parent,6
motu7,motu7,ASV951,parent,6
