motu_lulu,motu_swarm,asv,curated,lulu_rank
motu1,motu1,ASV1,parent,1
motu1,motu1,ASV99,parent,1
motu1,motu1,ASV113,parent,1
motu1,motu1,ASV114,parent,1
motu1,motu1,ASV115,parent,1
motu1,motu1,ASV162,parent,1
motu1,motu1,ASV172,parent,1
motu1,motu1,ASV190,parent,1
motu1,motu1,ASV191,parent,1
motu1,motu1,ASV200,parent,1
motu1,motu1,ASV218,parent,1
motu1,motu1,ASV219,parent,1
motu1,motu1,ASV222,parent,1
motu1,motu1,ASV227,parent,1
motu1,motu1,ASV242,parent,1
motu1,motu1,ASV253,parent,1
motu1,motu1,ASV265,parent,1
motu1,motu1,ASV285,parent,1
motu1,motu1,ASV291,parent,1
motu1,motu1,ASV305,parent,1
motu1,motu1,ASV309,parent,1
motu1,motu1,ASV313,parent,1
motu1,motu1,ASV316,parent,1
motu1,motu1,ASV332,parent,1
motu1,motu1,ASV338,parent,1
motu1,motu1,ASV350,parent,1
motu1,motu1,ASV357,parent,1
motu1,motu1,ASV366,parent,1
motu1,motu1,ASV392,parent,1
motu1,motu1,ASV428,parent,1
motu1,motu1,ASV435,parent,1
motu1,motu1,ASV436,parent,1
motu1,motu1,ASV437,parent,1
motu1,motu1,ASV447,parent,1
motu1,motu1,ASV453,parent,1
motu1,motu1,ASV456,parent,1
motu1,motu1,ASV466,parent,1
motu1,motu1,ASV468,parent,1
motu1,motu1,ASV517,parent,1
motu1,motu1,ASV526,parent,1
motu1,motu1,ASV535,parent,1
motu1,motu1,ASV546,parent,1
motu1,motu1,ASV567,parent,1
motu1,motu1,ASV582,parent,1
motu1,motu1,ASV586,parent,1
motu1,motu1,ASV588,parent,1
motu1,motu1,ASV595,parent,1
motu1,motu1,ASV599,parent,1
motu1,motu1,ASV619,parent,1
motu1,motu1,ASV650,parent,1
motu1,motu1,ASV656,parent,1
motu1,motu1,ASV662,parent,1
motu1,motu1,ASV679,parent,1
motu1,motu1,ASV681,parent,1
motu1,motu1,ASV712,parent,1
motu1,motu1,ASV715,parent,1
motu1,motu1,ASV742,parent,1
motu1,motu1,ASV754,parent,1
motu1,motu1,ASV760,parent,1
motu1,motu1,ASV762,parent,1
motu1,motu1,ASV793,parent,1
motu1,motu1,ASV843,parent,1
motu1,motu1,ASV873,parent,1
motu1,motu1,ASV876,parent,1
motu1,motu1,ASV886,parent,1
motu1,motu1,ASV894,parent,1
motu1,motu1,ASV896,parent,1
motu1,motu1,ASV897,parent,1
motu1,motu1,ASV919,parent,1
motu1,motu1,ASV925,parent,1
motu1,motu1,ASV942,parent,1
motu1,motu1,ASV972,parent,1
motu1,motu1,ASV993,parent,1
motu1,motu1,ASV1010,parent,1
motu1,motu1,ASV1036,parent,1
motu1,motu1,ASV1037,parent,1
motu1,motu1,ASV1058,parent,1
motu1,motu1,ASV1081,parent,1
motu1,motu1,ASV1082,parent,1
motu1,motu1,ASV1092,parent,1
motu1,motu1,ASV1103,parent,1
motu1,motu1,ASV1116,parent,1
motu1,motu1,ASV1120,parent,1
motu1,motu1,ASV1147,parent,1
motu1,motu1,ASV1168,parent,1
motu1,motu1,ASV1202,parent,1
motu1,motu1,ASV1212,parent,1
motu1,motu1,ASV1215,parent,1
motu1,motu1,ASV1218,parent,1
motu1,motu1,ASV1231,parent,1
motu1,motu1,ASV1258,parent,1
motu1,motu1,ASV1279,parent,1
motu1,motu1,ASV1304,parent,1
motu1,motu1,ASV1307,parent,1
motu1,motu1,ASV1357,parent,1
motu1,motu1,ASV1374,parent,1
motu1,motu1,ASV1387,parent,1
motu1,motu1,ASV1398,parent,1
motu1,motu1,ASV1399,parent,1
motu1,motu1,ASV1403,parent,1
motu1,motu1,ASV1406,parent,1
motu1,motu1,ASV1428,parent,1
motu1,motu1,ASV1470,parent,1
motu1,motu1,ASV1492,parent,1
motu1,motu1,ASV1501,parent,1
motu1,motu1,ASV1504,parent,1
motu1,motu1,ASV1534,parent,1
motu1,motu1,ASV1548,parent,1
motu1,motu1,ASV1558,parent,1
motu1,motu1,ASV1567,parent,1
motu1,motu1,ASV1586,parent,1
motu1,motu1,ASV1591,parent,1
motu1,motu1,ASV1624,parent,1
motu1,motu1,ASV1633,parent,1
motu1,motu1,ASV1644,parent,1
motu1,motu1,ASV1654,parent,1
motu1,motu1,ASV1662,parent,1
motu1,motu1,ASV1670,parent,1
motu1,motu1,ASV1673,parent,1
motu1,motu1,ASV1684,parent,1
motu1,motu1,ASV1695,parent,1
motu1,motu1,ASV1705,parent,1
motu1,motu1,ASV1714,parent,1
motu1,motu1,ASV1730,parent,1
motu1,motu1,ASV1776,parent,1
motu1,motu1,ASV1807,parent,1
motu1,motu1,ASV1848,parent,1
motu1,motu1,ASV1871,parent,1
motu1,motu1,ASV1877,parent,1
motu1,motu1,ASV1937,parent,1
motu1,motu1,ASV1985,parent,1
motu1,motu1,ASV1994,parent,1
motu1,motu1,ASV2020,parent,1
motu1,motu1,ASV2024,parent,1
motu1,motu1,ASV2031,parent,1
motu1,motu1,ASV2050,parent,1
motu1,motu1,ASV2054,parent,1
motu1,motu1,ASV2062,parent,1
motu1,motu1,ASV2126,parent,1
motu1,motu1,ASV2156,parent,1
motu1,motu1,ASV2175,parent,1
motu1,motu1,ASV2202,parent,1
motu1,motu1,ASV2219,parent,1
motu1,motu1,ASV2222,parent,1
motu1,motu1,ASV2225,parent,1
motu1,motu1,ASV2236,parent,1
motu1,motu1,ASV2246,parent,1
motu1,motu1,ASV2260,parent,1
motu1,motu1,ASV2262,parent,1
motu1,motu1,ASV2276,parent,1
motu1,motu1,ASV2285,parent,1
motu1,motu1,ASV2294,parent,1
motu1,motu1,ASV2326,parent,1
motu1,motu1,ASV2385,parent,1
motu1,motu1,ASV2420,parent,1
motu1,motu1,ASV2430,parent,1
motu1,motu1,ASV2464,parent,1
motu1,motu1,ASV2481,parent,1
motu1,motu1,ASV2483,parent,1
motu1,motu1,ASV2502,parent,1
motu1,motu1,ASV2503,parent,1
motu1,motu1,ASV2505,parent,1
motu1,motu1,ASV2527,parent,1
motu1,motu1,ASV2549,parent,1
motu1,motu1,ASV2550,parent,1
motu1,motu1,ASV2567,parent,1
motu1,motu1,ASV2601,parent,1
motu1,motu1,ASV2603,parent,1
motu1,motu1,ASV2616,parent,1
motu1,motu1,ASV2679,parent,1
motu1,motu1,ASV2705,parent,1
motu1,motu1,ASV2726,parent,1
motu1,motu1,ASV2806,parent,1
motu1,motu1,ASV2812,parent,1
motu1,motu1,ASV2819,parent,1
motu1,motu1,ASV2821,parent,1
motu1,motu1,ASV2850,parent,1
motu1,motu1,ASV2854,parent,1
motu1,motu1,ASV2942,parent,1
motu1,motu1,ASV2944,parent,1
motu1,motu1,ASV3110,parent,1
motu1,motu1,ASV3146,parent,1
motu1,motu1,ASV3152,parent,1
motu1,motu1,ASV3173,parent,1
motu1,motu1,ASV3206,parent,1
motu1,motu1,ASV3232,parent,1
motu1,motu1,ASV3243,parent,1
motu1,motu1,ASV3271,parent,1
motu1,motu1,ASV3291,parent,1
motu1,motu1,ASV3306,parent,1
motu1,motu1,ASV3351,parent,1
motu1,motu1,ASV3358,parent,1
motu1,motu1,ASV3364,parent,1
motu1,motu1,ASV3437,parent,1
motu1,motu1,ASV3595,parent,1
motu1,motu1,ASV3798,parent,1
motu1,motu1,ASV628,parent,1
motu1,motu1,ASV638,parent,1
motu1,motu1,ASV779,parent,1
motu1,motu1,ASV885,parent,1
motu1,motu1,ASV1021,parent,1
motu1,motu1,ASV1123,parent,1
motu1,motu1,ASV1206,parent,1
motu1,motu1,ASV1211,parent,1
motu1,motu1,ASV1541,parent,1
motu1,motu1,ASV1560,parent,1
motu1,motu1,ASV1660,parent,1
motu1,motu1,ASV1770,parent,1
motu1,motu1,ASV1889,parent,1
motu1,motu1,ASV2183,parent,1
motu1,motu1,ASV2254,parent,1
motu1,motu1,ASV2292,parent,1
motu1,motu1,ASV2327,parent,1
motu1,motu1,ASV2347,parent,1
motu1,motu1,ASV2371,parent,1
motu1,motu1,ASV2402,parent,1
motu1,motu1,ASV2510,parent,1
motu1,motu1,ASV2526,parent,1
motu1,motu1,ASV2598,parent,1
motu1,motu1,ASV2628,parent,1
motu1,motu1,ASV2666,parent,1
motu1,motu1,ASV2736,parent,1
motu1,motu1,ASV2798,parent,1
motu1,motu1,ASV2804,parent,1
motu1,motu1,ASV2914,parent,1
motu1,motu1,ASV2967,parent,1
motu1,motu1,ASV2978,parent,1
motu1,motu1,ASV3031,parent,1
motu1,motu1,ASV3049,parent,1
motu1,motu1,ASV3059,parent,1
motu1,motu1,ASV3073,parent,1
motu1,motu1,ASV3084,parent,1
motu1,motu1,ASV3147,parent,1
motu1,motu1,ASV3208,parent,1
motu1,motu1,ASV3303,parent,1
motu1,motu1,ASV3425,parent,1
motu1,motu1,ASV3457,parent,1
motu1,motu1,ASV3494,parent,1
motu1,motu1,ASV3560,parent,1
motu1,motu1,ASV3591,parent,1
motu1,motu1,ASV3602,parent,1
motu1,motu1,ASV3663,parent,1
motu1,motu1,ASV3664,parent,1
motu1,motu1,ASV3695,parent,1
motu1,motu1,ASV3696,parent,1
motu1,motu1,ASV3697,parent,1
motu1,motu1,ASV3731,parent,1
motu1,motu1,ASV3782,parent,1
motu1,motu1,ASV3800,parent,1
motu1,motu1,ASV3820,parent,1
motu1,motu1,ASV3828,parent,1
motu1,motu1,ASV3927,parent,1
motu1,motu1,ASV3937,parent,1
motu1,motu1,ASV3941,parent,1
motu1,motu1,ASV3949,parent,1
motu1,motu1,ASV3950,parent,1
motu1,motu1,ASV4045,parent,1
motu1,motu1,ASV4137,parent,1
motu1,motu1,ASV4173,parent,1
motu1,motu1,ASV4233,parent,1
motu1,motu1,ASV4267,parent,1
motu1,motu1,ASV4268,parent,1
motu1,motu1,ASV4316,parent,1
motu1,motu1,ASV4331,parent,1
motu1,motu1,ASV4341,parent,1
motu1,motu1,ASV4396,parent,1
motu1,motu1,ASV4455,parent,1
motu1,motu1,ASV4529,parent,1
motu1,motu1,ASV4580,parent,1
motu1,motu1,ASV1914,parent,1
motu1,motu1,ASV2868,parent,1
motu1,motu1,ASV3037,parent,1
motu1,motu1,ASV3161,parent,1
motu1,motu1,ASV3911,parent,1
motu1,motu1,ASV3943,parent,1
motu1,motu1,ASV1,parent,1
motu2,motu2,ASV2,parent,2
motu2,motu2,ASV47,parent,2
motu2,motu2,ASV91,parent,2
motu2,motu2,ASV181,parent,2
motu2,motu2,ASV193,parent,2
motu2,motu2,ASV209,parent,2
motu2,motu2,ASV247,parent,2
motu2,motu2,ASV276,parent,2
motu2,motu2,ASV282,parent,2
motu2,motu2,ASV335,parent,2
motu2,motu2,ASV340,parent,2
motu2,motu2,ASV413,parent,2
motu2,motu2,ASV476,parent,2
motu2,motu2,ASV515,parent,2
motu2,motu2,ASV542,parent,2
motu2,motu2,ASV543,parent,2
motu2,motu2,ASV545,parent,2
motu2,motu2,ASV608,parent,2
motu2,motu2,ASV622,parent,2
motu2,motu2,ASV624,parent,2
motu2,motu2,ASV634,parent,2
motu2,motu2,ASV643,parent,2
motu2,motu2,ASV652,parent,2
motu2,motu2,ASV661,parent,2
motu2,motu2,ASV663,parent,2
motu2,motu2,ASV745,parent,2
motu2,motu2,ASV759,parent,2
motu2,motu2,ASV765,parent,2
motu2,motu2,ASV773,parent,2
motu2,motu2,ASV786,parent,2
motu2,motu2,ASV811,parent,2
motu2,motu2,ASV817,parent,2
motu2,motu2,ASV818,parent,2
motu2,motu2,ASV832,parent,2
motu2,motu2,ASV853,parent,2
motu2,motu2,ASV858,parent,2
motu2,motu2,ASV951,parent,2
motu2,motu2,ASV1000,parent,2
motu2,motu2,ASV1006,parent,2
motu2,motu2,ASV1095,parent,2
motu2,motu2,ASV1131,parent,2
motu2,motu2,ASV1153,parent,2
motu2,motu2,ASV1184,parent,2
motu2,motu2,ASV1203,parent,2
motu2,motu2,ASV1249,parent,2
motu2,motu2,ASV1257,parent,2
motu2,motu2,ASV1265,parent,2
motu2,motu2,ASV1287,parent,2
motu2,motu2,ASV1288,parent,2
motu2,motu2,ASV1308,parent,2
motu2,motu2,ASV1332,parent,2
motu2,motu2,ASV1333,parent,2
motu2,motu2,ASV1335,parent,2
motu2,motu2,ASV1351,parent,2
motu2,motu2,ASV1421,parent,2
motu2,motu2,ASV1446,parent,2
motu2,motu2,ASV1457,parent,2
motu2,motu2,ASV1487,parent,2
motu2,motu2,ASV1506,parent,2
motu2,motu2,ASV1540,parent,2
motu2,motu2,ASV1565,parent,2
motu2,motu2,ASV1568,parent,2
motu2,motu2,ASV1587,parent,2
motu2,motu2,ASV1679,parent,2
motu2,motu2,ASV1694,parent,2
motu2,motu2,ASV1772,parent,2
motu2,motu2,ASV1786,parent,2
motu2,motu2,ASV1787,parent,2
motu2,motu2,ASV1810,parent,2
motu2,motu2,ASV1827,parent,2
motu2,motu2,ASV1920,parent,2
motu2,motu2,ASV1968,parent,2
motu2,motu2,ASV2013,parent,2
motu2,motu2,ASV2127,parent,2
motu2,motu2,ASV2140,parent,2
motu2,motu2,ASV2170,parent,2
motu2,motu2,ASV2185,parent,2
motu2,motu2,ASV2212,parent,2
motu2,motu2,ASV2232,parent,2
motu2,motu2,ASV2247,parent,2
motu2,motu2,ASV2279,parent,2
motu2,motu2,ASV2307,parent,2
motu2,motu2,ASV2317,parent,2
motu2,motu2,ASV2369,parent,2
motu2,motu2,ASV2372,parent,2
motu2,motu2,ASV2441,parent,2
motu2,motu2,ASV2475,parent,2
motu2,motu2,ASV2495,parent,2
motu2,motu2,ASV2540,parent,2
motu2,motu2,ASV2574,parent,2
motu2,motu2,ASV2621,parent,2
motu2,motu2,ASV2688,parent,2
motu2,motu2,ASV2708,parent,2
motu2,motu2,ASV2818,parent,2
motu2,motu2,ASV2828,parent,2
motu2,motu2,ASV2917,parent,2
motu2,motu2,ASV2930,parent,2
motu2,motu2,ASV2973,parent,2
motu2,motu2,ASV3022,parent,2
motu2,motu2,ASV3086,parent,2
motu2,motu2,ASV3139,parent,2
motu2,motu2,ASV3247,parent,2
motu2,motu2,ASV3261,parent,2
motu2,motu2,ASV3401,parent,2
motu2,motu2,ASV3519,parent,2
motu2,motu2,ASV3652,parent,2
motu2,motu2,ASV3721,parent,2
motu2,motu2,ASV3830,parent,2
motu2,motu2,ASV1741,parent,2
motu2,motu2,ASV1888,parent,2
motu2,motu2,ASV1931,parent,2
motu2,motu2,ASV2134,parent,2
motu2,motu2,ASV2538,parent,2
motu2,motu2,ASV2543,parent,2
motu2,motu2,ASV2558,parent,2
motu2,motu2,ASV3061,parent,2
motu2,motu2,ASV3064,parent,2
motu2,motu2,ASV3304,parent,2
motu2,motu2,ASV3361,parent,2
motu2,motu2,ASV3373,parent,2
motu2,motu2,ASV3705,parent,2
motu2,motu2,ASV3774,parent,2
motu2,motu2,ASV3898,parent,2
motu2,motu2,ASV3913,parent,2
motu2,motu2,ASV4212,parent,2
motu2,motu2,ASV4284,parent,2
motu2,motu2,ASV2,parent,2
motu3,motu3,ASV3,parent,3
motu3,motu3,ASV65,parent,3
motu3,motu3,ASV122,parent,3
motu3,motu3,ASV135,parent,3
motu3,motu3,ASV139,parent,3
motu3,motu3,ASV160,parent,3
motu3,motu3,ASV163,parent,3
motu3,motu3,ASV173,parent,3
motu3,motu3,ASV238,parent,3
motu3,motu3,ASV248,parent,3
motu3,motu3,ASV277,parent,3
motu3,motu3,ASV303,parent,3
motu3,motu3,ASV318,parent,3
motu3,motu3,ASV355,parent,3
motu3,motu3,ASV362,parent,3
motu3,motu3,ASV364,parent,3
motu3,motu3,ASV367,parent,3
motu3,motu3,ASV383,parent,3
motu3,motu3,ASV387,parent,3
motu3,motu3,ASV396,parent,3
motu3,motu3,ASV411,parent,3
motu3,motu3,ASV423,parent,3
motu3,motu3,ASV430,parent,3
motu3,motu3,ASV444,parent,3
motu3,motu3,ASV488,parent,3
motu3,motu3,ASV497,parent,3
motu3,motu3,ASV520,parent,3
motu3,motu3,ASV522,parent,3
motu3,motu3,ASV550,parent,3
motu3,motu3,ASV554,parent,3
motu3,motu3,ASV555,parent,3
motu3,motu3,ASV605,parent,3
motu3,motu3,ASV607,parent,3
motu3,motu3,ASV630,parent,3
motu3,motu3,ASV636,parent,3
motu3,motu3,ASV642,parent,3
motu3,motu3,ASV654,parent,3
motu3,motu3,ASV655,parent,3
motu3,motu3,ASV668,parent,3
motu3,motu3,ASV691,parent,3
motu3,motu3,ASV692,parent,3
motu3,motu3,ASV693,parent,3
motu3,motu3,ASV697,parent,3
motu3,motu3,ASV708,parent,3
motu3,motu3,ASV726,parent,3
motu3,motu3,ASV733,parent,3
motu3,motu3,ASV738,parent,3
motu3,motu3,ASV749,parent,3
motu3,motu3,ASV750,parent,3
motu3,motu3,ASV755,parent,3
motu3,motu3,ASV757,parent,3
motu3,motu3,ASV763,parent,3
motu3,motu3,ASV771,parent,3
motu3,motu3,ASV774,parent,3
motu3,motu3,ASV821,parent,3
motu3,motu3,ASV823,parent,3
motu3,motu3,ASV836,parent,3
motu3,motu3,ASV838,parent,3
motu3,motu3,ASV875,parent,3
motu3,motu3,ASV878,parent,3
motu3,motu3,ASV926,parent,3
motu3,motu3,ASV967,parent,3
motu3,motu3,ASV970,parent,3
motu3,motu3,ASV975,parent,3
motu3,motu3,ASV985,parent,3
motu3,motu3,ASV1025,parent,3
motu3,motu3,ASV1046,parent,3
motu3,motu3,ASV1051,parent,3
motu3,motu3,ASV1056,parent,3
motu3,motu3,ASV1087,parent,3
motu3,motu3,ASV1102,parent,3
motu3,motu3,ASV1150,parent,3
motu3,motu3,ASV1156,parent,3
motu3,motu3,ASV1171,parent,3
motu3,motu3,ASV1186,parent,3
motu3,motu3,ASV1226,parent,3
motu3,motu3,ASV1267,parent,3
motu3,motu3,ASV1274,parent,3
motu3,motu3,ASV1289,parent,3
motu3,motu3,ASV1305,parent,3
motu3,motu3,ASV1309,parent,3
motu3,motu3,ASV1327,parent,3
motu3,motu3,ASV1348,parent,3
motu3,motu3,ASV1373,parent,3
motu3,motu3,ASV1452,parent,3
motu3,motu3,ASV1507,parent,3
motu3,motu3,ASV1510,parent,3
motu3,motu3,ASV1528,parent,3
motu3,motu3,ASV1531,parent,3
motu3,motu3,ASV1547,parent,3
motu3,motu3,ASV1580,parent,3
motu3,motu3,ASV1612,parent,3
motu3,motu3,ASV1620,parent,3
motu3,motu3,ASV1656,parent,3
motu3,motu3,ASV1663,parent,3
motu3,motu3,ASV1784,parent,3
motu3,motu3,ASV1797,parent,3
motu3,motu3,ASV1808,parent,3
motu3,motu3,ASV1824,parent,3
motu3,motu3,ASV1834,parent,3
motu3,motu3,ASV1843,parent,3
motu3,motu3,ASV1845,parent,3
motu3,motu3,ASV1908,parent,3
motu3,motu3,ASV1936,parent,3
motu3,motu3,ASV1988,parent,3
motu3,motu3,ASV2011,parent,3
motu3,motu3,ASV2022,parent,3
motu3,motu3,ASV2034,parent,3
motu3,motu3,ASV2066,parent,3
motu3,motu3,ASV2083,parent,3
motu3,motu3,ASV2206,parent,3
motu3,motu3,ASV2207,parent,3
motu3,motu3,ASV2324,parent,3
motu3,motu3,ASV2343,parent,3
motu3,motu3,ASV2354,parent,3
motu3,motu3,ASV2400,parent,3
motu3,motu3,ASV2436,parent,3
motu3,motu3,ASV2479,parent,3
motu3,motu3,ASV2485,parent,3
motu3,motu3,ASV2516,parent,3
motu3,motu3,ASV2536,parent,3
motu3,motu3,ASV2547,parent,3
motu3,motu3,ASV2607,parent,3
motu3,motu3,ASV2776,parent,3
motu3,motu3,ASV2826,parent,3
motu3,motu3,ASV2950,parent,3
motu3,motu3,ASV2951,parent,3
motu3,motu3,ASV3036,parent,3
motu3,motu3,ASV3060,parent,3
motu3,motu3,ASV3120,parent,3
motu3,motu3,ASV3166,parent,3
motu3,motu3,ASV3203,parent,3
motu3,motu3,ASV3288,parent,3
motu3,motu3,ASV3338,parent,3
motu3,motu3,ASV3382,parent,3
motu3,motu3,ASV3391,parent,3
motu3,motu3,ASV3434,parent,3
motu3,motu3,ASV3485,parent,3
motu3,motu3,ASV3669,parent,3
motu3,motu3,ASV3732,parent,3
motu3,motu3,ASV3856,parent,3
motu3,motu3,ASV3933,parent,3
motu3,motu3,ASV4020,parent,3
motu3,motu3,ASV4039,parent,3
motu3,motu3,ASV4082,parent,3
motu3,motu3,ASV161,parent,3
motu3,motu3,ASV521,parent,3
motu3,motu3,ASV566,parent,3
motu3,motu3,ASV646,parent,3
motu3,motu3,ASV768,parent,3
motu3,motu3,ASV841,parent,3
motu3,motu3,ASV910,parent,3
motu3,motu3,ASV1086,parent,3
motu3,motu3,ASV1161,parent,3
motu3,motu3,ASV1205,parent,3
motu3,motu3,ASV1239,parent,3
motu3,motu3,ASV1256,parent,3
motu3,motu3,ASV1322,parent,3
motu3,motu3,ASV1330,parent,3
motu3,motu3,ASV1346,parent,3
motu3,motu3,ASV1502,parent,3
motu3,motu3,ASV1619,parent,3
motu3,motu3,ASV1665,parent,3
motu3,motu3,ASV1733,parent,3
motu3,motu3,ASV1910,parent,3
motu3,motu3,ASV1990,parent,3
motu3,motu3,ASV1998,parent,3
motu3,motu3,ASV2168,parent,3
motu3,motu3,ASV2315,parent,3
motu3,motu3,ASV2338,parent,3
motu3,motu3,ASV2425,parent,3
motu3,motu3,ASV2469,parent,3
motu3,motu3,ASV2523,parent,3
motu3,motu3,ASV2561,parent,3
motu3,motu3,ASV2629,parent,3
motu3,motu3,ASV2636,parent,3
motu3,motu3,ASV2664,parent,3
motu3,motu3,ASV2759,parent,3
motu3,motu3,ASV2762,parent,3
motu3,motu3,ASV2823,parent,3
motu3,motu3,ASV2830,parent,3
motu3,motu3,ASV2954,parent,3
motu3,motu3,ASV2962,parent,3
motu3,motu3,ASV3007,parent,3
motu3,motu3,ASV3023,parent,3
motu3,motu3,ASV3040,parent,3
motu3,motu3,ASV3082,parent,3
motu3,motu3,ASV3116,parent,3
motu3,motu3,ASV3138,parent,3
motu3,motu3,ASV3174,parent,3
motu3,motu3,ASV3220,parent,3
motu3,motu3,ASV3397,parent,3
motu3,motu3,ASV3473,parent,3
motu3,motu3,ASV3477,parent,3
motu3,motu3,ASV3483,parent,3
motu3,motu3,ASV3498,parent,3
motu3,motu3,ASV3557,parent,3
motu3,motu3,ASV3656,parent,3
motu3,motu3,ASV3747,parent,3
motu3,motu3,ASV3895,parent,3
motu3,motu3,ASV4053,parent,3
motu3,motu3,ASV4065,parent,3
motu3,motu3,ASV4092,parent,3
motu3,motu3,ASV4099,parent,3
motu3,motu3,ASV1449,parent,3
motu3,motu3,ASV2245,parent,3
motu3,motu3,ASV2389,parent,3
motu3,motu3,ASV2871,parent,3
motu3,motu3,ASV3811,parent,3
motu3,motu3,ASV3,parent,3
motu4,motu4,ASV4,parent,4
motu4,motu4,ASV157,parent,4
motu4,motu4,ASV170,parent,4
motu4,motu4,ASV185,parent,4
motu4,motu4,ASV192,parent,4
motu4,motu4,ASV201,parent,4
motu4,motu4,ASV220,parent,4
motu4,motu4,ASV224,parent,4
motu4,motu4,ASV377,parent,4
motu4,motu4,ASV439,parent,4
motu4,motu4,ASV445,parent,4
motu4,motu4,ASV460,parent,4
motu4,motu4,ASV487,parent,4
motu4,motu4,ASV508,parent,4
motu4,motu4,ASV610,parent,4
motu4,motu4,ASV623,parent,4
motu4,motu4,ASV674,parent,4
motu4,motu4,ASV695,parent,4
motu4,motu4,ASV900,parent,4
motu4,motu4,ASV1068,parent,4
motu4,motu4,ASV1075,parent,4
motu4,motu4,ASV1240,parent,4
motu4,motu4,ASV1408,parent,4
motu4,motu4,ASV1419,parent,4
motu4,motu4,ASV1628,parent,4
motu4,motu4,ASV1800,parent,4
motu4,motu4,ASV1853,parent,4
motu4,motu4,ASV2111,parent,4
motu4,motu4,ASV2410,parent,4
motu4,motu4,ASV2416,parent,4
motu4,motu4,ASV2594,parent,4
motu4,motu4,ASV2633,parent,4
motu4,motu4,ASV2771,parent,4
motu4,motu4,ASV3294,parent,4
motu4,motu4,ASV3997,parent,4
motu4,motu4,ASV3042,parent,4
motu4,motu4,ASV3513,parent,4
motu4,motu4,ASV4527,parent,4
motu4,motu4,ASV4,parent,4
motu5,motu5,ASV5,parent,5
motu5,motu5,ASV93,parent,5
motu5,motu5,ASV187,parent,5
motu5,motu5,ASV217,parent,5
motu5,motu5,ASV250,parent,5
motu5,motu5,ASV319,parent,5
motu5,motu5,ASV322,parent,5
motu5,motu5,ASV330,parent,5
motu5,motu5,ASV374,parent,5
motu5,motu5,ASV410,parent,5
motu5,motu5,ASV478,parent,5
motu5,motu5,ASV493,parent,5
motu5,motu5,ASV527,parent,5
motu5,motu5,ASV560,parent,5
motu5,motu5,ASV571,parent,5
motu5,motu5,ASV583,parent,5
motu5,motu5,ASV596,parent,5
motu5,motu5,ASV696,parent,5
motu5,motu5,ASV713,parent,5
motu5,motu5,ASV731,parent,5
motu5,motu5,ASV770,parent,5
motu5,motu5,ASV830,parent,5
motu5,motu5,ASV917,parent,5
motu5,motu5,ASV996,parent,5
motu5,motu5,ASV1007,parent,5
motu5,motu5,ASV1105,parent,5
motu5,motu5,ASV1111,parent,5
motu5,motu5,ASV1165,parent,5
motu5,motu5,ASV1183,parent,5
motu5,motu5,ASV1251,parent,5
motu5,motu5,ASV1286,parent,5
motu5,motu5,ASV1456,parent,5
motu5,motu5,ASV1555,parent,5
motu5,motu5,ASV1608,parent,5
motu5,motu5,ASV1640,parent,5
motu5,motu5,ASV1681,parent,5
motu5,motu5,ASV1720,parent,5
motu5,motu5,ASV1768,parent,5
motu5,motu5,ASV1788,parent,5
motu5,motu5,ASV1867,parent,5
motu5,motu5,ASV1963,parent,5
motu5,motu5,ASV1971,parent,5
motu5,motu5,ASV2135,parent,5
motu5,motu5,ASV2171,parent,5
motu5,motu5,ASV2253,parent,5
motu5,motu5,ASV2456,parent,5
motu5,motu5,ASV2497,parent,5
motu5,motu5,ASV2524,parent,5
motu5,motu5,ASV2600,parent,5
motu5,motu5,ASV2670,parent,5
motu5,motu5,ASV2795,parent,5
motu5,motu5,ASV3016,parent,5
motu5,motu5,ASV3096,parent,5
motu5,motu5,ASV3979,parent,5
motu5,motu5,ASV4117,parent,5
motu5,motu5,ASV345,parent,5
motu5,motu5,ASV408,parent,5
motu5,motu5,ASV1030,parent,5
motu5,motu5,ASV1293,parent,5
motu5,motu5,ASV1334,parent,5
motu5,motu5,ASV1742,parent,5
motu5,motu5,ASV2194,parent,5
motu5,motu5,ASV2296,parent,5
motu5,motu5,ASV2426,parent,5
motu5,motu5,ASV2668,parent,5
motu5,motu5,ASV2999,parent,5
motu5,motu5,ASV3062,parent,5
motu5,motu5,ASV3281,parent,5
motu5,motu5,ASV3284,parent,5
motu5,motu5,ASV3936,parent,5
motu5,motu5,ASV4102,parent,5
motu5,motu5,ASV4118,parent,5
motu5,motu5,ASV4340,parent,5
motu5,motu5,ASV2073,parent,5
motu5,motu5,ASV5,parent,5
motu6,motu6,ASV6,parent,7
motu6,motu6,ASV293,parent,7
motu6,motu6,ASV320,parent,7
motu6,motu6,ASV403,parent,7
motu6,motu6,ASV409,parent,7
motu6,motu6,ASV492,parent,7
motu6,motu6,ASV528,parent,7
motu6,motu6,ASV578,parent,7
motu6,motu6,ASV580,parent,7
motu6,motu6,ASV675,parent,7
motu6,motu6,ASV706,parent,7
motu6,motu6,ASV718,parent,7
motu6,motu6,ASV764,parent,7
motu6,motu6,ASV769,parent,7
motu6,motu6,ASV937,parent,7
motu6,motu6,ASV1002,parent,7
motu6,motu6,ASV1016,parent,7
motu6,motu6,ASV1141,parent,7
motu6,motu6,ASV1145,parent,7
motu6,motu6,ASV1174,parent,7
motu6,motu6,ASV1244,parent,7
