sample	ASV1	ASV2	ASV4	ASV3	ASV5	ASV6	ASV8	ASV7	ASV18	ASV9	ASV59	ASV11	ASV23	ASV13	ASV26	ASV28	ASV21	ASV14	ASV19	ASV15	ASV87	ASV25	ASV16	ASV30	ASV17	ASV22	ASV32	ASV48	ASV45	ASV36	ASV94	ASV41	ASV117	ASV33	ASV54	ASV29	ASV43	ASV78	ASV37	ASV143	ASV103	ASV27	ASV40	ASV34	ASV80	ASV93	ASV61	ASV20	ASV64	ASV53	ASV132	ASV57	ASV66	ASV175	ASV42	ASV95	ASV193	ASV197	ASV46	ASV12	ASV79	ASV155	ASV31	ASV184	ASV73	ASV178	ASV174	ASV88	ASV182	ASV72	ASV58	ASV120	ASV65	ASV77	ASV47	ASV50	ASV70	ASV215	ASV246	ASV249	ASV251	ASV168	ASV142	ASV35	ASV125	ASV207	ASV69	ASV139	ASV274	ASV281	ASV200	ASV68	ASV92	ASV289	ASV82	ASV135	ASV300	ASV86	ASV307	ASV279	ASV126	ASV129	ASV98	ASV76	ASV327	ASV63	ASV102	ASV310	ASV56	ASV152	ASV351	ASV355	ASV270	ASV83	ASV60	ASV322	ASV382	ASV153	ASV313	ASV115	ASV385	ASV323	ASV388	ASV394	ASV398	ASV402	ASV404	ASV195	ASV133	ASV230	ASV417	ASV312	ASV165	ASV146	ASV431	ASV173	ASV167	ASV217	ASV450	ASV462	ASV432	ASV114	ASV123	ASV105	ASV187	ASV263	ASV242	ASV81	ASV516	ASV128	ASV538	ASV543	ASV380	ASV277	ASV559	ASV359	ASV566	ASV137	ASV557	ASV577	ASV386	ASV113	ASV579	ASV348	ASV585	ASV587	ASV575	ASV554	ASV609	ASV212	ASV315	ASV615	ASV420	ASV624	ASV264	ASV639	ASV400	ASV654	ASV476	ASV667	ASV675	ASV676	ASV680	ASV685	ASV687	ASV703	ASV156	ASV85	ASV111	ASV744	ASV746	ASV759	ASV770	ASV154	ASV774	ASV783	ASV231	ASV731	ASV415	ASV706	ASV825	ASV829	ASV845	ASV283	ASV791	ASV55	ASV850	ASV91	ASV151	ASV329	ASV161	ASV870	ASV661	ASV937	ASV920	ASV226	ASV810	ASV528	ASV976	ASV977	ASV886	ASV924	ASV997	ASV940	ASV500	ASV1008	ASV755	ASV1016	ASV1027	ASV1032	ASV1039	ASV785	ASV241	ASV1054	ASV1056	ASV805	ASV1065	ASV729	ASV1068	ASV1083	ASV468	ASV888	ASV1100	ASV1012	ASV619	ASV1110	ASV1117	ASV1121	ASV1127	ASV1128	ASV1130	ASV1138	ASV148	ASV1167	ASV1174	ASV629	ASV1134	ASV794	ASV1196	ASV1059	ASV1223	ASV1228	ASV890	ASV1255	ASV1270	ASV1276	ASV1283	ASV879	ASV762	ASV1291	ASV1294	ASV1101	ASV1301	ASV1262	ASV1306	ASV410	ASV1325	ASV260	ASV1336	ASV304	ASV754	ASV1350	ASV1352	ASV1356	ASV565	ASV1365	ASV495	ASV1371	ASV1380	ASV707	ASV1385	ASV689	ASV1395	ASV1368	ASV361	ASV1409	ASV1413	ASV929	ASV1393	ASV1430	ASV1376	ASV1353	ASV255	ASV1178	ASV1458	ASV1459	ASV1460	ASV1462	ASV1464	ASV1490	ASV630	ASV1500	ASV1329	ASV1523	ASV1525	ASV1527	ASV1026	ASV523	ASV465	ASV1538	ASV1539	ASV1553	ASV1561	ASV1563	ASV632	ASV1577	ASV1512	ASV1594	ASV657	ASV1616	ASV1263	ASV1621	ASV525	ASV1641	ASV846	ASV531	ASV1654	ASV1655	ASV1664	ASV1668	ASV980	ASV1680	ASV1273	ASV889	ASV1719	ASV1723	ASV295	ASV1725	ASV122	ASV1707	ASV1737	ASV1739	ASV1504	ASV1750	ASV1755	ASV1758	ASV1759	ASV1761	ASV1768	ASV1802	ASV1809	ASV1374	ASV1816	ASV1818	ASV1823	ASV1838	ASV741	ASV801	ASV1869	ASV983	ASV1884	ASV1698	ASV1934	ASV978	ASV1957	ASV1962	ASV1966	ASV1429	ASV1983	ASV1960	ASV1987	ASV1991	ASV1298	ASV261	ASV2018	ASV1927	ASV1753	ASV2027	ASV827	ASV2038	ASV665	ASV2044	ASV853	ASV1692	ASV2061	ASV2064	ASV2067	ASV2070	ASV2072	ASV1017	ASV2093	ASV2102	ASV2109	ASV2114	ASV520	ASV2127	ASV2129	ASV1935	ASV2136	ASV2107	ASV285	ASV1313	ASV2065	ASV2158	ASV2168	ASV2171	ASV2173	ASV1480	ASV2191	ASV1505	ASV1876	ASV2217	ASV1401	ASV457	ASV941	ASV1918	ASV455	ASV2275	ASV2235	ASV2282	ASV2287	ASV2295	ASV2300	ASV2313	ASV2315	ASV112	ASV405	ASV2320	ASV2328	ASV2333	ASV2336	ASV984	ASV2351	ASV2352	ASV376	ASV1895	ASV1243	ASV2366	ASV1535	ASV2384	ASV1404	ASV2123	ASV2413	ASV2418	ASV1275	ASV2432	ASV2442	ASV2450	ASV1657	ASV510	ASV2486	ASV1953	ASV2495	ASV1630	ASV467	ASV1514	ASV2508	ASV2520	ASV2521	ASV235	ASV2531	ASV2544	ASV2552	ASV2586	ASV67	ASV561	ASV2617	ASV813	ASV2624	ASV2651	ASV2661	ASV2665	ASV2675	ASV2681	ASV391	ASV2700	ASV2706	ASV2713	ASV2718	ASV2730	ASV2737	ASV90	ASV544	ASV2766	ASV2769	ASV2773	ASV2789	ASV2790	ASV2791	ASV2801	ASV2808	ASV2833	ASV2843	ASV1475	ASV2878	ASV438	ASV2896	ASV2907	ASV2918	ASV2928	ASV2932	ASV2935	ASV2941	ASV2414	ASV2966	ASV499	ASV2984	ASV2824	ASV2996	ASV2997	ASV2998	ASV3005	ASV2840	ASV426	ASV2825	ASV3010	ASV912	ASV3013	ASV3014	ASV3019	ASV3026	ASV2691	ASV3052	ASV3053	ASV3057	ASV3058	ASV1311	ASV1173	ASV2159	ASV2234	ASV2405	ASV3099	ASV3105	ASV2163	ASV2863	ASV3117	ASV3132	ASV2157	ASV3150	ASV1556	ASV3164	ASV3165	ASV3170	ASV945	ASV3175	ASV2659	ASV3133	ASV3189	ASV3194	ASV3195	ASV3015	ASV788	ASV145	ASV3221	ASV3222	ASV3232	ASV1622	ASV3236	ASV3254	ASV3255	ASV3262	ASV3267	ASV3273	ASV1790	ASV3276	ASV3277	ASV3278	ASV1469	ASV3283	ASV3290	ASV2288	ASV1765	ASV3309	ASV3310	ASV3311	ASV2449	ASV3342	ASV3343	ASV2674	ASV923	ASV3354	ASV3367	ASV3368	ASV2390	ASV3379	ASV3380	ASV3317	ASV3384	ASV3401	ASV3409	ASV3413	ASV3418	ASV3419	ASV3420	ASV3438	ASV3451	ASV3452	ASV3455	ASV3460	ASV3464	ASV3470	ASV3475	ASV3495	ASV3496	ASV3522	ASV1938	ASV3545	ASV3559	ASV1236	ASV2195	ASV3579	ASV3581	ASV3582	ASV3611	ASV3622	ASV3628	ASV3647	ASV3648	ASV3657	ASV3658	ASV3667	ASV3223	ASV3680	ASV3681	ASV3682	ASV3688	ASV3689	ASV807	ASV3707	ASV3722	ASV3734	ASV3735	ASV3756	ASV3769	ASV3770	ASV3776	ASV3783	ASV3795	ASV3796	ASV3809	ASV3825	ASV3826	ASV2912	ASV3843	ASV3847	ASV3859	ASV3876	ASV3877	ASV1125	ASV3882	ASV3883	ASV3892	ASV683	ASV3900	ASV3901	ASV2625	ASV3913	ASV3919	ASV3176	ASV440	ASV3924	ASV3931	ASV3944	ASV3945	ASV3951	ASV3956	ASV3957	ASV3217	ASV3958	ASV3959	ASV3969	ASV3975	ASV3982	ASV3983	ASV3991	ASV3992	ASV106	ASV4005	ASV4006	ASV4007	ASV4016	ASV4033	ASV4041	ASV4047	ASV4048	ASV4067	ASV4068	ASV4073	ASV4084	ASV4085	ASV4086	ASV4004	ASV4095	ASV4096	ASV4097	ASV1744	ASV4106	ASV4107	ASV4108	ASV4112	ASV4113	ASV4122	ASV4123	ASV2164	ASV992	ASV4124	ASV867	ASV602	ASV4144	ASV4145	ASV4146	ASV3752	ASV4147	ASV4153	ASV4154	ASV4155	ASV4156	ASV4167	ASV4174	ASV4175	ASV2454	ASV932	ASV4181	ASV1551	ASV4187	ASV4193	ASV4194	ASV4195	ASV4197	ASV4198	ASV4199	ASV3027	ASV4200	ASV1047	ASV4209	ASV4210	ASV4211	ASV4223	ASV3074	ASV4228	ASV4229	ASV4230	ASV4231	ASV4235	ASV4236	ASV4237	ASV4240	ASV4241	ASV4242	ASV4243	ASV4251	ASV422	ASV4252	ASV4258	ASV4259	ASV4260	ASV4261	ASV4270	ASV4271	ASV4272	ASV1494	ASV4273	ASV4157	ASV254	ASV4279	ASV4280	ASV2487	ASV4281	ASV4288	ASV4289	ASV4290	ASV4291	ASV1976	ASV1549	ASV4304	ASV4305	ASV4306	ASV4307	ASV4312	ASV4313	ASV3583	ASV2630	ASV4317	ASV4318	ASV784	ASV4323	ASV2919	ASV4324	ASV4325	ASV4329	ASV4337	ASV3231	ASV4343	ASV4344	ASV4345	ASV4346	ASV644	ASV589	ASV4349	ASV4350	ASV4353	ASV4359	ASV4360	ASV4361	ASV4362	ASV4363	ASV4364	ASV4369	ASV4370	ASV3158	ASV4373	ASV4374	ASV4375	ASV4376	ASV4377	ASV4380	ASV4381	ASV4382	ASV4385	ASV4389	ASV4390	ASV4393	ASV4394	ASV4399	ASV3860	ASV1003	ASV4404	ASV2676	ASV4405	ASV3580	ASV4408	ASV4416	ASV4417	ASV4418	ASV4419	ASV4420	ASV4421	ASV4422	ASV3592	ASV4423	ASV4426	ASV4427	ASV4433	ASV4434	ASV4435	ASV2958	ASV4437	ASV4438	ASV4439	ASV4440	ASV4192	ASV4444	ASV4445	ASV2579	ASV4461	ASV4462	ASV4463	ASV2203	ASV4467	ASV4468	ASV4469	ASV4470	ASV4471	ASV973	ASV4477	ASV1795	ASV3177	ASV4478	ASV2781	ASV4484	ASV4485	ASV3623	ASV4486	ASV4487	ASV4493	ASV124	ASV4494	ASV4495	ASV4499	ASV4500	ASV4501	ASV4502	ASV4503	ASV4504	ASV4513	ASV4514	ASV4515	ASV4516	ASV4517	ASV4522	ASV4523	ASV4524	ASV365	ASV4531	ASV4532	ASV4533	ASV4539	ASV4540	ASV4541	ASV4542	ASV4543	ASV4544	ASV4549	ASV4550	ASV4551	ASV4552	ASV4561	ASV4562	ASV4563	ASV4568	ASV4262	ASV4572	ASV4573	ASV4574	ASV4575	ASV4576	ASV3445	ASV4581	ASV4582	ASV4583	ASV4587	ASV3530	ASV4590	ASV4591	ASV4595	ASV837	ASV1098	ASV1836	ASV4600	ASV4601	ASV4606	ASV4607	ASV4609	ASV4613	ASV4618	ASV4624	ASV4625	ASV4626	ASV4632	ASV4633	ASV4634	ASV4640	ASV4648	ASV4649	ASV4656	ASV4662	ASV4663	ASV4664	ASV4216	ASV4666	ASV4667	ASV4675	ASV4676	ASV4677	ASV4683	ASV4684	ASV4685	ASV4686	ASV4693	ASV4694	ASV4701	ASV4702	ASV62	ASV4707	ASV3439	ASV4714	ASV4719	ASV4720	ASV3827	ASV4728	ASV4737	ASV4738	ASV4739	ASV3432	ASV4748	ASV4749	ASV4756	ASV4757	ASV4758	ASV4759	ASV1486	ASV4602	ASV4769	ASV4770	ASV266	ASV4783	ASV4784	ASV4785	ASV4786	ASV4351	ASV4797	ASV4798	ASV4799	ASV4811	ASV1024	ASV3566	ASV4812	ASV4817	ASV4687	ASV4818	ASV4823	ASV4824	ASV1740	ASV3190	ASV4835	ASV4836	ASV4848	ASV4849	ASV4850	ASV4858	ASV4859	ASV4863	ASV4864	ASV751	ASV4865	ASV4877	ASV4878	ASV4879	ASV4880	ASV4881	ASV4903	ASV4168	ASV4912	ASV4913	ASV4928	ASV4929	ASV4930	ASV4944	ASV4945	ASV4946	ASV4968	ASV4969	ASV4970	ASV4984	ASV4985	ASV4986	ASV4987	ASV5005	ASV5006	ASV5036	ASV2131	ASV5080	ASV5081	ASV5082	ASV5128	ASV5129	ASV5130	ASV5131	ASV1476
NEG-PCR1	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PECOe456	197	0	0	55	54	0	0	0	19	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
PECOe457	86	0	0	0	60	39720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21661	0	0	0	0	0	21026	0	0	26583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
