motu_lulu,motu_swarm,asv,curated,lulu_rank
motu205,motu205,ASV1465,parent,167
motu205,motu205,ASV390,parent,167
motu206,motu206,ASV397,parent,160
motu206,motu206,ASV548,parent,160
motu206,motu206,ASV397,parent,160
motu207,motu207,ASV398,parent,224
motu208,motu208,ASV399,parent,225
motu209,motu209,ASV403,parent,226
motu210,motu210,ASV405,parent,227
motu211,motu211,ASV406,parent,228
motu212,motu212,ASV408,parent,229
motu213,motu213,ASV409,parent,230
motu214,motu214,ASV411,parent,172
motu214,motu214,ASV1444,parent,172
motu214,motu214,ASV1838,parent,172
motu214,motu214,ASV411,parent,172
motu215,motu215,ASV413,parent,232
motu216,motu216,ASV414,parent,169
motu216,motu216,ASV809,parent,169
motu216,motu216,ASV414,parent,169
motu217,motu217,ASV415,parent,233
motu218,motu218,ASV416,parent,234
motu219,motu219,ASV418,parent,235
motu220,motu220,ASV422,parent,238
motu221,motu221,ASV425,parent,241
motu222,motu222,ASV427,parent,242
motu223,motu223,ASV428,parent,243
motu224,motu224,ASV430,parent,244
motu225,motu225,ASV434,parent,170
motu225,motu225,ASV683,parent,170
motu225,motu225,ASV1056,parent,170
motu225,motu225,ASV434,parent,170
motu226,motu226,ASV435,parent,245
motu227,motu227,ASV436,parent,178
motu227,motu227,ASV1154,parent,178
motu227,motu227,ASV1306,parent,178
motu227,motu227,ASV436,parent,178
motu228,motu228,ASV438,parent,176
motu228,motu228,ASV866,parent,176
motu228,motu228,ASV438,parent,176
motu229,motu229,ASV439,parent,246
motu230,motu230,ASV441,parent,248
motu231,motu231,ASV444,parent,249
motu232,motu232,ASV445,parent,251
motu233,motu233,ASV447,parent,252
motu234,motu234,ASV449,parent,254
motu235,motu235,ASV450,parent,180
motu235,motu235,ASV814,parent,180
motu235,motu235,ASV450,parent,180
motu236,motu236,ASV451,parent,255
motu237,motu237,ASV452,parent,256
motu238,motu238,ASV454,parent,258
motu239,motu239,ASV455,parent,158
motu239,motu239,ASV496,parent,158
motu239,motu239,ASV528,parent,158
motu239,motu239,ASV887,parent,158
motu239,motu239,ASV455,parent,158
motu240,motu240,ASV459,parent,259
motu241,motu241,ASV460,parent,260
motu242,motu242,ASV461,parent,261
motu243,motu243,ASV466,parent,263
motu244,motu244,ASV467,parent,264
motu245,motu245,ASV469,parent,265
motu246,motu246,ASV471,parent,267
motu247,motu247,ASV472,parent,201
motu247,motu247,ASV1368,parent,201
motu247,motu247,ASV472,parent,201
motu248,motu248,ASV474,parent,269
motu249,motu249,ASV475,parent,203
motu249,motu249,ASV1980,parent,203
motu249,motu249,ASV475,parent,203
motu250,motu250,ASV482,parent,195
motu250,motu250,ASV818,parent,195
motu250,motu250,ASV2090,parent,195
motu250,motu250,ASV1202,parent,195
motu250,motu250,ASV482,parent,195
motu251,motu251,ASV483,parent,270
motu252,motu252,ASV484,parent,205
motu252,motu252,ASV2024,parent,205
motu252,motu252,ASV484,parent,205
motu253,motu253,ASV485,parent,177
motu253,motu253,ASV500,parent,177
motu253,motu253,ASV485,parent,177
motu254,motu254,ASV486,parent,273
motu255,motu255,ASV489,parent,277
motu256,motu256,ASV490,parent,278
motu257,motu257,ASV491,parent,281
motu258,motu258,ASV497,parent,284
motu259,motu259,ASV501,parent,286
motu260,motu260,ASV503,parent,287
motu261,motu261,ASV504,parent,288
motu262,motu262,ASV505,parent,289
motu263,motu263,ASV507,parent,290
motu264,motu264,ASV508,parent,291
motu265,motu265,ASV513,parent,292
motu266,motu266,ASV514,parent,293
motu267,motu267,ASV519,parent,294
motu268,motu268,ASV520,parent,295
motu269,motu269,ASV521,parent,296
motu270,motu270,ASV522,parent,222
motu270,motu270,ASV1436,parent,222
motu270,motu270,ASV1693,parent,222
motu270,motu270,ASV522,parent,222
motu271,motu271,ASV523,parent,297
motu272,motu272,ASV524,parent,223
motu272,motu272,ASV1275,parent,223
motu272,motu272,ASV1948,parent,223
motu272,motu272,ASV524,parent,223
motu273,motu273,ASV525,parent,298
motu274,motu274,ASV527,parent,299
motu275,motu275,ASV529,parent,301
motu276,motu276,ASV530,parent,221
motu276,motu276,ASV876,parent,221
motu276,motu276,ASV530,parent,221
motu277,motu277,ASV533,parent,236
motu277,motu277,ASV1486,parent,236
motu277,motu277,ASV533,parent,236
motu278,motu278,ASV534,parent,231
motu278,motu278,ASV1106,parent,231
motu278,motu278,ASV534,parent,231
motu279,motu279,ASV535,parent,303
motu280,motu280,ASV536,parent,306
motu281,motu281,ASV539,parent,307
motu282,motu282,ASV540,parent,240
motu282,motu282,ASV1642,parent,240
motu282,motu282,ASV540,parent,240
motu283,motu283,ASV541,parent,206
motu283,motu283,ASV736,parent,206
motu283,motu283,ASV792,parent,206
motu283,motu283,ASV541,parent,206
motu284,motu284,ASV542,parent,308
motu285,motu285,ASV544,parent,309
motu286,motu286,ASV545,parent,310
motu287,motu287,ASV547,parent,311
motu288,motu288,ASV549,parent,312
motu289,motu289,ASV550,parent,313
motu290,motu290,ASV551,parent,314
motu291,motu291,ASV554,parent,315
motu292,motu292,ASV555,parent,316
motu293,motu293,ASV556,parent,317
motu294,motu294,ASV557,parent,237
motu294,motu294,ASV1128,parent,237
motu294,motu294,ASV1268,parent,237
motu294,motu294,ASV557,parent,237
motu295,motu295,ASV558,parent,239
motu295,motu295,ASV1080,parent,239
motu295,motu295,ASV1576,parent,239
motu295,motu295,ASV558,parent,239
motu296,motu296,ASV559,parent,319
motu297,motu297,ASV564,parent,214
motu297,motu297,ASV668,parent,214
motu297,motu297,ASV1228,parent,214
motu297,motu297,ASV1258,parent,214
motu297,motu297,ASV564,parent,214
motu298,motu298,ASV565,parent,320
motu299,motu299,ASV567,parent,321
motu300,motu300,ASV568,parent,322
motu301,motu301,ASV569,parent,323
motu302,motu302,ASV570,parent,324
motu303,motu303,ASV571,parent,325
motu304,motu304,ASV572,parent,253
motu304,motu304,ASV1913,parent,253
motu304,motu304,ASV572,parent,253
motu305,motu305,ASV573,parent,328
motu306,motu306,ASV574,parent,329
motu307,motu307,ASV576,parent,330
motu308,motu308,ASV577,parent,331
motu309,motu309,ASV579,parent,333
motu310,motu310,ASV580,parent,334
motu311,motu311,ASV582,parent,257
motu311,motu311,ASV1780,parent,257
motu311,motu311,ASV582,parent,257
motu312,motu312,ASV585,parent,335
motu313,motu313,ASV586,parent,336
motu314,motu314,ASV587,parent,337
motu315,motu315,ASV588,parent,338
motu316,motu316,ASV589,parent,339
motu317,motu317,ASV590,parent,340
motu318,motu318,ASV591,parent,341
motu319,motu319,ASV595,parent,342
motu320,motu320,ASV596,parent,262
motu320,motu320,ASV1920,parent,262
motu320,motu320,ASV596,parent,262
motu321,motu321,ASV597,parent,343
motu322,motu322,ASV598,parent,344
motu323,motu323,ASV600,parent,345
motu324,motu324,ASV601,parent,346
motu325,motu325,ASV605,parent,347
motu326,motu326,ASV606,parent,247
motu326,motu326,ASV847,parent,247
motu326,motu326,ASV1073,parent,247
motu326,motu326,ASV606,parent,247
motu327,motu327,ASV610,parent,348
motu328,motu328,ASV611,parent,350
motu329,motu329,ASV614,parent,351
motu330,motu330,ASV616,parent,353
motu331,motu331,ASV617,parent,266
motu331,motu331,ASV1264,parent,266
motu331,motu331,ASV617,parent,266
motu332,motu332,ASV618,parent,354
motu333,motu333,ASV621,parent,355
motu334,motu334,ASV623,parent,356
motu335,motu335,ASV624,parent,271
motu335,motu335,ASV1404,parent,271
motu335,motu335,ASV624,parent,271
motu336,motu336,ASV628,parent,358
motu337,motu337,ASV630,parent,359
motu338,motu338,ASV631,parent,272
motu338,motu338,ASV1291,parent,272
motu338,motu338,ASV631,parent,272
motu339,motu339,ASV633,parent,360
motu340,motu340,ASV634,parent,268
motu340,motu340,ASV1184,parent,268
motu340,motu340,ASV1322,parent,268
motu340,motu340,ASV634,parent,268
motu341,motu341,ASV635,parent,361
motu342,motu342,ASV636,parent,362
motu343,motu343,ASV637,parent,280
motu343,motu343,ASV1774,parent,280
motu343,motu343,ASV637,parent,280
motu344,motu344,ASV639,parent,363
motu345,motu345,ASV640,parent,364
motu346,motu346,ASV641,parent,365
motu347,motu347,ASV643,parent,250
motu347,motu347,ASV709,parent,250
motu347,motu347,ASV643,parent,250
motu348,motu348,ASV644,parent,366
motu349,motu349,ASV645,parent,367
motu350,motu350,ASV647,parent,368
motu351,motu351,ASV649,parent,369
motu352,motu352,ASV650,parent,370
motu353,motu353,ASV654,parent,371
motu354,motu354,ASV655,parent,279
motu354,motu354,ASV1186,parent,279
motu354,motu354,ASV655,parent,279
motu355,motu355,ASV657,parent,274
motu355,motu355,ASV1030,parent,274
motu355,motu355,ASV657,parent,274
motu356,motu356,ASV658,parent,285
motu356,motu356,ASV1564,parent,285
motu356,motu356,ASV658,parent,285
motu357,motu357,ASV659,parent,373
motu358,motu358,ASV661,parent,374
motu359,motu359,ASV662,parent,375
motu360,motu360,ASV663,parent,376
motu361,motu361,ASV664,parent,377
motu362,motu362,ASV665,parent,283
motu362,motu362,ASV1382,parent,283
motu362,motu362,ASV1383,parent,283
motu362,motu362,ASV665,parent,283
motu363,motu363,ASV666,parent,378
motu364,motu364,ASV667,parent,379
motu365,motu365,ASV669,parent,380
motu366,motu366,ASV670,parent,381
motu367,motu367,ASV671,parent,382
motu368,motu368,ASV672,parent,383
motu369,motu369,ASV673,parent,384
motu370,motu370,ASV674,parent,385
motu371,motu371,ASV677,parent,387
motu372,motu372,ASV678,parent,388
motu373,motu373,ASV679,parent,389
motu374,motu374,ASV681,parent,390
motu375,motu375,ASV684,parent,391
motu376,motu376,ASV685,parent,392
motu377,motu377,ASV686,parent,282
motu377,motu377,ASV967,parent,282
motu377,motu377,ASV1393,parent,282
motu377,motu377,ASV686,parent,282
motu378,motu378,ASV687,parent,395
motu379,motu379,ASV689,parent,396
motu380,motu380,ASV690,parent,397
motu381,motu381,ASV691,parent,398
motu382,motu382,ASV692,parent,399
motu383,motu383,ASV693,parent,302
motu383,motu383,ASV1495,parent,302
motu383,motu383,ASV693,parent,302
motu384,motu384,ASV697,parent,300
motu384,motu384,ASV1293,parent,300
motu384,motu384,ASV697,parent,300
motu385,motu385,ASV699,parent,401
motu386,motu386,ASV700,parent,400
motu387,motu387,ASV701,parent,402
motu388,motu388,ASV703,parent,275
motu388,motu388,ASV1037,parent,275
motu388,motu388,ASV1116,parent,275
motu388,motu388,ASV1500,parent,275
motu388,motu388,ASV1270,parent,275
motu388,motu388,ASV703,parent,275
motu389,motu389,ASV704,parent,404
motu390,motu390,ASV708,parent,407
motu391,motu391,ASV711,parent,409
motu392,motu392,ASV712,parent,410
motu393,motu393,ASV714,parent,414
motu394,motu394,ASV715,parent,415
motu395,motu395,ASV717,parent,416
motu396,motu396,ASV720,parent,417
motu397,motu397,ASV721,parent,418
motu398,motu398,ASV725,parent,318
motu398,motu398,ASV1589,parent,318
motu398,motu398,ASV725,parent,318
motu399,motu399,ASV726,parent,419
motu400,motu400,ASV727,parent,421
motu401,motu401,ASV728,parent,305
motu401,motu401,ASV1109,parent,305
motu401,motu401,ASV728,parent,305
motu402,motu402,ASV732,parent,422
motu403,motu403,ASV733,parent,423
motu404,motu404,ASV734,parent,424
motu405,motu405,ASV737,parent,425
motu406,motu406,ASV738,parent,426
motu407,motu407,ASV739,parent,427
motu408,motu408,ASV741,parent,428
motu409,motu409,ASV742,parent,430
motu410,motu410,ASV743,parent,431
motu411,motu411,ASV744,parent,432
motu412,motu412,ASV745,parent,433
motu413,motu413,ASV747,parent,434
motu414,motu414,ASV748,parent,332
motu414,motu414,ASV1685,parent,332
motu414,motu414,ASV748,parent,332
motu415,motu415,ASV749,parent,435
motu416,motu416,ASV750,parent,304
motu416,motu416,ASV961,parent,304
motu416,motu416,ASV750,parent,304
motu417,motu417,ASV751,parent,436
motu418,motu418,ASV752,parent,437
motu419,motu419,ASV753,parent,438
motu420,motu420,ASV755,parent,440
motu421,motu421,ASV759,parent,441
motu422,motu422,ASV760,parent,442
motu423,motu423,ASV761,parent,443
motu424,motu424,ASV764,parent,444
motu425,motu425,ASV766,parent,445
motu426,motu426,ASV767,parent,446
motu427,motu427,ASV768,parent,447
motu428,motu428,ASV769,parent,449
motu429,motu429,ASV771,parent,450
motu430,motu430,ASV772,parent,452
motu431,motu431,ASV773,parent,454
motu432,motu432,ASV774,parent,455
motu433,motu433,ASV775,parent,456
motu434,motu434,ASV776,parent,458
motu435,motu435,ASV777,parent,459
motu436,motu436,ASV779,parent,460
motu437,motu437,ASV781,parent,461
motu438,motu438,ASV784,parent,463
motu439,motu439,ASV785,parent,462
motu440,motu440,ASV786,parent,464
motu441,motu441,ASV787,parent,466
motu442,motu442,ASV788,parent,465
motu443,motu443,ASV789,parent,467
motu444,motu444,ASV794,parent,469
motu445,motu445,ASV795,parent,471
motu446,motu446,ASV796,parent,472
motu447,motu447,ASV798,parent,473
motu448,motu448,ASV800,parent,352
motu448,motu448,ASV1547,parent,352
motu448,motu448,ASV800,parent,352
motu449,motu449,ASV803,parent,357
motu449,motu449,ASV1910,parent,357
motu449,motu449,ASV803,parent,357
motu450,motu450,ASV804,parent,474
motu451,motu451,ASV805,parent,475
motu452,motu452,ASV806,parent,476
motu453,motu453,ASV807,parent,477
motu454,motu454,ASV810,parent,478
motu455,motu455,ASV813,parent,479
motu456,motu456,ASV815,parent,480
motu457,motu457,ASV816,parent,481
motu458,motu458,ASV817,parent,482
motu459,motu459,ASV819,parent,349
motu459,motu459,ASV1146,parent,349
motu459,motu459,ASV819,parent,349
motu460,motu460,ASV820,parent,483
motu461,motu461,ASV821,parent,484
motu462,motu462,ASV822,parent,485
motu463,motu463,ASV824,parent,487
motu464,motu464,ASV825,parent,327
motu464,motu464,ASV959,parent,327
motu464,motu464,ASV1259,parent,327
motu464,motu464,ASV825,parent,327
motu465,motu465,ASV826,parent,326
motu465,motu465,ASV1012,parent,326
motu465,motu465,ASV1183,parent,326
motu465,motu465,ASV1715,parent,326
motu465,motu465,ASV826,parent,326
motu466,motu466,ASV828,parent,488
motu467,motu467,ASV829,parent,489
motu468,motu468,ASV830,parent,490
motu469,motu469,ASV832,parent,491
motu470,motu470,ASV834,parent,492
motu471,motu471,ASV837,parent,493
motu472,motu472,ASV841,parent,495
motu473,motu473,ASV842,parent,494
motu474,motu474,ASV843,parent,372
motu474,motu474,ASV1451,parent,372
motu474,motu474,ASV843,parent,372
motu475,motu475,ASV844,parent,496
motu476,motu476,ASV845,parent,497
motu477,motu477,ASV846,parent,498
motu478,motu478,ASV848,parent,499
motu479,motu479,ASV849,parent,500
motu480,motu480,ASV850,parent,501
motu481,motu481,ASV851,parent,502
motu482,motu482,ASV852,parent,504
motu483,motu483,ASV853,parent,505
motu484,motu484,ASV855,parent,507
motu485,motu485,ASV856,parent,508
motu486,motu486,ASV858,parent,512
motu487,motu487,ASV860,parent,513
motu488,motu488,ASV862,parent,514
motu489,motu489,ASV867,parent,515
motu490,motu490,ASV868,parent,516
motu491,motu491,ASV869,parent,517
motu492,motu492,ASV870,parent,518
motu493,motu493,ASV871,parent,519
motu494,motu494,ASV872,parent,520
motu495,motu495,ASV873,parent,521
motu496,motu496,ASV874,parent,403
motu496,motu496,ASV1882,parent,403
motu496,motu496,ASV874,parent,403
motu497,motu497,ASV875,parent,522
motu498,motu498,ASV878,parent,523
motu499,motu499,ASV879,parent,524
motu500,motu500,ASV880,parent,525
motu501,motu501,ASV881,parent,526
motu502,motu502,ASV882,parent,406
motu502,motu502,ASV1647,parent,406
motu502,motu502,ASV1911,parent,406
motu502,motu502,ASV882,parent,406
motu503,motu503,ASV883,parent,528
motu504,motu504,ASV884,parent,529
motu505,motu505,ASV885,parent,530
motu506,motu506,ASV886,parent,531
motu507,motu507,ASV890,parent,532
motu508,motu508,ASV891,parent,533
motu509,motu509,ASV892,parent,413
motu509,motu509,ASV1587,parent,413
motu509,motu509,ASV892,parent,413
motu510,motu510,ASV893,parent,534
motu511,motu511,ASV894,parent,535
motu512,motu512,ASV895,parent,536
motu513,motu513,ASV896,parent,386
motu513,motu513,ASV1135,parent,386
motu513,motu513,ASV896,parent,386
motu514,motu514,ASV897,parent,393
motu514,motu514,ASV1302,parent,393
motu514,motu514,ASV1640,parent,393
motu514,motu514,ASV897,parent,393
motu515,motu515,ASV898,parent,537
motu516,motu516,ASV900,parent,538
motu517,motu517,ASV901,parent,539
motu518,motu518,ASV903,parent,540
motu519,motu519,ASV904,parent,541
motu520,motu520,ASV905,parent,542
motu521,motu521,ASV906,parent,543
motu522,motu522,ASV907,parent,544
motu523,motu523,ASV908,parent,545
motu524,motu524,ASV909,parent,420
motu524,motu524,ASV1673,parent,420
motu524,motu524,ASV909,parent,420
motu525,motu525,ASV910,parent,546
motu526,motu526,ASV911,parent,547
motu527,motu527,ASV912,parent,548
motu528,motu528,ASV913,parent,549
motu529,motu529,ASV914,parent,550
motu530,motu530,ASV915,parent,551
motu531,motu531,ASV916,parent,552
motu532,motu532,ASV917,parent,554
motu533,motu533,ASV918,parent,553
motu534,motu534,ASV919,parent,555
motu535,motu535,ASV920,parent,556
motu536,motu536,ASV921,parent,557
motu537,motu537,ASV922,parent,558
motu538,motu538,ASV924,parent,560
motu539,motu539,ASV926,parent,429
motu539,motu539,ASV1639,parent,429
motu539,motu539,ASV926,parent,429
motu540,motu540,ASV927,parent,562
motu541,motu541,ASV928,parent,563
motu542,motu542,ASV929,parent,564
motu543,motu543,ASV930,parent,566
motu544,motu544,ASV931,parent,567
motu545,motu545,ASV932,parent,568
motu546,motu546,ASV934,parent,569
motu547,motu547,ASV935,parent,570
motu548,motu548,ASV936,parent,571
motu549,motu549,ASV937,parent,572
motu550,motu550,ASV938,parent,573
motu551,motu551,ASV939,parent,574
motu552,motu552,ASV940,parent,575
motu553,motu553,ASV941,parent,576
motu554,motu554,ASV942,parent,578
motu555,motu555,ASV943,parent,577
motu556,motu556,ASV944,parent,579
motu557,motu557,ASV945,parent,580
motu558,motu558,ASV946,parent,582
motu559,motu559,ASV947,parent,583
motu560,motu560,ASV948,parent,584
motu561,motu561,ASV949,parent,585
motu562,motu562,ASV950,parent,586
motu563,motu563,ASV951,parent,587
motu564,motu564,ASV953,parent,588
motu565,motu565,ASV954,parent,589
motu566,motu566,ASV955,parent,591
motu567,motu567,ASV956,parent,590
motu568,motu568,ASV958,parent,448
motu568,motu568,ASV1769,parent,448
motu568,motu568,ASV958,parent,448
motu569,motu569,ASV960,parent,592
motu570,motu570,ASV963,parent,593
motu571,motu571,ASV964,parent,594
motu572,motu572,ASV965,parent,595
motu573,motu573,ASV966,parent,457
motu573,motu573,ASV1877,parent,457
motu573,motu573,ASV966,parent,457
motu574,motu574,ASV968,parent,596
motu575,motu575,ASV970,parent,598
motu576,motu576,ASV971,parent,411
motu576,motu576,ASV1074,parent,411
motu576,motu576,ASV971,parent,411
motu577,motu577,ASV972,parent,599
motu578,motu578,ASV973,parent,600
motu579,motu579,ASV974,parent,408
motu579,motu579,ASV1347,parent,408
motu579,motu579,ASV1351,parent,408
motu579,motu579,ASV1425,parent,408
motu579,motu579,ASV974,parent,408
motu580,motu580,ASV976,parent,439
motu580,motu580,ASV1308,parent,439
motu580,motu580,ASV1987,parent,439
motu580,motu580,ASV976,parent,439
motu581,motu581,ASV977,parent,394
motu581,motu581,ASV986,parent,394
motu581,motu581,ASV1761,parent,394
motu581,motu581,ASV977,parent,394
motu582,motu582,ASV978,parent,601
motu583,motu583,ASV979,parent,602
motu584,motu584,ASV980,parent,603
motu585,motu585,ASV981,parent,405
motu585,motu585,ASV1017,parent,405
motu585,motu585,ASV981,parent,405
motu586,motu586,ASV982,parent,412
motu586,motu586,ASV1059,parent,412
motu586,motu586,ASV982,parent,412
motu587,motu587,ASV983,parent,604
motu588,motu588,ASV984,parent,605
motu589,motu589,ASV985,parent,606
motu590,motu590,ASV987,parent,453
motu590,motu590,ASV1422,parent,453
motu590,motu590,ASV987,parent,453
motu591,motu591,ASV988,parent,607
motu592,motu592,ASV990,parent,608
motu593,motu593,ASV991,parent,609
motu594,motu594,ASV992,parent,610
motu595,motu595,ASV993,parent,611
motu596,motu596,ASV994,parent,612
motu597,motu597,ASV995,parent,470
motu597,motu597,ASV1674,parent,470
motu597,motu597,ASV1900,parent,470
motu597,motu597,ASV995,parent,470
motu598,motu598,ASV996,parent,613
motu599,motu599,ASV997,parent,614
motu600,motu600,ASV1001,parent,615
motu601,motu601,ASV1003,parent,616
motu602,motu602,ASV1004,parent,617
motu603,motu603,ASV1005,parent,619
motu604,motu604,ASV1006,parent,620
motu605,motu605,ASV1008,parent,622
motu606,motu606,ASV1009,parent,623
motu607,motu607,ASV1010,parent,624
motu608,motu608,ASV1011,parent,625
motu609,motu609,ASV1013,parent,627
motu610,motu610,ASV1014,parent,628
motu611,motu611,ASV1015,parent,629
motu612,motu612,ASV1016,parent,630
motu613,motu613,ASV1018,parent,631
motu614,motu614,ASV1020,parent,632
motu615,motu615,ASV1021,parent,633
motu616,motu616,ASV1022,parent,634
motu617,motu617,ASV1023,parent,635
motu618,motu618,ASV1024,parent,637
motu619,motu619,ASV1025,parent,638
motu620,motu620,ASV1026,parent,639
motu621,motu621,ASV1027,parent,640
motu622,motu622,ASV1028,parent,641
motu623,motu623,ASV1029,parent,642
motu624,motu624,ASV1032,parent,643
motu625,motu625,ASV1033,parent,644
motu626,motu626,ASV1034,parent,451
motu626,motu626,ASV1332,parent,451
motu626,motu626,ASV1439,parent,451
motu626,motu626,ASV1034,parent,451
motu627,motu627,ASV1036,parent,645
motu628,motu628,ASV1038,parent,646
motu629,motu629,ASV1039,parent,647
motu630,motu630,ASV1040,parent,648
motu631,motu631,ASV1041,parent,649
motu632,motu632,ASV1042,parent,650
motu633,motu633,ASV1043,parent,651
motu634,motu634,ASV1044,parent,652
motu635,motu635,ASV1045,parent,653
motu636,motu636,ASV1047,parent,654
motu637,motu637,ASV1048,parent,655
motu638,motu638,ASV1050,parent,656
motu639,motu639,ASV1051,parent,657
motu640,motu640,ASV1053,parent,658
motu641,motu641,ASV1054,parent,659
motu642,motu642,ASV1055,parent,660
motu643,motu643,ASV1057,parent,661
motu644,motu644,ASV1060,parent,662
motu645,motu645,ASV1061,parent,468
motu645,motu645,ASV1200,parent,468
motu645,motu645,ASV1061,parent,468
motu646,motu646,ASV1062,parent,663
motu647,motu647,ASV1064,parent,664
motu648,motu648,ASV1065,parent,665
motu649,motu649,ASV1066,parent,666
motu650,motu650,ASV1067,parent,667
motu651,motu651,ASV1068,parent,668
motu652,motu652,ASV1069,parent,669
motu653,motu653,ASV1070,parent,670
motu654,motu654,ASV1071,parent,671
motu655,motu655,ASV1072,parent,672
motu656,motu656,ASV1075,parent,673
motu657,motu657,ASV1077,parent,674
motu658,motu658,ASV1079,parent,675
motu659,motu659,ASV1081,parent,676
motu660,motu660,ASV1082,parent,509
motu660,motu660,ASV1676,parent,509
motu660,motu660,ASV1082,parent,509
motu661,motu661,ASV1084,parent,677
motu662,motu662,ASV1086,parent,678
motu663,motu663,ASV1087,parent,679
motu664,motu664,ASV1089,parent,680
motu665,motu665,ASV1090,parent,681
motu666,motu666,ASV1091,parent,682
motu667,motu667,ASV1092,parent,683
motu668,motu668,ASV1093,parent,684
motu669,motu669,ASV1094,parent,506
motu669,motu669,ASV1520,parent,506
motu669,motu669,ASV1094,parent,506
motu670,motu670,ASV1095,parent,511
motu670,motu670,ASV1524,parent,511
motu670,motu670,ASV1095,parent,511
motu671,motu671,ASV1096,parent,685
motu672,motu672,ASV1097,parent,686
motu673,motu673,ASV1098,parent,687
motu674,motu674,ASV1099,parent,688
motu675,motu675,ASV1100,parent,689
motu676,motu676,ASV1101,parent,690
motu677,motu677,ASV1104,parent,691
motu678,motu678,ASV1105,parent,692
motu679,motu679,ASV1107,parent,527
motu679,motu679,ASV1846,parent,527
motu679,motu679,ASV1107,parent,527
motu680,motu680,ASV1108,parent,694
motu681,motu681,ASV1110,parent,695
motu682,motu682,ASV1111,parent,696
motu683,motu683,ASV1112,parent,697
motu684,motu684,ASV1113,parent,698
motu685,motu685,ASV1114,parent,486
motu685,motu685,ASV1212,parent,486
motu685,motu685,ASV1114,parent,486
motu686,motu686,ASV1115,parent,699
motu687,motu687,ASV1117,parent,700
motu688,motu688,ASV1118,parent,701
motu689,motu689,ASV1119,parent,702
motu690,motu690,ASV1120,parent,703
motu691,motu691,ASV1121,parent,705
motu692,motu692,ASV1122,parent,706
motu693,motu693,ASV1124,parent,707
motu694,motu694,ASV1125,parent,708
motu695,motu695,ASV1126,parent,709
motu696,motu696,ASV1127,parent,710
motu697,motu697,ASV1131,parent,711
motu698,motu698,ASV1133,parent,713
motu699,motu699,ASV1134,parent,510
motu699,motu699,ASV1310,parent,510
motu699,motu699,ASV1134,parent,510
motu700,motu700,ASV1136,parent,714
motu701,motu701,ASV1137,parent,715
motu702,motu702,ASV1138,parent,716
motu703,motu703,ASV1139,parent,717
motu704,motu704,ASV1140,parent,718
motu705,motu705,ASV1141,parent,719
motu706,motu706,ASV1142,parent,720
motu707,motu707,ASV1143,parent,721
motu708,motu708,ASV1144,parent,722
motu709,motu709,ASV1148,parent,723
motu710,motu710,ASV1149,parent,724
motu711,motu711,ASV1150,parent,725
motu712,motu712,ASV1151,parent,727
motu713,motu713,ASV1152,parent,726
motu714,motu714,ASV1153,parent,728
motu715,motu715,ASV1155,parent,730
motu716,motu716,ASV1156,parent,731
motu717,motu717,ASV1158,parent,503
motu717,motu717,ASV1218,parent,503
motu717,motu717,ASV1158,parent,503
motu718,motu718,ASV1159,parent,732
motu719,motu719,ASV1161,parent,733
motu720,motu720,ASV1165,parent,735
motu721,motu721,ASV1167,parent,737
motu722,motu722,ASV1168,parent,736
motu723,motu723,ASV1169,parent,738
motu724,motu724,ASV1170,parent,739
motu725,motu725,ASV1171,parent,740
motu726,motu726,ASV1172,parent,742
motu727,motu727,ASV1173,parent,741
motu728,motu728,ASV1174,parent,743
motu729,motu729,ASV1175,parent,565
motu729,motu729,ASV1603,parent,565
motu729,motu729,ASV1175,parent,565
motu730,motu730,ASV1176,parent,744
motu731,motu731,ASV1177,parent,745
motu732,motu732,ASV1178,parent,746
motu733,motu733,ASV1180,parent,747
motu734,motu734,ASV1181,parent,748
motu735,motu735,ASV1182,parent,749
motu736,motu736,ASV1187,parent,750
motu737,motu737,ASV1188,parent,751
motu738,motu738,ASV1190,parent,752
motu739,motu739,ASV1191,parent,754
motu740,motu740,ASV1192,parent,753
motu741,motu741,ASV1193,parent,581
motu741,motu741,ASV1695,parent,581
motu741,motu741,ASV1807,parent,581
motu741,motu741,ASV1193,parent,581
motu742,motu742,ASV1194,parent,755
motu743,motu743,ASV1195,parent,756
motu744,motu744,ASV1196,parent,758
motu745,motu745,ASV1197,parent,759
motu746,motu746,ASV1199,parent,760
motu747,motu747,ASV1201,parent,761
motu748,motu748,ASV1203,parent,762
motu749,motu749,ASV1204,parent,763
motu750,motu750,ASV1205,parent,764
motu751,motu751,ASV1206,parent,765
motu752,motu752,ASV1207,parent,766
motu753,motu753,ASV1208,parent,767
motu754,motu754,ASV1209,parent,768
motu755,motu755,ASV1210,parent,769
motu756,motu756,ASV1211,parent,770
motu757,motu757,ASV1213,parent,771
motu758,motu758,ASV1214,parent,772
motu759,motu759,ASV1216,parent,774
motu760,motu760,ASV1217,parent,773
motu761,motu761,ASV1219,parent,775
motu762,motu762,ASV1220,parent,777
motu763,motu763,ASV1221,parent,776
motu764,motu764,ASV1222,parent,778
motu765,motu765,ASV1223,parent,779
motu766,motu766,ASV1224,parent,780
motu767,motu767,ASV1225,parent,621
motu767,motu767,ASV1909,parent,621
motu767,motu767,ASV1225,parent,621
motu768,motu768,ASV1226,parent,781
motu769,motu769,ASV1227,parent,782
motu770,motu770,ASV1229,parent,626
