2	1224	ASV982	685	0	1	1
1	685	ASV983	685	0	0	0
1	683	ASV984	683	0	0	0
1	675	ASV985	675	0	0	0
2	824	ASV987	674	0	1	1
1	670	ASV988	670	0	0	0
1	669	ASV990	669	0	0	0
1	668	ASV991	668	0	0	0
1	668	ASV992	668	0	0	0
1	667	ASV993	667	0	0	0
1	666	ASV994	666	0	0	0
3	742	ASV995	662	0	1	1
1	659	ASV996	659	0	0	0
1	656	ASV997	656	0	0	0
1	649	ASV1001	649	0	0	0
1	646	ASV1003	646	0	0	0
1	644	ASV1004	644	0	0	0
1	641	ASV1005	641	0	0	0
1	639	ASV1006	639	0	0	0
1	635	ASV1008	635	0	0	0
1	634	ASV1009	634	0	0	0
1	633	ASV1010	633	0	0	0
1	631	ASV1011	631	0	0	0
1	628	ASV1013	628	0	0	0
1	616	ASV1014	616	0	0	0
1	614	ASV1015	614	0	0	0
1	612	ASV1016	612	0	0	0
1	610	ASV1018	610	0	0	0
1	605	ASV1020	605	0	0	0
1	604	ASV1021	604	0	0	0
1	600	ASV1022	600	0	0	0
1	598	ASV1023	598	0	0	0
1	593	ASV1024	593	0	0	0
1	592	ASV1025	592	0	0	0
1	592	ASV1026	592	0	0	0
1	586	ASV1027	586	0	0	0
1	585	ASV1028	585	0	0	0
1	583	ASV1029	583	0	0	0
1	579	ASV1032	579	0	0	0
1	577	ASV1033	577	0	0	0
3	931	ASV1034	577	0	2	2
1	574	ASV1036	574	0	0	0
1	573	ASV1038	573	0	0	0
1	570	ASV1039	570	0	0	0
1	569	ASV1040	569	0	0	0
1	566	ASV1041	566	0	0	0
1	556	ASV1042	556	0	0	0
1	556	ASV1043	556	0	0	0
1	555	ASV1044	555	0	0	0
1	553	ASV1045	553	0	0	0
1	551	ASV1047	551	0	0	0
1	549	ASV1048	549	0	0	0
1	546	ASV1050	546	0	0	0
1	545	ASV1051	545	0	0	0
1	544	ASV1053	544	0	0	0
1	544	ASV1054	544	0	0	0
1	543	ASV1055	543	0	0	0
1	542	ASV1057	542	0	0	0
1	539	ASV1060	539	0	0	0
2	875	ASV1061	538	0	1	1
1	537	ASV1062	537	0	0	0
1	535	ASV1064	535	0	0	0
1	534	ASV1065	534	0	0	0
1	533	ASV1066	533	0	0	0
1	533	ASV1067	533	0	0	0
1	532	ASV1068	532	0	0	0
1	527	ASV1069	527	0	0	0
1	526	ASV1070	526	0	0	0
1	525	ASV1071	525	0	0	0
1	523	ASV1072	523	0	0	0
1	521	ASV1075	521	0	0	0
1	514	ASV1077	514	0	0	0
1	511	ASV1079	511	0	0	0
1	510	ASV1081	510	0	0	0
2	568	ASV1082	507	0	1	1
1	504	ASV1084	504	0	0	0
1	503	ASV1086	503	0	0	0
1	501	ASV1087	501	0	0	0
1	493	ASV1089	493	0	0	0
1	493	ASV1090	493	0	0	0
1	492	ASV1091	492	0	0	0
1	491	ASV1092	491	0	0	0
1	490	ASV1093	490	0	0	0
2	594	ASV1094	489	0	1	1
2	586	ASV1095	482	0	1	1
1	480	ASV1096	480	0	0	0
1	478	ASV1097	478	0	0	0
1	476	ASV1098	476	0	0	0
1	476	ASV1099	476	0	0	0
1	474	ASV1100	474	0	0	0
1	474	ASV1101	474	0	0	0
1	467	ASV1104	467	0	0	0
1	467	ASV1105	467	0	0	0
2	488	ASV1107	462	0	1	1
1	462	ASV1108	462	0	0	0
1	460	ASV1110	460	0	0	0
1	460	ASV1111	460	0	0	0
1	458	ASV1112	458	0	0	0
1	455	ASV1113	455	0	0	0
2	777	ASV1114	454	0	1	1
1	453	ASV1115	453	0	0	0
1	444	ASV1117	444	0	0	0
1	442	ASV1118	442	0	0	0
1	440	ASV1119	440	0	0	0
1	440	ASV1120	440	0	0	0
1	438	ASV1121	438	0	0	0
1	436	ASV1122	436	0	0	0
1	435	ASV1124	435	0	0	0
1	434	ASV1125	434	0	0	0
1	431	ASV1126	431	0	0	0
1	431	ASV1127	431	0	0	0
1	426	ASV1131	426	0	0	0
1	424	ASV1133	424	0	0	0
2	652	ASV1134	422	0	1	1
1	417	ASV1136	417	0	0	0
1	416	ASV1137	416	0	0	0
1	416	ASV1138	416	0	0	0
1	416	ASV1139	416	0	0	0
1	413	ASV1140	413	0	0	0
1	413	ASV1141	413	0	0	0
1	412	ASV1142	412	0	0	0
1	410	ASV1143	410	0	0	0
1	408	ASV1144	408	0	0	0
1	402	ASV1148	402	0	0	0
1	400	ASV1149	400	0	0	0
1	399	ASV1150	399	0	0	0
1	398	ASV1151	398	0	0	0
1	398	ASV1152	398	0	0	0
1	396	ASV1153	396	0	0	0
1	390	ASV1155	390	0	0	0
1	388	ASV1156	388	0	0	0
2	706	ASV1158	387	0	1	1
1	387	ASV1159	387	0	0	0
1	384	ASV1161	384	0	0	0
1	376	ASV1165	376	0	0	0
1	372	ASV1167	372	0	0	0
1	372	ASV1168	372	0	0	0
1	372	ASV1169	372	0	0	0
1	371	ASV1170	371	0	0	0
1	370	ASV1171	370	0	0	0
1	368	ASV1172	368	0	0	0
1	368	ASV1173	368	0	0	0
1	368	ASV1174	368	0	0	0
2	444	ASV1175	367	0	1	1
1	366	ASV1176	366	0	0	0
1	364	ASV1177	364	0	0	0
1	363	ASV1178	363	0	0	0
1	363	ASV1180	363	0	0	0
1	363	ASV1181	363	0	0	0
1	362	ASV1182	362	0	0	0
1	353	ASV1187	353	0	0	0
1	353	ASV1188	353	0	0	0
1	347	ASV1190	347	0	0	0
1	347	ASV1191	347	0	0	0
1	347	ASV1192	347	0	0	0
3	435	ASV1193	346	0	1	1
1	345	ASV1194	345	0	0	0
1	345	ASV1195	345	0	0	0
1	344	ASV1196	344	0	0	0
1	343	ASV1197	343	0	0	0
1	339	ASV1199	339	0	0	0
1	336	ASV1201	336	0	0	0
1	333	ASV1203	333	0	0	0
1	333	ASV1204	333	0	0	0
1	332	ASV1205	332	0	0	0
1	330	ASV1206	330	0	0	0
1	330	ASV1207	330	0	0	0
